MetaCyc Rxn	Euclidean distance to query
RXN-14615	0.1375205780760255
RXN-14617	0.13789790498071922
R05117	0.13792006304653756
RXN-16498	0.1381639269344438
R12900	0.13868056602535742
RXN-8473	0.13870090029692897
RXN-9851	0.13882069277224937
3.1.2.27-RXN	0.13891733777919646
R04558	0.1389771266942695
R10134	0.13904442629043817
RXN-8357	0.13907682823381506
RXN-8087	0.1392379129655982
COA-DISULFIDE-REDUCTASE-NADH-RXN_f	0.13960784085642822
COA-DISULFIDE-REDUCTASE-NADH-RXN_r	0.13960784085642822
R04291	0.13993518087451948
R08859	0.14007548955602628
RXN-15333	0.14009821401961275
2.4.1.88-RXN	0.1402524383536007
RXN-8471	0.1403132348599741
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	0.14044979216176368
RXN-13439	0.1404920476374304
RXN-16600	0.1408612865883006
RXN-14600	0.14107275367692865
RXN-19336	0.14107886096390304
RXN-19335	0.1411257331176209
2.5.1.42-RXN	0.1412807999060237
RXN-12920	0.14131873108112708
RXN-11351	0.14133436087475865
RXN-19799	0.1414513869509437
RXN-8344	0.14160984763972545
RXN-15332	0.1416342395131556
RXN-13791	0.14183967069487738
RXN-9000	0.14209171671455645
R04322	0.14212028575517827
RXN-19333	0.14218443030062006
RXN-13177	0.14236707789858674
RXN-17308	0.14237834185654066
RXN-17645_f	0.14240128903998792
RXN-17645_r	0.14240128903998792
RXN-10966	0.14242016748170439
RXN-21344	0.14244140581526557
RXN-8205	0.14248341614932636
R05141	0.14255731942626823
RXN-21335	0.14257594679879146
RXN-20645	0.14265740987427675
R08850	0.1427460169713358
RXN-10003	0.1429933829229273
RXN-17083	0.1429933829229273
R09068	0.14302854043555577
GLUTAMIDOTRANS-RXN	0.1431102913919936
5.1.3.23-RXN	0.14319970686575387
R00914	0.14320250261822132
R07635	0.14320681731199525
RXN-14355	0.14345724934865817
R11972	0.14346200098566866
RXN-8288	0.14356170169139854
R12861	0.14367281024987422
RXN-17900	0.14395684939660391
R13391	0.1439764459738372
RXN-17206	0.1441781370928176
RXN-17402	0.14418764877938478
RXN-16938	0.14422947277567294
RXN-13516	0.14428626922614793
R01498	0.1443719687529689
R12969	0.1443719687529689
RXN-19191	0.14447402776131074
BAI3OXO-OXRED-RXN	0.1444892887223617
RXN-20979	0.14458466429285743
RXN-16934	0.14476287965366416
RXN-13512	0.144957551618683
R04526	0.14503548000499414
RXN-16275	0.14517387498580694
RXN-19504	0.14537966685444945
RXN0-5359	0.1454977949300055
RXN-18235	0.14558371215509278
R00126	0.1455924114622798
RXN-14282	0.14559964952195917
BADEL4OXRED-RXN_f	0.14562710454533406
BADEL4OXRED-RXN_r	0.14562710454533406
STRICTOSIDINE-BETA-GLUCOSIDASE-RXN	0.14568642435719098
RXN-13521	0.145795746235564
R03797	0.14585942840348384
RXN-17400	0.14587196560854337
RXN-17416	0.14587196560854337
R10752	0.1459843441403394
2.5.1.32-RXN	0.14601241058113693
RXN-8857	0.146051495245515
R06805	0.14624581824702104
R13253	0.14661988098051829
R10259	0.14662132825962274
HEMEOSYN-RXN	0.14674086309157175
NAD+-ADP-RIBOSYLTRANSFERASE-RXN_f	0.14686913899234028
NAD+-ADP-RIBOSYLTRANSFERASE-RXN_r	0.14686913899234028
R04592	0.14688645613771037
R09804	0.1469764878154153
RXN-16274	0.1471487890938724
RXN-14063	0.14718353489712685
6.3.1.10-RXN	0.14720628602639582
RXN-8284	0.14736740068629078
R10655	0.14759167115436458
R10296	0.14770043304519598
RXN-15328	0.14770883107827332
RXN-15734	0.14789224612487845
RXN-13972	0.14789358565869062
GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN	0.14796681832232944
RXN-19686	0.14823227733688252
R04547	0.14829798851133857
GLYCINE-N-CHOLOYLTRANSFERASE-RXN	0.1485511569720152
RXN-9852	0.14858681835376092
RXN-21376	0.14858681835376092
RXN-15289	0.14860268448915556
RXN-7759	0.14868891625817512
RXN-12751	0.14878811589904378
R09676	0.1492675508317819
RXN-8731	0.14930501046179886
R05166	0.14930501046179886
R00555	0.1493838140120405
RXN-21171	0.14941947275443776
RXN-20784	0.14944043268391513
RXN-11054	0.14954146042502217
R04643	0.14954342045933633
RXN-20244	0.14970923821512327
RXN-14289	0.14999327967688467
R05773	0.15003743725947538
R07903	0.15008098604672432
RXN-12236	0.15013606736887064
RXN-19188	0.1501997588497485
R07296	0.15028419994697234
2.1.1.131-RXN	0.15030546354463484
3.4.17.13-RXN	0.15035680693077985
BTUR2-RXN	0.15039546077722313
RXN-13971	0.15044949300933713
R01928	0.1505266653841775
RXN0-4181	0.15064509353488684
R01321	0.15066314905682354
ACETYL-COA-ACETYLTRANSFER-RXN_f	0.15070956735420762
ACETYL-COA-ACETYLTRANSFER-RXN_r	0.15070956735420762
RXN-18071	0.1507428170937041
RXN-19322	0.15077413902484604
R03435	0.15078466150472308
RXN-13970	0.15097767311980967
RXN0-7341	0.15109667653572995
RXN-8770	0.15134679677629503
RXN-19895_f	0.1513566241224764
RXN-19895_r	0.1513566241224764
R05226	0.15145128736897318
RXN18C3-15	0.15154953835953605
RXN-13276	0.15162309264846088
RXN-19698	0.1516313330753958
2.4.1.151-RXN	0.1517814536603212
RXN-16456	0.15196385056687264
RXN-21295	0.15196385056687264
R12794	0.15208578454562519
R11062	0.15217776535565425
RXN-16253	0.1522081852408916
RXN-19814	0.1522785018785765
RXN-13212_f	0.15237964915596178
RXN-13212_r	0.15237964915596178
R07083	0.15254069205409787
COBINAMIDEKIN-RXN	0.15288623614854316
RXN-15954	0.15290861409722742
RXN-16259	0.1529525731092178
R06818	0.153346738843422
RAUCAFFRICINE-BETA-GLUCOSIDASE-RXN	0.1533726481887936
R01799	0.15343838138317245
R11151	0.153511554746514
R08969	0.15351653348265154
RXN-9035	0.15355316997301205
RXN-19323	0.15356042399687203
4.1.2.41-RXN	0.15359856571925468
RXN-19320	0.15364059303912148
RXN-19351	0.1536928678694536
ATP-ADENYLYLTRANSFERASE-RXN_f	0.15370829315214687
ATP-ADENYLYLTRANSFERASE-RXN_r	0.15370829315214687
RXN-10034	0.15376937188911738
RXN-9990	0.15381310830673894
RXN-19310	0.15383613932867557
RXN-19378	0.15383919987050423
R03718	0.15386574553957844
RXNQT-4397	0.15413977481150645
R13371	0.15417331354247368
R06802	0.15419434625402081
RXN-19339	0.1543178324054573
RXN-15331	0.15435201059140316
RXN-19319	0.15440042719279232
RXN-13589	0.154416204451383
RXN-19324	0.1545039978478097
R08808	0.15456187377374267
RXN-14436	0.15458697115800282
RXN-19326	0.15462187560105906
R05163	0.15479919594311112
RXN0-1862	0.1548916081925289
R06812	0.15492964950802748
R342-RXN	0.15496320260704846
RXN-14558_f	0.15505556612654856
RXN-14558_r	0.15505556612654856
RXN-18119	0.15505556612654856
RXN-15659	0.15505556612654856
2.4.1.45-RXN	0.15509049131029645
RXN0-7342	0.1551522280361018
R06814	0.15523162484798
R08807	0.15538885708986389
2.4.1.210-RXN	0.1555337923266304
RXN-14338	0.15555136184919338
RXN-10009	0.15570696301279685
RXN-19171	0.1557664479425985
R03680	0.15578869193901668
RXN-19744	0.15594568816839005
R06515	0.15615796585908637
NAPHTHOATE-SYN-RXN	0.156290693029566
RXN-18684	0.15633248545695355
RXN-19177	0.15664436321295022
RXN-19687	0.15665097904640493
R05221	0.15672005310978104
R08128	0.156720299513395
MCHMBARK-RXN_f	0.15682759511689245
MCHMBARK-RXN_r	0.15682759511689245
RXN-17177	0.15704261365126998
R07255	0.1576549208494837
R12198	0.157668223161021
R12468	0.1579008752291926
RXN-21073	0.15791293176849014
RXN-13967	0.1580019695249344
RXN-13596_f	0.1580779994223858
RXN-13596_r	0.1580779994223858
R07250	0.15815516531679522
RXN-11788	0.15828930814552644
R12467	0.1584442049402636
RXN-19688	0.15861572490170886
RXN-21244	0.15867448737131626
R11584	0.15869355450544273
RXN-11259	0.1587236719378661
RXN-13392	0.15875408460217438
RXN-17837	0.1588913984403288
RXN-15064	0.1589270418437787
RXN-15376_f	0.15907550394790468
RXN-15376_r	0.15907550394790468
R07989	0.15908534097184782
R13412	0.1591347124037494
ISONOCARDICIN-SYNTHASE-RXN	0.15921731708350828
RXN-17844	0.15921731708350828
RXN-19172	0.15926820106601675
2.3.1.131-RXN	0.1592808573157294
RXN-19641	0.1593036760290778
R10298	0.1593103910111818
RXN-1082	0.15937176556722477
R11278	0.15947927648617088
RXNQT-4161	0.15970964035666804
RXN18C3-9	0.15975646059413273
RXN-12128	0.1597864409350167
R06368	0.15985328845067162
R06904	0.1599180167701395
RXN-19705	0.15998740203550907
RXNQT-4398	0.1600215665445387
RXN-9301	0.16006099816062078
R07337	0.16009899751838783
RXN-15329	0.16010532892634924
R03482	0.16011140786711234
RXN-14432	0.16024512262172763
2.3.1.103-RXN	0.1603314994223112
R00063	0.1603314994223112
RXN-11290	0.1604486257819462
R12799	0.16046378388718013
RXN-18263	0.16049688495078346
STRICTOSIDINE-SYNTHASE-RXN	0.16057006318942302
R09667	0.1606065052882966
RXN-20242	0.16093916364064553
RXN-18264	0.1609443037509271
RXN-20241	0.16100620097880577
R02447	0.16107640699337208
RXN0-7192	0.16112568559602278
RXN-9036	0.16115300770450158
RXN-14979	0.16117177368031374
RXN-9618	0.16153315743290805
RXN-17129	0.1615568616905255
R03987	0.1615691180381984
R06583	0.16180648280213203
R09529	0.1618623185920597
R06546	0.16194909918013942
RXN-19170	0.16199244271958824
R03565	0.16200879599250387
R02505	0.16208643380300292
1.8.98.1-RXN	0.1622145668712619
R04809	0.16224329588024247
R10234	0.16226128779525434
R04470	0.16235469729834331
RXN-10860_f	0.16238020441037243
RXN-10860_r	0.16238020441037243
RXN-13574	0.16247504085069703
RXN-10001	0.16247504085069703
R04321	0.16249324955275074
2.4.1.67-RXN_f	0.16300640645963324
2.4.1.67-RXN_r	0.16300640645963324
RXN-14092	0.16310369609475894
R10579	0.16310369609475894
RXN-16407	0.16311458079045968
RXN-11258	0.1631649544591462
RXN-11224	0.16322685937760598
R12061	0.16325312643199544
RXN-19253_f	0.16328530690534707
RXN-19253_r	0.16328530690534707
RXN-15013_f	0.16332048517804912
RXN-15013_r	0.16332048517804912
R13178	0.1633846743227872
R12002	0.1633992848039571
RXN-19702	0.1634032261755256
R07753	0.1634685425447253
RXN-17257	0.1635009338298352
RXN-11225	0.16354898026832884
RXN-12430	0.1635744315378581
RXN-17388	0.16358552678357685
RXN-8282_f	0.16383977616000597
RXN-8282_r	0.16383977616000597
RXN-14398	0.1638912795252885
R11402	0.1640256035043797
RXN-21196	0.16404523609100088
RXN-19690	0.16404582256043163
RXN-8271	0.16411294479823488
RXN-9038	0.16418983596296544
3.5.4.27-RXN	0.1642163521343821
RXN-18300	0.16431961877120096
RXN-10904	0.16435364235365774
2.1.1.132-RXN	0.16439222265219483
R07287	0.16440459249474307
RXN18HP-6	0.1645062964869114
R02541	0.16452825062592122
RXN-8170	0.16454943049872273
R10426	0.16459442475913458
R03801	0.16463204900171646
RXN0-1842	0.16472678487809125
RXN-18840	0.16478560534152562
RXN-18069_f	0.16494736231705928
RXN-18069_r	0.16494736231705928
1.5.4.1-RXN	0.16504207938862647
RXN-9999_f	0.16504481792375914
RXN-9999_r	0.16504481792375914
RXN-11223	0.16525893158310787
RXN-11975	0.16530516039874885
RXN-13532	0.1653399800204878
RXN-8875	0.1653602391407452
RXN-8882	0.1653602391407452
RXN-14640	0.1653690180079666
RXN1F-475	0.16537027379228766
3.2.1.92-RXN	0.16539429311123713
RXN-15964	0.16549018643423805
RXN-21192	0.16551361611665416
RXN-17166	0.1655354226667172
RXN-10608	0.16564222800476122
RXN-19159	0.16564859333472876
R09593	0.1657073912118536
RXN-15055	0.16580921555230793
R08830	0.16585664434675235
ERYTHRONOLIDE-SYNTHASE-RXN	0.16586923468832054
R08262	0.16596078001021627
RXN-16130	0.16605121528610908
R10424	0.16607453687082685
RXN-10701	0.16613261874391694
RXN-17516	0.16614897348507685
R12000	0.1661647035723511
R12021	0.1663433470807897
RXN-12914	0.16635696587780352
RXN-11469	0.16642375516973293
METHELENE-THMPT-OXI-RXN_f	0.16648127817656388
METHELENE-THMPT-OXI-RXN_r	0.16648127817656388
R03681	0.16651325979010564
RXN-7793	0.16659989374331105
RXN-19689	0.16671768294581943
RXN-15105	0.16675949674240073
R12065	0.16689733962773776
RXN-9037	0.16691263374279272
RXN-9847	0.16691334891693246
R02119	0.1669246024851895
R13352	0.16693015719801899
4.2.1.107-RXN_f	0.1669762889180631
4.2.1.107-RXN_r	0.1669762889180631
RXN-14689	0.1669940427759749
R10247	0.1670257707478981
R06414	0.1670261971447846
R03742	0.16705787376369716
RXN-18149	0.1670833620056582
RXN-18996	0.16709765564205442
RXN-17286	0.16716808463145352
RXN-18252	0.16719028739876904
RXN-11501	0.16724892000117567
R03634	0.16724892000117567
RXN-15521	0.16735398859294714
2.8.3.13-RXN_f	0.16748120317641546
2.8.3.13-RXN_r	0.16748120317641546
RXN-11461	0.16753507617455587
RXN-15682	0.16756809656106336
R12968	0.1676634540104601
RXN-18841	0.16777235190364664
RXN-18847	0.16777235190364664
RXN-10606	0.16793314508959234
OAHTHAUERA-RXN_f	0.16793603060976023
OAHTHAUERA-RXN_r	0.16793603060976023
RXN1G-4	0.16797189942398122
R268-RXN	0.1679741944300929
RXN-12029	0.16803103937431724
RXN-17379	0.16809048573209814
RXN-17382	0.16809164090413473
RXN-15103	0.1682869979000217
2.3.1.159-RXN	0.1683410155873368
RXN-17563	0.1683660427679707
RXN-12529	0.16843426551591806
RXN-9230	0.16844862347896347
RXNQT-4359	0.16851708045856012
RXN-12744	0.16856314216758586
R12017	0.16857737625028318
RXN-19798	0.16861831374330943
RXN-19697	0.16862200033859095
RXN-18243	0.16864662926792426
RXN-19014	0.16877176773514593
R07814	0.16878692704220846
RXN-12668	0.16880335203259886
R13081	0.16888374347980628
RXN-5822	0.16890816699316633
RXN-19140	0.1689855610116391
R01122	0.16900274492659856
R08090	0.16911015053088083
HEMN-RXN	0.1691600247346597
RXN-14429	0.16921280562833713
R11311	0.16932385481243822
RXN-16472_f	0.16939685944721497
RXN-16472_r	0.16939685944721497
RXN18C3-44	0.16948270389537434
RXN-11664	0.16967433538790125
RXN-18833	0.1697580950985323
RXN-15443	0.16977990455512226
RXN-11569	0.16986795716169467
RXN-15795	0.16987869642273043
R00118	0.16995677852526753
R02194	0.17019656458597285
RXNMETA-12671	0.17023336796703573
RXN-8961_f	0.17025168546298466
RXN-8961_r	0.17025168546298466
R06513	0.1703257872826324
R8-RXN	0.17038947539178334
2.3.1.156-RXN	0.17040125013819685
R03700	0.17042274480667252
2.3.1.154-RXN	0.17045298252959742
RXN-20427	0.17075986483047828
R02158	0.1707769569933548
R12485	0.1709304774190183
RXN-13628	0.17093584912860216
RXN-18834	0.1709400833012177
RXN-10700	0.17098943607652398
RXN-11468	0.17105476493827879
GDPMANDEHYDRA-RXN	0.17107193612911245
R07416	0.17110524998067486
RXN-7825_f	0.17111054350735377
RXN-7825_r	0.17111054350735377
RXN-13403	0.17111219012758105
R05188	0.17115017757523757
RXN-11079	0.17115117220472217
RXN-9993	0.17116509698069948
RXN-10609	0.1711791725603894
RXN-18249	0.17118766369566604
R09295	0.17120973524551453
R07927	0.17126260597480092
RXN-15021	0.171291647042915
R04095	0.17133650206206552
RXN-16778	0.17138956838765612
RXN-13745	0.1714427693828109
RXN-7929_f	0.17169474764725204
RXN-7929_r	0.17169474764725204
4.1.3.26-RXN	0.17180690744163016
RXN-14608	0.17183207902744782
RXN-13203	0.17189130791135976
R08898	0.17189130791135976
R13167	0.17194863972638566
R07797	0.17204194044865856
TEICHOICSYN8-RXN	0.1720820312787819
CPM-KDOSYNTH-RXN	0.17215715475250604
RXN-8761	0.17221738620023713
5.4.1.2-RXN_f	0.17234324336883425
5.4.1.2-RXN_r	0.17234324336883425
RXN-12263	0.17245772179081953
