MetaCyc Rxn	Euclidean distance to query
GUANIDINOPROPIONASE-RXN_r	0.1271220315259766
4-ACETAMIDOBUTYRYL-COA-DEACETYLASE-RXN	0.12724515847327716
THIAMIN-PYRIDINYLASE-RXN	0.12724977484623318
SARCOX-RXN	0.12731789883290962
R13384	0.1273571287824145
R10911	0.12744384540181575
R12244	0.12744993735525675
R581-RXN	0.1274654644181801
THIAMINASE-RXN	0.12758387704570606
R06174	0.12762645259762898
R04674	0.12771197609503812
BARBITURASE-RXN	0.12791708118349238
R05502	0.12792104260661913
RXN-15141	0.12800913042237275
RXN-8743	0.1280098751167228
LINB1-RXN	0.12819663833786304
R05368	0.12819994530233814
R08384	0.12823076479571693
R10124	0.1282347121449121
R12741	0.1282665749892508
UDPGLUCEPIM-RXN_f	0.12828477074008102
UDPGLUCEPIM-RXN_r	0.12828477074008102
5.1.1.17-RXN_f	0.12828477074008102
5.1.1.17-RXN_r	0.12828477074008102
3.4.24.75-RXN	0.12828477074008102
RXN-9141	0.12828477074008102
RXN-9797_f	0.12828477074008102
RXN-9797_r	0.12828477074008102
3.1.4.43-RXN	0.12828477074008102
RXN-14178_f	0.12828477074008102
RXN-14178_r	0.12828477074008102
RXN-20681_f	0.12828477074008102
RXN-20681_r	0.12828477074008102
HYDROXYHEPTA-DIENEDIOATE-HYDROXY-RXN	0.12828477074008102
DTDPDEHYDRHAMEPIM-RXN	0.12828477074008102
THROMBOXANE-A-SYNTHASE-RXN	0.12828477074008102
RXN-14816_f	0.12828477074008102
RXN-14816_r	0.12828477074008102
PROSTAGLANDIN-D-SYNTHASE-RXN	0.12828477074008102
RXN-14761	0.12828477074008102
RXN-18190_f	0.12828477074008102
RXN-18190_r	0.12828477074008102
RXN-9985	0.12828477074008102
5.1.99.4-RXN_f	0.12828477074008102
5.1.99.4-RXN_r	0.12828477074008102
GLUTRACE-RXN_f	0.12828477074008102
GLUTRACE-RXN_r	0.12828477074008102
RXN-14459_f	0.12828477074008102
RXN-14459_r	0.12828477074008102
RXN-12065	0.12828477074008102
RXN66-504	0.12828477074008102
RXN-4286_f	0.12828477074008102
RXN-4286_r	0.12828477074008102
RXN-18185	0.12828477074008102
MALEYLACETOACETATE-ISOMERASE-RXN	0.12828477074008102
RXN-17843	0.12828477074008102
3.1.1.76-RXN	0.12828477074008102
RXN-12134	0.12828477074008102
RXNQT-4164	0.12828477074008102
HYDROXY-MANDELATE-RACEMASE-RXN	0.12828477074008102
MYO-INOSOSE-2-DEHYDRATASE-RXN	0.12828477074008102
RXN-8269	0.12828477074008102
ALDOSE1EPIM-RXN_f	0.12828477074008102
ALDOSE1EPIM-RXN_r	0.12828477074008102
RIBULP3EPIM-RXN_f	0.12828477074008102
RIBULP3EPIM-RXN_r	0.12828477074008102
ALLANTOIN-RACEMASE-RXN_f	0.12828477074008102
ALLANTOIN-RACEMASE-RXN_r	0.12828477074008102
TRANS-RXN0-279	0.12828477074008102
RXN-11354_f	0.12828477074008102
RXN-11354_r	0.12828477074008102
GALACTUROISOM-RXN_f	0.12828477074008102
GALACTUROISOM-RXN_r	0.12828477074008102
RXN-14364_f	0.12828477074008102
RXN-14364_r	0.12828477074008102
RXN-10381	0.12828477074008102
RXN-8042	0.12828477074008102
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	0.12828477074008102
UDP-GLUCURONATE-4-EPIMERASE-RXN_f	0.12828477074008102
UDP-GLUCURONATE-4-EPIMERASE-RXN_r	0.12828477074008102
RXN-9845_f	0.12828477074008102
RXN-9845_r	0.12828477074008102
RXN-7771	0.12828477074008102
RXN-17080_f	0.12828477074008102
RXN-17080_r	0.12828477074008102
RXN66-25_f	0.12828477074008102
RXN66-25_r	0.12828477074008102
4.2.1.99-RXN_f	0.12828477074008102
4.2.1.99-RXN_r	0.12828477074008102
RXN-15226	0.12828477074008102
RXN-11993	0.12828477074008102
5.1.1.15-RXN_f	0.12828477074008102
5.1.1.15-RXN_r	0.12828477074008102
RXN-18196_f	0.12828477074008102
RXN-18196_r	0.12828477074008102
BISPHOSPHOGLYCERATE-MUTASE-RXN	0.12828477074008102
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN_f	0.12828477074008102
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN_r	0.12828477074008102
RXN-14636_f	0.12828477074008102
RXN-14636_r	0.12828477074008102
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN_f	0.12828477074008102
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN_r	0.12828477074008102
RXN-13641_f	0.12828477074008102
RXN-13641_r	0.12828477074008102
NANE-RXN_f	0.12828477074008102
NANE-RXN_r	0.12828477074008102
RXN-19840_f	0.12828477074008102
RXN-19840_r	0.12828477074008102
FCLEPIM-RXN	0.12828477074008102
RXN-14707	0.12828477074008102
STEROID-DELTA-ISOMERASE-RXN_f	0.12828477074008102
STEROID-DELTA-ISOMERASE-RXN_r	0.12828477074008102
LACTATE-RACEMASE-RXN_f	0.12828477074008102
LACTATE-RACEMASE-RXN_r	0.12828477074008102
RXN-14783	0.12828477074008102
ASPARTATE-RACEMASE-RXN	0.12828477074008102
RXN-14759	0.12828477074008102
RXN66-320_f	0.12828477074008102
RXN66-320_r	0.12828477074008102
RXN-11876	0.12828477074008102
RXN-18188_f	0.12828477074008102
RXN-18188_r	0.12828477074008102
RXN-9983_f	0.12828477074008102
RXN-9983_r	0.12828477074008102
RXNQT-4167	0.12828477074008102
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN_f	0.12828477074008102
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN_r	0.12828477074008102
MALEATE-ISOMERASE-RXN_f	0.12828477074008102
MALEATE-ISOMERASE-RXN_r	0.12828477074008102
5.1.1.18-RXN_f	0.12828477074008102
5.1.1.18-RXN_r	0.12828477074008102
RXN-8650	0.12828477074008102
NOCARDICIN-A-EPIMERASE-RXN_f	0.12828477074008102
NOCARDICIN-A-EPIMERASE-RXN_r	0.12828477074008102
RXN-9160	0.12828477074008102
RXN-17392	0.12828477074008102
ALDOSE-1-EPIMERASE-RXN_f	0.12828477074008102
ALDOSE-1-EPIMERASE-RXN_r	0.12828477074008102
RXN-21378_f	0.12828477074008102
RXN-21378_r	0.12828477074008102
RXN-15709_f	0.12828477074008102
RXN-15709_r	0.12828477074008102
RXN-19878_f	0.12828477074008102
RXN-19878_r	0.12828477074008102
RXN-18934	0.12828477074008102
RXN-14362	0.12828477074008102
RXN-12345	0.12828477074008102
PROSTAGLANDIN-E-SYNTHASE-RXN	0.12828477074008102
RXN66-513	0.12828477074008102
RXN-18191_f	0.12828477074008102
RXN-18191_r	0.12828477074008102
RXN-16712_f	0.12828477074008102
RXN-16712_r	0.12828477074008102
RXN-20094	0.12828477074008102
D-LYSINE-56-AMINOMUTASE-RXN	0.12828477074008102
RXNQT-4170	0.12828477074008102
RXN-18186_f	0.12828477074008102
RXN-18186_r	0.12828477074008102
MALEYLPYRUVATE-ISOMERASE-RXN	0.12828477074008102
5.1.3.20-RXN	0.12828477074008102
MANDELATE-RACEMASE-RXN	0.12828477074008102
RXN-20063	0.12828477074008102
RXN-13142	0.12828477074008102
RXN-16300	0.12828477074008102
RXN-17771_f	0.12828477074008102
RXN-17771_r	0.12828477074008102
UDPGLCNACEPIM-RXN_f	0.12828477074008102
UDPGLCNACEPIM-RXN_r	0.12828477074008102
METHYLMALONYL-COA-EPIM-RXN_f	0.12828477074008102
METHYLMALONYL-COA-EPIM-RXN_r	0.12828477074008102
3.5.1.81-RXN	0.12828477074008102
CELLOBIOSE-EPIMERASE-RXN_f	0.12828477074008102
CELLOBIOSE-EPIMERASE-RXN_r	0.12828477074008102
RXN-15941_f	0.12828477074008102
RXN-15941_r	0.12828477074008102
RIBULPEPIM-RXN_f	0.12828477074008102
RIBULPEPIM-RXN_r	0.12828477074008102
4-HYDROXYPROLINE-EPIMERASE-RXN_f	0.12828477074008102
4-HYDROXYPROLINE-EPIMERASE-RXN_r	0.12828477074008102
RXN-9387_f	0.12828477074008102
RXN-9387_r	0.12828477074008102
RXN-12336_f	0.12828477074008102
RXN-12336_r	0.12828477074008102
2.6.1.14-RXN_f	0.12828477074008102
2.6.1.14-RXN_r	0.12828477074008102
RXN-8950	0.12828477074008102
RXN-10856_f	0.12828477074008102
RXN-10856_r	0.12828477074008102
RXN-15598	0.12828477074008102
RXN-14365_f	0.12828477074008102
RXN-14365_r	0.12828477074008102
AMINOACYLASE-RXN	0.12828477074008102
PROLINE-RACEMASE-RXN_f	0.12828477074008102
PROLINE-RACEMASE-RXN_r	0.12828477074008102
PROSTAGLANDIN-I-SYNTHASE-RXN	0.12828477074008102
RXN-11884_f	0.12828477074008102
RXN-11884_r	0.12828477074008102
RXN-18194_f	0.12828477074008102
RXN-18194_r	0.12828477074008102
RXN-16161_f	0.12828477074008102
RXN-16161_r	0.12828477074008102
LEUKOTRIENE-A4-HYDROLASE-RXN	0.12828477074008102
RXN-20579	0.12828477074008102
RXN-11402_f	0.12828477074008102
RXN-11402_r	0.12828477074008102
RXN-14360	0.12828477074008102
RXN-14463	0.12828477074008102
RXN-14815_f	0.12828477074008102
RXN-14815_r	0.12828477074008102
RXNQT-4173	0.12828477074008102
GLUCUROISOM-RXN_f	0.12828477074008102
GLUCUROISOM-RXN_r	0.12828477074008102
RXN-18189_f	0.12828477074008102
RXN-18189_r	0.12828477074008102
5.1.3.9-RXN_f	0.12828477074008102
5.1.3.9-RXN_r	0.12828477074008102
UDP-ARABINOSE-4-EPIMERASE-RXN_f	0.12828477074008102
UDP-ARABINOSE-4-EPIMERASE-RXN_r	0.12828477074008102
RXN-14150_f	0.12828477074008102
RXN-14150_r	0.12828477074008102
H2NTPEPIM-RXN_f	0.12828477074008102
H2NTPEPIM-RXN_r	0.12828477074008102
RXN-7772	0.12828477074008102
ALARACECAT-RXN_f	0.12828477074008102
ALARACECAT-RXN_r	0.12828477074008102
RXN-13776_f	0.12828477074008102
RXN-13776_r	0.12828477074008102
RXN-12928	0.12828477074008102
GALACTURIDYLYLTRANS-RXN_f	0.12828477074008102
GALACTURIDYLYLTRANS-RXN_r	0.12828477074008102
RXN-10956_f	0.12828477074008102
RXN-10956_r	0.12828477074008102
RXN-15710_f	0.12828477074008102
RXN-15710_r	0.12828477074008102
LXULRU5P-RXN	0.12828477074008102
RXN-18192_f	0.12828477074008102
RXN-18192_r	0.12828477074008102
RXN-19208_f	0.12828477074008102
RXN-19208_r	0.12828477074008102
RXN-14572	0.12828477074008102
3.2.1.143-RXN	0.12828477074008102
RXN-13683	0.12828477074008102
RXN0-5329_f	0.12828477074008102
RXN0-5329_r	0.12828477074008102
H2SOXIREDPYRO-RXN	0.12828477074008102
OHBUTYRYL-COA-EPIM-RXN_f	0.12828477074008102
OHBUTYRYL-COA-EPIM-RXN_r	0.12828477074008102
RXN-15948_f	0.12828477074008102
RXN-15948_r	0.12828477074008102
RXN-13659	0.12828477074008102
RXN0-5298_f	0.12828477074008102
RXN0-5298_r	0.12828477074008102
RXN-5066	0.12828477074008102
RXN-2463_f	0.12828477074008102
RXN-2463_r	0.12828477074008102
RXN-18477_f	0.12828477074008102
RXN-18477_r	0.12828477074008102
2-METHYLCITRATE-DEHYDRATASE-RXN_f	0.12828477074008102
2-METHYLCITRATE-DEHYDRATASE-RXN_r	0.12828477074008102
RXN-18184	0.12828477074008102
5.1.2.3-RXN_f	0.12828477074008102
5.1.2.3-RXN_r	0.12828477074008102
RXN-18144	0.12828477074008102
RXN-8651	0.12828477074008102
RXN-18195_f	0.12828477074008102
RXN-18195_r	0.12828477074008102
RXN-16391	0.12828477074008102
5.3.3.13-RXN_f	0.12828477074008102
5.3.3.13-RXN_r	0.12828477074008102
RXN-16264	0.12828477074008102
RXN-17393	0.12828477074008102
RXN-15344_f	0.12828477074008102
RXN-15344_r	0.12828477074008102
RXN-9640	0.12828477074008102
RXN0-5285_f	0.12828477074008102
RXN0-5285_r	0.12828477074008102
RXN-9781_f	0.12828477074008102
RXN-9781_r	0.12828477074008102
XYLONATE-DEHYDRATASE-RXN	0.12828477074008102
RXN4FS-12	0.12828477074008102
RXN0-5306	0.12828477074008102
RXN-12752	0.12828477074008102
AMINO-ACID-RACEMASE-RXN_f	0.12828477074008102
AMINO-ACID-RACEMASE-RXN_r	0.12828477074008102
RXN-18502	0.12828477074008102
RXN-14764	0.12828477074008102
RXN-13873_f	0.12828477074008102
RXN-13873_r	0.12828477074008102
RXN-11400	0.12828477074008102
FORMIMINOGLUTAMATE-DEIMINASE-RXN	0.12828477074008102
RXN-18187_f	0.12828477074008102
RXN-18187_r	0.12828477074008102
5.1.3.21-RXN_f	0.12828477074008102
5.1.3.21-RXN_r	0.12828477074008102
R10554	0.12828477074008102
R00418	0.12828477074008102
R10282	0.12828477074008102
R11103	0.12828477074008102
R12425	0.12828477074008102
R12554	0.12828477074008102
R02087	0.12828477074008102
R07672	0.12828477074008102
R10279	0.12828477074008102
R10280	0.12828477074008102
R09704	0.12828477074008102
R00655	0.12828477074008102
R03925	0.12828477074008102
R00401	0.12828477074008102
R01473	0.12828477074008102
R00001	0.12828477074008102
R11623	0.12828477074008102
R00420	0.12828477074008102
R05318	0.12828477074008102
R04538	0.12828477074008102
R12553	0.12828477074008102
R11073	0.12828477074008102
RXN-8835	0.1282928612480635
RXN-10913	0.12831683758968518
R04894	0.12831683758968518
RXN-20732	0.1283281052225441
R03796	0.12837144998923394
R02150	0.1283927657529725
HYDROXYMANDELONITRILE-LYASE-RXN	0.12846647895435157
R07229	0.12847700933244527
R06979	0.12855179954501122
RXN-16303	0.12869086672639796
R07823	0.1286978728967459
R465-RXN	0.1287442298664023
RXN-18509	0.12875865748913337
R12257	0.12885012382762862
RXN-19584	0.12886496080520268
RXN-17589	0.1288959167500388
RXN-16457	0.12889760035649855
R11528	0.12892664169022253
RXN-10843	0.12903355455009516
3.5.2.17-RXN	0.1290509106648667
CHOLINE-OXIDASE-RXN	0.12907060603584955
RXN-19740	0.12911367586171033
RXN-17617	0.12915727824033202
RXN-19327	0.12917043746409723
RXN-9600	0.12918689904508526
HEME-OXYGENASE-DECYCLIZING-RXN	0.12922320243125093
LINB2-RXN	0.12927379831171942
R11100	0.12930852446733695
4.99.1.5-RXN	0.129345372912605
R07612	0.12934556329615568
R08678	0.12941291643303118
RXN-21174	0.1294878522368616
R13248	0.12951763663557048
RXN-9015	0.1295754327633149
1.13.11.47-RXN	0.12959332542686017
R01409	0.12962996767942486
RXN-18932_f	0.12986196810811174
RXN-18932_r	0.12986196810811174
R02200	0.1299006019958813
R12690	0.12990169251137176
RXN-17156	0.13001832525774404
DHLAXANAU-RXN	0.13006659273157622
1.2.3.14-RXN	0.1300786238736629
RXN-17582	0.1301327208522302
R11591	0.13019111364180988
RXN-12896	0.13026623294860992
R12624	0.13026623294860992
NN-DIMETHYLFORMAMIDASE-RXN_f	0.1303147323593636
NN-DIMETHYLFORMAMIDASE-RXN_r	0.1303147323593636
RXN-20735	0.13033368990154895
R463-RXN_f	0.13047211054022048
R463-RXN_r	0.13047211054022048
DHLBXANAU-RXN	0.1304905755617466
R03627	0.13053782337664657
SULFITE-OXIDASE-RXN	0.1305538215193345
R09808	0.13062213902120318
5.4.4.3-RXN_f	0.13066679175444754
5.4.4.3-RXN_r	0.13066679175444754
R06988	0.13066679175444754
RXN-14725	0.1306864392511312
GLYCINE-AMIDINOTRANSFERASE-RXN	0.13070113581398013
RXN-21020	0.13070350787698184
PREPHENATE-TRANSAMINE-RXN_f	0.13079289250514733
PREPHENATE-TRANSAMINE-RXN_r	0.13079289250514733
R12689	0.1308153211624709
3.5.1.92-RXN	0.13081958330182447
CYPRIDINA-LUCIFERIN-2-MONOOXYGENASE-RXN	0.13084083684607384
RXN-6421	0.13094224883186886
R04608	0.1309708196623404
RXN-13364	0.13100461885228787
RXNQT-4366	0.13104385998660498
R08150	0.13105939716028608
RXN0-6460	0.13110587223757178
RXN-13946	0.13110589598137673
R10285	0.13110589598137673
R07627	0.13111667094428592
BILIRUBIN-OXIDASE-RXN	0.13112971858740477
R10928	0.13119127987606502
R11466	0.13120273913282354
R02811	0.131252756781148
2.1.1.21-RXN_f	0.1312685282223208
2.1.1.21-RXN_r	0.1312685282223208
R01586	0.1312685282223208
R02804	0.1313453128964509
RXN-11783	0.13140206828343226
R09601	0.13140206828343226
RXN-15638	0.13144105925808358
RXN-20734	0.13145061991936005
RXN-17609	0.13146127074074107
DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN	0.13152473928822475
RXN-18167	0.13152791139867429
RXN0-7325	0.13159089846492147
TRIMETHYLAMINE-OXIDE-ALDOLASE-RXN	0.13161477507443298
R02512	0.13161477507443298
RXN0-6359	0.13163033488443437
RXN-17517	0.13167980465232443
R03645	0.13173303576245005
RXN-12895	0.13174352330438258
RXN-20068	0.13179590085802387
R08937	0.1319407337534346
4.99.1.3-RXN	0.1319823201803099
SIROHEME-FERROCHELAT-RXN	0.1319823201803099
RXN-8059	0.1319823201803099
3.5.1.76-RXN_f	0.13207848488309767
3.5.1.76-RXN_r	0.13207848488309767
3.1.1.54-RXN	0.1321686857552982
R04768	0.13233888301654487
PYRAZIN-RXN	0.13234029693750174
R02687	0.13242153617587957
RXN-18106	0.13245775078993255
R08136	0.13248078618162878
R01374	0.13253403493055024
CYANIDE-HYDRATASE-RXN	0.13253887754978555
PROTOPORGENOXI-RXN	0.13258896310303708
R09102	0.13262708239200027
RXN-18344	0.13282531868338376
R07072	0.13294307144242623
RXN-9778_f	0.1329732287585572
RXN-9778_r	0.1329732287585572
R103-RXN	0.13298671044261173
RXN-13425_f	0.13307869614951912
RXN-13425_r	0.13307869614951912
ALKYLMERCURY-LYASE-RXN_f	0.1332445240844901
ALKYLMERCURY-LYASE-RXN_r	0.1332445240844901
DICHLOROMETHANE-DEHALOGENASE-RXN	0.13327149800283314
R00603	0.13327149800283314
RXN-17608	0.13335850995597712
R08339	0.13380644166352978
RXN-12894	0.13390699366483946
RXN0-5122	0.1340200499519353
RXN-12643	0.13405085268849815
R00294	0.13405085268849815
RXN-1761	0.13413644790537527
RXN-18090	0.1341824783324975
1.20.98.1-RXN	0.13420551364981279
RXN-17577	0.1342175850696392
R08314	0.13427061851892208
R309-RXN	0.1342771726726402
R05658	0.13446232900530422
RXN-14858	0.1344797374358381
R12515	0.1345518986287909
R02622	0.1346081161887013
UROGENDECARBOX-RXN	0.13464983171370792
RXN-19129	0.13468100921072595
R02467	0.13472723030989187
