Reaction ID,BridgIT
R03094,2.4.1.121;2.4.2.40;2.4.99.18
R00928,2.8.3.1;2.3.1.187;2.8.2.39
R07796,2.8.3.17;2.3.1.187;2.8.2.14
R12298,
R02473,6.3.4.4;6.3.2.1;6.3.1.12;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;3.4.13.4;2.3.2.2;3.13.1.6;3.4.17.21;3.5.99.5;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.1.1.1;3.4.11.1;3.5.3.21
R12879,1.14.13.7;1.14.18.1;1.14.14.9;1.14.15.3;1.14.12.12;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.17
R12686,
R11426,
R09417,3.3.2.9;1.14.14.1;3.1.1.40;2.5.1.18;4.2.1.139;3.2.1.31;3.7.1.8;3.1.2.28;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246
R12188,4.4.1.13;4.5.1.2
R12329,1.11.1.21
R12941,3.4.17.8;3.4.11.1;3.13.1.6;3.4.13.22;4.2.1.48;2.3.2.2;3.5.1.65;3.5.2.13;3.4.19.13;3.4.14.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.5.3.13;1.2.7.12;3.5.4.1;3.5.99.6;4.3.2.4;2.1.2.3;3.8.1.8
R00483,6.3.4.4;6.3.2.6;6.3.1.1;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.5.5.4;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.21;1.4.1.13;1.4.7.1;4.3.3.6;3.13.1.6;3.4.19.13;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21
R06978,2.3.1.5;2.3.3.9;6.2.1.1;2.3.2.30;6.3.1.20;1.2.1.95;6.3.4.10;2.1.3.6;6.1.2.2;2.1.2.2
R01377,2.2.1.5;1.2.4.1;4.1.1.1
R03390,2.3.1.101;2.1.1.86;2.1.2.5;2.1.3.2;2.8.4.4
R11340,
R10303,2.4.1.187;2.4.99.7;2.4.2.34
R02930,3.5.1.65;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.4.19.13;3.4.14.13;3.5.2.12;3.5.5.1;3.4.13.18;3.4.17.21;3.4.11.1;3.5.3.1;3.1.1.1;3.13.1.6;1.2.7.12;3.5.4.1;3.5.99.6;3.8.1.8;4.3.2.4;2.1.2.3
R09752,
R06110,
R03503,2.7.6.3;2.7.8.4;2.7.1.48;2.7.7.46;2.7.11.15;2.7.2.2;6.3.5.5;2.7.3.10;2.7.14.1;2.7.4.14;2.7.10.1;2.7.12.1;2.7.99.1
R03688,3.1.1.17;3.1.2.1;3.11.1.2;3.1.3.75;3.6.1.7;4.2.1.155;3.1.6.16;3.7.1.8;3.1.4.2;2.3.1.85;4.2.3.1;3.2.1.175;3.1.7.11;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R11143,
R11143,
R08667,4.4.1.8;4.5.1.2
R10539,
R01621,
R03177,
R12559,3.2.1.184;3.6.1.57;5.1.3.14;2.4.1.17;3.1.4.45;3.1.3.10;3.1.5.1;3.1.7.2;4.6.1.13;4.2.3.1;3.1.1.93;3.11.1.3;3.1.6.9;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155
R04339,
R01930,
R11150,1.14.13.69;1.14.12.12;1.14.14.1;1.2.3.9;1.14.15.3;1.14.18.1;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17
R02769,
R03393,3.1.3.57;3.1.4.44;4.6.1.13;3.6.1.20;4.2.3.1;3.1.7.2;3.1.1.42;3.2.1.42;2.4.1.17;3.1.6.1;3.1.5.1;5.1.3.14;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R11266,1.1.1.355;1.2.1.89;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.18;1.1.3.45;5.4.99.3;4.1.1.5;1.1.5.4;1.4.3.5;4.2.1.155
R02011,2.5.1.41;1.3.1.96;2.4.1.269;2.4.2.34;2.1.3.12;4.4.1.20
R00483,6.3.4.4;6.3.2.6;6.3.1.1;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.5.5.4;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.21;1.4.1.13;1.4.7.1;4.3.3.6;3.13.1.6;3.4.19.13;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21
R06207,
R10075,
R01870,2.4.2.10;2.4.1.71;2.4.99.18
R02925,
R06976,2.7.3.7;2.7.7.96;2.7.14.1;2.7.1.23;2.7.2.2;6.3.5.5;2.7.11.7;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R01054,3.6.1.13;3.1.3.81;3.6.3.55;3.6.4.1;3.6.5.1
R02430,2.7.7.96;2.7.1.86;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.29;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R06831,1.14.12.3;1.14.13.25;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.18
R13305,2.6.1.8;2.7.8.29;2.6.99.2
R05354,
R00733,
R12734,2.3.1.180;2.3.3.9;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.6;2.1.2.5
R07945,3.5.4.32;3.5.1.110;3.5.3.3;2.1.2.3;3.1.1.1;3.5.2.17;3.13.1.6;3.4.11.1;3.4.17.8;3.4.19.13;2.3.2.2;3.4.13.4;4.3.2.4;3.4.14.13;1.2.7.12;4.2.1.48;3.8.1.8;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.8
R07779,1.14.13.31;1.14.12.12;1.14.14.1;1.2.3.9;1.14.15.3;1.14.18.1;1.14.99.2;1.14.21.11;1.14.16.2;1.14.11.7;1.10.3.4;1.14.19.17
R02478,2.4.1.17;2.4.2.40;2.4.99.18
R04051,2.6.1.2;2.6.99.2;2.7.8.29
R07242,2.1.1.154;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11199,
R12198,3.1.1.53;3.1.4.45;3.1.3.39;3.2.1.183;5.1.3.14;3.6.1.57;3.1.6.1;4.6.1.13;2.4.1.17;3.1.7.3;3.1.5.1;4.2.3.1;3.1.2.27;3.7.1.8;3.11.1.3;2.3.1.85;4.2.1.155
R04641,3.5.4.20;3.5.1.123;3.1.1.1;3.5.2.3;3.5.99.8;3.5.5.1;3.8.1.8;3.4.13.22;3.5.3.14;3.4.11.1;2.3.2.2;3.4.19.13;3.4.17.21;2.1.2.3;3.4.14.13;4.2.1.48;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.13.1.6;4.3.2.4;1.2.7.12
R02428,1.14.18.5;1.14.11.56;1.14.15.16;1.14.19.2;1.10.3.4;1.14.13.229;1.14.12.10;1.14.14.1;1.2.3.9;1.14.16.7;1.14.21.11;1.14.99.46
R03429,2.7.1.159;2.7.7.96;2.7.2.3;2.7.4.24;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.34;2.7.99.1
R11942,3.2.1.105;3.1.1.93;3.2.2.11;4.3.3.5
R05684,
R00265,
R12329,1.11.1.21
R09911,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R03828,2.7.7.53;2.7.4.6;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.8.46;2.7.11.4;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R07250,
R11862,4.3.2.8;4.3.1.1;4.3.3.7;3.5.99.5;4.2.1.87
R09946,2.7.1.176;2.7.7.96;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.17;2.7.99.1
R05114,1.13.99.1;1.14.13.239;1.13.12.2;1.13.11.48
R09552,
R10105,
R06690,1.14.13.239;1.13.11.24;1.13.12.23;1.13.99.1
R03438,2.3.1.23;6.2.1.1;2.3.3.9;2.1.1.5;1.2.1.95;6.3.1.20;6.1.2.2;6.3.4.10;2.1.3.12;2.3.2.30;2.1.2.13;2.8.4.4
R11926,6.2.1.52;3.1.2.17;4.2.1.155;2.3.1.85
R09613,2.1.1.169;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R03032,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R02631,
R02349,1.1.1.148;5.3.3.1;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.1.5.4;1.4.3.5;4.2.1.155
R03592,
R00421,
R07376,2.7.8.29;2.6.1.12;2.6.99.2
R10242,
R02119,2.4.1.215;2.4.2.9;2.4.99.18
R05757,2.1.1.139;2.8.4.4;2.3.1.101;2.1.2.5;2.1.3.2
R00434,2.7.6.5;2.7.1.20;2.7.7.2;2.7.8.28;2.7.4.8;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.13;6.3.5.5;2.7.99.1;2.7.10.1;2.7.12.1
R05635,3.4.17.8;3.13.1.6;3.5.1.88;3.4.19.13;2.3.2.2;3.4.13.22;3.5.2.13;3.4.11.1;3.1.1.1;3.4.14.13;3.5.3.13;4.2.1.48;3.5.4.9;1.2.7.12;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.3.2.4;2.1.2.3;3.5.99.6;3.8.1.8
R13133,
R08190,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14
R05864,1.11.1.21
R12749,1.11.1.21
R02489,4.1.1.62;4.1.2.38;1.3.8.6;4.2.1.155;4.2.99.21;4.1.3.40;1.1.1.276;2.1.2.11;4.1.99.2;3.1.1.82
R11051,1.1.1.384;1.2.1.9;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;4.1.1.104;5.4.99.3;1.1.3.10;1.1.99.18;1.1.5.4;1.4.3.5;4.2.1.155
R10016,
R00669,3.5.1.14;3.4.13.4;4.2.1.48;3.5.3.13;3.4.11.1;2.3.2.2;3.5.2.11;3.4.14.13;3.13.1.6;3.4.17.21;3.4.19.13;1.2.7.12;3.1.1.1;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R03178,2.2.1.5;1.2.4.1;4.1.1.1
R10350,1.14.13.110;1.14.18.1;1.14.14.1;1.14.15.3;1.14.12.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.1;1.14.19.18;1.14.11.20
R10442,3.6.1.5;3.1.3.81;3.6.3.55;3.6.4.1;3.6.5.1
R01064,4.1.2.14;4.1.3.43;2.1.2.11;4.1.1.3;1.1.1.286;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82
R02465,1.13.99.1;1.13.12.2;1.13.11.56;1.14.13.239
R04024,2.3.1.118;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.3.5;6.3.4.10;6.3.1.20;6.1.2.2;2.1.2.2
R01914,1.5.3.14;1.5.99.6;1.4.3.10;1.4.9.2;1.1.3.15;1.1.5.4;1.1.99.9;1.4.4.2;1.5.1.43;1.4.1.23
R03996,2.4.2.9;2.4.1.71;2.4.99.18
R03095,6.3.2.20;6.3.4.24;6.3.1.19;6.2.1.39;6.3.3.3;6.3.5.4;3.5.1.18;3.4.14.13;3.4.13.4;2.3.2.2;3.4.17.23;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.19.13;3.5.5.4;3.1.1.1;3.5.4.1;3.4.11.1;3.5.3.21
R02238,
R01739,
R00635,1.2.3.1;1.1.3.17;1.2.4.1;1.2.1.4;1.2.5.1;1.8.1.4;2.3.1.12;1.1.1.2;1.17.1.9;1.3.1.20
R07279,2.7.1.64;2.7.7.74;2.7.2.3;6.3.5.5;2.7.11.7;2.7.3.8;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.39;2.7.6.1;2.7.99.1
R08404,
R12995,2.4.1.17;2.4.2.9;2.4.99.1
R01941,
R01385,1.13.99.1;1.14.13.178;1.13.11.48;1.13.12.1
R12821,
R00892,
R07295,2.8.3.25;2.8.2.34;2.3.1.187
R02709,2.4.1.178;2.4.2.40;2.4.99.18
R10470,
R01669,
R06131,
R03478,2.7.1.140;2.7.7.74;2.7.4.21;2.7.2.3;2.7.11.7;6.3.5.5;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.34;2.7.6.1;2.7.99.1
R00846,1.1.3.15;1.1.5.4;4.1.1.88;4.2.1.155;1.4.3.5;1.1.1.38;5.4.99.3;1.1.99.9;1.2.1.90;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1
R00004,3.6.1.1;3.1.3.81;3.6.5.1;3.6.3.1;3.6.4.1
R05087,4.1.1.11;1.1.1.381;4.1.2.18;4.2.1.155;4.1.3.39;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82
R07499,
R10041,1.14.14.44;4.99.1.7;4.1.1.78
R00325,4.1.3.22;4.1.2.42;4.1.1.11;2.1.2.11;1.1.1.381;4.2.1.155;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82
R03901,4.4.1.13;4.5.1.2
R05626,2.7.1.66;2.7.2.1;6.3.5.5;2.7.3.8;2.7.11.15;2.7.4.32;2.7.7.14;2.7.10.1;2.7.12.1;2.7.14.1;2.7.8.4;2.7.6.1;2.7.99.1
R12124,3.1.4.11;4.6.1.13;3.1.3.36;3.6.1.20;3.1.7.2;3.2.1.42;2.4.1.17;3.1.1.31;5.1.3.14;4.2.3.1;3.1.5.1;3.1.6.1;3.11.1.3;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155
R09109,5.3.3.1;5.3.99.8;5.5.1.9;5.3.1.21;5.3.2.1;1.1.3.8;4.2.1.159;5.99.1.4;3.1.3.77;1.1.1.153;3.5.4.16
R09598,
R03464,
R10395,3.3.2.10;1.14.14.1;3.1.2.31;2.3.1.85;3.1.1.35;4.2.1.22;3.7.1.8;3.2.1.86;3.3.1.1;3.2.2.1;2.5.1.18;2.1.1.246
R02303,2.7.4.18;2.7.7.53;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R10740,
R08969,2.1.3.2;2.3.1.32;2.1.1.44;2.1.2.13;2.8.4.4
R02367,2.3.1.76;6.2.1.11;2.3.3.9;6.3.1.20;1.2.1.95;6.3.4.10;6.1.2.2;2.3.2.30;2.1.3.7;2.1.2.2
R02387,2.3.1.5;2.3.3.9;6.2.1.1;2.3.2.30;2.1.2.2;2.1.3.2;6.3.4.10;6.3.1.20;1.2.1.95;6.1.2.2
R08958,
R08294,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R11089,
R12921,1.14.13.31;1.14.15.3;1.14.14.1;1.14.12.12;1.2.3.9;1.14.18.1;1.14.99.2;1.14.21.11;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.29
R08894,2.4.1.283;2.4.2.9;2.4.99.18
R08908,
R07651,1.11.1.21
R07972,1.14.13.128;1.13.11.52;1.13.12.9;1.13.99.1
R06371,1.11.1.8
R12787,3.2.2.1;3.1.1.2;3.1.2.16;3.3.2.15;4.2.1.22;2.3.1.85;3.7.1.8;3.2.1.31;3.3.1.1;1.14.14.1;2.1.1.246;2.5.1.18
R09827,3.1.3.67;3.1.4.11;4.6.1.13;3.6.1.20;3.1.7.2;3.2.1.42;2.4.1.17;3.1.1.31;5.1.3.14;3.1.5.1;4.2.3.1;3.1.6.1;3.11.1.3;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155
R09689,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R02322,3.5.1.42;3.5.99.6;3.5.4.19;4.3.2.4;2.1.2.3;4.2.1.48;3.5.2.20;3.4.14.13;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;3.4.13.22;3.4.17.21;3.4.19.13;3.4.11.1;3.5.3.22;3.13.1.6;1.2.7.12;3.8.1.8
R05166,3.2.1.140;3.1.1.93;3.2.2.11;4.3.3.5
R05287,3.8.1.2;3.5.4.43
R10487,
R00478,4.1.3.41;4.1.2.48;4.1.1.47;4.2.1.155;1.1.1.276;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82
R07754,2.3.1.103;2.1.3.12;2.3.3.13;2.3.2.19;6.2.1.11;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R08999,1.14.13.127;1.14.18.1;1.14.12.12;1.14.14.9;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.19
R02376,3.3.2.10;3.1.2.16;4.2.1.22;2.1.1.246;2.3.1.85;1.14.14.1;3.1.1.2;3.7.1.8;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18
R11262,1.10.3.3;1.14.13.51;1.14.14.1;1.14.18.2;1.14.11.11;1.14.15.16;1.14.12.25;1.14.19.17;1.14.21.4;1.14.99.2;1.2.3.9;1.14.16.7
R13334,2.3.1.107;2.3.2.19;2.3.3.17;2.1.2.13;6.2.1.11;6.3.4.10;6.3.1.20;2.1.3.12;1.2.1.95;6.1.2.2
R03896,3.3.2.10;4.2.1.22;3.1.2.16;3.1.1.2;1.14.14.1;2.3.1.85;3.7.1.8;2.1.1.246;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18
R08758,4.2.1.98;1.14.13.197;4.2.3.141;3.1.7.12;4.2.99.20;3.2.1.186;3.7.1.21;2.3.1.85;4.3.3.3;1.1.1.286;4.3.1.9;4.1.1.56;3.3.1.1;1.2.1.31;1.4.1.18;5.5.1.2;2.5.1.119;3.5.5.4;1.3.8.6;1.17.98.2;1.1.3.47;3.5.1.110;2.7.8.23
R06312,2.5.1.29;1.3.1.96;2.4.1.178;2.4.2.34;4.4.1.20;2.1.3.12
R10748,3.1.3.101;4.2.3.1;3.1.4.13;3.6.1.7;3.1.5.1;4.6.1.13;3.11.1.3;3.2.1.184;3.1.7.3;3.1.1.28;5.1.3.14;3.1.2.30;2.4.1.17;4.2.1.155;2.3.1.85;3.1.6.17;3.7.1.8
R12629,1.7.1.7;1.7.99.1;1.7.3.3
R06927,
R10461,
R00650,2.1.1.10;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R01648,2.6.1.19;2.6.99.2;2.7.8.29
R00868,
R06610,1.1.1.234;1.2.1.85;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.46;5.4.99.3;4.1.1.3;1.4.3.5;1.1.99.9;1.1.5.4;4.2.1.155
R12221,2.7.1.142;2.7.8.20;2.7.99.1;2.7.2.13;2.7.7.46;2.7.11.7;2.7.6.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.3.8;2.7.4.2;2.7.14.1
R05795,2.7.1.153;2.7.7.74;2.7.2.3;2.7.11.7;2.7.4.24;6.3.5.5;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.39;2.7.6.1;2.7.99.1
R03154,2.8.3.22;2.3.1.187;2.8.2.11
R02329,2.7.7.27;2.7.4.23;2.7.2.6;2.7.3.8;6.3.5.5;2.7.1.82;2.7.11.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.38;2.7.99.1
R10932,2.6.1.81;2.7.8.29;2.6.99.2
R02147,2.4.2.1;2.4.1.118;2.4.99.18
R02306,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R05716,
R00875,
R09893,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R12349,2.4.1.166;2.4.99.1;2.4.2.35
R07066,1.14.13.227;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7;1.14.11.28;1.10.3.4;1.14.19.17
R00376,2.7.7.1;2.7.6.5;2.7.1.20;2.7.8.38;2.7.4.11;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R00763,3.1.3.46;3.1.4.48;3.2.1.42;2.4.1.17;3.6.1.20;4.6.1.13;5.1.3.14;4.2.3.1;3.1.1.31;3.1.7.2;3.1.5.1;3.1.6.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R08047,1.7.1.6;1.7.99.1;1.7.3.3
R08899,3.1.4.50;3.1.3.88;4.6.1.13;3.2.1.42;2.4.1.17;3.6.1.20;3.1.6.9;5.1.3.14;3.1.1.17;3.1.5.1;3.1.7.2;4.2.3.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R03942,
R10760,4.1.2.57;4.1.1.34;4.1.3.17;1.1.1.262;4.1.99.12;2.1.2.11;4.2.99.21;4.2.1.155;1.3.8.6;3.1.1.82
R02928,
R10365,
R07082,3.3.2.9;1.14.14.1;2.5.1.18;4.2.1.139;3.1.1.40;3.2.1.31;3.7.1.8;3.1.2.28;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246
R10870,1.13.99.1;1.13.12.2;1.13.11.56;1.14.13.239
R09850,2.7.4.18;2.7.7.53;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R04361,2.3.1.23;2.3.3.9;6.2.1.1;2.1.3.2;2.1.1.324;2.1.2.13;6.1.2.2;1.2.1.95;6.3.1.20;2.3.2.30;6.3.4.10;2.8.4.4
R07404,6.3.4.18;6.3.1.6;6.3.2.35;6.3.5.4;6.3.3.3;6.2.1.39;3.5.4.13;3.5.1.10;3.4.13.4;3.13.1.6;3.5.3.21;3.4.14.13;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;3.4.17.23;3.5.5.4;3.4.19.13;3.1.1.1;3.4.11.1;3.5.99.5
R03918,
R12568,2.7.1.48;2.7.6.5;2.7.7.47;2.7.8.28;2.7.11.7;2.7.99.1;2.7.2.4;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.14;2.7.10.1;2.7.12.1
R06941,
R04537,3.1.2.14;2.3.1.85;4.2.1.22;3.3.2.10;1.14.14.1;3.1.1.35;3.3.1.1;2.1.1.246;2.5.1.18;3.2.1.86;3.7.1.8;3.2.2.3
R11363,1.13.11.36;1.13.12.23;1.14.13.239;1.13.99.1
R13014,
R03104,
R04315,1.17.4.2;1.17.7.1;1.17.1.1;1.17.3.2
R09592,6.3.2.2;6.3.1.11;6.2.1.39;6.3.4.12;6.3.5.4;6.3.3.3;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.18;3.13.1.6;3.4.17.23;3.5.5.4;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.4.11.1;3.5.99.5;3.1.1.1;3.5.4.1;3.5.3.21
R01003,3.1.3.51;4.2.3.1;3.1.4.44;3.6.1.7;3.1.7.3;4.6.1.13;3.1.5.1;3.2.1.42;3.1.1.83;2.4.1.17;5.1.3.14;3.11.1.3;3.1.6.2;3.1.2.2;3.7.1.8;2.3.1.85;4.2.1.155
R12213,2.1.1.65;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R06805,2.4.1.91;2.4.2.35;2.4.99.1
