,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
33,27.237208,Q9R0H0,Peroxisomal acyl-coenzyme A oxidase 1,Mus musculus OX=10090,39.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,1.0,0.0,0.74253,0.584214,-1,0.663371,35.7,26.8,13.0,27.0,74648.73,8.6787,46.142,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
34,27.237208,O15254,Peroxisomal acyl-coenzyme A oxidase 3,Homo sapiens OX=9606,39.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,1.0,0.0,0.74253,0.584214,-1,0.663371,40.1,21.5,19.4,21.3,77629.08,7.2685,42.143,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
35,27.237208,Q9EPL9,Peroxisomal acyl-coenzyme A oxidase 3,Mus musculus OX=10090,39.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,1.0,0.0,0.74253,0.584214,-1,0.663371,36.3,24.6,20.6,20.9,78403.73,7.1332,44.143,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
36,27.137208,Q5RC19,Peroxisomal acyl-coenzyme A oxidase 1,Pongo abelii OX=9601,39.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,2.0,0.0,0.74253,0.584214,-1,0.663371,39.8,21.7,15.1,25.9,74453.59,8.3476,46.061,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
37,27.137208,Q5RAU0,Peroxisomal acyl-coenzyme A oxidase 3,Pongo abelii OX=9601,39.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,2.0,0.0,0.74253,0.584214,-1,0.663371,39.2,22.7,19.2,21.3,77865.27,6.8174,42.429,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
38,24.237208,Q7KML2,Probable peroxisomal acyl-coenzyme A oxidase 1,Drosophila melanogaster OX=7227,42.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,1.0,0.0,0.74253,0.584214,-1,0.663371,39.1,27.7,16.8,18.8,74287.19,6.9011,43.946,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
39,21.858529,O04353,Acyl-lipid (9-3)-desaturase,Borago officinalis OX=13363 PE=1 SV=1,31.0,MNXR119813,-,1.14.19.3,1.0,0.0,0.74640,0.312771,1,0.529583,31.2,23.8,28.7,19.9,51634.86,8.7846,41.518,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
40,20.203985,O19183,Prostaglandin G/H synthase 2,Equus caballus OX=9796,34.0,MNXR175797,-,1.14.99.1,2.0,0.0,0.75289,0.335190,-1,0.544041,35.7,20.7,26.2,20.1,68847.00,7.4103,44.371,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
41,19.203985,O97554,Prostaglandin G/H synthase 1,Oryctolagus cuniculus OX=9986,35.0,MNXR175797,-,1.14.99.1,2.0,0.0,0.75289,0.335190,-1,0.544041,32.5,23.4,24.9,21.9,69075.58,6.9933,41.419,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
42,19.203985,O02768,Prostaglandin G/H synthase 2,Oryctolagus cuniculus OX=9986,35.0,MNXR175797,-,1.14.99.1,2.0,0.0,0.75289,0.335190,-1,0.544041,32.7,21.6,27.4,21.1,69007.27,7.4257,44.868,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
43,18.303985,Q8HZR1,Prostaglandin G/H synthase 1,Canis lupus familiaris OX=9615,36.0,MNXR175797,-,1.14.99.1,1.0,0.0,0.75289,0.335190,-1,0.544041,29.8,21.6,27.3,24.0,69304.99,7.5761,41.294,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
44,18.203985,O62725,Prostaglandin G/H synthase 2,Neovison vison OX=452646,36.0,MNXR175797,-,1.14.99.1,2.0,0.0,0.75289,0.335190,-1,0.544041,32.0,19.9,29.3,21.6,68949.93,7.2970,45.364,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
45,18.203985,P70682,Prostaglandin G/H synthase 2,Cavia porcellus OX=10141,36.0,MNXR175797,-,1.14.99.1,2.0,0.0,0.75289,0.335190,-1,0.544041,35.9,20.9,25.2,20.7,68883.23,7.5748,44.040,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
46,17.303985,P05979,Prostaglandin G/H synthase 1,Ovis aries OX=9940,37.0,MNXR175797,-,1.14.99.1,1.0,0.0,0.75289,0.335190,-1,0.544041,30.3,22.9,26.4,23.1,68861.34,7.3937,41.833,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-]35([*])n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
