,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
51,55.795124,P9WH75,Ribonucleoside-diphosphate reductase subunit alpha,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,36.5,26.4,20.0,19.3,82441.18,6.3929,47.586,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
52,55.795124,P9WH77,Vitamin B12-dependent ribonucleoside-diphosphate reductase,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,43.5,21.7,18.1,19.0,76105.89,8.4086,40.085,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
53,55.795124,E7FHX6,Vitamin B12-dependent ribonucleoside-diphosphate reductase,Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,50.3,19.9,15.1,15.6,200932.10,6.3490,46.149,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
54,55.695124,O69981,Vitamin B12-dependent ribonucleotide reductase,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,41.9,18.2,17.8,23.9,105284.95,5.1574,45.605,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
55,55.695124,P9WH76,Vitamin B12-dependent ribonucleoside-diphosphate reductase,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,43.3,22.3,17.8,18.9,74444.99,8.0152,39.884,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
56,55.595124,P9WH72,Ribonucleoside-diphosphate reductase subunit beta nrdF1,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,39.9,20.9,24.8,19.6,36589.89,4.5787,47.516,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
57,55.595124,P9WH70,Ribonucleoside-diphosphate reductase subunit beta nrdF2,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,45.1,24.4,17.5,18.2,36991.53,4.3188,47.531,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
58,55.595124,P9WH74,Ribonucleoside-diphosphate reductase subunit alpha,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,36.5,26.4,20.0,19.3,82441.18,6.3929,47.586,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
59,55.595124,Q9PL92,Ribonucleoside-diphosphate reductase subunit beta,Chlamydia muridarum (strain MoPn / Nigg) OX=243161,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,49.4,20.6,15.2,19.7,40488.32,5.1663,47.399,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
60,55.595124,O84834,Ribonucleoside-diphosphate reductase subunit alpha,Chlamydia trachomatis (strain D/UW-3/Cx) OX=272561,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,49.7,19.7,17.3,14.9,119421.04,6.0329,48.711,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
61,55.595124,Q9PL93,Ribonucleoside-diphosphate reductase subunit alpha,Chlamydia muridarum (strain MoPn / Nigg) OX=243161,17.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,44.8,21.2,19.2,16.3,120036.44,5.3210,49.284,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
62,54.795124,P50620,Ribonucleoside-diphosphate reductase subunit alpha,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,52.6,18.1,15.4,16.2,80688.62,6.3258,50.143,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
63,54.795124,P50621,Ribonucleoside-diphosphate reductase subunit beta,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,60.1,20.1,11.2,13.7,38378.60,4.5851,47.416,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
64,54.795124,P0A5W9,Ribonucleoside-diphosphate reductase subunit alpha,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,36.5,26.4,20.0,19.3,82441.18,6.3929,47.586,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
65,54.695124,O64174,Ribonucleoside-diphosphate reductase subunit beta,Bacillus phage SPbeta OX=2932878,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,48.6,23.0,16.0,17.6,38180.52,5.4535,47.416,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
66,54.695124,P42521,Ribonucleoside-diphosphate reductase small subunit,Dictyostelium discoideum OX=44689,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,63.0,8.7,15.5,17.7,39371.19,5.2022,48.225,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
67,54.595124,Q54Q71,Ribonucleoside-diphosphate reductase large subunit,Dictyostelium discoideum OX=44689,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,39.7,22.0,18.5,21.7,98018.65,7.1915,49.080,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
68,54.595124,O31875,Ribonucleoside-diphosphate reductase NrdEB subunit alpha,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,46.9,23.6,15.5,15.4,124620.87,6.7019,50.554,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
69,54.595124,O64173,Ribonucleoside-diphosphate reductase nrdEB subunit alpha,Bacillus phage SPbeta OX=2932878,18.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,46.9,23.6,15.5,15.4,124620.87,6.7019,50.554,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
