,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,NaN,A4W6S5,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Enterobacter sp. (strain 638) OX=399742,7,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,60.0,15.6,15.6,20.7,17032.87,6.9466,40.397,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
12,NaN,Q32HV2,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Shigella dysenteriae serotype 1 (strain Sd197) OX=300267,7,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,32.1,32.7,17.3,28.2,18969.05,6.5273,36.628,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
13,NaN,Q32JS9,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Shigella dysenteriae serotype 1 (strain Sd197) OX=300267,7,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,60.0,13.3,12.6,25.9,17032.95,7.5132,39.735,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
14,NaN,Q31YL7,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Shigella boydii serotype 4 (strain Sb227) OX=300268,7,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,32.1,32.7,17.3,28.2,18969.05,6.5273,36.628,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
15,NaN,B5Y1J1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Klebsiella pneumoniae (strain 342) OX=507522,8,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,62.2,14.8,14.1,20.7,17024.93,6.9466,39.735,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
16,NaN,B5XY51,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Klebsiella pneumoniae (strain 342) OX=507522,8,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,34.0,30.1,18.6,27.6,19070.11,5.8037,37.209,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
17,NaN,A9MPI1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514,8,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,60.0,13.3,12.6,25.9,16998.94,7.5132,39.735,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
18,NaN,B5R419,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Salmonella enteritidis PT4 (strain P125109) OX=550537,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,60.0,13.3,12.6,25.9,16998.94,7.5132,39.735,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
19,NaN,B5FJ27,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Salmonella dublin (strain CT_02021853) OX=439851,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,60.0,13.3,12.6,25.9,16998.94,7.5132,39.735,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
20,NaN,B5FQZ7,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Salmonella dublin (strain CT_02021853) OX=439851,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,34.0,29.5,17.9,28.8,19047.13,6.7868,36.628,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
21,NaN,B2VHX7,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,63.0,15.6,14.8,18.5,17098.02,7.5083,41.060,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
22,NaN,B5R6C0,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Salmonella gallinarum (strain 287/91 / NCTC 13346) OX=550538,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,34.0,29.5,17.9,28.8,19047.13,6.7868,36.628,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
23,NaN,Q8ZG80,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Yersinia pestis OX=632,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,1,0.0,0.51867,NaN,-1,0.518669,44.9,27.6,15.4,22.4,18809.87,5.2964,35.465,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
24,NaN,Q57T28,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Salmonella choleraesuis (strain SC-B67) OX=321314,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,60.0,13.3,12.6,25.9,16998.94,7.5132,39.735,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
25,NaN,B4EVD3,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Proteus mirabilis (strain HI4320) OX=529507,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,50.6,19.9,14.1,25.6,19122.18,5.3237,38.953,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
26,NaN,B2VDE7,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9,MNXR115599,-,2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59,3,0.0,0.51867,NaN,-1,0.518669,48.7,23.1,16.7,21.8,18789.78,5.2964,36.628,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C(\CC(=O)[O-])[C@@H](C)[C@@H](C)O)C(*)=O.[H]O[H],C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
