,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,96.700,B7LAR0,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli (strain 55989 / EAEC) OX=585055,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.8,26.8,20.6,24.8,45415.27,5.8319,39.379,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
12,96.700,B6I7H1,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli (strain SE11) OX=409438,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.8,26.8,20.6,24.8,45415.27,5.8319,39.379,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
13,96.700,B7MXS2,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O81 (strain ED1a) OX=585397,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.0,27.8,20.3,24.8,45380.27,5.9957,39.141,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
14,96.700,P0A9C1,Anaerobic glycerol-3-phosphate dehydrogenase subunit A,Escherichia coli O157:H7 OX=83334,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,36.9,28.1,19.2,18.8,58958.25,6.6214,44.465,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
15,96.700,B7NN59,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.8,27.3,20.6,24.3,45329.22,5.6012,38.902,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
16,96.700,A1AD94,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O1:K1 / APEC OX=405955,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,30.0,28.3,20.6,25.1,45342.22,5.8304,38.902,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
17,96.700,B7M5S7,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O8 (strain IAI1) OX=585034,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.8,26.8,20.6,24.8,45415.27,5.8319,39.379,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
18,96.700,Q1R9H5,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli (strain UTI89 / UPEC) OX=364106,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,30.0,28.3,20.6,25.1,45342.22,5.8304,38.902,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
19,96.700,B7MG07,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O45:K1 (strain S88 / ExPEC) OX=585035,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,30.0,28.3,20.6,25.1,45342.22,5.8304,38.902,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
20,96.700,B7N5K6,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.5,28.3,19.4,24.8,45391.25,6.0448,39.618,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
21,96.700,B1LLJ4,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli (strain SMS-3-5 / SECEC) OX=439855,3,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.0,27.5,20.3,25.1,45292.16,5.9942,38.663,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
22,95.700,A7ZP63,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111,4,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.8,26.8,20.6,24.8,45443.33,5.8319,39.379,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
23,95.700,B5YX30,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O157:H7 (strain EC4115 / EHEC) OX=444450,4,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,29.3,27.0,21.8,25.8,45400.30,6.2356,39.379,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
24,95.700,B7UFQ3,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521,4,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,30.8,27.8,20.3,25.1,45379.29,6.1766,39.141,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
25,94.700,B7LM86,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73) OX=585054,5,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,32.5,27.0,19.6,24.8,45392.21,5.8319,39.618,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
26,93.700,Q83ML0,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Shigella flexneri OX=623,6,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,30.8,27.8,20.1,25.3,45331.20,6.0433,39.141,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
27,93.700,P0A9C2,Anaerobic glycerol-3-phosphate dehydrogenase subunit A,Shigella flexneri OX=623,6,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,36.9,28.1,19.2,18.8,58958.25,6.6214,44.465,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
28,92.700,Q31Z75,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Shigella boydii serotype 4 (strain Sb227) OX=300268,7,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,32.0,26.8,20.1,25.1,45321.16,5.9512,39.141,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
29,92.700,B2TW33,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Shigella boydii serotype 18 (strain CDC 3083-94 / BS512) OX=344609,7,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,30.8,27.0,20.8,25.3,45324.16,5.9942,39.141,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
30,92.700,Q32DU5,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Shigella dysenteriae serotype 1 (strain Sd197) OX=300267,7,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,27.8,27.8,21.1,27.3,45423.31,6.4169,39.857,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
31,92.700,Q3YZW4,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Shigella sonnei (strain Ss046) OX=300269,7,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,31.8,26.8,20.6,24.8,45415.27,5.8319,39.379,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
32,92.700,A4WCP1,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,Enterobacter sp. (strain 638) OX=399742,7,MNXR165992,MNXR106713_0.7905694150420948_1.0|MNXR123236_0.5698924731182795_1.0|MNXR143954_0.5656565656565656_1.0|MNXR182683_0.5396811194265355_1.0,1.1.5.3,3.0,0.0,1.00000,1.0,1,1.000000,23.1,31.5,25.6,23.8,45293.77,5.6453,38.663,*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)([O-])[O-]>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[*]C1=C([*])C(=O)C([*])=C([*])C1=O>>O=C(CO)COP(=O)([O-])[O-].[*]c1c([*])c(O)c([*])c([*])c1O
