,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
16,87.108,P80695,Primary amine oxidase,Klebsiella oxytoca (strain ATCC 8724 / DSM 4798 / JCM 20051 / NBRC 3318 / NRRL B-199 / KCTC 1686 / BUCSAV 143 / CCM 1901) OX=1006551,8.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,1.0,0.0,0.90416,1.0,1,0.95208,30.6,27.0,19.6,25.0,83623.73,5.5937,45.346,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
17,86.908,Q8Z6Q2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella typhi OX=90370,8.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,30.2,23.8,25.7,28.2,25498.15,10.1190,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
18,85.908,Q7VR53,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Blochmannia floridanus OX=203907,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,23.2,28.3,34.3,22.2,25820.35,10.9112,51.402,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
19,85.908,C0Q5T4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella paratyphi C (strain RKS4594) OX=476213,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
20,85.908,Q8ZE19,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Yersinia pestis OX=632,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,37.3,16.9,23.4,30.3,25382.85,8.2316,48.848,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
21,85.908,Q2NT03,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Sodalis glossinidius (strain morsitans) OX=343509,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,44.5,16.0,21.5,26.0,25029.63,10.0667,46.296,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
22,85.908,B5F6J9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella agona (strain SL483) OX=454166,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
23,85.908,B2VEN4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,34.7,17.3,25.2,30.7,25524.24,10.1401,48.165,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
24,85.908,B5QV11,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella enteritidis PT4 (strain P125109) OX=550537,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
25,85.908,Q57PI9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella choleraesuis (strain SC-B67) OX=321314,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
26,85.908,B4THC5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella heidelberg (strain SL476) OX=454169,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
27,85.908,A9N035,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7) OX=1016998,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
28,85.908,B4TV07,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Salmonella schwarzengrund (strain CVM19633) OX=439843,9.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.2,22.8,26.2,27.7,25499.13,9.9761,49.083,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
29,84.908,Q1C790,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102,10.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,37.3,16.9,23.4,30.3,25382.85,8.2316,48.848,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
30,84.908,Q66A48,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123,10.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,37.3,16.9,23.4,30.3,25382.85,8.2316,48.848,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
31,84.908,A7FHL9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Yersinia pseudotuberculosis serotype O:1b (strain IP 31758) OX=349747,10.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,38.3,16.4,23.4,29.9,25368.83,8.2316,48.848,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
32,83.908,A5WEW5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Psychrobacter sp. (strain PRwf-1) OX=349106,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,43.2,18.6,20.6,25.6,24809.93,4.9954,47.907,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
33,83.908,A1AW86,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Ruthia magnifica subsp. Calyptogena magnifica OX=413404,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,31.6,21.4,27.0,28.1,24724.22,10.2417,51.415,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
34,83.908,A6WM67,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella baltica (strain OS185) OX=402882,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,40.3,17.3,20.9,29.6,24359.72,7.7665,47.170,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
35,83.908,Q87DU7,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Xylella fastidiosa (strain Temecula1 / ATCC 700964) OX=183190,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,46.4,11.5,25.5,25.0,23810.19,6.2816,41.346,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
36,83.908,Q8D510,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Vibrio vulnificus (strain CMCP6) OX=216895,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,39.0,12.3,23.6,33.3,24424.87,10.0049,50.237,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
37,83.908,Q21IG1,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024) OX=203122,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,36.7,20.4,17.3,33.7,24038.36,7.8224,44.811,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
38,83.908,Q83D18,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Coxiella burnetii (strain RSA 493 / Nine Mile phase I) OX=227377,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,46.7,12.8,26.1,23.3,23635.69,6.7993,50.510,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
39,83.908,A1WXY4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Halorhodospira halophila (strain DSM 244 / SL1) OX=349124,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,40.0,15.1,24.3,29.2,22897.60,6.5163,48.259,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
40,83.908,B8EAI0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella baltica (strain OS223) OX=407976,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,42.9,16.8,19.9,28.6,24329.70,7.7665,46.698,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
41,83.908,A5IH19,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Legionella pneumophila (strain Corby) OX=400673,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,28.6,25.1,31.2,23.1,25263.41,6.6930,51.163,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
42,83.908,Q0HJY0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella sp. (strain MR-4) OX=60480,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,33.7,18.4,23.0,33.2,24377.82,8.9911,47.170,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
43,83.908,A1SUY2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Psychromonas ingrahamii (strain 37) OX=357804,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,33.8,17.4,27.4,29.4,25177.63,9.4065,49.770,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
44,83.908,A1S710,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,45.9,18.4,13.3,30.6,24229.78,7.7201,45.283,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
45,83.908,A8H5G0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella pealeana (strain ATCC 700345 / ANG-SQ1) OX=398579,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,39.3,16.3,18.9,33.7,24407.76,7.9593,50.472,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
46,83.908,Q8ED71,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella oneidensis (strain MR-1) OX=211586,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,37.2,13.8,24.0,33.2,24344.88,9.7217,46.698,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
47,83.908,A0KVP0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella sp. (strain ANA-3) OX=94122,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,32.1,18.9,22.4,34.7,24421.87,8.9911,47.642,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
48,83.908,Q1QWA6,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11) OX=290398,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,32.2,22.6,23.1,30.2,25049.97,5.9590,48.837,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
49,83.908,P44909,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.90416,1.0,1,0.95208,36.6,22.2,30.4,19.1,24499.71,8.6357,49.524,OO>>O=C([O-])CCc1c[nH]c2ccccc12.O=O,O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
