,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,82.234848,Q0T3L5,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Shigella flexneri serotype 5b (strain 8401) OX=373384,8.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,52.4,21.7,14.5,21.1,20728.69,9.1003,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
12,82.234848,Q8XFD0,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Salmonella typhi OX=90370,8.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,49.4,22.3,15.7,22.3,20730.73,9.1003,29.121,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
13,81.234848,Q5PI18,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Salmonella paratyphi A (strain ATCC 9150 / SARB42) OX=295319,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,49.4,22.3,15.7,22.3,20730.73,9.1003,29.121,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
14,81.234848,Q8D2N9,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Wigglesworthia glossinidia brevipalpis OX=36870,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,32.5,48.8,14.5,13.9,21096.59,9.3784,31.319,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
15,81.234848,Q8ZF51,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Yersinia pestis OX=632,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.8,21.7,15.7,23.5,20805.77,8.4755,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
16,81.234848,Q2NTS8,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Sodalis glossinidius (strain morsitans) OX=343509,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,51.2,24.1,16.3,18.1,20816.90,9.1747,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
17,81.234848,Q7VR12,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Blochmannia floridanus OX=203907,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,33.3,37.9,21.8,16.1,22342.05,9.1441,31.053,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
18,81.234848,Q57N57,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Salmonella choleraesuis (strain SC-B67) OX=321314,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,49.4,22.3,15.7,22.3,20696.71,9.1003,29.121,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
19,81.234848,Q7CQB9,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,49.4,22.3,15.7,22.3,20730.73,9.1003,29.121,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
20,81.234848,Q6D364,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491,9.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,55.4,17.5,16.3,20.5,20766.85,9.4828,28.022,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
21,80.234848,Q1C8L0,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.8,21.7,15.7,23.5,20805.77,8.4755,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
22,80.234848,Q7N5C8,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,50.6,21.1,14.5,23.5,20853.82,8.4682,30.220,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
23,80.234848,Q492P7,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Blochmannia pennsylvanicus (strain BPEN) OX=291272,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,31.1,41.3,20.4,16.8,21238.68,8.6663,27.869,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
24,80.234848,A4TK40,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Yersinia pestis (strain Pestoides F) OX=386656,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.8,21.7,15.7,23.5,20805.77,8.4755,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
25,80.234848,Q1CHE5,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.8,21.7,15.7,23.5,20805.77,8.4755,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
26,80.234848,A1JLU9,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081) OX=393305,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.8,24.7,13.9,22.3,20870.91,9.0806,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
27,80.234848,Q66BN4,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123,10.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.8,21.7,15.7,23.5,20805.77,8.4755,29.670,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
28,79.234848,P45419,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Pseudomonas fluorescens OX=294,11.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,38.5,31.3,19.0,20.1,21846.01,9.9371,29.744,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
