,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,51.455694,B1L5U5,Inosine-5'-monophosphate dehydrogenase,Korarchaeum cryptofilum (strain OPF8) OX=374847,15.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,48.7,29.1,6.1,19.6,51195.05,6.4298,41.597,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
12,51.455694,P56088,Inosine-5'-monophosphate dehydrogenase,Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962,15.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,47.1,31.4,11.6,13.3,51801.95,8.2155,44.075,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
13,51.455694,Q9ZL14,Inosine-5'-monophosphate dehydrogenase,Helicobacter pylori (strain J99 / ATCC 700824) OX=85963,15.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,46.9,31.0,12.0,13.5,51688.79,7.8059,43.867,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
14,51.455694,O67820,Inosine-5'-monophosphate dehydrogenase,Aquifex aeolicus (strain VF5) OX=224324,15.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,51.3,26.2,11.8,14.1,53400.81,7.6340,42.857,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
15,50.655694,P99106,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain N315) OX=158879,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,1.0,0.0,0.77644,0.558674,-1,0.667558,51.9,23.5,10.0,18.0,52850.57,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
16,50.655694,P50097,Inosine-5'-monophosphate dehydrogenase,Tritrichomonas foetus OX=56690,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,1.0,0.0,0.77644,0.558674,-1,0.667558,30.8,32.4,23.4,16.6,55473.18,6.6743,46.123,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
17,50.455694,Q8G3N6,Inosine-5'-monophosphate dehydrogenase,Bifidobacterium longum (strain NCC 2705) OX=206672,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,39.5,29.1,15.9,18.5,58262.61,6.0361,42.752,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
18,50.455694,Q8F4Q4,Inosine-5'-monophosphate dehydrogenase,Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,41.9,27.8,15.2,18.3,55880.94,8.6467,47.047,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
19,50.455694,Q5HRX2,Inosine-5'-monophosphate dehydrogenase,Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,50.6,23.3,9.7,19.7,52622.19,5.7061,44.672,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
20,50.455694,P65169,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,51.9,23.5,10.0,18.0,52850.57,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
21,50.455694,Q2YVL6,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain bovine RF122 / ET3-1) OX=273036,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,51.9,23.5,10.0,18.0,52850.57,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
22,50.455694,Q6GC82,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain MSSA476) OX=282459,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,51.9,23.5,10.0,18.0,52850.57,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
23,50.455694,Q6GJQ7,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain MRSA252) OX=282458,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,51.9,23.5,10.0,18.0,52850.57,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
24,50.455694,Q49729,Inosine-5'-monophosphate dehydrogenase,Mycobacterium leprae (strain TN) OX=272631,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,42.3,32.6,10.3,17.9,54814.04,6.6102,38.563,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
25,50.455694,Q7UJL3,Inosine-5'-monophosphate dehydrogenase,Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,34.0,32.9,15.5,20.7,57876.42,9.3370,43.785,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
26,50.455694,Q8NY70,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain MW2) OX=196620,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,52.3,23.3,9.7,18.0,52822.51,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
27,50.455694,Q8CMQ7,Inosine-5'-monophosphate dehydrogenase,Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,50.6,23.3,9.7,19.7,52622.19,5.7061,44.672,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
28,50.455694,Q9KGN8,Inosine-5'-monophosphate dehydrogenase,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,42.4,29.0,14.5,17.5,52429.13,5.6805,44.742,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
29,50.455694,Q2FJM6,Inosine-5'-monophosphate dehydrogenase,Staphylococcus aureus (strain USA300) OX=367830,16.0,MNXR130285,MNXR130282_0.765186682220009_0.4668290680171189|MNXR130284_0.7453559924999299_0.27854487849338283|MNXR144333_0.7768319618570716_0.21311820601915132|MNXR188253_0.765186682220009_0.21311820601915132,1.1.1.205,3.0,0.0,0.77644,0.558674,-1,0.667558,51.9,23.5,10.0,18.0,52850.57,5.6873,45.082,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(O)nc(=N)[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2[O-])c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1>>CC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
