,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,16.938379,Q76MR7,Baicalein 7-O-glucuronosyltransferase,Scutellaria baicalensis OX=65409,29.0,MNXR112948,-,2.4.1.253,1.0,0.0,0.54238,0.378388,1,0.460386,40.7,24.9,16.9,21.2,48653.84,6.3605,43.537,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.O=c1cc(-c2ccccc2)oc2cc([O-])c(O)c(O)c12>>O=C([O-])[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
46,NaN,Q9XT55,UDP-glucuronosyltransferase 2B19,Macaca fascicularis OX=9541,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,44.5,21.3,19.3,18.0,60741.86,8.4548,42.235,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
47,NaN,Q6NUS8,UDP-glucuronosyltransferase 3A1,Homo sapiens OX=9606,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,2.0,0.0,0.79057,NaN,1,0.790569,35.5,27.6,16.8,23.3,59150.75,8.3478,42.639,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
48,NaN,P06133,UDP-glucuronosyltransferase 2B4,Homo sapiens OX=9606,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,46.7,21.3,16.8,18.4,60512.51,8.7526,42.803,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
49,NaN,O60656,UDP-glucuronosyltransferase 1A9,Homo sapiens OX=9606,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,42.4,25.5,18.1,17.1,59941.00,7.9576,40.943,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
50,NaN,Q20CL6,NaN,Papio anubis,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,NaN,0.0,0.79057,NaN,1,0.790569,-,-,-,-,-,-,-,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
51,NaN,Q62452,UDP-glucuronosyltransferase 1A9,Mus musculus OX=10090,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,38.7,25.6,19.9,18.9,60008.01,8.4637,41.856,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
52,NaN,P0DTE5,UDP-glucuronosyltransferase 2A2,Homo sapiens OX=9606,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,38.3,27.5,19.8,17.5,60772.07,9.0840,41.978,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
53,NaN,Q63886,UDP-glucuronosyltransferase 1A1,Mus musculus OX=10090,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,36.6,26.6,19.5,20.4,60047.35,8.7682,41.308,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
54,NaN,A0A4Y1K7J9,NaN,Macaca fascicularis,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,NaN,0.0,0.79057,NaN,1,0.790569,-,-,-,-,-,-,-,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
55,NaN,Q64435,UDP-glucuronosyltransferase 1-6,Mus musculus OX=10090,39.0,MNXR132597,MNXR164290_0.774908880036638_0.7562692094822191|MNXR154864_0.7743635977145689_0.5983775478061607|MNXR118198_0.5701795917194002_0.5092377258911625|MNXR129979_0.5164125941099017_nan|MNXR118638_0.5161954740145867_nan|MNXR130461_0.516031092709208_nan|MNXR130575_0.5158027493308962_nan|MNXR133101_0.512980744198527_nan|MNXR133622_0.5127059798645166_nan|MNXR133124_0.5122111726373744_nan|MNXR132263_0.5118870599933334_nan|MNXR130510_0.5114420941133864_nan|MNXR132325_0.5100574172694723_nan|MNXR132327_0.5073750134241185_nan|MNXR116407_0.5434726810768662_0.3942918658612714|MNXR116408_0.5421778351067676_0.3942918658612714|MNXR172964_0.5343138080610167_0.37838758312631293|MNXR134070_0.5376764067576143_0.36015018132288934,2.4.1.17,1.0,0.0,0.79057,NaN,1,0.790569,35.0,27.0,21.6,19.6,60438.58,8.7725,41.055,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@H]3[C@H](O)[C@@H](C(=O)[O-])O[C@@H](O)[C@@H]3O)c(CCC(=O)[O-])c2C)NC1=O.O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])c(CCC(=O)[O-])c2C)NC1=O>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
