Reaction name,SIMMER pred
56781,1.14.19;1.14.14
32500,1.1.1
17574,2.1.1
30840,5.1.3;5.1.1
13830,1.1.1
36276,1.14.13
22609,3.4.19;3.5.1
19206,3.6.1
54293,2.7.7
20845,6.4.1
53369,1.3.1
55985,2.4.1
19570,2.1.1
46609,2.7.11;2.7.1
21853,1.14.19;1.13.11
20690,
46609,2.7.11;2.7.1
28680,2.1.1
48581,7.1.3
51565,1.14.15
18446,3.5.4
37800,1.7.1;1.1.1
16302,2.3.1;2.4.2
34260,
16118,6.2.1
65809,
33000,1.14.14
59613,3.4.13
46609,2.7.11;2.7.1
46609,2.7.11;2.7.1
14010,2.5.1
49457,4.1.3
33884,1.1.1
24037,2.7.4;2.7.1
13094,2.4.1
62593,1.3.1;1.1.1
22997,5.3.1
78172,2.1.1
22645,1.14.14
13070,2.7.11
51761,2.5.1
28315,2.4.1
30284,
11769,2.4.2
25793,7.3.2;7.2.2
38592,2.4.1
14762,2.3.1
10441,3.1.1
74180,1.1.1
22989,1.2.1
22093,1.3.7
14970,2.1.1
28087,
54669,5.4.99
41405,1.3.1;1.5.1
33976,3.2.1
16710,1.14.16
23145,1.1.1
17990,2.7.11;2.7.1
70408,1.8.3
46609,2.7.11;2.7.1
11849,1.21.4;1.8.4
25933,1.3.99
35584,4.1.2
10521,2.4.1
20482,2.8.2
17990,2.7.11;2.7.1
33156,3.1.3
28367,2.4.1
23461,1.14.15
18030,6.3.5
14738,4.6.1
36800,3.6.1
30380,4.2.3
48313,1.14.13;1.3.1
52645,3.1.1
25805,1.5.3
25396,1.13.11
77644,3.1.4
19914,1.14.13;1.1.1
14358,2.7.1
17974,2.4.2
26511,
45201,2.1.1
42073,4.2.1
12650,1.1.1
51001,2.1.1
37824,1.14.11
31560,1.1.1
37984,5.5.1
46609,2.7.11;2.7.1
11441,1.6.5;1.14.13
41581,2.5.1
32168,6.3.2
22945,1.1.1
80604,
24097,2.1.1
60389,3.1.1
58565,1.1.1
19730,
10689,3.1.3
57777,1.14.12
50941,2.3.2
30856,5.4.99
20070,
37552,2.6.1
56865,2.3.1
23521,2.3.1;2.8.3
37088,2.1.1
37800,1.7.1;1.1.1
19566,4.2.3
38864,2.4.1
19446,4.1.1
81516,1.1.1
54693,4.2.1;5.5.1;4.2.3
13510,2.7.7;2.4.1
31512,2.3.1
52561,5.3.1
14394,2.1.1
16546,
48749,1.1.1
18422,2.3.1
10341,4.2.3
17990,2.7.11;2.7.1
53649,4.2.3
40804,1.1.1
25925,1.3.99
52633,2.7.2;2.7.1
42133,5.1.3;5.1.1
10585,2.3.1
10289,3.1.1
12714,2.7.6
21993,2.3.1
43097,2.1.1
19290,3.1.3
46125,1.14.14
42997,4.2.3
51497,2.7.1
21633,
21845,2.3.1
78724,3.2.1;2.4.1
50961,2.1.1
19310,3.1.3
16318,1.1.1
65313,2.3.1
55293,2.1.1
33840,2.5.1
27875,4.1.3
17714,1.14.19;1.14.14
16242,2.4.1
73840,6.7.1
49745,1.14.13;1.13.11
15430,1.14.99
20570,3.5.3
23369,4.1.1
57753,2.3.1
40772,3.2.1
54877,
11041,5.3.1
32704,4.2.1;5.5.1;4.2.3
42533,5.4.99
17666,2.3.1
17662,6.2.1
13954,3.6.1;3.1.1
50361,4.1.2
34048,5.4.99
58005,2.4.1
45513,4.4.1
14054,2.5.1
24201,4.1.1
81488,4.1.1;4.2.1
41521,1.14.14
16882,
85516,2.5.1
17390,1.1.1
25254,2.7.1
23321,2.3.1
44781,2.1.1
56313,3.6.1
49281,1.14.14
15250,2.4.1
10569,2.4.1
21673,2.1.1
24769,1.1.1
25095,2.7.4
29484,4.2.3
82192,2.1.1
33752,3.1.3
25585,5.1.3;5.1.1
24505,1.13.11
21713,5.3.3
21621,1.5.1
22605,5.3.1
17362,3.5.2
17626,1.5.1;1.1.1
53317,2.4.1
56073,2.4.1
14142,1.8.5
34792,1.13.11
17582,3.5.1
18210,4.2.3
78780,3.5.3
14926,1.2.1;1.1.1
38092,2.1.1
18102,1.3.1;1.1.1
20082,3.5.1;3.5.4
25805,1.5.3
13410,1.7.1
31844,4.2.1
61717,7.3.2;7.2.2
61529,
22473,2.7.1
75132,5.3.3
11237,5.1.3;5.1.1
12650,1.1.1
46609,2.7.11;2.7.1
15062,1.16.1;1.18.1
17990,2.7.11;2.7.1
28515,6.2.1
38336,3.2.1
31600,1.14.99;1.5.1
11941,3.5.3;2.1.4
17370,2.4.1
13970,2.7.6;3.6.1
18458,
13254,2.7.1
13526,
24830,2.7.13;6.2.2;2.7.1
49729,1.14.13
25186,5.1.3;5.1.1
11421,1.1.1;1.3.1
43753,2.3.1
30308,1.14.13
21341,
34112,1.5.1;1.3.1
34304,
11113,4.1.3
15590,2.6.1
29844,6.2.1
16302,2.3.1;2.4.2
26487,3.1.3
57377,1.14.14
43049,5.1.3;5.1.1
22109,4.2.1
20042,1.1.1
35972,2.5.1
46609,2.7.11;2.7.1
13466,2.3.1
21133,1.17.3;1.3.99
43129,2.1.1
20122,6.1.1
19970,
15414,4.2.1;4.1.3
16610,2.4.2
76036,1.14.14
26082,4.2.3
45181,2.3.1
45169,2.3.1
35820,1.21.1;1.3.1
17990,2.7.11;2.7.1
42469,1.13.11;3.7.1
15154,2.4.1
15862,3.13.1
74148,2.3.1
56661,1.1.1;1.3.1
20106,2.7.1;3.6.1
24289,2.1.2;2.1.1
28644,4.2.3
46609,2.7.11;2.7.1
32052,3.6.1
26161,5.4.99
38256,2.8.3
13838,1.3.1;1.1.1
10537,3.1.6
27703,5.3.1
14282,
28323,2.4.1
23757,
35848,2.7.1
16446,4.2.1
12806,2.1.1
33868,
31312,2.4.1
26535,6.2.1
49257,2.7.1
54041,4.2.3
17150,1.14.14
34524,2.4.1
31608,4.2.1;5.5.1
46025,1.13.11
24361,4.99.1
34228,1.13.11
11389,1.1.1
43757,2.3.1
21525,2.3.3;2.3.1
31760,2.1.1
46609,2.7.11;2.7.1
77980,4.2.3
13686,1.3.1;1.1.1
37792,5.4.4
31584,3.6.1
47005,3.1.3
63365,
42561,5.4.99
35448,1.1.1
15198,2.1.1
43193,2.1.1
65737,1.14.11
13074,3.6.1
54069,4.2.3
48957,
24013,2.1.1
22565,1.3.1
42893,3.5.4
32572,4.2.3
18914,2.4.1
20022,1.14.11
60417,3.1.1
30968,5.1.3;5.1.1
22565,1.3.1
20254,4.2.1
52597,1.1.1
45329,5.1.3;5.1.1
43641,2.3.1
29484,4.2.3
31488,2.4.1
32552,4.2.3
23813,1.1.1
25805,1.5.3
19738,3.5.1
76492,4.1.1;1.13.11
46609,2.7.11;2.7.1
11025,2.7.11
19586,1.1.1
16758,1.8.1
13310,1.14.13
65713,5.1.3;5.1.1
38004,2.5.1;4.2.3
22865,5.1.3;5.1.1
31524,1.14.11
51681,2.7.1
11237,5.1.3;5.1.1
45741,1.14.11
18986,
31388,5.4.99
16230,2.7.7
17990,2.7.11;2.7.1
32720,1.14.14
21565,2.3.1
29504,4.2.3
22637,3.6.1
66921,
20282,2.8.2
78280,4.2.3
47725,3.4.19
74932,1.14.11
55461,1.14.14
22637,3.6.1
22201,2.1.1
22773,4.2.1
15014,3.5.99
51021,5.1.3;5.1.1
19554,4.2.1;4.1.1
15922,3.1.4;2.4.1
23997,3.6.1
21333,2.3.1
28539,2.4.99
26238,4.2.3
35424,2.4.1
22013,2.1.1
52593,1.1.1
46609,2.7.11;2.7.1
46609,2.7.11;2.7.1
19774,1.1.1
13006,2.1.1
22693,1.14.13
37584,2.6.1
26563,3.3.2
42313,1.18.1
24707,
59161,6.2.1
22709,
14090,2.6.1
34696,4.2.3
13742,2.6.1
21621,1.5.1
18538,1.14.13
54289,2.7.7
54421,3.1.4
16182,2.1.1
32404,1.1.1
17990,2.7.11;2.7.1
46797,1.14.19
22033,4.1.3
25287,1.14.14
22025,1.8.1;1.1.1
10173,3.1.1
25178,1.2.1
17346,2.3.1
43161,2.1.1
19974,2.5.1;2.1.1
31752,1.17.7
25521,2.3.1
32632,1.3.1;1.1.1
57869,1.14.11
17682,1.1.1
23765,3.1.3
13814,1.14.12
31476,2.4.1
61421,5.5.1
21729,1.1.1
52225,1.14.99
34164,1.13.11
54385,1.3.1;1.1.1
34556,1.1.1
46409,1.14.19
16774,2.4.1
15254,4.1.1
59381,1.3.1
32408,1.1.1
40988,1.14.14
26098,1.5.1
15562,2.1.1
11501,3.1.3
17990,2.7.11;2.7.1
49053,1.14.13;1.3.1
18782,
43137,2.1.1
36220,3.1.4
17990,2.7.11;2.7.1
67025,2.1.1
51585,1.3.99;1.3.8
27735,
34188,3.7.1;1.13.11
23041,2.3.3;2.3.1
10397,1.1.1
17782,3.5.1
29872,7.3.2;7.2.2
17022,2.6.1
16074,4.1.1
17442,2.6.1
26543,
46013,1.1.5
21221,1.13.11
57021,2.7.1
12273,4.1.1
40044,6.3.2
13418,1.14.13
17578,5.1.3;5.1.1
17990,2.7.11;2.7.1
31660,3.2.1
41465,1.14.14
38264,4.2.1
34208,2.4.1
22169,5.1.3;5.1.1
31968,1.14.14
21605,1.17.99
51405,2.6.1
42301,2.3.1
31676,1.3.1;1.1.1
46905,2.7.8
22881,2.6.1
73848,2.4.1
62281,1.14.14
13998,1.2.1
13910,2.4.2
10337,4.2.1
15386,2.6.1
27322,1.14.14
74096,2.4.99
15062,1.16.1;1.18.1
15302,1.1.1
57193,3.5.1
30112,
44737,2.3.1
14714,
41441,1.14.11
22785,5.3.1
62401,1.1.1
10509,
86264,2.4.99
20686,1.1.1
34556,1.1.1
23481,5.3.3
19070,3.1.2
10881,3.2.2
15814,2.3.1
