reactionID,predictions
11989,2.1.1;2.5.1;5.3.99;2.4.99
11993,1.5.3;1.3.3;1.14.18;1.17.3
12181,2.1.1;2.5.1;5.3.99;1.21.98
12273,4.1.1;7.2.4;3.1.1;3.5.2
12369,1.1.99;4.2.1;4.3.1;4.1.2
12417,2.3.1;5.3.99;2.1.1;2.4.1
12453,2.7.1;2.7.7;2.4.2;2.4.1
12465,2.4.1;3.1.1;2.3.1;5.3.99
12630,1.14.11;1.13.11;2.6.1;1.14.20
12650,1.1.1;2.3.1;1.5.1;2.4.1
12714,2.7.1;2.8.3;2.8.2;2.7.10
12754,1.2.1;1.1.1;2.3.1;2.4.1
12798,1.13.11;1.17.98;1.3.2;1.4.99
12806,2.1.1;2.5.1;5.3.99;1.21.98
12838,2.7.1;2.8.3;2.3.1;5.3.99
12898,1.14.14;1.14.19;1.14.15;1.14.18
13006,2.5.1;2.1.1;5.3.99;1.21.98
13070,2.7.1;2.8.3;2.3.1;2.7.4
13074,3.6.1;3.1.3;3.13.1;3.6.5
13094,2.4.1;2.3.1;4.2.2;2.4.2
13186,1.13.11;1.13.12;1.8.4;2.3.1
13254,2.7.1;2.4.2;2.7.7;2.4.1
13310,1.2.1;3.1.2;4.1.1;2.5.1
13410,2.1.1;1.21.98;1.3.98;1.1.99
13418,1.5.1;2.4.1;1.1.1;2.5.1
13466,2.3.1;2.7.1;2.3.2;2.3.3
13510,2.7.7;2.4.2;2.7.1;2.7.8
13526,1.14.15;1.5.3;2.8.1;1.21.3
13530,4.2.1;4.2.3;4.4.1;1.3.3
13686,2.3.1;2.1.1;1.2.1;2.5.1
13722,3.1.1;3.7.1;3.1.2;3.3.2
13742,2.8.3;2.7.1;2.8.2;2.1.4
13770,1.2.1;1.1.1;2.3.1;1.3.1
13794,5.4.99;5.5.1;4.2.99;4.1.3
13814,1.21.3;1.14.99;1.14.18;1.2.5
13830,1.2.1;1.4.1;1.3.98;4.1.1
13838,1.5.1;2.5.1;1.1.1;2.3.1
13910,2.4.2;3.2.2;2.4.1;3.2.1
13954,3.1.1;3.7.1;3.3.2;3.5.1
13970,2.7.7;2.4.2;2.7.1;3.2.2
13998,2.3.1;1.2.1;1.1.1;1.5.1
14010,2.5.1;4.2.3;5.3.99;2.1.1
14046,3.7.1;4.1.2;3.3.2;3.1.1
14054,5.3.99;3.1.1;3.2.2;2.4.1
14090,2.6.1;2.2.1;1.13.11;5.4.1
14114,3.1.3;3.1.7;3.1.4;3.6.1
14142,3.1.6;3.12.1;3.13.1;1.2.4
14270,1.19.1;1.5.1;2.5.1;2.1.1
14282,1.8.2;1.20.99;1.12.98;1.7.2
14306,6.3.2;6.2.1;2.7.7;2.7.1
14358,2.7.1;2.7.7;2.4.2;2.3.1
14394,2.5.1;2.1.1;5.3.99;1.21.98
14470,3.1.2;1.2.7;2.1.1;1.2.8
14506,2.9.1;3.1.7;4.2.3;1.11.1
14530,2.7.7;2.4.2;2.7.1;2.7.8
14650,2.4.1;2.4.2;2.3.1;1.10.3
14714,1.1.99;4.2.1;4.3.1;4.1.2
14738,3.2.1;5.4.2;3.1.7;4.6.1
14762,2.3.2;3.1.2;2.3.3;3.5.1
14874,4.1.2;4.1.3;1.3.98;4.1.1
14926,2.5.1;5.3.99;2.1.1;2.3.1
14970,2.1.1;2.5.1;2.8.4;1.21.98
15014,4.3.1;4.1.2;3.5.4;2.1.2
15026,2.5.1;2.1.1;5.3.99;1.21.98
15062,1.21.98;1.3.8;1.3.99;1.21.99
15154,2.4.1;2.3.1;3.1.1;4.2.2
15198,2.1.1;2.5.1;5.3.99;2.3.1
15238,1.3.99;1.3.2;1.3.8;1.5.99
15250,2.4.1;2.3.1;2.8.3;2.4.2
15254,4.1.1;7.2.4;3.1.1;3.5.2
15302,1.2.1;2.3.1;1.1.1;2.4.1
15326,2.8.3;2.3.1;2.3.3;2.1.4
15386,4.2.1;4.2.3;4.4.1;2.1.2
15414,4.2.1;4.2.3;4.4.1;1.3.3
15430,1.3.7;1.14.19;1.14.13;1.14.15
15458,1.1.1;1.5.1;1.3.1;1.2.1
15558,1.8.2;1.12.98;1.20.9;4.5.1
15562,2.1.1;2.5.1;5.3.99;2.3.1
15586,1.3.99;1.5.99;1.21.99;1.14.99
15590,2.6.1;2.2.1;1.14.11;2.8.3
15670,2.3.1;2.8.3;2.4.1;2.3.3
15714,2.3.1;2.3.3;2.4.1;2.8.3
15774,2.7.1;2.3.1;2.4.1;2.8.3
15814,2.3.1;2.4.1;2.3.3;3.1.2
15862,3.1.3;3.1.7;3.1.4;3.6.1
15922,2.7.1;2.8.3;2.4.1;2.3.1
16074,7.2.4;4.1.1;3.1.1;1.13.11
16118,6.2.1;2.7.7;2.7.1;6.3.2
16182,2.1.1;2.8.4;1.17.7;7.2.1
16230,2.4.2;2.7.7;2.7.1;5.3.99
16242,2.4.1;4.2.2;2.8.2;2.4.2
16254,1.1.1;1.5.1;1.3.1;2.4.1
16302,2.4.1;4.2.2;3.2.2;3.2.1
16318,1.2.1;4.1.1;3.1.1;2.3.1
16422,1.12.7;1.2.99;3.12.1;1.20.99
16430,2.7.1;2.4.2;2.4.1;2.7.7
16446,1.11.2;1.10.3;1.1.3;1.14.18
16530,3.1.6;3.1.4;1.8.99;3.12.1
16546,2.3.1;2.8.3;4.3.2;2.6.1
16610,2.4.2;3.2.2;2.7.7;2.4.1
16662,2.5.1;1.21.98;4.1.99;1.1.98
16670,1.21.98;1.1.99;1.3.98;4.1.1
16710,1.1.5;1.23.5;1.13.99;1.10.3
16758,1.2.1;2.3.1;1.8.1;1.4.1
16766,1.1.1;1.3.1;2.4.1;1.5.1
16774,2.4.1;2.4.2;2.3.1;2.8.2
16882,3.12.1;2.8.5;1.8.2;3.13.1
16902,2.3.2;2.3.1;2.3.3;3.1.2
16954,2.6.1;5.4.3;2.2.1;1.1.5
17022,2.6.1;2.2.1;1.13.11;1.14.11
17074,2.3.1;2.4.1;2.3.3;2.8.3
17150,1.14.14;1.14.15;1.21.3;1.14.99
17294,1.14.15;1.14.13;1.21.3;1.14.19
17346,3.1.2;2.3.2;3.13.1;3.5.1
17362,3.5.1;3.5.2;3.4.13;3.1.2
17370,3.1.1;4.2.99;4.2.1;3.3.2
17390,1.1.1;1.2.1;2.3.1;2.4.1
17398,2.3.1;2.4.1;1.2.1;2.1.1
17442,2.6.1;2.2.1;1.1.5;1.14.11
17574,2.1.1;2.5.1;5.3.99;2.3.1
17578,5.1.3;5.1.2;5.3.1;5.99.1
17582,3.5.2;3.5.4;3.5.3;3.5.1
17626,1.2.8;1.5.8;1.17.8;1.3.8
17662,2.7.7;2.7.1;2.4.2;6.2.1
17666,3.1.2;2.3.2;2.3.3;3.5.1
17682,2.3.1;1.2.1;1.1.1;2.4.1
17714,1.14.19;1.14.13;1.14.15;1.14.14
17782,3.5.1;3.5.4;3.5.2;3.4.13
17974,2.4.2;2.5.1;2.4.1;5.3.99
17990,2.3.3;3.1.2;2.3.1;2.3.2
18030,6.3.4;2.5.1;5.1.1;4.1.99
18102,1.5.1;1.1.1;2.5.1;2.4.1
18210,5.4.99;4.1.2;4.1.3;3.3.2
18246,2.7.1;2.4.1;2.4.2;2.7.7
18322,2.6.1;2.2.1;1.13.11;5.4.3
18402,1.14.19;1.14.15;1.14.14;1.14.13
18422,2.3.1;2.4.1;2.3.2;2.3.3
18446,2.1.2;3.5.4;3.5.2;4.1.2
18458,1.21.98;4.1.99;4.2.1;4.1.1
18538,1.2.1;1.4.1;4.1.1;1.8.1
18570,1.8.3;1.2.3;1.15.1;1.2.7
18674,2.3.3;3.1.2;2.3.1;2.3.2
18738,3.6.1;2.3.2;2.7.7;3.1.7
18782,4.3.2;2.7.2;2.6.1;4.1.1
18874,3.5.99;4.3.99;1.4.2;1.4.99
18886,1.5.1;2.5.1;1.1.1;5.3.99
18914,3.1.4;2.7.8;2.4.3;3.6.1
18986,5.3.2;5.1.3;5.3.1;5.3.3
19070,2.1.2;4.1.3;4.1.2;1.13.11
19110,3.1.1;2.4.1;2.3.1;5.3.99
19122,2.9.1;2.8.5;6.2.1;3.6.1
19206,3.1.7;5.4.4;4.2.3;3.1.4
19290,3.1.3;3.1.4;3.1.7;3.6.1
19310,3.1.3;3.1.7;3.1.4;3.6.1
19446,4.1.1;7.2.4;1.13.11;3.1.1
19554,4.3.1;1.4.99;4.1.99;3.5.99
19566,4.2.3;3.1.7;3.3.2;4.4.1
19570,2.5.1;2.1.1;5.3.99;2.7.7
19586,4.1.1;2.4.1;2.3.1;2.5.1
19630,2.3.1;2.5.1;5.3.99;1.5.1
19730,7.2.4;4.1.1;3.1.1;3.5.2
19738,3.5.1;3.4.13;3.5.2;3.4.19
19774,2.3.1;1.1.1;2.4.1;1.5.1
19914,2.3.1;1.2.1;2.1.1;1.3.98
19970,1.11.2;1.11.1;1.10.3;1.14.18
19974,2.5.1;2.1.1;1.21.98;4.1.99
20022,1.14.11;1.14.20;2.1.3;1.13.11
20042,1.2.99;1.2.1;4.1.1;1.2.7
20070,4.2.3;4.2.1;4.4.1;4.8.1
20082,3.5.1;3.5.4;3.4.19;3.5.2
20106,2.7.11;2.7.1;3.6.1;2.7.13
20122,6.3.2;5.1.1;2.1.2;5.3.99
20130,3.2.2;2.4.2;3.2.1;2.7.7
20134,1.2.1;2.4.1;1.1.1;2.3.1
20154,2.7.1;2.3.1;2.4.1;2.4.2
20190,4.1.1;1.2.1;2.1.2;1.4.1
20218,2.1.1;2.5.1;5.3.99;4.99.1
20250,5.1.1;5.1.99;5.4.3;5.3.2
20254,4.2.1;4.2.3;4.4.1;1.3.3
20258,2.4.1;2.3.1;1.5.1;1.1.1
20282,2.7.8;3.6.1;3.1.4;2.7.7
20482,2.8.2;3.6.2;2.7.8;2.8.3
20490,2.3.2;3.1.2;3.1.1;2.3.1
20498,2.3.1;2.3.2;2.4.1;2.3.3
20538,3.6.1;3.1.4;3.1.3;2.3.2
20570,3.5.3;3.5.2;3.5.4;3.5.99
20686,1.1.1;1.2.1;2.3.1;1.3.1
20690,3.1.1;3.7.1;3.3.2;3.1.2
20769,7.2.4;4.1.1;3.1.1;3.5.2
20845,4.1.1;2.7.2;7.2.4;4.3.2
20857,3.5.1;3.5.2;3.5.4;4.1.1
20929,1.8.5;1.97.1;2.8.1;1.8.98
20985,2.7.7;2.3.2;2.4.2;2.7.1
21133,1.7.3;1.5.3;1.17.3;1.7.5
21157,3.1.3;3.1.7;4.2.3;3.1.4
21221,1.13.11;4.3.1;4.1.2;1.13.12
21333,2.3.1;2.4.1;2.3.2;2.3.3
21341,1.13.11;5.4.3;1.1.5;2.6.99
21525,2.3.3;2.3.2;3.1.2;2.3.1
21565,2.3.1;2.3.3;2.8.3;3.1.2
21605,4.2.1;4.1.2;4.4.1;4.1.3
21621,1.19.1;2.1.1;1.21.98;2.5.1
21633,1.14.18;1.17.3;1.13.12;1.11.2
21673,2.1.1;4.99.1;1.21.98;2.5.1
21713,2.1.2;4.1.3;4.1.2;4.2.1
21729,1.2.1;2.3.1;1.1.1;1.4.1
21837,4.2.1;4.2.3;4.4.1;4.1.2
21845,2.3.1;2.3.2;3.1.2;2.3.3
21853,4.2.1;4.2.3;4.4.1;1.3.3
21993,2.3.1;2.3.3;2.4.1;2.3.2
22013,2.1.1;2.5.1;5.3.99;2.3.1
22025,1.4.1;1.1.99;1.2.1;1.3.98
22033,4.1.3;2.1.2;4.1.2;4.1.1
22093,2.4.1;2.3.1;3.1.1;5.3.99
22109,4.3.1;4.1.2;2.1.2;4.1.3
22169,5.3.1;5.1.3;5.1.2;5.99.1
22201,2.1.1;2.5.1;1.21.98;2.8.4
22205,1.14.13;1.21.3;1.14.15;1.14.19
22473,2.3.1;5.3.99;2.7.1;3.1.1
22501,2.3.1;2.4.1;5.3.99;3.1.1
22565,2.1.1;2.5.1;7.2.1;1.5.1
22573,1.5.99;1.17.99;1.4.2;1.4.99
22605,5.3.1;5.1.3;5.3.2;5.1.2
22609,3.4.13;3.5.1;3.4.19;3.13.1
22617,1.14.19;1.14.18;1.13.12;1.5.3
22629,1.4.99;4.3.1;1.13.11;1.3.98
22637,3.1.3;3.1.4;3.1.7;3.6.1
22645,1.14.19;1.14.14;1.14.15;1.21.3
22681,3.5.4;3.2.2;4.3.3;3.5.2
22693,1.14.13;1.21.3;1.14.19;4.1.99
22709,3.1.2;2.3.3;2.3.2;2.3.1
22733,7.2.4;4.1.1;3.1.1;3.5.2
22761,4.1.2;5.4.99;4.1.3;4.1.99
22773,4.2.1;4.1.2;4.4.1;4.3.1
22781,1.13.12;1.11.2;1.17.3;1.14.18
22785,4.1.2;3.7.1;4.2.1;3.3.2
22865,5.1.1;5.3.2;5.1.99;5.1.3
22881,2.6.1;2.2.1;1.13.11;1.14.11
22945,1.5.1;2.3.1;2.4.1;1.1.1
22989,1.2.1;2.3.1;1.4.1;2.3.3
22997,1.2.3;1.1.3;1.3.3;3.5.5
23013,2.1.1;2.5.1;1.21.98;5.3.99
23033,1.3.2;1.17.99;1.97.1;1.17.98
23041,2.3.3;3.1.2;2.3.1;1.2.7
23085,2.3.1;4.1.3;2.1.2;2.6.1
23113,4.1.1;7.2.4;3.5.2;3.1.1
23145,2.3.1;2.4.1;1.5.1;1.1.1
23149,2.6.1;2.2.1;2.8.3;4.3.2
23221,2.7.7;2.7.1;2.4.2;6.2.1
23257,4.1.99;1.21.98;1.3.98;2.5.1
23261,1.1.1;1.2.1;1.3.1;2.3.1
23321,2.3.1;2.4.1;2.3.2;2.8.3
23369,7.2.4;4.1.1;3.1.1;3.5.2
23433,1.14.14;1.14.19;1.14.15;1.21.3
23461,3.1.1;3.7.1;3.3.2;3.1.2
23481,5.3.2;5.3.1;5.3.3;5.1.3
23513,2.4.2;2.4.1;3.2.2;2.7.7
23521,2.2.1;2.6.1;2.8.3;5.4.1
23561,5.3.99;2.4.1;2.4.2;2.3.1
23645,1.14.14;1.14.15;1.14.19;1.21.3
23661,4.3.1;3.5.4;1.13.11;4.1.2
23757,1.11.2;1.1.3;1.3.3;1.14.18
23765,2.4.1;2.3.1;2.3.2;2.4.2
23805,3.1.7;4.2.3;3.2.1;5.4.2
23813,2.5.1;1.3.98;2.1.1;4.1.1
23965,2.1.1;4.1.1;1.2.8;1.2.7
23997,3.6.1;3.1.3;3.1.4;3.1.7
24013,2.5.1;2.1.1;5.3.99;2.3.1
24037,2.7.4;5.1.2;5.1.99;2.7.1
24097,2.1.1;2.5.1;5.3.99;2.3.1
24161,1.3.3;1.11.2;1.1.3;4.2.1
24193,1.21.98;1.3.99;1.5.99;1.1.99
24201,4.1.1;7.2.4;3.1.1;3.5.2
24289,4.3.99;4.3.1;3.5.4;1.4.99
24361,2.5.1;4.1.99;5.3.99;4.2.3
24505,1.13.11;3.7.1;2.6.99;1.3.2
24679,1.3.99;1.97.1;1.5.99;1.14.99
24707,2.1.2;3.5.4;3.4.19;4.2.1
24769,2.3.1;1.2.1;3.1.1;4.1.1
24830,1.17.98;1.13.11;1.21.98;4.3.1
25095,5.3.2;5.3.1;5.1.3;5.3.3
25178,1.17.1;1.2.1;1.4.1;1.8.1
25186,3.8.1;5.4.4;4.5.1;2.6.99
25238,2.7.4;5.1.99;2.7.6;3.4.15
25242,4.3.1;3.5.4;2.1.2;4.4.1
25254,2.7.1;2.7.7;2.4.2;2.3.1
25270,2.1.1;2.5.1;2.3.1;5.3.99
25287,1.14.14;1.14.19;1.14.15;1.14.13
25392,1.2.1;1.4.1;1.17.1;1.8.1
25396,1.13.12;1.11.2;1.3.3;1.17.3
25521,2.3.1;2.4.1;5.3.99;3.1.1
25585,5.3.1;5.1.3;5.1.2;5.4.2
25626,1.4.3;1.17.3;1.7.3;1.1.3
25793,1.12.98;1.8.2;1.7.99;2.6.99
25805,1.5.3;1.4.3;1.17.3;1.7.3
25925,1.5.99;1.3.99;1.21.99;1.14.99
25933,1.3.99;1.5.99;1.14.99;1.17.99
26082,4.2.3;2.5.1;3.1.7;4.4.1
26098,1.14.14;1.14.19;1.14.15;1.21.3
26153,4.1.99;4.1.1;2.5.1;7.2.4
26161,5.4.99;4.2.99;5.5.1;4.1.2
26181,3.5.1;3.4.13;3.4.19;3.4.17
26238,3.1.7;4.2.3;3.1.3;3.1.1
26487,3.1.6;3.12.1;3.13.1;3.1.2
26511,3.5.4;3.5.1;3.5.2;3.5.3
26519,4.2.1;4.2.3;4.4.1;1.3.3
26535,2.7.7;2.7.1;2.4.2;6.3.2
26543,3.5.2;3.5.1;1.1.98;3.5.4
26555,4.2.1;3.1.1;4.1.2;4.1.1
26563,3.1.1;3.5.2;3.7.1;1.2.3
27322,1.14.19;1.14.14;1.14.15;1.3.3
27326,1.14.19;1.14.14;1.14.15;1.14.18
27338,1.5.3;1.14.19;1.14.15;1.14.18
27703,5.3.2;5.4.1;2.2.1;5.3.3
27735,3.5.1;3.5.2;3.5.4;3.4.19
27875,4.1.3;4.1.2;4.2.1;2.1.2
27983,6.3.4;2.5.1;6.3.2;1.21.98
28031,4.8.1;4.4.1;5.3.99;5.4.4
28087,1.14.19;1.11.2;1.13.12;1.3.3
28107,1.1.1;1.3.1;1.5.1;2.4.1
28243,1.14.19;1.14.15;1.14.14;1.14.18
28315,2.4.1;2.4.2;2.3.1;5.3.99
28323,2.4.1;2.3.1;5.3.99;2.4.2
28367,2.4.2;2.4.1;2.7.1;2.7.7
28515,2.4.2;2.7.7;2.7.1;2.4.1
28523,3.1.3;3.1.7;3.1.4;3.2.1
28539,2.4.99;2.4.2;2.7.1;2.4.1
28644,4.2.3;2.5.1;4.4.1;3.1.7
28652,1.13.11;1.13.12;1.3.3;1.11.2
28680,2.5.1;2.1.1;5.3.99;2.3.1
28932,4.1.2;1.13.11;4.2.1;4.1.3
29484,2.5.1;4.2.3;4.1.99;5.3.99
29504,4.2.3;3.1.7;4.4.1;3.1.1
29592,2.3.1;1.1.1;1.2.1;1.5.1
29596,2.3.3;2.3.1;3.1.2;1.2.1
29780,2.7.1;2.7.7;2.4.2;3.6.1
29844,2.7.2;2.7.1;2.1.4;6.2.1
29872,7.2.2;3.6.5;7.1.2;7.1.3
30112,3.7.1;2.6.99;4.1.2;1.13.11
30284,3.1.1;3.3.2;3.7.1;3.1.2
30308,4.1.1;4.1.99;4.2.1;2.1.2
30312,4.1.1;1.14.13;4.1.99;7.2.4
30380,4.2.3;4.2.1;4.4.1;3.3.2
30428,4.2.3;2.5.1;4.4.1;4.2.1
30456,3.3.2;4.2.1;4.1.2;4.4.1
30700,2.6.1;1.13.11;2.2.1;5.3.2
30704,4.1.1;7.2.4;3.1.1;3.5.2
30808,1.19.1;1.4.1;2.1.1;1.17.1
30840,5.1.2;5.1.3;5.3.1;5.99.1
30856,4.2.1;4.4.1;4.1.2;4.3.1
30956,1.1.5;1.3.5;1.17.5;5.3.2
30968,5.2.1;5.1.99;5.1.2;5.99.1
31312,2.4.2;2.4.1;2.7.1;2.7.7
31384,5.4.99;4.1.2;4.1.3;4.2.1
31388,4.2.1;4.1.2;4.1.3;4.3.1
31460,5.3.1;5.4.99;4.2.99;5.1.3
31476,2.4.1;2.3.1;2.8.3;2.4.2
31488,2.4.1;2.3.1;4.2.2;3.1.1
31508,1.14.99;1.3.2;1.14.15;1.14.14
31512,3.1.2;2.3.2;2.3.3;1.2.7
31524,1.14.19;1.13.12;1.14.13;1.14.18
31560,1.1.1;1.3.1;2.4.1;1.5.1
31584,3.1.3;3.1.7;3.1.4;3.6.1
31600,1.14.15;1.21.3;1.14.13;1.3.99
31608,1.3.3;4.2.1;1.21.3;4.4.1
31660,3.7.1;4.1.2;3.3.2;3.1.1
31676,1.2.1;2.3.1;1.5.1;1.1.1
31752,1.14.15;1.7.7;1.5.7;1.12.99
31760,2.5.1;5.3.99;4.1.99;1.21.98
31844,4.1.99;5.3.99;4.2.1;3.2.2
31916,2.4.2;2.7.1;2.4.1;2.7.7
31968,1.14.19;1.14.14;1.14.15;1.14.18
32052,3.6.1;3.6.5;2.7.3;2.7.7
32068,3.5.99;4.3.99;1.5.99;3.5.4
32168,2.7.1;2.7.7;2.3.1;5.3.99
32176,2.4.2;2.4.1;2.7.7;2.7.1
32400,2.3.1;2.4.1;1.1.1;5.3.99
32404,2.3.1;2.4.1;1.2.1;1.1.1
32408,2.5.1;2.3.1;2.1.1;1.5.1
32428,1.3.99;1.5.99;1.17.99;1.21.99
32500,1.21.3;1.14.13;1.14.15;1.14.19
32552,4.2.3;4.4.1;4.2.1;2.5.1
32572,4.2.3;3.1.7;4.4.1;3.1.3
32624,1.4.1;1.3.98;1.5.1;1.21.98
32632,1.14.19;1.14.13;1.14.15;1.21.3
32704,5.4.99;3.3.2;4.1.2;5.4.4
32708,4.1.99;5.4.99;4.1.3;4.1.2
32720,1.14.17;1.13.12;1.14.20;1.14.15
32932,2.4.3;2.8.2;2.7.8;2.4.1
33000,1.14.19;1.14.15;1.14.14;1.14.13
33040,1.14.15;1.5.3;1.14.19;1.14.14
33156,3.1.3;3.1.7;3.1.4;3.6.1
33220,1.14.19;1.14.15;1.14.14;1.14.13
33256,2.1.1;2.5.1;5.3.99;2.3.1
33372,2.7.1;2.7.2;2.7.7;2.3.1
33508,2.1.2;4.1.3;4.1.2;4.2.1
33752,3.1.3;3.1.7;3.1.4;3.2.1
33840,2.7.7;2.5.1;2.4.2;5.3.99
33868,2.6.1;1.13.11;4.1.1;1.14.11
33884,1.1.1;1.3.1;1.2.1;1.5.1
33976,3.1.1;4.2.1;1.3.3;3.2.1
34040,2.6.1;2.2.1;5.4.1;1.13.11
34044,2.7.7;2.4.2;2.7.1;2.7.8
34048,1.1.3;1.11.2;1.7.3;1.17.3
34112,1.5.8;1.17.8;1.3.8;1.19.1
34164,1.13.11;3.5.2;1.13.12;1.2.3
34188,3.1.1;4.1.1;3.7.1;3.1.2
34208,2.4.2;2.4.1;3.2.2;2.7.7
34212,1.5.1;1.1.1;1.3.1;2.4.1
34228,1.17.3;1.4.3;1.5.3;1.14.18
34260,1.14.99;1.97.1;1.2.5;1.3.2
34304,5.3.99;2.3.1;1.3.98;4.99.1
34396,5.4.3;5.4.1;5.3.2;2.2.1
34460,4.2.3;4.4.1;3.1.7;3.3.2
34496,1.13.12;1.11.2;1.14.18;1.17.3
34500,1.14.15;1.14.19;1.14.18;1.5.3
34524,2.4.2;2.4.1;2.4.99;2.7.1
34556,1.2.1;4.1.1;2.3.1;7.2.4
34640,1.21.3;1.14.13;1.14.15;4.1.99
34696,4.2.3;4.1.99;4.2.1;4.4.1
34792,1.13.11;1.11.2;1.13.12;4.3.1
35092,1.21.99;1.4.99;1.21.98;1.14.15
35424,2.4.1;2.3.1;2.8.3;3.1.1
35448,2.3.1;1.1.1;1.5.1;2.4.1
35584,2.1.2;4.1.3;4.1.2;4.2.1
35588,3.1.3;3.1.7;3.1.4;3.6.1
35788,2.4.1;2.3.1;2.4.2;2.8.2
35820,2.1.1;2.3.1;1.5.1;2.5.1
35848,2.7.1;2.3.1;2.7.7;2.4.2
35972,2.5.1;5.3.99;2.1.1;2.7.7
36052,3.2.1;3.1.1;3.3.2;2.4.1
36216,2.7.1;2.7.7;2.7.8;2.4.2
36220,3.1.3;3.1.4;3.6.1;3.13.1
36276,1.21.3;1.14.15;1.3.3;1.14.19
36416,2.5.1;2.1.1;1.21.98;5.3.99
36544,3.5.1;3.4.13;3.4.19;3.4.11
36644,2.1.1;2.5.1;5.3.99;1.21.98
36660,2.8.3;2.1.4;2.3.1;2.7.1
36800,3.1.3;3.1.4;3.6.1;3.1.7
36988,3.2.2;5.3.99;2.4.2;2.7.1
37052,1.8.7;1.8.4;1.8.98;2.8.1
37088,2.8.4;2.1.1;2.8.1;1.12.99
37552,2.8.3;2.2.1;2.6.1;4.3.2
37584,1.4.3;1.17.3;1.5.3;1.7.3
37792,1.5.3;1.14.18;1.17.3;1.13.12
37800,1.14.99;1.21.3;1.3.99;1.14.18
37824,4.1.1;1.13.11;1.13.12;7.2.4
37944,1.3.3;4.2.1;1.11.2;4.2.3
37984,4.1.99;5.3.99;2.5.1;3.3.2
38004,2.5.1;5.3.99;4.1.99;3.1.1
38092,2.5.1;2.1.1;5.3.99;1.21.98
38216,1.1.1;1.3.1;2.4.1;1.5.1
38256,2.8.3;2.2.1;2.3.1;2.1.4
38264,4.2.1;4.2.3;1.3.3;4.4.1
38336,3.2.1;2.4.1;3.2.2;1.11.1
38592,2.3.1;2.7.1;2.4.1;2.4.2
38864,4.2.2;3.1.1;2.4.1;4.2.99
39904,3.1.1;5.3.99;4.1.99;2.5.1
40044,1.3.98;4.1.3;2.1.2;2.6.1
40732,3.2.1;2.4.1;3.1.1;1.3.3
40772,3.2.1;3.1.1;3.3.2;2.4.1
40804,2.3.1;1.5.1;2.4.1;2.5.1
40988,1.14.19;1.14.14;1.14.15;1.3.7
41405,1.3.98;5.3.99;4.99.1;2.3.1
41441,1.13.11;1.14.11;1.13.12;2.6.1
41465,1.14.14;1.14.19;1.14.15;1.3.3
41521,1.14.14;1.14.19;1.14.15;1.14.18
41581,2.5.1;5.3.99;2.7.7;2.4.2
42073,4.1.2;4.2.1;4.3.1;3.3.2
42133,5.1.3;5.1.2;5.2.1;5.3.2
42301,2.3.1;2.8.3;2.4.1;2.3.3
42313,2.8.4;7.2.1;1.3.8;1.12.99
42333,2.3.1;2.8.3;2.6.1;2.1.4
