reactionID,predictions
R08340,1.14.13;1.6.3;1.14.14;4.1.99
R01570,2.4.2;3.6.1;3.1.3;2.7.7
R12260,5.5.1;2.5.1;5.3.3;5.3.99
R07812,1.3.1;1.1.1;2.3.1;1.8.1
R11495,1.1.2;1.2.5;1.7.2;1.1.5
R10849,2.8.3;2.3.1;3.1.2;3.1.1
R06398,1.14.13;1.6.3;1.14.12;1.1.1
R03303,1.13.11;3.3.2;1.14.99;1.2.1
R08353,2.7.4;2.7.1;2.4.2;2.7.7
R07296,3.1.2;2.8.3;2.3.1;3.1.1
R02433,2.8.3;2.1.3;2.3.1;3.1.2
R02061,2.5.1;5.3.99;3.1.3;2.2.1
R12771,1.13.11;1.14.99;1.6.3;1.13.99
R08242,2.7.4;2.7.1;3.6.1;2.4.2
R10484,2.3.1;1.1.1;3.1.2;3.1.1
R07621,2.4.2;3.5.4;3.6.1;3.1.3
R03098,1.1.1;2.3.1;2.7.1;1.3.1
R09237,1.13.11;3.3.2;1.14.99;1.2.1
R05608,4.2.1;4.4.1;5.4.4;1.14.14
R10621,3.5.1;3.4.19;2.6.1;3.4.11
R06588,2.7.4;2.7.1;3.6.1;2.4.2
R10124,2.3.1;3.1.1;1.1.1;1.3.1
R08170,4.4.1;4.1.99;2.5.1;4.5.1
R07921,2.1.1;2.5.1;2.3.3;4.4.1
R12062,6.2.1;1.13.12;2.7.2;4.1.1
R05554,3.5.3;3.5.2;3.2.2;4.3.3
R01312,3.6.1;3.1.3;3.1.1;5.4.2
R07318,4.2.1;4.4.1;5.4.4;1.14.14
R10619,5.1.3;3.2.1;5.3.1;2.4.1
R09956,1.16.1;1.1.1;1.8.1;1.3.1
R01181,5.4.99;5.4.3;5.4.1;5.4.2
R06895,2.1.1;2.5.1;4.1.1;4.4.1
R02584,2.7.1;2.7.4;7.5.2;2.7.11
R12634,3.2.1;2.4.1;4.2.2;5.1.3
R00127,2.7.4;7.4.2;3.6.4;7.5.2
R01231,2.7.7;2.4.2;6.2.1;2.7.1
R05559,3.5.1;3.1.1;3.4.19;2.1.1
R13407,3.5.1;3.2.2;3.4.19;3.5.3
R11229,2.7.1;2.7.6;3.6.1;2.7.11
R05548,3.1.3;3.6.1;3.1.4;3.1.7
R05052,2.1.3;2.6.1;2.3.1;2.8.3
R03188,3.5.3;3.5.2;3.5.1;3.2.2
R13382,1.1.3;1.21.3;1.1.5;1.1.99
R11298,2.6.1;1.4.99;1.4.1;5.3.1
R09608,5.5.1;5.3.3;2.5.1;5.4.99
R08824,2.4.1;2.4.2;3.2.2;3.1.3
R12364,4.2.3;5.5.1;3.1.3;3.1.7
R08124,2.7.4;2.7.7;2.7.1;2.4.2
R11193,2.1.1;2.5.1;2.3.3;2.3.1
R04368,2.4.2;2.7.1;2.7.7;3.6.1
R02976,2.7.4;7.4.2;3.6.4;7.5.2
R12452,1.13.11;1.14.99;1.2.1;3.3.2
R11790,3.2.1;5.4.1;5.1.3;2.4.1
R00081,7.1.1;1.7.2;1.6.5;1.7.5
R00256,4.3.3;3.4.19;3.5.1;3.2.2
R04744,4.2.1;4.4.1;5.4.4;1.14.14
R03417,3.1.1;3.1.3;2.3.1;3.6.1
R09250,2.5.1;5.3.99;4.4.1;2.2.1
R06945,1.14.13;1.6.3;1.14.14;1.14.18
R07379,3.1.1;2.3.1;3.1.2;3.7.1
R11051,1.1.1;1.3.1;1.8.1;1.16.1
R04859,1.8.4;2.5.1;4.4.1;1.8.1
R01416,3.5.3;3.5.2;3.2.2;3.5.1
R12258,2.5.1;5.3.99;5.5.1;4.4.1
R07499,1.1.1;1.3.1;1.8.1;2.3.1
R05676,2.1.1;2.5.1;2.3.3;4.4.1
R12916,2.3.1;3.1.2;3.1.1;2.8.3
R06951,5.3.99;2.5.1;1.17.7;4.99.1
R08708,5.1.3;5.1.2;5.1.99;5.3.3
R01374,1.14.13;-;1.6.3;4.4.1
R02334,2.4.1;3.2.1;2.4.2;5.1.3
R12313,5.1.1;3.4.17;4.3.1;5.1.2
R05716,1.8.1;1.1.1;1.16.1;1.3.1
R11100,5.1.1;3.5.4;3.5.3;3.5.99
R04913,2.6.1;1.4.1;1.4.99;4.3.1
R10741,1.1.3;1.21.3;1.6.3;1.2.3
R10278,4.4.1;4.2.1;2.3.1;2.5.1
R01764,4.1.1;2.7.11;3.7.1;2.2.1
R13359,2.3.1;2.8.3;3.1.2;3.1.1
R12640,1.14.14;1.1.1;5.4.4;4.2.1
R11837,5.5.1;4.2.3;2.5.1;3.1.7
R11242,3.1.1;2.3.1;3.1.2;3.5.1
R01945,2.3.1;3.1.2;3.1.1;2.8.3
R07177,1.8.2;1.8.5;1.8.4;1.7.2
R12384,2.4.1;3.2.1;3.2.2;2.4.2
R12854,2.1.1;2.5.1;2.3.3;2.3.1
R07891,2.3.1;3.1.2;2.8.3;3.1.1
R08373,2.5.1;5.3.99;4.4.1;2.2.1
R01080,3.2.1;5.4.1;5.4.2;5.4.99
R04495,2.4.1;2.4.2;3.1.3;3.6.1
R07001,1.6.3;1.14.13;1.14.18;1.10.3
R01533,3.2.2;2.8.3;2.4.2;3.6.1
R10040,3.1.1;3.2.1;4.2.2;3.1.3
R06927,1.1.1;1.3.1;2.3.1;4.2.1
R08540,2.5.1;5.3.99;5.5.1;2.2.1
R04575,2.4.1;3.2.1;2.4.2;5.1.3
R01669,2.5.1;2.1.1;5.3.99;4.4.1
R10874,2.4.2;2.7.7;6.1.1;2.4.1
R07174,1.7.3;1.7.2;1.13.12;1.16.1
R12873,6.3.5;2.4.2;3.2.2;2.7.6
R03228,5.1.99;5.1.1;5.2.1;5.1.3
R08809,2.3.1;3.1.2;3.1.1;2.8.3
R05334,1.4.3;1.5.3;1.1.3;1.2.3
R07613,1.5.1;3.5.4;1.5.99;1.14.13
R09000,2.5.1;5.3.99;4.4.1;2.2.1
R09786,1.14.13;1.6.3;1.14.14;1.14.18
R02191,3.2.1;3.1.2;2.3.1;3.1.1
R05771,4.2.1;4.4.1;5.4.4;1.14.14
R00490,4.3.1;5.1.1;4.4.1;4.3.2
R00223,3.4.11;4.3.1;5.4.3;3.4.13
R10586,2.1.1;2.5.1;2.3.3;2.3.1
R00264,1.1.1;1.3.1;1.2.1;1.8.1
R09089,2.6.1;1.4.1;4.3.1;3.5.1
R13080,3.5.4;2.4.2;3.5.99;1.5.99
R09159,1.14.13;1.1.1;1.3.1;1.6.3
R02030,2.7.8;3.6.1;3.1.3;2.4.1
R00624,1.16.1;1.8.1;1.6.2;1.12.1
R05835,3.5.1;3.4.19;3.4.11;3.2.2
R05381,4.3.3;3.4.19;3.5.1;3.2.2
R06366,1.6.3;1.14.13;1.14.99;4.1.99
R02665,1.13.11;3.3.2;1.14.99;1.2.1
R09724,3.1.1;2.3.1;3.1.2;3.5.1
R03238,2.7.1;2.7.4;2.7.6;2.5.1
R02456,1.1.1;1.3.1;1.8.1;1.16.1
R07145,1.8.1;1.1.1;1.3.1;1.16.1
R09892,2.5.1;5.5.1;4.2.3;5.3.99
R01496,2.3.1;3.1.2;2.8.3;3.1.1
R08274,1.14.13;1.6.3;1.14.14;1.14.18
R00113,1.11.1;1.8.1;1.16.1;1.8.4
R02815,3.5.4;3.2.2;1.5.99;1.7.1
R04072,2.4.1;2.4.2;4.2.2;2.4.99
R10804,2.4.2;3.2.2;2.4.1;3.6.1
R10407,2.7.1;2.7.6;3.1.3;3.6.1
R11718,4.1.2;5.4.4;1.14.14;4.99.1
R07081,1.14.13;1.6.3;1.3.1;1.8.1
R03577,1.1.1;1.3.1;2.3.1;1.2.1
R12761,4.2.1;4.4.1;5.4.4;1.14.14
R12724,2.5.1;2.1.1;2.7.1;4.4.1
R11106,1.14.14;4.99.1;1.14.13;5.4.4
R01207,5.1.3;3.2.1;5.3.1;-
R05625,2.7.1;2.4.2;2.7.6;2.7.7
R01709,1.17.3;1.2.3;1.7.1;1.1.3
R01420,1.1.1;1.3.1;1.2.1;1.5.1
R09185,4.1.3;4.1.2;2.2.1;2.3.3
R02142,3.2.2;4.2.2;2.4.2;2.4.99
R06865,1.6.3;1.13.11;1.10.3;1.14.18
R05759,2.1.1;2.5.1;2.3.3;2.3.1
R03345,4.4.1;4.2.1;1.14.14;2.3.1
R11542,3.1.2;2.3.1;3.1.1;2.8.3
R01030,3.1.3;3.6.1;5.4.2;3.1.4
R10990,2.4.1;2.4.2;3.6.1;3.1.3
R05429,1.6.3;1.14.13;1.14.12;1.21.1
R01825,1.1.1;1.3.1;1.2.1;1.8.1
R05649,1.2.1;1.1.1;1.3.1;1.5.1
R00716,1.4.1;1.5.1;6.3.5;2.6.1
R00262,3.4.13;3.4.11;3.4.19;3.5.1
R10090,2.7.7;2.4.2;6.1.1;2.7.1
R06424,5.3.2;5.3.3;5.3.1;5.5.1
R05782,3.6.1;3.4.21;3.4.22;3.1.3
R03633,2.1.1;2.5.1;2.3.3;4.4.1
R00161,2.7.7;2.4.2;2.7.1;3.6.1
R08863,1.11.1;1.16.1;1.8.1;1.11.2
R00883,2.7.7;2.4.2;2.7.1;3.6.1
R06676,2.2.1;4.2.99;4.1.3;2.5.1
R10624,3.3.2;5.5.1;1.13.11;5.4.99
R11503,3.1.3;3.6.1;3.2.1;4.2.1
R10987,2.4.1;2.4.2;3.6.1;3.2.1
R06863,5.3.1;4.1.2;4.1.1;2.6.1
R09417,3.3.2;1.13.11;3.7.1;5.4.4
R04884,1.14.18;1.10.3;7.1.1;1.6.3
R05114,2.8.3;2.4.1;3.2.2;2.3.1
R05674,2.1.1;2.3.1;3.1.1;4.4.1
R00806,2.4.1;2.4.2;3.6.1;3.2.1
R04922,3.6.1;3.1.3;2.7.1;2.3.1
R04867,2.1.1;2.3.1;2.3.3;4.4.1
R10896,5.5.1;4.2.3;2.5.1;4.2.1
R10692,1.14.13;1.6.3;4.1.99;4.4.1
R00590,4.3.1;4.4.1;4.1.99;4.99.1
R06970,3.5.4;3.5.99;3.8.1;1.5.99
R04027,1.4.3;1.5.3;1.13.12;1.1.3
R08342,1.14.13;1.14.14;4.99.1;1.6.3
R11678,1.1.1;1.3.1;1.2.1;1.5.1
R04450,3.1.1;2.3.1;3.1.2;4.4.1
R06853,1.11.1;1.16.1;1.8.1;1.1.1
R04967,1.8.1;1.16.1;1.3.1;1.1.1
R02423,3.5.3;3.2.2;3.5.2;3.5.1
R02605,4.5.1;3.5.99;3.8.1;4.1.99
R06389,1.14.13;1.6.3;1.1.1;1.8.1
R01361,1.16.1;1.8.1;1.1.1;1.3.1
R03685,3.2.1;5.1.3;2.4.1;5.4.2
R04257,-;1.14.13;1.14.15;5.1.3
R06142,3.2.1;2.4.1;5.1.3;3.6.1
R04832,1.8.1;1.16.1;1.1.1;1.3.1
R09405,1.14.13;1.16.1;1.1.1;1.3.1
R06551,1.3.3;1.1.3;1.21.3;3.5.2
R09305,-;1.14.13;2.3.1;1.1.1
R07310,1.4.3;1.13.12;3.A.1;3.6.3
R10161,1.8.1;1.1.1;1.3.1;1.16.1
R03583,1.1.1;1.3.1;1.8.1;1.14.13
R11094,3.5.4;2.4.2;3.5.99;1.5.99
R12298,2.4.2;2.7.7;7.6.2;6.5.1
R11213,4.1.2;4.1.3;2.2.1;3.7.1
R09654,2.5.1;1.8.5;1.8.3;4.4.1
R08879,1.1.1;1.3.1;1.8.1;2.3.1
R12722,2.3.1;3.1.1;3.1.2;4.2.1
R11488,1.1.1;1.3.1;2.7.1;1.14.13
R10976,3.5.1;3.5.3;7.6.2;3.A.1
R12290,2.4.1;2.4.2;3.2.2;3.6.1
R07350,1.8.1;1.1.1;1.3.1;1.16.1
R11417,2.4.1;2.4.2;3.2.1;5.1.3
R13432,2.3.1;3.1.2;2.8.3;6.2.1
R02452,2.3.1;3.1.2;2.8.3;3.1.1
R08733,1.1.1;1.3.1;2.3.1;2.7.1
R11266,1.1.1;1.3.1;1.8.1;2.3.1
R11134,1.14.13;1.6.3;1.14.12;1.14.14
R12606,2.6.1;1.4.99;2.3.1;2.7.2
R01587,3.4.19;3.5.1;3.4.13;3.4.16
R05532,2.1.1;2.5.1;2.3.1;4.4.1
R02014,6.2.1;2.8.1;1.17.4;2.7.7
R12259,4.2.3;5.5.1;3.1.3;3.1.7
R08547,2.1.1;2.5.1;2.3.3;4.4.1
R02789,2.4.1;2.4.2;3.2.1;5.1.3
R09914,5.4.99;5.4.3;5.4.1;5.5.1
R02084,2.8.3;3.1.2;2.1.3;2.3.1
R07324,5.4.99;5.5.1;5.4.2;4.2.3
R09776,2.7.2;2.3.1;2.7.1;2.7.11
R11048,1.4.3;1.2.3;1.1.3;1.6.3
R09991,2.5.1;4.4.1;5.3.99;2.2.1
R08203,2.7.1;2.4.2;1.8.4;1.3.1
R06826,2.4.1;3.1.3;2.4.2;3.6.1
R02925,1.1.99;1.1.5;1.1.3;1.13.12
R12582,4.4.1;2.1.1;2.5.1;4.5.1
R00980,1.14.13;1.14.12;1.6.3;1.1.1
R01780,2.3.1;3.1.2;2.8.3;4.1.3
R00670,4.1.1;2.7.11;3.7.1;2.7.8
R06981,1.1.2;1.1.5;1.1.99;1.7.2
R01676,3.5.4;1.7.1;1.5.99;4.99.1
R02251,2.3.1;3.1.2;2.8.3;3.1.1
R07052,1.14.13;1.6.3;1.1.1;1.14.12
R10133,1.7.3;1.17.3;1.13.12;1.7.1
R01232,2.7.1;2.7.4;2.7.6;2.4.2
R09697,4.2.1;4.4.1;5.4.4;1.14.14
R11333,5.3.1;5.1.3;4.2.1;2.6.1
R05646,2.7.1;2.4.2;2.4.1;3.6.1
R00766,2.4.1;3.2.1;5.1.3;3.1.3
R09835,4.2.1;4.4.1;3.1.3;5.5.1
R10530,3.2.1;5.1.3;2.4.1;5.4.1
R10068,1.3.1;1.1.1;1.16.1;1.8.1
R02506,1.2.1;1.5.1;1.1.1;1.3.1
R02367,2.3.1;3.1.2;3.1.1;2.8.3
R02790,3.2.1;2.4.1;5.1.3;2.4.2
R05565,1.4.3;1.13.12;1.5.3;1.5.99
R00807,1.1.99;1.1.5;1.1.3;1.1.2
R01698,1.8.1;1.16.1;1.8.4;1.1.1
R13164,2.4.1;2.3.1;3.1.1;3.1.3
R10141,2.6.1;1.4.99;1.4.1;2.3.1
R00630,3.1.1;2.3.1;3.5.1;3.4.21
R03502,2.6.1;1.4.99;2.3.1;1.4.1
R10920,1.17.3;1.2.3;1.7.1;1.17.1
R04741,2.3.1;1.1.1;1.3.1;4.2.1
R01270,2.4.2;3.2.2;2.4.1;3.6.1
R06243,3.6.1;3.1.3;3.6.5;2.4.2
R05878,1.16.1;1.8.1;1.6.2;1.1.1
R10765,5.3.1;5.1.3;4.1.2;4.2.1
R08867,2.7.1;2.4.2;3.6.1;3.1.3
R01651,1.1.1;1.3.1;2.3.1;1.8.1
R07688,5.4.4;1.14.14;4.99.1;4.4.1
R06832,1.8.1;1.3.1;1.1.1;1.16.1
R09446,1.7.1;1.7.99;1.7.5;1.7.2
R07026,2.5.1;4.4.1;5.3.99;4.1.99
R00103,3.6.1;3.1.3;3.6.5;2.4.2
R11214,4.2.1;4.4.1;5.4.4;1.14.14
R07796,2.8.3;3.1.2;2.3.1;3.1.1
R06802,2.4.1;2.4.2;3.2.2;3.2.1
R12573,6.2.1;2.3.1;2.7.7;1.2.4
R10824,2.1.1;2.5.1;2.3.3;2.3.1
R09384,2.7.7;2.7.1;2.4.2;2.7.4
R07226,1.8.4;1.17.4;1.8.1;2.5.1
R12356,1.3.3;1.3.99;3.5.2;4.2.1
R09561,1.8.1;1.16.1;1.1.1;1.8.4
R05774,4.1.1;2.7.11;2.2.1;3.7.1
R04321,2.7.8;2.4.2;2.4.1;2.3.1
R04656,3.1.1;2.3.1;3.1.2;3.5.1
R01924,3.1.1;2.3.1;3.1.3;3.6.1
R03269,4.1.1;4.4.1;3.7.1;1.2.4
R02493,2.7.4;2.7.1;2.7.2;2.4.2
R12909,1.14.13;1.6.3;1.16.1;1.14.14
R12012,2.7.8;2.4.2;2.7.1;2.4.1
R12624,3.5.1;3.4.19;3.2.2;4.3.3
R12407,6.3.4;6.3.5;1.5.1;2.7.2
R04225,1.4.3;1.13.12;1.6.3;1.5.3
R12391,3.1.1;3.2.1;3.2.2;3.5.1
R03681,2.4.1;2.4.2;3.2.2;3.6.1
R12947,4.1.1;3.7.1;2.7.11;2.2.1
R01900,4.2.1;4.4.1;5.4.4;1.14.14
R06886,1.13.11;1.14.99;3.3.2;1.6.3
R06498,3.2.1;5.1.3;3.1.2;3.1.1
R00031,1.14.18;1.10.3;1.6.3;1.14.13
R02409,4.4.1;2.5.1;4.1.99;4.2.1
R00551,3.5.3;3.5.1;3.4.19;3.2.2
R01184,1.13.99;1.13.11;5.4.2;7.6.2
R01189,2.1.1;2.3.1;2.3.3;2.5.1
R10113,1.3.1;1.17.1;1.1.1;1.5.1
R12767,6.2.1;2.3.1;1.2.4;2.8.1
R00889,5.1.3;3.2.1;5.3.1;2.4.1
R12868,2.3.1;-;3.6.1;2.7.1
R06490,2.1.1;3.2.1;2.4.1;5.1.3
R12711,5.3.3;5.5.1;4.2.1;4.4.1
R07109,3.3.2;1.13.11;3.7.1;5.4.4
R04643,2.8.2;2.4.2;2.7.1;3.1.6
R06203,3.5.1;3.1.1;3.2.2;3.2.1
R07301,3.5.1;3.4.19;3.2.2;3.1.1
R06824,2.1.1;2.3.1;2.5.1;2.3.3
R00686,2.7.4;6.2.1;2.7.2;2.7.1
R06679,1.13.12;1.14.13;1.6.3;1.10.3
R05391,5.5.1;5.3.3;1.21.3;5.4.99
R12333,3.5.1;3.1.1;3.4.19;3.2.2
R10282,5.2.1;5.1.2;5.1.99;-
R05621,1.14.13;1.6.3;1.14.14;1.14.12
R08403,3.6.1;3.1.3;3.1.7;3.6.5
R05631,3.1.3;3.6.1;4.2.1;4.4.1
R12457,1.8.1;1.16.1;1.8.4;1.1.1
R02111,2.4.1;2.4.2;2.7.8;3.6.1
R02396,2.3.1;3.1.1;3.1.2;1.1.1
R06028,3.5.4;3.5.99;4.1.99;5.3.1
R11277,1.1.1;1.3.1;1.8.1;1.16.1
R03067,2.5.1;5.3.99;4.4.1;2.2.1
R03346,3.1.3;3.6.1;3.1.7;4.2.3
R07657,1.13.11;1.2.3;1.6.3;1.14.99
R00190,2.4.2;3.2.2;3.5.4;2.4.1
R06112,2.4.1;2.4.2;3.6.1;3.2.1
R01472,2.4.2;2.4.1;3.2.2;3.6.1
R08233,2.7.1;2.7.6;2.7.4;2.4.2
R03607,2.7.4;2.7.1;3.6.1;2.1.1
R08543,2.5.1;5.5.1;5.3.99;2.2.1
R01434,1.16.1;1.8.1;1.6.2;1.1.1
R10512,1.8.1;1.16.1;1.1.1;1.3.1
R02817,3.1.3;3.6.1;3.1.7;4.2.3
R11510,4.2.1;4.4.1;2.3.1;5.4.4
R05149,2.1.1;2.3.3;2.3.1;3.5.1
R09941,3.2.1;2.4.1;3.6.1;3.1.3
R01140,2.7.1;2.7.6;3.6.1;3.1.3
R12125,3.1.3;3.6.1;3.1.7;4.2.3
R13047,3.1.3;3.6.1;2.5.1;2.4.1
R06974,2.7.4;2.7.1;2.7.6;2.7.3
R02447,2.3.1;3.1.1;3.1.2;4.2.1
R05148,1.1.1;1.3.1;1.14.13;1.8.1
R10272,2.5.1;5.5.1;5.3.99;5.3.3
R03439,1.14.13;1.6.3;1.14.12;1.14.18
R07967,1.14.13;1.6.3;1.1.1;1.3.1
R02897,2.4.1;2.4.2;2.7.8;3.6.1
R09408,1.6.3;1.14.13;1.14.18;1.10.3
R10459,1.1.1;1.3.1;1.8.1;2.3.1
R11070,4.1.1;2.7.11;3.7.1;2.5.1
R01214,2.6.1;1.4.1;2.7.2;1.5.1
