reaction,REACTION_ID,true_EC
17990-2.7.11.34-Q,17990,2.7.11.34
17990-2.7.11.35-Q,17990,2.7.11.35
17990-2.7.11.36-Q,17990,2.7.11.36
17990-2.7.11.37-Q,17990,2.7.11.37
17990-2.7.11.38-Q,17990,2.7.11.38
17990-2.7.11.39-Q,17990,2.7.11.39
17990-2.7.12.1-Q,17990,2.7.12.1
17990-2.7.12.2-Q,17990,2.7.12.2
17998-2.1.1.151-Q,17998,2.1.1.151
18378-2.7.1.87-Q,18378,2.7.1.87
18466-1.13.11.30-Q,18466,1.13.11.30
18562-1.3.1.70-Q,18562,1.3.1.70
18614-1.14.99.15-Q,18614,1.14.99.15
18646-2.5.1.44-Q,18646,2.5.1.44
18658-1.1.1.81-Q,18658,1.1.1.81
18750-1.8.1.8-Q,18750,1.8.1.8
18774-2.1.1.247-Q,18774,2.1.1.247
18858-1.14.14.138-Q,18858,1.14.14.138
18966-4.2.1.75-Q,18966,4.2.1.75
18970-4.1.1.106-Q,18970,4.1.1.106
19030-3.5.1.54-Q,19030,3.5.1.54
19042-1.14.14.29-Q,19042,1.14.14.29
19102-1.1.1.165-Q,19102,1.1.1.165
19126-2.6.1.45-Q,19126,2.6.1.45
19158-4.2.1.82-Q,19158,4.2.1.82
19270-6.2.1.31-Q,19270,6.2.1.31
19342-1.14.15.3-Q,19342,1.14.15.3
19386-2.4.1.219-Q,19386,2.4.1.219
19394-2.6.1.71-Q,19394,2.6.1.71
19398-6.3.2.5-Q,19398,6.3.2.5
19430-2.7.11.15-Q,19430,2.7.11.15
19626-2.1.2.1-Q,19626,2.1.2.1
19626-4.1.2.48-Q,19626,4.1.2.48
19626-4.1.2.5-Q,19626,4.1.2.5
19666-1.3.1.62-Q,19666,1.3.1.62
19810-3.5.1.116-Q,19810,3.5.1.116
19862-1.1.1.147-Q,19862,1.1.1.147
19966-4.4.1.3-Q,19966,4.4.1.3
20014-2.1.3.2-Q,20014,2.1.3.2
20030-1.1.1.273-Q,20030,1.1.1.273
20074-4.1.2.42-Q,20074,4.1.2.42
20098-4.2.1.8-Q,20098,4.2.1.8
20130-3.2.2.4-Q,20130,3.2.2.4
20150-1.14.14.55-Q,20150,1.14.14.55
20162-2.4.1.82-Q,20162,2.4.1.82
20202-5.1.1.11-Q,20202,5.1.1.11
20222-6.3.4.3-Q,20222,6.3.4.3
20338-3.1.6.17-Q,20338,3.1.6.17
20426-6.4.1.7-Q,20426,6.4.1.7
20486-1.14.19.65-Q,20486,1.14.19.65
20614-2.8.2.11-Q,20614,2.8.2.11
20666-1.1.1.263-Q,20666,1.1.1.263
20737-2.3.1.29-Q,20737,2.3.1.29
20757-2.3.1.126-Q,20757,2.3.1.126
20805-1.2.1.27-Q,20805,1.2.1.27
20881-1.1.1.66-Q,20881,1.1.1.66
20993-2.1.1.94-Q,20993,2.1.1.94
21037-2.3.1.9-Q,21037,2.3.1.9
21117-2.4.1.8-Q,21117,2.4.1.8
21133-1.17.3.2-Q,21133,1.17.3.2
21157-3.1.3.20-Q,21157,3.1.3.20
21209-3.1.3.3-Q,21209,3.1.3.3
21273-6.3.1.8-Q,21273,6.3.1.8
21273-6.3.1.9-Q,21273,6.3.1.9
21309-5.4.99.8-Q,21309,5.4.99.8
21313-4.1.1.62-Q,21313,4.1.1.62
21373-3.5.1.75-Q,21373,3.5.1.75
21433-1.1.1.299-Q,21433,1.1.1.299
21433-1.1.1.37-Q,21433,1.1.1.37
21525-2.3.3.13-Q,21525,2.3.3.13
21545-2.7.4.18-Q,21545,2.7.4.18
21657-5.1.3.10-Q,21657,5.1.3.10
21741-2.8.1.2-Q,21741,2.8.1.2
21745-4.4.1.14-Q,21745,4.4.1.14
21893-1.1.1.117-Q,21893,1.1.1.117
21893-1.1.1.427-Q,21893,1.1.1.427
21933-4.4.1.42-Q,21933,4.4.1.42
21957-2.4.1.105-Q,21957,2.4.1.105
22001-1.1.1.179-Q,22001,1.1.1.179
22001-1.1.1.359-Q,22001,1.1.1.359
22033-4.1.3.13-Q,22033,4.1.3.13
22057-1.1.1.164-Q,22057,1.1.1.164
22085-4.3.1.15-Q,22085,4.3.1.15
22109-4.3.1.19-Q,22109,4.3.1.19
22125-3.1.1.80-Q,22125,3.1.1.80
22321-2.4.1.139-Q,22321,2.4.1.139
22353-4.1.1.18-Q,22353,4.1.1.18
22365-1.1.1.24-Q,22365,1.1.1.24
22365-1.1.1.282-Q,22365,1.1.1.282
22377-5.4.99.12-Q,22377,5.4.99.12
22429-1.21.3.1-Q,22429,1.21.3.1
22457-3.5.3.3-Q,22457,3.5.3.3
22473-2.7.1.34-Q,22473,2.7.1.34
22485-3.6.1.17-Q,22485,3.6.1.17
22505-2.8.2.26-Q,22505,2.8.2.26
22513-5.4.99.61-Q,22513,5.4.99.61
22517-2.7.3.4-Q,22517,2.7.3.4
22525-1.3.99.39-Q,22525,1.3.99.39
22565-1.3.1.10-Q,22565,1.3.1.10
22565-1.3.1.104-Q,22565,1.3.1.104
22565-1.3.1.39-Q,22565,1.3.1.39
22597-3.1.1.41-Q,22597,3.1.1.41
22669-2.4.1.182-Q,22669,2.4.1.182
22725-2.4.1.173-Q,22725,2.4.1.173
22769-4.3.3.1-Q,22769,4.3.3.1
22797-2.7.1.102-Q,22797,2.7.1.102
22813-1.5.1.5-Q,22813,1.5.1.5
22829-3.6.1.31-Q,22829,3.6.1.31
22913-2.6.1.66-Q,22913,2.6.1.66
23049-1.1.99.24-Q,23049,1.1.99.24
23089-2.7.1.84-Q,23089,2.7.1.84
23113-4.1.1.52-Q,23113,4.1.1.52
23141-3.2.2.14-Q,23141,3.2.2.14
23157-4.8.1.3-Q,23157,4.8.1.3
23201-1.5.3.4-Q,23201,1.5.3.4
23225-2.4.1.203-Q,23225,2.4.1.203
23389-2.7.1.119-Q,23389,2.7.1.119
23421-3.1.3.12-Q,23421,3.1.3.12
23445-1.1.1.27-Q,23445,1.1.1.27
23449-2.7.7.38-Q,23449,2.7.7.38
23465-2.4.1.174-Q,23465,2.4.1.174
23505-3.5.1.90-Q,23505,3.5.1.90
23549-2.1.1.171-Q,23549,2.1.1.171
23581-5.3.99.4-Q,23581,5.3.99.4
23601-2.6.1.67-Q,23601,2.6.1.67
23609-3.5.4.42-Q,23609,3.5.4.42
23677-6.3.2.13-Q,23677,6.3.2.13
23737-3.5.2.17-Q,23737,3.5.2.17
23757-1.1.3.37-Q,23757,1.1.3.37
23789-6.2.1.22-Q,23789,6.2.1.22
23821-4.2.1.47-Q,23821,4.2.1.47
23853-1.13.11.1-Q,23853,1.13.11.1
23857-1.16.1.1-Q,23857,1.16.1.1
23901-3.3.2.9-Q,23901,3.3.2.9
23929-3.5.1.48-Q,23929,3.5.1.48
23969-1.2.1.68-Q,23969,1.2.1.68
23993-2.3.1.63-Q,23993,2.3.1.63
24005-1.3.8.1-Q,24005,1.3.8.1
24021-4.3.2.1-Q,24021,4.3.2.1
24081-6.1.1.2-Q,24081,6.1.1.2
24197-1.4.1.12-Q,24197,1.4.1.12
24197-1.4.1.26-Q,24197,1.4.1.26
24213-2.7.1.50-Q,24213,2.7.1.50
24245-1.1.1.236-Q,24245,1.1.1.236
24433-3.7.1.1-Q,24433,3.7.1.1
24457-3.1.3.73-Q,24457,3.1.3.73
24469-1.14.13.8-Q,24469,1.14.13.8
24485-1.1.1.260-Q,24485,1.1.1.260
24501-3.6.1.14-Q,24501,3.6.1.14
24505-1.13.11.54-Q,24505,1.13.11.54
24521-1.5.1.9-Q,24521,1.5.1.9
24565-2.8.3.5-Q,24565,2.8.3.5
24593-2.7.7.14-Q,24593,2.7.7.14
24601-1.8.3.1-Q,24601,1.8.3.1
24617-1.1.1.62-Q,24617,1.1.1.62
24671-1.17.1.4-Q,24671,1.17.1.4
24675-2.7.1.213-Q,24675,2.7.1.213
24675-2.7.1.48-Q,24675,2.7.1.48
24731-4.1.1.24-Q,24731,4.1.1.24
24786-1.14.13.127-Q,24786,1.14.13.127
24866-1.14.11.20-Q,24866,1.14.11.20
24903-3.1.4.52-Q,24903,3.1.4.52
24932-4.4.1.1-Q,24932,4.4.1.1
24932-4.4.1.28-Q,24932,4.4.1.28
24969-1.14.15.16-Q,24969,1.14.15.16
25018-3.1.3.67-Q,25018,3.1.3.67
25022-2.7.1.161-Q,25022,2.7.1.161
25144-3.7.1.3-Q,25144,3.7.1.3
25242-3.5.3.26-Q,25242,3.5.3.26
25303-3.6.1.67-Q,25303,3.6.1.67
25322-2.1.1.103-Q,25322,2.1.1.103
25348-3.1.1.96-Q,25348,3.1.1.96
25405-5.4.99.3-Q,25405,5.4.99.3
25465-4.2.3.56-Q,25465,4.2.3.56
25465-4.2.3.58-Q,25465,4.2.3.58
25553-4.2.3.33-Q,25553,4.2.3.33
25626-1.4.3.22-Q,25626,1.4.3.22
25687-2.5.1.73-Q,25687,2.5.1.73
25817-1.5.3.16-Q,25817,1.5.3.16
25877-1.4.3.16-Q,25877,1.4.3.16
25993-4.2.3.37-Q,25993,4.2.3.37
26078-1.14.13.111-Q,26078,1.14.13.111
26120-1.17.7.1-Q,26120,1.17.7.1
26210-4.1.2.48-Q,26210,4.1.2.48
26210-4.1.2.49-Q,26210,4.1.2.49
26238-3.1.7.5-Q,26238,3.1.7.5
26290-6.3.5.11-Q,26290,6.3.5.11
26342-2.1.1.280-Q,26342,2.1.1.280
26350-3.1.3.93-Q,26350,3.1.3.93
26415-1.4.3.4-Q,26415,1.4.3.4
26463-2.1.1.163-Q,26463,2.1.1.163
26483-2.5.1.75-Q,26483,2.5.1.75
26507-3.5.1.99-Q,26507,3.5.1.99
26555-3.4.17.23-Q,26555,3.4.17.23
26559-4.2.1.116-Q,26559,4.2.1.116
27414-1.14.11.32-Q,27414,1.14.11.32
27426-4.2.3.47-Q,27426,4.2.3.47
27547-1.14.14.8-Q,27547,1.14.14.8
27564-2.5.1.84-Q,27564,2.5.1.84
27683-2.7.4.6-Q,27683,2.7.4.6
27703-5.3.1.12-Q,27703,5.3.1.12
27775-2.1.1.201-Q,27775,2.1.1.201
27839-1.14.12.22-Q,27839,1.14.12.22
27883-3.1.4.16-Q,27883,3.1.4.16
27963-1.1.5.n1-Q,27963,1.1.5.n1
28015-2.1.1.n4-Q,28015,2.1.1.n4
28031-1.17.4.1-Q,28031,1.17.4.1
28079-1.1.1.309-Q,28079,1.1.1.309
28127-2.7.8.31-Q,28127,2.7.8.31
28147-1.14.14.174-Q,28147,1.14.14.174
28199-1.1.1.311-Q,28199,1.1.1.311
28215-1.11.1.20-Q,28215,1.11.1.20
28291-4.2.3.194-Q,28291,4.2.3.194
28307-2.4.1.251-Q,28307,2.4.1.251
28311-2.4.1.252-Q,28311,2.4.1.252
28315-2.4.1.253-Q,28315,2.4.1.253
28403-2.4.99.23-Q,28403,2.4.99.23
28527-2.8.3.21-Q,28527,2.8.3.21
28607-1.14.14.38-Q,28607,1.14.14.38
28652-1.1.3.28-Q,28652,1.1.3.28
28936-4.1.3.17-Q,28936,4.1.3.17
29400-3.6.1.66-Q,29400,3.6.1.66
29400-3.6.1.8-Q,29400,3.6.1.8
29400-3.6.1.9-Q,29400,3.6.1.9
29564-6.3.2.45-Q,29564,6.3.2.45
29768-7.4.2.11-Q,29768,7.4.2.11
29812-7.6.2.15-Q,29812,7.6.2.15
29900-7.5.2.10-Q,29900,7.5.2.10
29900-7.5.2.13-Q,29900,7.5.2.13
30120-3.1.2.21-Q,30120,3.1.2.21
30176-1.3.5.5-Q,30176,1.3.5.5
30228-1.8.2.4-Q,30228,1.8.2.4
30352-1.14.13.130-Q,30352,1.14.13.130
30460-4.1.99.16-Q,30460,4.1.99.16
30632-2.4.1.264-Q,30632,2.4.1.264
30664-5.5.1.31-Q,30664,5.5.1.31
30912-3.5.1.109-Q,30912,3.5.1.109
30916-3.5.1.109-Q,30916,3.5.1.109
31012-5.4.99.38-Q,31012,5.4.99.38
31312-2.4.1.266-Q,31312,2.4.1.266
31344-3.1.3.85-Q,31344,3.1.3.85
31432-4.2.3.83-Q,31432,4.2.3.83
31436-4.2.3.82-Q,31436,4.2.3.82
31468-2.4.1.271-Q,31468,2.4.1.271
31472-2.4.1.271-Q,31472,2.4.1.271
31676-1.1.1.317-Q,31676,1.1.1.317
31824-4.2.3.91-Q,31824,4.2.3.91
31828-4.2.3.92-Q,31828,4.2.3.92
31848-5.4.99.46-Q,31848,5.4.99.46
31908-2.1.1.128-Q,31908,2.1.1.128
31996-4.2.3.101-Q,31996,4.2.3.101
32092-2.4.1.278-Q,32092,2.4.1.278
32128-1.14.11.56-Q,32128,1.14.11.56
32140-6.2.1.76-Q,32140,6.2.1.76
32172-1.14.13.149-Q,32172,1.14.13.149
32204-4.2.1.88-Q,32204,4.2.1.88
32268-2.6.1.96-Q,32268,2.6.1.96
32300-2.5.1.21-Q,32300,2.5.1.21
32416-1.1.1.296-Q,32416,1.1.1.296
32432-1.14.13.105-Q,32432,1.14.13.105
32532-2.4.1.281-Q,32532,2.4.1.281
32556-4.2.3.112-Q,32556,4.2.3.112
32572-4.2.3.118-Q,32572,4.2.3.118
32692-4.2.3.106-Q,32692,4.2.3.106
32716-1.1.1.n5-Q,32716,1.1.1.n5
33112-4.2.3.127-Q,33112,4.2.3.127
33416-3.7.1.18-Q,33416,3.7.1.18
33468-1.14.19.41-Q,33468,1.14.19.41
33496-2.5.1.n9-Q,33496,2.5.1.n9
33564-2.7.1.91-Q,33564,2.7.1.91
33752-3.1.3.27-Q,33752,3.1.3.27
33820-5.3.3.19-Q,33820,5.3.3.19
33924-1.14.14.108-Q,33924,1.14.14.108
33952-2.4.1.285-Q,33952,2.4.1.285
33976-3.2.1.182-Q,33976,3.2.1.182
34024-1.1.1.328-Q,34024,1.1.1.328
34044-2.4.2.49-Q,34044,2.4.2.49
34116-1.5.1.43-Q,34116,1.5.1.43
34180-3.1.1.93-Q,34180,3.1.1.93
34208-2.4.1.282-Q,34208,2.4.1.282
34464-4.2.3.140-Q,34464,4.2.3.140
34492-3.2.1.184-Q,34492,3.2.1.184
34512-2.4.1.290-Q,34512,2.4.1.290
34776-1.1.1.170-Q,34776,1.1.1.170
34776-1.1.1.418-Q,34776,1.1.1.418
35400-2.3.1.213-Q,35400,2.3.1.213
35488-1.14.14.87-Q,35488,1.14.14.87
35516-2.3.1.214-Q,35516,2.3.1.214
35532-1.3.3.13-Q,35532,1.3.3.13
35580-2.3.1.n12-Q,35580,2.3.1.n12
35624-2.3.2.1-Q,35624,2.3.2.1
35672-4.2.1.142-Q,35672,4.2.1.142
35740-1.14.15.6-Q,35740,1.14.15.6
35748-4.2.3.142-Q,35748,4.2.3.142
35796-2.4.1.301-Q,35796,2.4.1.301
35812-4.2.1.139-Q,35812,4.2.1.139
35816-2.4.2.54-Q,35816,2.4.2.54
35952-2.5.1.105-Q,35952,2.5.1.105
36052-3.2.1.185-Q,36052,3.2.1.185
36056-3.5.4.11-Q,36056,3.5.4.11
36068-2.1.1.196-Q,36068,2.1.1.196
36128-2.1.1.275-Q,36128,2.1.1.275
36128-2.1.1.276-Q,36128,2.1.1.276
36256-1.14.16.5-Q,36256,1.14.16.5
36280-1.14.13.178-Q,36280,1.14.13.178
36320-1.2.1.84-Q,36320,1.2.1.84
36356-2.5.1.114-Q,36356,2.5.1.114
36568-1.1.1.356-Q,36568,1.1.1.356
36580-1.1.1.266-Q,36580,1.1.1.266
36608-1.14.11.41-Q,36608,1.14.11.41
36652-2.1.1.284-Q,36652,2.1.1.284
36664-2.3.1.226-Q,36664,2.3.1.226
36704-6.3.3.6-Q,36704,6.3.3.6
36824-2.7.8.39-Q,36824,2.7.8.39
36904-2.1.1.290-Q,36904,2.1.1.290
37052-1.3.7.15-Q,37052,1.3.7.15
37076-2.8.4.5-Q,37076,2.8.4.5
37192-3.1.4.37-Q,37192,3.1.4.37
37460-2.7.4.24-Q,37460,2.7.4.24
37668-2.4.1.313-Q,37668,2.4.1.313
37876-2.1.1.288-Q,37876,2.1.1.288
37908-1.13.11.77-Q,37908,1.13.11.77
37928-4.2.1.152-Q,37928,4.2.1.152
37932-5.4.4.7-Q,37932,5.4.4.7
37980-2.1.1.295-Q,37980,2.1.1.295
38152-3.13.1.7-Q,38152,3.13.1.7
38192-1.14.14.14-Q,38192,1.14.14.14
38296-1.1.99.39-Q,38296,1.1.99.39
38340-3.2.1.195-Q,38340,3.2.1.195
38444-2.3.1.75-Q,38444,2.3.1.75
38852-4.2.1.154-Q,38852,4.2.1.154
40052-4.2.1.151-Q,40052,4.2.1.151
40300-1.14.15.35-Q,40300,1.14.15.35
40400-1.6.3.5-Q,40400,1.6.3.5
40444-2.7.1.184-Q,40444,2.7.1.184
41545-2.1.1.306-Q,41545,2.1.1.306
41609-2.8.2.37-Q,41609,2.8.2.37
41641-6.2.1.41-Q,41641,6.2.1.41
41661-1.3.1.107-Q,41661,1.3.1.107
41665-1.3.1.107-Q,41665,1.3.1.107
41949-1.2.1.103-Q,41949,1.2.1.103
42073-4.2.1.163-Q,42073,4.2.1.163
42297-2.3.1.n4-Q,42297,2.3.1.n4
42313-1.18.1.6-Q,42313,1.18.1.6
42317-1.2.7.11-Q,42317,1.2.7.11
42393-1.1.1.359-Q,42393,1.1.1.359
42441-1.4.1.29-Q,42441,1.4.1.29
42657-3.1.1.97-Q,42657,3.1.1.97
42669-1.1.1.377-Q,42669,1.1.1.377
42669-1.1.1.378-Q,42669,1.1.1.378
42673-1.14.99.50-Q,42673,1.14.99.50
42777-2.1.1.180-Q,42777,2.1.1.180
42833-2.2.1.12-Q,42833,2.2.1.12
42969-2.1.1.206-Q,42969,2.1.1.206
43069-1.14.14.126-Q,43069,1.14.14.126
43165-2.4.2.48-Q,43165,2.4.2.48
43209-2.1.1.229-Q,43209,2.1.1.229
43221-2.1.1.242-Q,43221,2.1.1.242
43501-1.1.1.203-Q,43501,1.1.1.203
43689-2.7.9.1-Q,43689,2.7.9.1
43721-2.1.1.325-Q,43721,2.1.1.325
43901-3.2.1.161-Q,43901,3.2.1.161
44133-2.5.1.128-Q,44133,2.5.1.128
44345-6.3.2.47-Q,44345,6.3.2.47
44593-2.1.1.222-Q,44593,2.1.1.222
44737-2.3.1.245-Q,44737,2.3.1.245
