Reaction name,SIMMER pred
44761,2.1.1
13706,2.4.1
10901,
51945,2.1.1
25817,1.5.3
57385,2.3.1
20130,3.2.2
12345,1.23.1
28127,2.7.8;2.4.1
17990,2.7.11
23853,1.13.11
82148,6.2.1
27547,1.14.14
62445,5.1.1
19042,1.14.14
45333,1.14.16
43901,3.2.1
24433,
55441,1.14.14
47985,2.5.1
65377,2.1.1
36280,1.14.13
34776,1.1.1
15994,1.14.13
28215,1.11.1;1.17.4
21373,
45725,1.1.1
68101,1.1.1
26342,2.1.1
20737,2.3.1
27963,5.4.1
17990,2.7.11
66001,2.1.1
43689,
49253,2.7.1
22429,
20486,1.14.19;1.14.14
42073,4.2.1
31436,4.2.3
52181,1.14.14;1.14.19
36608,1.14.11
63337,5.1.1
35516,2.3.1
17770,5.1.1
17150,1.14.14
34116,1.5.1;1.3.1
29400,3.6.1
20162,2.4.1;3.2.1
21545,2.7.4;2.7.7
11413,
25242,
18658,1.1.1
36580,1.1.1
20757,2.3.1
18614,2.1.1
15574,2.1.1
35624,3.5.1
15498,
53961,1.14.14
18646,2.5.1
28652,
31312,2.4.1
19126,
42833,1.14.11
22725,2.4.1
36056,
33924,5.4.99
52777,1.14.14
14122,2.1.1
12049,2.8.3
64881,3.6.1
32416,1.1.1
17642,4.1.1
14334,3.1.4
27839,1.14.13
10193,7.2.2
14582,1.16.1;1.18.1
17990,2.7.11
64657,1.2.1;2.3.1
77880,1.5.3
51773,2.5.1
59089,2.5.1
22457,3.5.3
34208,2.4.1
75264,1.1.3
15566,3.5.1
22565,1.3.1
44345,6.3.2
13510,2.7.7;2.4.1
32204,5.3.99
18750,1.8.1
56125,2.5.1
20030,1.1.1
14002,2.3.1
11193,3.8.1
49521,1.14.11
12906,2.7.7;2.4.1
69924,1.14.14
86104,1.1.1
17518,3.5.1
32300,
82860,1.14.13;1.1.1
48237,
27703,5.3.1
69736,2.8.3
21893,1.1.1
59469,3.4.19
13330,1.17.99
36128,2.1.1
15066,
23549,2.1.1
55013,1.14.13
16842,2.1.1
13022,1.1.1
50225,2.1.1
12890,1.1.1
25993,4.2.3
12277,1.3.8
31824,4.2.3
81260,1.14.15
12770,1.1.99
25687,2.9.1
42777,2.1.1
29900,7.2.2
11629,4.1.1
25465,4.2.3
14010,2.5.1
32432,1.3.1;1.14.13
43069,1.14.14
55337,2.1.1
26483,2.5.1
20202,3.6.1
63853,1.13.11
23757,
27564,2.5.1
13898,5.4.99;4.1.3
11417,3.2.1
14278,1.17.1;1.1.1
33820,1.17.3
27683,2.7.4
84640,
25465,4.2.3
66965,2.4.1
24675,2.7.1
17258,1.14.14
17866,1.5.1;1.14.13
24505,1.13.11
13030,
22669,2.3.1
21525,2.3.3;2.3.1
10605,3.1.4
24197,1.1.1
24671,1.17.1;1.14.13
12678,1.3.99
21433,1.1.1
26415,5.1.1
28315,2.4.1
17942,4.2.1
56817,3.2.2
14666,1.17.3;1.3.99
24675,2.7.1
31996,4.2.3
10113,
29400,3.6.1
22565,1.3.1
63877,1.14.11
32692,4.2.3
15010,1.2.1;1.1.1
46521,1.14.18
26210,
52645,3.1.1
29768,7.2.2
21117,2.4.1
23201,
78284,4.2.3
49449,3.2.1
33496,4.2.3;2.5.1
36068,2.1.1
24617,1.1.1
23225,2.4.1
11193,3.8.1
56293,1.14.14
26507,
19626,
32140,6.2.1
57753,2.3.1
15522,2.3.1
23389,2.7.1
25877,5.4.3
51797,2.5.1
13114,1.7.1;1.14.19;1.14.13
13514,1.1.1
50525,2.3.1
57193,3.5.1
79628,2.1.1
47993,
52645,3.1.1
24969,1.14.15
46449,
22001,1.1.1
59329,3.1.1
56193,2.4.1
38852,
56661,1.1.1;1.3.1
42441,1.1.1
38192,1.14.14
27426,4.2.3
19398,6.3.2
23737,3.5.2
17990,2.7.11
37876,2.1.1
46425,1.14.19
19102,1.14.12;1.1.1
45329,5.1.1
32572,4.2.3
11341,
46537,1.14.19
33468,1.14.19;1.3.1
24081,6.1.1
26078,1.14.12
12257,1.3.1
64649,1.1.1;1.2.1
10125,1.1.1;1.14.13
52553,2.7.1
11345,2.7.7;2.4.1
36128,2.1.1
20881,1.1.1
17990,2.7.11
11017,
14998,3.1.1
37980,2.1.1
17998,2.1.1
82216,2.1.1
70532,2.4.1
54065,4.2.3
28607,1.14.14
55709,2.4.2
15558,7.2.2
52565,5.3.1
29900,7.2.2
20993,2.1.1
28031,1.17.4
22365,1.1.1
57881,2.4.2;2.4.1
21273,6.3.2
35740,1.14.15
13694,2.1.1
53337,1.3.1
30912,3.5.1
19386,2.4.1
43221,2.1.1
36052,3.2.1
14126,3.2.1
55873,1.7.1;1.14.13
28311,2.4.1
24213,2.7.1
14210,2.7.7;2.4.1
30352,1.14.13
23157,4.8.1
22505,2.8.2
22597,3.1.1
15414,4.2.1
76492,4.1.1;1.13.11
10717,5.4.2
13634,6.3.2;2.7.1
77972,4.2.3;2.5.1
36568,1.1.1
16930,2.3.1
23421,3.1.3
10713,4.1.1
46773,1.14.19
30120,3.1.2;2.3.1
33564,2.7.1
55621,5.5.1
24866,
19666,1.3.1
64597,2.4.1
34492,3.6.1;2.4.1
34024,1.14.12
61893,1.3.1
62941,
48921,
55569,2.1.1
23993,2.3.1
12161,1.1.1
14470,1.2.1;1.14.13
17990,2.7.11
17382,5.3.3;1.14.19
23929,3.5.1
12954,2.7.11
15730,1.1.1
17990,2.7.11
32268,
52913,1.1.3;1.13.11
69393,2.4.3;2.4.1
43721,2.1.1
44593,2.1.1
12373,3.1.1
15078,
13690,3.1.3
13770,1.1.1
50661,4.2.1
26290,6.6.1
31848,5.4.99
19430,2.7.11
60281,2.1.1
32128,1.14.11
13822,1.14.11
10049,
41545,2.1.1
18774,2.1.1
19342,
31828,4.2.3
65809,
31472,2.4.1
67657,1.18.1;1.6.2
64653,1.1.1;1.2.1
13862,1.1.1
77128,3.1.3
50573,2.3.1
11901,1.1.1
56101,2.7.7
20074,
17990,2.7.11
21893,1.1.1
25553,4.2.3
10417,4.2.1
12622,4.1.1
22057,1.3.1;1.1.1
77356,2.6.1
42669,1.1.1
17010,6.2.1
26210,
25626,1.5.99
17766,3.1.3
30176,1.10.3
48613,2.8.2
33952,2.4.1
43501,1.1.1
12726,1.1.1
31012,5.5.1
46973,1.3.99
20338,
50397,2.3.1
38152,5.1.1
50485,2.3.1
54501,4.2.3
59245,3.1.1
85516,2.5.1
35816,2.4.2
14410,
86144,
54825,3.2.1
22517,2.7.3
16526,2.7.1
19158,4.2.1
10265,5.1.1
21037,2.3.1
25322,2.1.1
15282,1.14.19
10869,2.3.1
67005,3.6.1
22829,6.1.2
16022,5.3.2
15782,5.4.3
17990,2.7.11
51937,1.5.4
17198,4.1.1
34464,4.2.3
23609,3.5.4
50721,1.14.14
21313,4.1.1
57401,
45033,5.1.1
42317,3.1.2;2.3.1
55973,2.3.1
56777,1.14.19;1.14.14
36664,2.3.1
17478,
57561,1.14.14
22125,3.1.1
41665,1.5.1;1.1.1
13722,5.4.4;3.1.1
29400,3.6.1
44737,2.3.1
31676,1.3.1;1.1.1
22565,1.3.1
59073,2.1.1
73844,2.4.1
57781,1.14.12
10373,1.2.1
28936,4.1.3
14902,4.2.3
37460,2.7.4;2.7.1
44133,2.5.1
21657,5.1.1
11285,1.1.1
