Reaction,All ECs
11193,3.8.1.10|3.8.1.2;3.8.1.10|3.8.1.9;3.4.16.4;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
11213,1.14.14.153;1.14.14.1
11229,1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.219;1.8.1.9
11285,1.1.1.130;1.1|1.1.1.272|1.1.1.379|1.2.1.-;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.345;1.1.1.337|1.1.1.375;1.11.1.1|1.14.12.17
11341,4.1.1.1|4.1.1.7;1.13|1.13.12.19;2.6.1.19;4.1.1.71;1.2.4.2
11345,2.7.7.43;2.7.7.92;2.7.7.81;2.7.7.82;2.7.7.90;2.7.7.38
11413,2.5.1.15|2.7.6.3;6.3.4.22;2.7.6.2;2.7.1.11|2.7.1.20|2.7.1.74
11417,2.3.1.171;2.3.1.-|2.3.1.215;2.3.1.116;2.3.1.115;4.2.99.23;2.4.1.99;3.2.1.22;2.3.1.153;3.2.1.70;4.2.2.12;2.4.1.25;3.2.1.21
11441,1.14.13.2|1.14.13.33;1.14.13.84;1.14.14.91;1.14.13.240;1.14.14.1
11545,6.3.5.12;6.3.5.9;6.3.5.-|6.3.5.13;6.3.5.10;3.4.11.21;3.5.1.1;3.4.11.10|3.4.11.21|3.5.1.26
11629,4.1.1.1;1.2.3.4;4.1.1.2;4.1.1.1|4.1.1.7;4.1.1.1|4.1.1.72;1.13|1.13.12.19;4.1.1.82;4.1.1.79;2.6.1.19;4.1.1.71;4.1.1.1|4.1.1.7|4.1.1.74;4.1.1.-|4.1.1.43|4.1.4.3;3.5.1.29;2.2.1.9
11665,2.4.99.1;2.4.99.15;2.4.99.14;2.4.99.13;2.7.8.46;2.7.8.14;2.4.99.4;2.4.99.2;2.4.99.6;2.4.99.3;2.4.99.9;2.4.99.8;2.4.99.7;2.7.8.11;3.5.4.12;3.2.2.10;2.7.8.32;2.4.99.12;2.7.8.45;6.1.2.2;3.2.1.85
11697,2.1.1.285;2.1.1.164;2.1.1.315;2.1.1.305;2.1.1.307;2.1.1.238;2.1.1.237;2.1.1.102;2.1.1.239;2.1.1.101;2.1.1.365;2.1.1.267;2.1.1.129;2.1.1.163
11817,5.3.1.9
11849,1.21.4.4;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
11901,1.1.1.41;1.1.1.417;5.3.3.1;1.1.1.170;1.3.1.25;1.1.1.42;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;1.1.1.272|1.1.1.399|1.1.1.M7
11917,1.3.1.48;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5
11965,3.3.2.11;2.8.2.2;3.1.1.13;2.3.1.43;2.3.1.26;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;4.2.1.128;4.2.1.125;1.14.13.246;5.4.99.41;5.4.99.56;5.4.99.39;5.4.99.40;5.4.99.33;5.4.99.47;2.8.2.14|2.8.2.15|2.8.2.2;3.1.6.2;5.4.99.34;5.4.99.49;5.4.99.66;3.2.1.104
12049,2.8.3.5;2.8.3.13;2.8.3.6;2.8.3.15;2.8.3.-|2.8.3.20|2.8.3.22|2.8.3.7;2.8.3.18|2.8.3.5;2.8.3.-|2.8.3.1|2.8.3.18|2.8.3.M4;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
12077,1.1.1.1|1.1.1.71;1.1.1.90
12161,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.11;1.1.1.14|1.1.1.56
12169,1.1.1.21;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.1.1.156|1.1.1.21|1.1.1.283|1.1.1.72;1.1.1.2|1.1.1.71;1.1.1.91;1.1.1|1.1.1.184|1.1.1.2;1.2.1.84;1.3.1.102;1.3.1.102|1.3.1.74
12253,3.2.1.126;2.4.1.111;3.2.1.21
12257,1.3.1.79;1.3.1.78|1.3.1.79;1.3.1.43;1.3.1.12;1.3.1.25;1.1.1.417;1.1.1.41;5.3.3.1;1.1.1.170;1.14.13.223;1.6.5.2
12277,1.3.8.4|1.3.99.10|1.3.99.3;1.3.8.4|1.3.8.7|1.3.99.10;1.3.99.12;1.14.14.15;1.14.19.56;1.5.1.45;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;2.1.1.74
12297,4.2.1.78;4.3.3.2;2.8.2.1|2.8.2.3|2.8.2.4;1.14.19.62;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.14.17.1;1.14.16.2;4.1.1.22|4.1.1.25|4.1.1.28
12345,1.2.1.70
12373,3.1.1.45;1.2.1.61;1.13.11.37;3.1.1.-|3.1.1.91;3.1.1.-|3.1.1.92;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
12409,1.4.1.18;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
12485,3.1.3.31|3.1.3.5
12594,2.7.8.5;2.7.8.45;2.7.8.8;2.7.8.38;2.7.8.1;2.7.8.2;2.7.8.11;2.7.8.41;2.7.8.-|2.7.8.44;2.4.1.96;2.7.8.28
12614,1.8.4.2;2.1.1.137;3.1.2.6
12622,4.1.1.11|4.1.1.15
12654,1.1.1.83;1.1.1.38|1.1.1.39|1.1.1.40|1.1.1.42
12678,1.2.2.4;1.1.99.8;1.14.14.117;1.13|1.13.12.19;1.13.12.6;1.2.3.3;1.2.3.4;1.13.11.41;1.13.99.1;1.14.11.12;1.14.12.11;1.14.11.17;1.13.11.54
12718,2.7.1.151;2.7.1.127;2.7.1.127|2.7.1.159;2.7.1.134|2.7.4.21;2.3.1.193;2.7.1.158;2.7.1.130
12726,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.14;1.1.1.15;1.1.1.12|1.1.1.14
12770,1.1.99.3;1.1.1|1.1.1.215;1.1.1.69;4.2.1.140|4.2.1.39|4.2.1.82;4.2.1.140|4.2.1.39|4.2.1.6;4.2.1.146|4.2.1.68;4.2.1.68|4.2.1.7;1.1.1.264;1.1.1.45;1.1.1.58;1.1.1.380;1.1.1.414;1.1.1.57;1.1.1.346;4.2.1.90
12842,2.6.1.30|2.6.1.54;2.6.1.21;2.6.1.119;2.6.1.108;2.6.1.18;2.6.1.37;2.6.1.40;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.13
12890,1.1.1.45;1.1.1|1.1.1.264|1.1.1.366;1.1.1.58;1.1.1.414;1.1.1.57;1.1.1.69;1.1.1.380;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
12906,2.7.7.69|2.7.7.78;2.7.7.37;2.7.7.99;2.7.7.53;2.7.7.33;2.7.7.30;2.7.7.13;2.7.7.24|2.7.7.9;2.7.7.24
12922,2.3.1.85;2.3.1.37;2.3.1.47
12930,2.3.3.18;2.3.3.19;2.3.3.-|2.3.3.17;2.3.3.1|2.3.3.14|2.3.3.16|2.3.3.3|4.1.3.7;2.3.3.13|2.3.3.6
12934,4.1.2.19;4.1.2.17;4.1.2|4.1.2.-|4.1.2.13
12954,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16
13022,1.14.13.82;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.69;1.14.13.87;1.14.13.25;1.14.13.113;1.14.13.26;1.11.1.1|1.14.12.17
13030,1.1.3.29;1.1.3.10;1.1.3.15;1.4.3.13;1.1.3.10|1.1.3.4;1.1.3.9;1.17.3.2;1.8.3.5;1.4.3.2
13054,2.6.1.-|2.6.1.99;2.6.1.51;2.6.1.2|2.6.1.21;2.6.1.1|2.6.1.2|2.6.1.5;2.6.1.15;2.6.1.21
13114,1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.7.99.6
13122,2.7.1.43;2.7.1.100;2.7.1.11
13154,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.14.18.9
13330,1.3.99.4;1.1.1.270;1.1.1.213|1.1.1.357|1.1.1.50;1.3.1.22;1.3.99.5;1.1.1.170;1.17.99.11;1.14.15.4;1.14.99.10;1.14.99.9;2.3.1.26;3.1.1.13;2.3.1.43;2.4.1.173
13502,6.3.4.16|6.3.5.5
13510,2.7.7.23|2.7.7.64|2.7.7.83
13514,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.11.1.21|1.14.12.17
13578,3.1.1.1
13634,6.3.4.24;6.3.1.2|6.3.1.6
13658,1.2.7.1;6.2.1.1|6.2.1.17;6.2.1.13
13690,2.7.1.30
13694,2.1.1.-|2.1.1.269;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.13;2.1.1.341;3.5.4.9
13706,2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.306;3.2.1.183;2.4.1.143;2.4.1.145;2.4.1.150;2.4.1.101;2.4.1.40;2.4.1.174;2.4.1.223;2.4.1.-|2.4.1.292;2.4.1.149;2.4.1.87;2.4.1.56;2.4.1.144;2.4.1.155;2.4.1.212
13722,1.14.99.9;1.14.13.54|1.14.99.12;1.14.13.79;1.14.13.246;1.14.13.70;1.14.13.72;1.14.13.78;1.14.13.144;2.6.1.19;6.3.5.12;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
13770,1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20
13802,1.14.19.-|1.14.19.1|1.14.19.M26|1.14.19.n4;1.14.13.81;1.14.13.181;1.6.3.2;1.14.13.39;1.14.21.6;1.14.19.21;1.14.14.145;1.14.14.45;1.14.14.37;1.14.13.15;1.14.99.32;1.14.13.72;1.14.99.31;1.14.13.187;1.14.19.48
13822,1.13|1.13.12.19;1.14.11.4;1.1.5.13;1.1.99.2;1.1.99.39;1.14.11.21;1.14.11.67;1.14.11.24;1.14.11.25;1.14.11.45;1.14.11.40;1.14.11.76;1.14.11.1;1.14.11.18;1.14.11.28;1.14.11|1.14.11.2|1.14.11.57;1.14.11.39;1.14.11.27|1.14.11.65|1.14.11.67
13862,1.1.1.122;1.1.1.121|1.1.1.175;1.1.1.179;1.1.1.376|1.1.1.46;1.1.1.116|1.1.1.117;1.1.1.117;1.1.1.359;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
13894,2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74|2.7.1.76;6.3.1.15;2.7.1.15|2.7.1.229;2.7.1.-|2.7.1.177;2.10.1.1;2.7.1.11|2.7.1.20|2.7.1.74
13898,2.6.1.85;2.6.1.57;5.4.99.67;4.1.3.40;4.1.3.45
14002,2.3.1.65;2.3.1.13;2.3.1.13|2.3.1.192;2.3.2.35;2.8.3.25|3.1.2.2|3.1.2.27;2.3.1.207;2.3.1.301;2.3.3.20;2.3.1.109;2.3.1.37
14010,2.5.1.75
14102,1.14.99.29;1.4.3.13;1.14.11|1.14.11.2|1.14.11.57;1.3.3.16;1.3.3.6;1.1.3.20;1.8.3.5;1.4.3.2
14122,2.1.1.114;2.1.1.222
14126,2.4.1.82;2.4.1.140;3.2.1|3.2.1.-|3.2.1.22;2.4.1.99;2.4.1.67;2.7.1.69;5.4.99.11;1.1.3.9;3.2.1.26
14210,2.7.7.23|2.7.7.33|2.7.7.64|2.7.7.9
14262,2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.188;6.2.1|6.2.1.12;2.3.1.99;2.3.1.79;2.3.1.133;2.3.1.110;2.3.1.116;2.3.1.140;2.3.1.115;2.3.1.171;2.3.1.196;1.2.1.18;2.3.1.172;2.3.1.119;2.3.1.300;2.3.1.180
14274,1.5.3.13|1.5.3.16|1.5.3.17;1.4.9.1;1.5.3.14|1.5.99.6;2.5.1.44|2.5.1.45|2.5.1.46;2.6.1.82;2.5.1.16|2.5.1.22|2.5.1.79
14278,1.2.1.23|1.2.1.3;1.2.1.5;1.2.1.22;1.11.1.1|1.14.12.17
14306,6.3.1.14;6.1.1.15
14334,4.6.1.14;3.1.4.50;3.5.1.89;4.6.1.13;3.1.4.11;3.1.4.3;2.7.1.227;2.7.1.228;2.7.8.20
14410,1.13.11.91;1.13.11.20;1.13.11.18;1.13.11.55;1.13.11.2;1.15.1.1
14442,2.3.1.60|2.3.1.81;2.3.1.60;2.3.1.59;1.2.1.18;2.3.1.180
14470,1.2.1.32;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1.21
14530,2.7.7.53;2.7.7.69|2.7.7.78;2.7.7.1|2.7.7.18
14582,1.6.5.4;1.1.1.411;1.1.1.410;1.1.1.129|1.1.1.45;1.2.1.72;1.1.1.130;1.1.1.125|1.1.1.127;1.1.1.389;1.1.1.69;1.1.1|1.1.1.264|1.1.1.366;1.1.1.58
14598,2.7.8.24;2.7.8.8;2.7.8.2;2.7.8.38;2.7.8.1;2.7.8.45;2.7.8.11;2.7.1.32;2.7.8.-|2.7.8.44;4.6.1.15;2.7.8.5;2.7.6.1
14630,1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
14666,3.5.4.15;6.3.4.1|6.3.5.2
14726,2.5.1.17;6.3.1.10;1.8.99.2;1.5.1.37|1.5.1.45;1.5.99|1.5.99.12;6.3.5.10;2.7.1.156;1.5.1.30|1.5.1.45;2.7.4.1
14774,1.16.1.8;1.3.1.34;1.2.1.70
14802,2.7.2.3
14826,1.1.1.275;1.1.1|1.1.1.243;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1;1.12.1.2|1.12.1.5
14902,4.2.3.100;2.5.1.41;4.2.3.167;4.2.3.180;4.2.3.149;2.5.1.62;2.5.1.31;2.5.1.89;4.2.3.146;4.2.3.159;4.2.3.43;4.2.3.191;4.2.3.158;3.1.7.4;4.2.3.42;2.5.1.32
14910,1.1.1.365;1.1.1.21;1.1.1.-|1.1.1.215;1.1.1.200;1.1.1.346;1.6.3.2;1.1.1.45;1.1.1|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.307|1.1.1.72;1.12.1.3|1.12.1.5;1.1.1.405;1.1.1.128|1.1.1.264;1.1.1|1.1.1.69;1.1.1.179
14946,2.4.1.46;2.4.1.315|2.4.1.336;2.4.1.337;2.4.1.-|2.4.1.330;2.4.1.241;2.4.1.85;2.4.1.215;2.4.1.239;2.4.1.47;2.4.1.-|2.4.1.266;2.4.1.-|2.4.1.323;2.4.1.324;2.4.1.13;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.14
14978,1.13.11.3;5.5.1.2;5.3.3.7;5.2.1.1;5.2.1.2|5.2.1.4;2.8.3.18;1.13.11.64;5.3.3.10;1.13.11.57|1.13.11.8;2.6.1.39;3.1.1.57;1.1.1.37
14998,1.14.99.9;1.14.13.144|1.14.14.111;1.14.13.72;1.14.13.246;1.14.13.79;1.14.13.70;1.14.13.78;1.16.8.1;6.3.5.9;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
15010,1.5.1.3;2.1.1.148
15054,2.1.2.2;2.1.2.13;2.1.2.9
15066,2.3.1|2.3.1.64;3.7.1.3;6.3.4.22;3.5.1.32;6.2.1.2|6.2.1.25|6.2.1.33;6.3.2.20;6.3.2.59;3.7.1.8;1.14.12.10;2.5.1.46
15078,4.1.1.36;2.3.1|2.3.1.39|2.3.1.74
15174,1.11.1.1|1.14.12.17;1.4.1.13|1.4.1.3|1.4.1.4;1.6.4.2|1.8.1.7|1.8.4.2
15242,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.46;1.14.19.56;1.14.14.15;1.14.14.8;1.5.1.39;1.14.14.105;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.12
15282,5.3.3.5;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.19.20;1.14.21.6;1.3.1.72;2.8.2.2;2.1.1.41;1.3.1.70;1.1.3.6;1.1.1.145|5.3.3.1
15314,3.5.1.60;3.1.4.39;3.1.4.4;1.4.9.1;4.2.3.2;2.7.1.59|4.2.1.66|5.1.3.8
15326,2.3.1.51;2.3.1.15
15374,2.1.1.89;2.1.1.-|2.1.1.291;2.1.1.146|2.1.1.279;2.1.1.132;2.1.1.323;2.1.1.116;2.1.1.330;2.1.1.110;2.1.1.338;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.267;2.1.1.68;2.1.1.42;2.1.1.128;2.1.1.222
15414,4.2.1.81;4.3.1.16;4.3.1.27;1.1.1.86
15498,2.6.1.21;4.1.99.1|4.2.1.13|4.2.1.22|4.2.3.1|4.3.1.15|4.3.1.17|4.3.1.19;4.3.1.15|4.3.1.18
15522,2.3.1.13;2.3.1.97;2.3.1.301;2.3.2.35;2.3.1.207;2.3.3.20;2.3.1.41;2.3.1.65;2.3.1.24;2.3.1.13|2.3.1.192;2.3.1.299|2.3.1.M71;2.3.1.297;2.3.1.298;3.1.2|3.1.2.2|3.1.2.20|3.1.2.22
15554,3.1.3.62;3.1.3.64;3.1.4.57;3.1.3.64|3.1.3.67;3.1.3.66;3.1.3.36|3.1.3.56;3.1.3.78;3.1.3.97;3.6.1.6;3.6.1.5
15558,6.3.1.2
15566,3.5.1.14;3.5.1.114;3.5.1.81;3.5.1.83;3.5.1.15;3.4.17.1;3.4.16.5;3.4.17.3;3.4.18.1;3.4.17.15;3.4.17.19;3.4.17.18;3.4.11.19;3.4.11.24;3.4.11.13|3.4.11.22
15574,2.1.1.4;2.1.1.293;2.1.1.150;2.1.1.94;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.302;1.14.14.1
15710,2.4.1.91;2.4.1.170;2.4.1.81;2.4.1.35|2.4.1.91;2.4.1.237;2.4.1.116;2.4.1.-|2.4.1.298;2.4.1.239;2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.218;2.4.1.126;2.4.1.128;2.4.1.234;2.4.1.220;2.4.1.-|2.4.1.297;2.4.1.249;2.4.1.238;2.4.1.85;2.4.1.115;2.4.1.271;2.4.1.202;2.4.1.360;2.4.1.-|2.4.1.266;2.4.1.-|2.4.1.323;2.4.1.219;2.4.1.294;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.330;2.4.1.324;2.4.1.358;2.4.1.14;2.4.1.215;2.4.1.15
15730,1.1.1.58;1.1.1.69;1.1.1.57;1.1.1.414;1.1.1|1.1.1.264|1.1.1.366;1.1.1.380;1.1.1.45;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.14;1.1.1.15;1.1.1.12|1.1.1.14
15734,1.17.99.3;5.1.99.4;1.2.1|1.2.1.18|1.2.1.27;1.2.1|1.2.1.18;2.3.1.-|2.3.1.217;2.8.3.25;1.2.7.4|2.3.1.169;2.3.1.180
15782,3.4.17.17;2.6.1.7;3.1.1.96
15966,3.1.4.39;3.1.4.2|3.1.4.46;2.7.7.39;6.1.2.2;2.8.2.1|2.8.2.3;3.1.5.1;4.1.99.25;2.7.7.60
15994,1.6.3.2;1.3.1.38;1.3.1.8;1.3.1.93;1.2.1.84;1.2.1.50;1.1.1.330|1.1.1.36;1.3.1.34;1.3.1.124;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
16022,1.1.1.37
16110,2.7.1.11|2.7.1.144|2.7.1.56
16458,1.1.1.93;1.1.1.85
16466,1.1.1|1.1.1.27|1.1.1.28
16490,3.2.1.118|3.2.1.21
16526,2.7.1.13|2.7.1.178|2.7.1.45;2.7.1.215;2.7.1.220;2.7.1.219;2.7.1.53;2.7.1.16;2.7.1.16|2.7.1.47;2.7.1.17;2.7.1.12;2.7.1.1|2.7.1.15|2.7.1.2|2.7.1.4
16558,4.1.1.45;1.2.3.4;1.13|1.13.12.19;4.1.1.77;4.1.1.68;2.3.1.165;2.3.1.236;2.3.1.237;3.5.1.29;4.1.1.71;2.6.1.19;4.1.1.69;4.1.1.55;4.1.1.74;1.13.12.17;2.4.2.19;2.3.1.216;2.3.1.151|2.3.1.177|2.3.1.220;4.1.1.51;2.3.1|2.3.1.39|2.3.1.74
16614,2.3.1.180
16842,2.1.1.130;2.1.1.151;2.1.1.131;2.1.1.107;2.1.1.133;1.16.1.8;2.1.1.197
16862,2.6.1.62;2.6.1.105;2.1.1.326;2.1.1.342;2.3.1.244;2.3.1.161;2.1.1.11;2.3.1.47
16930,2.3.1.71;2.3.1.109;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
16986,1.3.1.32;1.14.19.48;1.6.3.2;1.11.1.21;1.12.1.3|1.12.1.5
17010,6.2.1.2;6.2.1.36;6.2.1.14;6.2.1.48;6.2.1.2|6.2.1.3
17150,1.13.12.16;1.14.14.33;1.14.14.28;1.14.14.108;1.14.14.3;1.14.14.5;1.14.14.-|1.14.14.13;1.14.14.155;1.14.14.35;1.14.14.21;1.14.14.30;1.14.14.173;1.14.99.46
17198,1.13.11.27;1.13.11.46;1.14.14.117;1.13|1.13.12.19;1.14.13.-|1.14.13.168;1.14.20.1;1.13.11.83;1.13.12.24;1.14.13.84;4.1.1.80;1.14.13.64;1.14.11|1.14.11.2|1.14.11.57;1.14.11.9;1.14.11.23|1.14.20.6;1.14.11.8;1.14.11.22|1.14.20.5;1.14.11.17;1.14.11.31
17210,3.5.1.29;3.5.2.18;3.5.1.3;2.3.2.13;3.5.1.122;1.7.2.7;3.5.1.119;3.5.1.44
17258,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.8;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.104;1.14.14.108;1.14.99.46;1.14.14.30;1.14.19.9;1.13.12.16;1.14.14.33
17382,3.1.1.4
17390,1.1.1.14|1.1.1.56;1.1.1.14|1.1.1.9;1.1.1.10|1.1.1.14|1.1.1.15;1.1.1.12;1.1.1.11;1.1.1|1.1.1.10|1.1.1.405;1.1.1.287;1.1.1.301;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
17402,4.2.1.83;4.2.1.80;6.3.2.27;5.3.3.10;5.3.2.8|5.3.3.16;4.2.1.3|4.2.1.4;2.3.3.8|4.1.3.6;2.3.3.1|2.3.3.14|2.3.3.16|2.3.3.3|4.1.3.7;2.3.3.1
17442,2.6.1.1;2.6.1.15;2.6.1|2.6.1.42
17478,2.1.1.132;2.1.1.133;2.1.1.151;2.1.1.196;2.1.1.107
17510,2.5.1.2;2.5.1.3
