Reaction ID,BridgIT
R02706,3.1.1.53;3.1.3.31;3.1.6.1;3.1.4.2;3.2.1.183;5.1.3.14;4.6.1.13;4.2.3.1;3.6.1.7;3.11.1.3;3.1.7.2;2.4.1.17;3.1.5.1;3.1.2.30;3.7.1.8;2.3.1.85;4.2.1.155
R02599,2.7.1.147;2.7.7.47;2.7.6.1;2.7.8.19;2.7.11.7;2.7.2.8;2.7.4.23;6.3.5.5;2.7.3.3;2.7.14.1;2.7.10.1;2.7.12.1;2.7.99.1
R01511,3.1.3.38;3.1.4.46;3.6.1.7;4.2.3.1;3.11.1.2;3.1.7.5;3.1.1.23;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;3.1.2.16;3.1.6.17;5.1.3.14;4.2.1.155;2.3.1.85;3.7.1.8
R12817,
R12910,3.3.2.10;3.1.2.16;3.1.1.2;2.3.1.85;1.14.14.1;2.1.1.246;4.2.1.155;3.7.1.8;3.2.1.86;3.3.1.1;3.2.2.3;2.5.1.18
R10496,
R03396,
R09820,1.7.1.7;1.7.99.1;1.7.3.3
R08651,
R10039,3.2.1.21;3.1.1.93;3.2.2.11;4.3.3.5
R01036,
R02150,1.4.3.22;1.5.3.17;1.5.99.6;1.4.9.2;1.1.3.41;1.1.99.9;1.1.5.4;1.4.4.2;1.4.1.1;1.5.1.22
R02561,1.14.13.27;1.14.12.12;1.14.15.3;1.14.14.1;1.2.3.9;1.14.18.1;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.18
R11335,
R08714,2.6.1.113;2.7.8.29;2.6.99.2
R09371,
R03308,1.13.11.37;1.13.12.4;1.13.99.1;1.14.13.239
R13445,
R03157,
R09724,3.1.1.88;3.7.1.8;3.2.1.175;3.1.6.1;3.6.1.7;3.1.3.48;3.1.2.28;3.1.7.3;3.1.4.44;4.6.1.13;2.3.1.85;4.2.3.1;3.11.1.3;4.2.1.155;2.4.1.17;3.1.5.1;5.1.3.14
R02010,2.5.1.41;1.3.1.96;2.4.1.269;2.4.2.34;2.1.3.12;4.4.1.20
R04591,6.3.2.6;6.3.4.4;6.3.1.12;6.3.5.1;6.2.1.39;6.3.3.3;3.5.4.17;3.5.1.96;3.13.1.6;3.4.13.4;3.4.14.13;2.3.2.2;3.4.17.21;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.11.1;3.1.1.1;3.5.3.21
R02914,3.1.2.21;2.3.1.85;4.2.1.155;3.3.2.4;3.1.1.35;1.14.14.1;3.2.2.1;3.3.1.1;3.7.1.8;3.2.1.86;2.1.1.246;2.5.1.18
R00844,
R08879,
R01088,
R01717,1.13.11.56;1.13.12.23;1.13.99.1;1.14.13.239
R09286,6.2.1.36;3.1.2.4;4.2.1.155;2.3.1.85
R10170,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R10003,6.2.1.38;3.1.2.2;4.2.1.155;2.3.1.85
R06945,1.14.15.3;1.14.13.230;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.14.16.4;1.14.19.29;1.10.3.4
R03519,2.3.1.191;2.1.2.3;2.3.2.19;6.2.1.51;1.2.1.95;2.1.3.12;6.3.4.10;6.1.2.2;6.3.1.20;2.3.3.1
R12741,
R00708,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.7;1.14.16.7;1.10.3.4;1.14.19.17
R05247,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R11776,
R04611,3.5.1.115;3.4.17.23;3.5.4.19;3.5.2.6;3.5.99.6;3.4.14.13;3.13.1.6;2.1.2.3;3.4.19.13;2.3.2.2;4.3.2.4;3.1.1.1;4.2.1.48;3.4.13.18;3.4.11.1;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;1.2.7.12;3.8.1.8
R10093,2.7.7.96;2.7.1.86;2.7.4.8;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.7;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R03220,
R03590,
R06352,5.3.3.1;5.3.1.21;5.5.1.9;5.3.99.8;5.3.2.1;4.2.1.159;1.1.3.8;5.99.1.4;1.1.1.153;3.1.3.77;3.5.4.16
R05585,
R12903,
R13236,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R10470,
R04456,
R02341,3.2.2.1;3.2.1.22;3.1.1.93;4.3.3.5
R11997,
R07821,
R04091,
R02973,3.5.1.92;3.4.13.4;3.5.2.2;2.3.2.2;3.4.11.1;3.5.5.4;4.2.1.48;3.4.19.13;3.4.14.13;3.4.17.21;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.3.5;3.1.1.1;1.2.7.12;3.5.4.1;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R09936,1.14.99.46;1.14.16.4;1.14.13.222;1.14.14.1;1.14.11.21;1.14.12.16;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.2;1.10.3.4;1.14.19.3
R05462,1.14.13.232;1.14.12.12;1.14.14.1;1.14.18.1;1.2.3.9;1.14.15.3;1.14.21.8;1.14.99.2;1.10.3.1;1.14.16.2;1.14.11.20;1.14.19.19
R12481,
R11462,2.8.3.24;2.3.1.187;2.8.2.18
R11351,1.2.3.15;1.1.3.17;1.2.4.1;1.1.1.26;1.2.1.49;1.2.5.1;1.8.1.4;2.3.1.12;1.17.1.9;1.3.1.20
R10050,
R04640,2.1.1.158;2.1.2.3;2.1.3.2;2.3.1.101;2.8.4.4
R11932,4.1.1.105;4.1.99.1;4.1.2.8;4.2.1.20;4.2.99.21;4.1.3.40;1.1.1.381;3.1.1.82;2.1.2.11;1.3.8.6
R10178,2.6.1.96;2.7.8.29;2.6.99.2
R04373,1.11.1.8
R05768,2.4.1.118;2.4.2.22;2.4.99.18
R02370,3.1.3.6;3.1.7.2;3.1.4.17;3.6.1.20;3.1.5.1;4.6.1.13;4.2.3.1;3.2.1.42;2.4.1.17;3.1.6.9;5.1.3.14;3.1.1.3;3.11.1.3;3.7.1.8;3.1.2.4;4.2.1.155;2.3.1.85
R07478,1.1.1.1;1.2.1.22;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.39;5.4.99.3;1.1.99.9;4.1.1.56;1.4.3.5;4.2.1.155;1.1.5.4
R11103,2.3.1.181;6.2.1.51;1.2.1.95;2.3.2.30;2.3.3.17;6.3.1.20;6.3.4.10;2.1.3.5;6.1.2.2;2.1.2.5
R00390,6.2.1.1;3.1.2.4;4.2.1.155;2.3.1.85
R12466,2.3.1.122;2.1.3.12;2.3.3.17;2.3.2.19;6.1.2.2;6.2.1.11;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R02118,2.4.1.203;2.4.2.40;2.4.99.18
R11368,
R01480,
R12997,
R00833,1.1.1.17;1.2.1.72;2.3.1.85;1.3.1.20;1.17.1.4;4.1.1.94;5.3.3.1;5.4.99.3;1.1.3.39;1.1.99.18;1.1.5.4;4.2.1.155;1.4.3.5
R05408,1.13.11.9;1.13.12.4;1.13.99.1;1.14.13.239
R02555,
R02946,
R05363,3.7.1.8
R05222,2.7.6.5;2.7.7.96;2.7.1.86;2.7.8.44;2.7.4.8;2.7.2.8;2.7.14.1;2.7.3.3;2.7.11.7;2.7.10.1;2.7.12.1;6.3.5.5;2.7.99.1
R04890,1.4.3.4;1.4.9.2;1.1.3.38;1.5.3.21;1.1.99.9;1.5.99.6;1.4.4.2;1.1.5.4;1.4.1.20;1.5.1.22
R11620,1.1.3.9;4.1.1.5;1.1.1.86;5.4.99.3;1.1.5.4;1.1.99.18;1.4.3.5;4.2.1.155;1.2.1.88;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R03738,
R01031,4.5.1.2;4.4.1.1
R11911,1.14.13.239;1.13.11.9;1.13.12.9;1.13.99.1
R04507,6.2.1.7;3.1.2.27;4.2.1.155;2.3.1.85
R02036,3.1.1.31;3.1.3.80;3.6.1.7;4.2.3.1;3.1.4.46;3.11.1.2;3.1.7.6;4.6.1.13;3.1.5.1;3.7.1.8;3.1.6.17;3.1.2.1;3.2.1.42;2.4.1.17;4.2.1.155;5.1.3.14;2.3.1.85
R05807,
R03640,
R02780,2.3.1.122;2.1.3.12;2.3.2.19;6.1.2.2;2.3.3.14;2.1.2.13;6.3.1.20;6.3.4.10;6.2.1.11;1.2.1.95
R03894,2.2.1.5;1.2.4.4;4.1.1.1
R13022,
R10929,6.3.4.12;6.3.1.6;6.3.2.2;6.2.1.39;6.3.5.4;6.3.3.3;3.5.1.96;2.3.2.2;3.4.14.13;3.4.13.4;3.13.1.6;3.5.5.4;3.4.17.21;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21
R10887,4.1.1.20;4.1.2.52;4.1.3.14;1.1.1.286;2.1.2.11;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82
R06637,
R07711,1.14.13.4;1.14.14.9;1.14.18.1;1.14.12.9;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.10.3.1;1.14.11.28;1.14.19.19
R05625,
R05558,3.8.1.8;3.5.4.43;3.5.3.3;3.5.2.17;3.5.1.59;2.1.2.3;3.4.11.1;3.4.13.4;2.3.2.2;3.13.1.6;3.4.19.13;3.4.17.8;3.1.1.1;3.4.14.13;1.2.7.12;4.3.2.4;4.2.1.48;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.6
R04000,2.8.3.12;2.3.1.187;2.8.2.13
R12052,1.14.13.150;1.14.14.1;1.14.18.1;1.14.15.3;1.14.12.9;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.1;1.14.19.18;1.14.11.28
R08705,1.1.1.364;1.2.1.72;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.4;4.1.1.104;1.1.99.18;5.4.99.3;1.1.5.4;1.4.3.5;4.2.1.155
R01064,4.1.2.14;4.1.3.43;2.1.2.11;4.1.1.3;1.1.1.286;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82
R09987,
R03037,
R01201,2.7.7.96;2.7.1.60;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R06420,1.1.1.163;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;4.1.1.56;5.4.99.3;1.1.99.9;1.1.3.39;1.4.3.5;4.2.1.155;1.1.5.4
R04922,2.3.1.158;6.1.2.2;2.1.3.12;2.1.2.13;6.2.1.51;2.3.2.14;1.2.1.95;6.3.4.10;6.3.1.20;2.3.3.13
R02279,
R06804,2.4.1.91;2.4.2.56;2.4.99.18
R01519,1.14.18.5;1.14.15.16;1.14.11.28;1.14.19.29;1.10.3.1;1.14.13.185;1.14.14.1;1.14.12.10;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7
R02907,5.5.1.6;4.2.1.101;4.3.1.9;2.3.1.85;4.1.1.45;4.2.99.12;2.5.1.119;4.2.3.55;3.7.1.21;1.2.1.31;1.4.1.18;1.3.8.6;3.2.1.21;3.1.7.9;1.1.1.38;1.1.3.47;4.3.3.3;1.14.13.197;3.5.5.4;3.3.1.1;1.17.98.2;3.5.1.110;2.7.8.23
R03049,3.1.1.63;3.7.1.8;3.1.2.14;2.3.1.85;3.6.1.7;3.1.3.45;3.2.1.175;3.1.6.1;3.11.1.3;4.2.3.1;3.1.4.13;3.1.7.11;4.2.1.155;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14
R00649,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11917,
R07539,1.11.1.8
R09250,
R05290,1.14.12.10;1.14.13.227;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17
R05554,3.5.1.84;3.5.3.21;3.5.5.1;3.4.13.22;3.4.11.1;3.5.2.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.13.1.6;1.2.7.12;2.3.2.2;3.4.17.8;3.1.1.1;3.4.19.13;3.4.14.13;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R11487,
R09844,
R08098,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2
R09601,1.13.11.84;1.13.12.23;1.13.99.1;1.14.13.239
R09608,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11555,2.7.8.43;2.7.1.180;2.7.6.1;2.7.7.27;2.7.4.23;2.7.11.15;6.3.5.5;2.7.2.1;2.7.99.1;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1
R04071,2.4.1.118;2.4.2.7;2.4.99.18
R02520,1.13.12.23;1.13.11.66;1.13.99.1;1.14.13.239
R08345,4.3.1.23;4.2.1.87;4.3.3.1;4.3.2.8;3.5.99.5
R08529,3.1.7.3;3.1.3.76;3.1.5.1;3.1.4.44;3.1.1.13;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.2;3.6.1.57;4.2.3.1;3.1.2.27;3.11.1.3;2.3.1.85;4.2.1.155;3.7.1.8
R04280,
R02491,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.2.30;3.1.6.9;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R13410,
R10692,1.14.13.239;1.13.11.25;1.13.99.1;1.13.12.23
R09663,2.4.1.217;2.4.2.14;2.4.99.18
R03537,3.1.4.16;3.6.1.20;3.1.3.91;4.6.1.13;3.1.5.1;3.1.7.2;4.2.3.1;5.1.3.14;3.2.1.183;2.4.1.17;3.1.1.28;3.1.6.9;3.11.1.3;3.7.1.8;3.1.2.30;2.3.1.85;4.2.1.155
R05295,1.13.11.2;1.13.12.4;1.13.99.1;1.14.13.239
R10016,
R02628,
R06846,
R04550,2.3.1.129;2.3.2.19;6.2.1.11;2.1.3.12;1.2.1.95;2.3.3.17;2.1.2.13;6.1.2.2;6.3.4.10;6.3.1.20
R01096,
R01717,1.13.11.56;1.13.12.23;1.13.99.1;1.14.13.239
R11834,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155
R11367,6.2.1.15;3.1.2.32;2.3.1.85;4.2.1.155
R02982,2.1.1.70;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R08164,2.4.1.71;2.4.2.40;2.4.99.18
R06804,2.4.1.91;2.4.2.56;2.4.99.18
R10528,
R03530,2.7.4.6;2.7.7.96;2.7.1.25;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.14;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R10817,3.2.1.28;3.1.1.93;3.2.2.19;4.3.3.5
R08639,2.4.1.339;2.5.1.55;2.4.2.25;2.1.3.12;4.4.1.20;1.3.1.96
R10851,
R08381,6.2.1.11;2.3.1.76;2.1.2.3;1.2.1.95;2.3.2.19;2.3.3.17;6.3.4.10;6.3.1.20;2.1.3.12;6.1.2.2
R05150,
R08109,1.14.12.10;1.14.13.227;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17
R08531,2.3.1.69;6.2.1.11;2.3.2.19;2.1.2.3;1.2.1.95;2.3.3.17;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R07839,1.13.11.35;1.13.12.4;1.13.99.1;1.14.13.239
R01969,2.4.2.1;2.4.1.118;2.4.99.18
R01644,
R12488,4.2.1.101;4.1.1.7;3.7.1.21;2.3.1.85;5.5.1.6;1.1.1.394;4.3.1.9;4.2.3.106;1.3.8.6;4.2.99.20;3.2.1.21;1.17.98.2;1.1.3.47;1.2.1.31;1.4.1.18;3.5.5.4;4.3.3.3;1.14.13.197;3.3.1.1;3.1.7.9;2.5.1.119;3.5.1.110;2.7.8.23
R11857,2.5.1.62;2.4.1.17;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R03716,
R03728,1.14.13.31;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.11.11;1.14.19.11;1.14.16.4;1.10.3.4
R08191,3.1.7.2;3.1.3.7;3.1.4.16;3.2.1.42;2.4.1.17;3.6.1.57;5.1.3.14;3.1.5.1;4.6.1.13;3.1.1.31;3.1.2.2;4.2.3.1;4.2.1.155;3.1.6.9;2.3.1.85;3.11.1.3;3.7.1.8
R13013,
R09676,2.4.1.255;2.4.2.40;2.4.99.18
R07797,2.8.2.31;2.8.3.25;2.3.1.187
R08220,
R05413,1.13.11.37;1.13.12.23;1.13.99.1;1.14.13.239
R06865,
R08104,1.14.12.3;1.14.13.69;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.18
R07921,2.1.1.160;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R02167,3.1.3.50;4.2.3.1;3.1.4.46;3.6.1.7;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;3.1.1.15;5.1.3.14;3.1.7.5;3.11.1.3;3.1.6.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R11156,1.14.13.55;1.14.14.1;1.14.12.12;1.14.18.1;1.14.15.3;1.2.3.9;1.14.21.1;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.19
R12080,
R06110,
R04202,3.1.1.60;3.7.1.8;3.2.1.175;3.1.6.1;3.1.3.1;3.6.1.7;3.1.4.48;3.1.2.23;4.6.1.13;2.3.1.85;3.1.7.3;2.4.1.17;5.1.3.14;4.2.1.155;4.2.3.1;3.11.1.3;3.1.5.1
R08772,4.1.1.98;4.1.2.38;4.1.99.11;4.1.3.40;4.2.99.21;4.2.1.20;2.1.2.11;3.1.1.82;1.3.8.6;1.1.1.85
R10672,1.14.13.7;1.14.18.1;1.14.14.9;1.14.15.3;1.14.12.12;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.17
R12585,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R10847,
R13302,
R06405,
R06392,1.14.19.12;1.14.15.3;1.14.18.4;1.14.11.17;1.10.3.3;1.14.13.202;1.14.14.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.16.1;1.14.99.2
R09798,
R10055,
R11860,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R00084,
R10257,2.4.2.51;2.4.1.297;2.4.99.1
R08635,4.4.1.11;4.5.1.2
R00844,
R04217,2.6.1.81;2.6.99.2;2.7.8.29
R05166,3.2.1.140;3.1.1.93;3.2.2.11;4.3.3.5
R02714,1.14.18.5;1.14.11.56;1.14.15.16;1.14.19.2;1.10.3.4;1.14.13.229;1.14.12.10;1.14.14.1;1.2.3.9;1.14.16.7;1.14.21.11;1.14.99.46
R07996,
R00985,3.5.1.4;3.5.5.1;3.1.1.1;3.5.2.20;3.4.13.22;3.5.99.8;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.11.1;2.3.2.2;4.2.1.48;3.4.19.13;3.4.14.13;3.4.17.8;3.13.1.6;3.5.4.1;3.5.3.21;1.2.7.12;2.1.2.3;3.8.1.8;4.3.2.4
R11877,
R00665,3.5.1.20;3.5.3.6;3.5.2.11;4.2.1.48;3.4.13.4;2.3.2.2;3.4.14.13;3.4.11.1;3.5.5.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.17.21;3.4.19.13;3.1.1.1;1.2.7.12;3.13.1.6;3.5.4.16;3.5.99.6;3.8.1.8;4.3.2.4;2.1.2.3
R07335,2.4.1.275;2.4.2.34;2.4.99.1
R03781,3.7.1.7
R02625,2.1.1.72;2.1.2.3;2.1.3.2;2.3.1.101;2.8.4.4
R01862,3.5.1.13;3.1.1.1;1.2.7.12;3.5.2.20;3.5.5.1;3.4.13.22;3.4.11.1;3.5.3.9;3.5.4.16;4.2.1.48;2.3.2.2;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.19.13;3.4.17.8;3.4.14.13;2.1.2.3;3.5.99.8;3.8.1.8;4.3.2.4
R02003,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20
R03801,3.2.1.74;3.1.1.93;3.2.2.11;4.3.3.5
R11591,
R09651,3.5.1.103;3.5.99.6;3.4.14.13;3.4.13.4;3.4.17.21;3.5.2.12;4.2.1.48;2.3.2.2;3.4.19.13;3.4.11.1;3.13.1.6;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;1.2.7.12;3.5.4.19;4.3.2.4;2.1.2.3;3.8.1.8
R07971,1.14.13.128;1.13.11.48;1.13.12.1;1.13.99.1
R03493,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.31;3.1.2.5;3.1.6.9;4.2.3.1;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R05635,3.4.17.8;3.13.1.6;3.5.1.88;3.4.19.13;2.3.2.2;3.4.13.22;3.5.2.13;3.4.11.1;3.1.1.1;3.4.14.13;3.5.3.13;4.2.1.48;3.5.4.9;1.2.7.12;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.3.2.4;2.1.2.3;3.5.99.6;3.8.1.8
R04756,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2
R03703,3.2.1.125;3.1.1.93;3.2.2.11;4.3.3.5
R11107,1.14.13.31;1.14.14.9;1.14.18.1;1.14.15.3;1.14.12.9;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.14.11.7;1.10.3.4;1.14.19.17
R01227,3.1.3.5;3.6.1.20;3.1.4.52;3.1.5.1;3.1.7.2;4.2.3.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.33;3.1.6.3;3.11.1.3;3.1.2.5;3.7.1.8;2.3.1.85;4.2.1.155
R04961,
R03072,
R01497,2.4.1.47;2.4.2.40;2.4.99.18
R03056,2.3.1.59;2.3.2.19;2.3.3.13;2.1.2.13;6.2.1.1;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20;1.2.1.95
R09783,
R01494,3.5.1.23;3.5.3.5;3.4.13.22;4.2.1.48;3.4.11.1;2.3.2.2;1.2.7.12;3.13.1.6;3.5.2.11;3.4.14.13;3.4.17.21;3.1.1.1;3.4.19.13;3.5.5.1;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.8.1.8;2.1.2.3;3.5.99.6;4.3.2.4
R05720,1.13.11.48;1.13.12.23;1.13.99.1;1.14.13.239
