reactionID,predictions
R03517,3.1.6;2.8.2;3.1.3;3.1.1
R08045,1.16.1;1.8.1;1.7.1;1.6.2
R04137,4.2.1;4.4.1;5.4.4;1.14.14
R01085,3.7.1;4.1.1;4.1.3;3.1.1
R07737,1.3.1;1.1.1;1.6.5;1.8.1
R00499,3.1.2;3.1.1;2.3.1;2.8.3
R13112,4.3.1;4.1.99;4.5.1;4.4.1
R09564,1.11.1;1.11.2;-;1.7.2
R11207,2.4.2;2.3.2;2.7.7;6.3.4
R10525,2.4.1;3.2.1;2.4.2;5.1.3
R08540,2.5.1;5.3.99;5.5.1;2.2.1
R07724,2.1.1;2.5.1;2.3.1;2.3.3
R01167,4.1.1;2.7.11;3.7.1;2.7.8
R00998,2.3.1;3.1.2;3.1.1;4.4.1
R03887,3.5.1;4.3.1;5.4.3;3.4.17
R05449,1.14.14;5.4.4;4.99.1;1.14.13
R03072,2.1.1;2.5.1;4.4.1;2.3.3
R07288,2.4.1;2.4.2;5.1.3;2.4.99
R03519,2.4.1;2.4.2;3.6.1;3.2.1
R10531,2.7.4;2.7.7;2.4.2;3.6.1
R00394,6.2.1;2.7.7;2.3.1;6.1.1
R04099,1.1.1;1.3.1;1.8.1;1.16.1
R02712,3.5.1;3.1.1;3.4.19;3.2.2
R12727,6.2.1;2.3.1;1.2.4;2.8.1
R08006,2.4.1;2.4.2;3.6.1;2.7.8
R13064,3.2.1;2.4.1;5.1.3;3.6.1
R03751,3.1.1;2.3.1;3.1.2;3.7.1
R11260,3.2.1;2.4.1;5.1.3;4.2.2
R12026,2.4.2;3.2.2;3.5.1;3.5.4
R12452,1.13.11;1.14.99;1.2.1;3.3.2
R11508,2.1.1;2.5.1;2.3.3;2.3.1
R04835,1.8.1;1.1.1;1.16.1;1.3.1
R01160,2.3.1;3.1.1;3.1.2;1.1.1
R03604,3.2.1;5.4.1;5.1.3;5.4.2
R12589,3.6.4;7.4.2;7.5.2;3.A.1
R09988,1.8.1;1.16.1;1.1.1;1.3.1
R05219,2.1.1;2.3.3;2.3.1;3.1.1
R01566,3.5.3;3.5.1;3.2.2;3.4.19
R12098,3.1.1;2.1.1;2.3.1;3.5.1
R01738,1.1.1;1.3.1;1.8.1;1.16.1
R03713,1.8.1;1.5.1;1.2.1;1.1.1
R04194,3.2.1;2.4.1;5.1.3;5.4.2
R00490,4.3.1;5.1.1;4.4.1;4.3.2
R02944,1.8.1;1.16.1;1.1.1;1.3.1
R04463,2.7.1;2.7.4;2.7.6;2.4.2
R07598,1.4.3;1.5.3;1.1.3;1.13.12
R04208,2.7.1;2.7.4;2.7.6;2.4.2
R07264,3.2.1;2.4.1;5.1.3;5.4.2
R03465,3.7.1;4.1.2;4.1.1;5.3.1
R03060,3.1.3;3.6.1;3.1.7;4.2.3
R09943,3.2.1;2.4.1;3.6.1;5.1.3
R07907,2.1.1;2.5.1;2.3.3;2.7.1
R01868,6.2.1;1.14.13;1.14.99;1.13.12
R01158,1.1.1;1.3.1;1.8.1;1.5.1
R02024,6.2.1;2.8.1;2.7.7;1.17.4
R10422,1.16.1;1.8.1;1.1.1;1.3.1
R03350,3.2.1;3.6.1;3.1.3;2.4.1
R09780,5.3.1;5.1.3;3.1.3;3.6.1
R12561,2.3.1;3.1.2;3.1.1;2.8.3
R00631,1.2.1;1.5.1;1.1.1;1.8.1
R12313,5.1.1;3.4.17;4.3.1;5.1.2
R01403,1.8.1;1.3.1;1.16.1;1.1.1
R11561,3.5.1;3.4.19;3.2.2;2.3.1
R09837,5.3.3;5.5.1;3.3.2;2.5.1
R03114,1.16.1;1.8.1;1.1.1;1.3.1
R11183,2.7.4;2.5.1;2.1.1;7.6.2
R02287,3.5.4;3.5.99;3.5.1;4.3.1
R05649,1.2.1;1.1.1;1.3.1;1.5.1
R13220,1.1.1;1.3.1;1.16.1;1.14.13
R04180,3.6.1;3.1.3;3.2.1;2.4.1
R06595,4.2.1;4.4.1;5.4.4;1.14.14
R05720,1.13.11;3.3.2;1.14.99;1.2.1
R00102,3.2.2;3.2.1;3.1.1;4.2.2
R11290,1.1.1;1.3.1;2.3.1;1.8.1
R07826,1.14.13;1.6.3;1.14.14;1.14.18
R10368,1.6.3;1.14.13;1.14.18;1.10.3
R12822,2.5.1;4.4.1;2.7.1;1.3.1
R08791,2.1.1;2.3.1;3.1.1;-
R10447,2.1.1;2.3.1;4.4.1;3.1.1
R08093,4.2.1;4.4.1;2.3.1;5.4.4
R08050,6.3.4;6.4.1;2.7.2;1.17.3
R04695,1.8.1;1.1.1;1.3.1;1.16.1
R08889,1.1.3;1.21.3;1.13.12;1.2.3
R00512,2.7.4;2.7.1;2.7.6;3.6.1
R03508,4.1.1;2.2.1;2.5.1;3.7.1
R00509,3.6.1;3.1.3;4.2.1;4.1.2
R00224,4.1.1;2.7.11;3.7.1;2.2.1
R02454,1.1.1;1.3.1;1.8.1;1.16.1
R09399,2.7.1;2.7.4;2.4.2;2.7.7
R04256,1.14.13;1.6.3;1.1.1;1.14.14
R12466,2.3.1;3.1.1;2.8.3;3.1.2
R07143,1.1.1;1.3.1;1.16.1;1.8.1
R09914,5.4.99;5.4.3;5.4.1;5.5.1
R03991,2.3.1;2.8.3;3.1.2;3.1.1
R07483,1.1.1;1.3.1;1.7.1;1.8.1
R08261,2.4.1;3.2.1;5.1.3;2.4.2
R04248,3.8.1;4.99.1;5.4.4;4.5.1
R02466,4.1.1;2.7.11;3.7.1;2.5.1
R12393,3.6.1;3.1.3;2.7.1;2.4.2
R02561,1.6.3;1.14.13;1.14.14;1.14.18
R01976,1.1.1;1.3.1;1.8.1;1.5.1
R07449,-;1.11.2;1.14.13;1.6.2
R11566,4.2.1;4.4.1;5.4.4;1.14.14
R01786,2.7.1;2.7.6;3.1.3;3.6.1
R11367,2.3.1;6.2.1;1.2.1;2.7.7
R04188,2.6.1;2.7.2;2.3.1;3.5.1
R10283,4.1.2;4.1.3;2.2.1;4.2.1
R10156,1.1.1;1.3.1;1.8.1;1.16.1
R12261,5.5.1;4.2.3;2.5.1;5.3.3
R11921,4.99.1;4.3.1;4.4.1;1.14.14
R05518,4.2.1;5.4.4;4.4.1;1.14.14
R13402,1.1.1;1.3.1;1.8.1;1.5.1
R13145,2.3.1;1.2.4;3.1.2;2.3.3
R13376,2.1.1;-;5.3.3;2.5.1
R07970,1.14.13;1.6.3;1.14.14;1.13.12
R01814,1.2.3;1.17.3;1.13.11;1.2.1
R02174,2.1.1;2.3.1;4.4.1;2.5.1
R00847,2.7.7;2.4.2;2.4.1;2.7.1
R07186,1.17.3;1.4.3;1.17.1;4.99.1
R05248,1.13.11;3.3.2;1.14.99;1.6.3
R03229,2.1.1;2.5.1;2.3.3;4.4.1
R03918,1.2.1;1.5.1;1.1.1;1.17.1
R08229,2.4.2;3.2.2;2.4.1;3.5.4
R11426,1.3.1;1.5.1;1.17.1;1.1.1
R05385,4.5.1;3.8.1;1.97.1;4.1.99
R04862,1.1.1;1.3.1;1.8.1;1.16.1
R07978,1.17.3;1.2.3;1.7.1;1.7.3
R04135,4.1.1;2.7.11;3.7.1;2.7.8
R08272,1.14.13;1.14.14;1.6.3;4.99.1
R02158,2.4.1;3.2.1;2.4.2;5.1.3
R07604,1.14.13;1.13.12;1.6.3;4.1.99
R07770,2.7.1;2.3.1;1.1.1;2.7.6
R09792,2.1.1;2.3.1;2.5.1;4.4.1
R12347,3.1.1;2.3.1;3.5.1;3.7.1
R01150,2.7.4;6.2.1;2.7.2;2.4.2
R02324,2.7.4;2.7.1;2.7.6;2.1.1
R10781,4.1.1;2.5.1;2.2.1;3.1.3
R01608,1.1.1;1.3.1;1.5.1;1.8.1
R09510,1.13.11;1.17.3;1.13.12;1.6.3
R04112,3.2.1;4.2.2;4.3.3;3.1.1
R08115,1.13.11;3.3.2;1.14.99;1.2.1
R07880,2.3.1;3.1.2;3.1.1;2.8.3
R00010,3.2.1;5.1.3;2.4.1;5.4.1
R01335,2.2.1;4.1.99;4.1.1;3.7.1
R00005,3.5.1;3.2.2;3.4.19;3.1.1
R09134,1.13.11;3.3.2;1.14.99;1.13.99
R02115,3.1.1;2.3.1;3.1.2;3.7.1
R01769,1.17.3;1.7.1;1.2.3;1.17.1
R07812,1.3.1;1.1.1;2.3.1;1.8.1
R12106,1.8.1;1.16.1;1.8.4;1.1.1
R06865,1.6.3;1.13.11;1.10.3;1.14.18
R05226,2.3.1;3.1.1;3.1.2;2.8.3
R10434,2.4.1;2.4.2;2.7.8;2.7.7
R07298,3.1.3;3.6.1;3.1.7;4.2.3
R04199,1.1.1;1.3.1;1.6.5;1.6.2
R02396,2.3.1;3.1.1;3.1.2;1.1.1
R08807,3.1.2;2.3.1;2.8.3;3.1.1
R02303,2.7.4;2.7.1;2.4.2;2.7.7
R05409,1.13.11;3.3.2;1.14.99;1.13.99
R04108,2.4.1;2.4.2;2.5.1;3.6.1
R10539,6.4.1;2.1.3;2.7.2;6.3.4
R01218,1.5.1;1.4.1;1.3.1;3.5.4
R11791,3.2.1;5.1.3;2.4.1;3.1.2
R09689,5.4.99;5.5.1;4.2.3;2.5.1
R01877,3.1.3;3.6.1;3.1.7;4.2.3
R10039,3.1.1;4.2.2;3.1.3;2.3.1
R10834,2.4.1;2.4.2;3.2.1;2.7.8
R05304,2.4.2;2.7.7;3.6.1;3.1.3
R10268,2.7.1;2.5.1;2.4.2;6.1.1
R12881,2.5.1;4.4.1;4.2.1;5.3.99
R08572,4.4.1;2.7.8;3.1.3;3.6.1
R07255,2.7.8;2.7.1;2.4.2;2.7.6
R02395,1.16.1;1.8.1;1.1.1;1.8.4
R08146,1.2.1;1.5.1;1.1.1;1.17.1
R07625,2.4.1;2.4.2;2.7.1;3.6.1
R09306,1.8.1;1.3.1;1.1.1;2.3.1
R12458,2.1.1;2.3.3;2.5.1;4.4.1
R03183,1.1.1;1.3.1;2.3.1;1.8.1
R01016,4.1.2;2.2.1;4.4.1;4.2.1
R07300,3.5.1;3.4.19;3.2.2;3.1.1
R12405,1.1.1;1.3.1;1.8.1;1.16.1
R10867,4.2.2;3.6.1;2.4.1;3.1.3
R02136,2.7.7;2.4.2;7.6.2;3.6.1
R00686,2.7.4;6.2.1;2.7.2;2.7.1
R08654,4.4.1;4.3.1;4.1.99;2.5.1
R06586,2.6.1;1.1.99;2.3.1;5.3.1
R05645,5.3.1;5.1.3;3.5.99;4.1.2
R06951,5.3.99;2.5.1;1.17.7;4.99.1
R01813,1.1.1;1.3.1;1.8.1;2.3.1
R03429,2.7.1;2.7.4;2.7.6;3.6.1
R09218,-;1.14.13;5.1.3;3.1.1
R09581,4.99.1;1.14.14;5.4.4;1.14.13
R09405,1.14.13;1.16.1;1.1.1;1.3.1
R01397,2.1.3;6.3.4;3.2.2;2.8.3
R03718,3.1.2;2.3.1;2.8.3;3.1.1
R01030,3.1.3;3.6.1;5.4.2;3.1.4
R10643,2.8.3;2.3.1;3.1.2;3.1.1
R07954,1.14.13;1.6.3;1.14.14;1.14.12
R08627,4.1.3;4.1.2;2.3.3;2.3.1
R09137,1.3.1;1.1.1;1.8.1;1.5.1
R09889,5.5.1;2.5.1;4.2.3;5.3.99
R13444,1.1.1;1.2.1;1.3.1;1.8.1
R06794,2.1.1;2.5.1;2.3.3;2.3.1
R05507,2.6.1;2.7.2;3.5.1;5.3.1
R06893,3.1.1;2.3.1;3.1.2;3.5.1
R02047,1.1.1;1.3.1;1.8.1;1.5.1
R10225,1.8.1;1.16.1;1.1.1;1.3.1
R06028,3.5.4;3.5.99;4.1.99;5.3.1
R12364,4.2.3;5.5.1;3.1.3;3.1.7
R05282,1.1.1;1.2.1;1.3.1;1.5.1
R00301,1.1.1;1.3.1;1.14.13;2.3.1
R07663,1.14.13;1.6.3;1.14.18;1.10.3
R05500,1.97.1;1.7.2;1.17.7;1.8.2
R00753,4.1.2;4.1.3;4.2.1;5.4.4
R05368,3.8.1;4.5.1;3.5.99;5.4.4
R12269,2.5.1;5.3.99;4.4.1;2.2.1
R07144,1.1.1;1.3.1;1.16.1;1.8.1
R06789,4.1.1;3.7.1;4.1.3;3.1.1
R01406,2.3.1;1.1.1;3.1.1;3.1.2
R05452,2.7.1;6.2.1;2.7.7;2.7.6
R07923,2.4.1;3.2.1;2.4.2;5.1.3
R06367,2.7.7;2.7.1;2.4.2;6.2.1
R11532,3.5.99;3.5.4;3.8.1;5.3.1
R06523,5.5.1;2.5.1;4.2.3;5.3.99
R11526,1.14.13;1.6.3;1.14.14;1.14.15
R02319,3.6.4;3.6.1;2.7.4;7.4.2
R07942,1.17.3;1.7.1;1.2.3;1.17.1
R02657,1.6.3;1.14.13;1.14.18;1.10.3
R03828,2.7.1;2.7.4;2.1.1;3.6.1
R01155,2.6.1;2.7.2;1.4.99;1.4.1
R03383,2.7.1;2.7.6;2.7.11;6.2.1
R00418,5.1.3;5.3.1;2.4.1;3.2.1
R06985,1.3.1;1.1.1;1.8.1;1.5.1
R05446,1.14.14;1.14.13;5.4.4;4.99.1
R03574,2.4.1;2.4.2;3.6.1;2.7.8
R04429,1.8.1;1.3.1;1.1.1;1.16.1
R02727,3.2.1;2.4.1;5.1.3;3.6.1
R11710,2.1.1;2.5.1;2.3.3;2.7.1
R01445,5.1.3;5.3.1;3.2.1;2.4.1
R10814,2.7.4;2.7.7;2.4.2;3.6.1
R03028,4.1.1;2.7.11;1.3.8;3.7.1
R09655,5.2.1;5.1.2;-;5.1.99
R01268,3.5.1;3.4.19;3.4.11;3.4.13
R00182,2.4.2;3.6.1;3.1.3;2.7.7
R11828,2.5.1;5.5.1;4.2.3;3.1.3
R09989,1.16.1;1.8.1;1.1.1;1.8.4
R03712,1.8.1;1.16.1;1.8.4;1.1.1
R03021,1.8.1;1.1.1;1.3.1;1.16.1
R00160,3.6.1;3.1.3;3.6.5;3.1.7
R05406,1.13.11;1.14.99;3.3.2;1.2.1
R09767,2.7.7;2.4.2;3.6.1;7.6.2
R11857,5.5.1;2.5.1;4.2.3;3.1.7
R11871,5.5.1;5.3.3;5.4.99;1.21.3
R03316,4.1.99;4.4.1;4.99.1;4.3.1
R02436,3.2.1;5.1.3;3.1.2;2.4.1
R11860,5.5.1;4.2.3;4.4.1;2.5.1
R13033,1.1.3;1.21.3;1.14.18;1.10.3
R06150,3.5.99;3.5.4;4.1.99;5.3.1
R12046,2.4.1;2.4.2;3.2.2;3.6.1
R12686,3.5.99;3.5.3;3.8.1;3.5.4
R00478,4.1.2;4.2.1;4.1.3;4.4.1
R12930,2.1.1;2.3.3;2.5.1;5.3.3
R05148,1.1.1;1.3.1;1.14.13;1.8.1
R07930,2.3.1;3.1.2;2.8.3;3.1.1
R10293,2.4.1;3.2.1;2.4.2;3.6.1
R10608,2.4.1;3.2.1;2.4.2;5.1.3
R00895,2.3.1;2.8.3;2.6.1;4.2.1
R06478,2.1.1;2.5.1;2.3.3;4.4.1
R00274,1.11.1;1.16.1;1.11.2;1.8.1
R10692,1.14.13;1.6.3;4.1.99;4.4.1
R09838,1.14.13;1.6.3;1.14.14;1.14.18
R13388,1.1.5;1.1.99;1.1.2;1.1.98
R02768,2.3.1;3.1.1;1.1.1;1.3.1
R07627,3.3.2;1.13.11;3.7.1;5.4.4
R00827,2.1.1;2.3.1;2.5.1;2.3.3
R05071,5.3.1;3.7.1;5.1.3;4.1.2
R10388,1.14.12;1.13.11;1.7.1;1.7.3
R05571,1.1.1;1.3.1;2.3.1;1.8.1
R01550,1.1.1;1.3.1;1.16.1;1.8.1
R10149,7.1.1;1.6.5;1.7.2;1.7.5
R11878,1.14.99;4.99.1;1.14.19;1.13.11
R09791,2.1.1;2.3.1;2.5.1;4.4.1
R07903,2.4.1;2.4.2;3.2.2;3.2.1
R00815,1.14.13;1.6.3;1.14.14;1.1.1
R02776,1.8.1;1.16.1;1.1.1;1.3.1
R12447,2.3.1;2.1.1;3.1.1;4.4.1
R10220,2.5.1;2.1.1;2.4.2;2.4.1
R10441,2.4.2;2.7.7;2.7.8;2.3.1
R04425,4.2.1;4.4.1;5.4.4;1.14.14
R06250,3.6.1;-;1.7.2;3.1.3
R03378,2.7.1;2.7.4;2.7.6;2.4.2
R08762,1.10.3;1.14.18;7.1.1;1.6.3
R10192,1.13.11;1.14.99;1.6.3;1.1.3
R03703,3.2.1;5.4.1;5.4.2;5.4.99
R07478,1.16.1;1.1.1;1.14.13;1.14.14
R12798,3.1.6;3.1.4;3.1.3;3.6.1
R01274,3.1.2;3.1.1;2.3.1;2.8.3
R05700,1.2.1;1.5.1;1.1.1;1.17.1
R00375,2.7.1;2.7.6;2.7.4;3.6.1
R08514,3.1.3;3.6.1;2.7.1;2.4.1
R00488,3.5.1;3.4.19;3.2.2;3.1.1
R08523,3.4.21;3.4.22;3.4.24;3.4.23
R07921,2.1.1;2.5.1;2.3.3;4.4.1
R01666,2.7.4;2.7.1;2.1.1;3.6.1
R10742,1.6.3;1.14.13;1.14.99;1.1.3
R11289,2.4.2;2.4.1;3.2.2;3.6.1
R11545,2.1.1;2.3.1;2.3.3;2.5.1
R01750,1.1.1;1.3.1;1.8.1;1.5.1
R11344,1.14.13;1.11.1;1.6.3;1.1.1
R05115,4.2.1;4.4.1;3.1.3;3.6.1
R00066,2.5.1;5.3.99;4.4.1;1.3.1
R01238,4.1.1;2.7.11;3.7.1;4.4.1
R04813,4.2.1;4.4.1;5.4.4;1.14.14
R02276,3.5.1;3.4.19;3.2.2;3.1.1
R02362,3.2.1;3.1.2;5.4.1;3.1.1
R05569,3.5.4;2.4.2;3.5.99;3.8.1
R11038,2.6.1;1.4.1;1.5.1;3.5.1
R01649,3.5.1;3.4.19;3.2.2;3.1.1
R09387,3.3.2;1.13.11;3.7.1;5.4.4
R10496,2.7.7;2.7.1;2.4.2;6.1.1
R07902,3.1.2;3.2.1;2.8.3;2.3.1
R12684,1.4.3;1.1.3;1.5.3;1.13.12
R10598,2.5.1;5.5.1;5.3.3;5.3.99
R07191,1.14.13;1.6.3;1.14.14;1.14.18
R04368,2.4.2;2.7.1;2.7.7;3.6.1
R10341,2.2.1;2.5.1;4.2.99;5.5.1
R04356,2.3.1;3.1.1;3.1.2;2.8.3
R01730,1.1.1;1.3.1;1.8.1;2.3.1
R02929,2.7.4;2.7.1;2.4.2;6.2.1
R04388,2.7.4;2.7.1;3.6.1;2.1.1
R00200,2.5.1;2.7.1;2.1.1;2.7.4
R11488,1.1.1;1.3.1;2.7.1;1.14.13
R11947,1.8.4;1.8.1;1.11.1;4.4.1
R01869,1.8.1;1.16.1;1.1.1;1.3.1
R07477,1.5.1;1.1.1;1.3.1;1.7.1
R12757,4.1.1;2.7.8;3.7.1;2.7.11
R09985,1.8.1;1.16.1;1.1.1;1.3.1
R09373,3.A.1;3.6.3;7.6.2;3.5.1
R04058,2.3.2;3.6.5;6.3.1;6.3.4
R03879,1.16.1;1.8.1;1.1.1;1.3.1
R01317,3.6.1;3.1.3;3.1.1;3.1.4
R08092,1.3.8;1.3.99;1.3.3;1.3.5
R06916,1.14.13;1.6.3;1.14.14;1.13.12
R06544,2.3.1;3.1.1;3.1.2;4.2.1
R07666,1.1.1;1.3.1;1.2.1;2.3.1
R00629,3.1.6;3.1.4;3.6.1;3.1.3
R03274,2.7.4;2.7.1;7.5.2;2.7.2
R01491,1.1.3;1.11.1;1.11.2;1.13.11
R12938,3.2.1;5.1.3;4.99.1;3.1.2
R10326,1.8.1;1.16.1;1.1.1;1.3.1
R05466,1.14.11;1.2.1;1.6.3;1.13.11
R03077,2.7.1;2.7.7;2.4.2;2.7.6
