Reaction ID,SelenzymeRF
R03396,1.1.1.133;1.1.1.271;1.1.1.135|1.1.1.187;1.1.1.187|1.1.1.281;1.1.1.339|1.1.1.344;1.1.1.266;1.1.1.364;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09820,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R08651,1.1.1.124;1.1.1.14;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R10039,3.2.1.21
R01036,1.1.1|1.1.1.2|1.1.1.202|1.1.1.21;1.1.1.-|1.1.1.1|1.1.1.21|1.1.1.72
R02150,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4
R02561,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.1;1.14.12.13;1.14.13.64;1.14.13.69;1.14.12.-|1.14.12.10;1.14.13.114;1.14.18.9;1.14.13.2|1.14.13.33;1.14.13.223;1.14.13.1;1.14.13.87;1.14.13.84;1.6.5.4
R11335,1.14.99.39;1.10.3.10|1.10.3.11
R08714,2.6.1.29;2.6.1.44;2.6.1.66;4.3.1.15;4.4.1.13;2.6.1.2;2.6.1.7;2.6.1.-|2.6.1.19|2.6.1.96
R09371,2.1.1.132;2.1.1.165;2.1.1.334;2.1.1.137;2.1.1.96;2.1.1.265;2.1.1.9;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.-|2.1.1.156|2.1.1.157|2.1.1.162;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;2.1.1.-|2.1.1.280|2.1.1.9;2.1.1.53;2.1.1.152;2.1.1.2;2.1.1|2.1.1.10;2.1.1.103;2.1.1.37;2.1.1.12;2.1.1.373
R03308,5.5.1.5;5.5.1.1;5.5.1.6;5.4.99.14;5.5.1.1|5.5.1.7;1.14.13.242;3.1.1.57;4.3.1.24
R13445,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.272;1.1.1.375
R03157,6.2.1.3;6.2.1.4;3.1.2.4|6.2.1.-;6.2.1.36;4.1.3.36;6.2.1.2;6.2.1.18;6.2.1.56|6.2.1.x
R09724,2.3.1.42;2.3.1.116;2.3.1.-|2.3.1.224;2.3.1.76;2.7.1.191|2.7.1.69;2.7.1.199;2.3.1.115;2.7.1.211;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.201|2.7.1.69;2.3.1.171;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;4.2.1.85;3.1.1.83;3.5.2.2;2.3.1.118;3.3.2.10
R02010,4.2.3.113;2.5.1.39
R04591,6.3.2.6
R02914,3.5.1.132;6.3.2.60|6.3.2.M4;3.5.1.130|3.5.1.ai;3.5.1.44
R00844,1.1.1.49|1.1.1.8|1.1.1.94|1.3.1.20;1.1.1.2|1.1.1.21|1.1.1.261
R08879,1.1.1|1.1.1.-|1.1.1.215;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R01088,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R01717,4.1.1.68;4.1.1.77;1.3.1.87;1.14.12.10;1.3.1.56;1.3.1.19;1.14.12.19;1.14.12.18;1.13.11.2;1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R09286,6.2.1.36;6.2.1.3;6.2.1.2;3.1.2.4|6.2.1.-;4.1.3.36;4.4.1.26;6.2.1.18;6.2.1.4
R10170,4.2.1.33
R10003,6.2.1.2;6.2.1.7;6.2.1.17;6.2.1.16;6.2.1.3;6.2.1.-|6.2.1.48
R06945,1.14.13.-|1.14.15.-|1.14.15.3;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.12;1.14.13.245;1.14.13.224;1.14.13.128;1.13.12.-|1.14.13.179;1.13.12.-|1.14.13.178;1.14.13.131;1.14.12.3;1.14.12.-|1.14.12.26;1.14.12.10
R03519,2.4.1.152;2.4.1|2.4.1.344;2.4.1.69;2.4.1.361;2.4.1.87;2.4.1.142;3.2.1.4
R12741,2.1.1.146;2.1.1.122;1.2.1.68;2.1.1.25|2.1.1.6;1.2.1.5;2.4.1.300;2.1.1.68;1.1.1.112|1.1.1.184;6.2.1|6.2.1.12
R00708,
R05247,1.13.11.-|1.14.12.-|1.14.12.25;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.5.4;1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.69;1.14.13.87;1.14.13.246;1.14.13.2|1.14.13.33;1.14.12.-|1.14.12.26;1.14.18.9
R11776,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.272;1.1.1.375;1.1.1.21;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R04611,3.4.16.4|3.4.17.8;3.4.17.14|3.4.17.8;6.3.2.4
R10093,2.7.4.3
R03220,1.3.3.3
R03590,1.14.19.76;1.14.11.22|1.14.20.5;1.13|1.13.12.19;1.13.12.24;1.14.11.9;1.14.11.23;1.2.2.4;1.13.12.6;1.13.11.27;1.14.11.23|1.14.20.6;1.14.14.117;1.13.11.46;1.7.3.3;1.14.11.54;1.14.11.33;1.14.11.53
R06352,1.14.14.145;1.1.1.71;1.14.14.111;1.14.14.86;4.2.3.32;1.2.1.5;3.1.7.10;4.2.3.196|4.2.3.fr;4.2.3.34;1.14.14.67;5.5.1.13;3.1.7.7|4.2.3.194;4.2.3.18;4.2.3.31;5.5.1.30;1.14.14.72;1.14.18.9;1.14.13.72;1.14.14.154;1.14.15.36;1.14.13.246;4.2.1.137;1.14.11|1.14.11.-|1.14.11.12;1.14.14.14
R05585,1.3.1.10|1.3.1.39;2.3.1.159;2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.289;2.3.1.290;2.3.1|2.3.1.39|2.3.1.74
R12903,1.14.13.246;1.13.11.76;1.13.11.74;2.6.1.63|2.6.1.7;1.10.3.4;1.11.1.7
R13236,2.1.1.316;2.1.1.114|2.1.1.64
R10470,6.3.3.5;3.6.1.5;2.7.1.40;3.5.1.54
R04456,1.5.98.1;1.12.98.2|1.5.98.1|1.5.99.9;1.5.3.22;1.12.98.1;1.5.1.40;1.8.98.3;1.5.98.2|1.5.99.11;1.1.98.5;1.1.98.4;1.5.7.2;3.5.4.-|3.5.4.27;1.17.1.9|1.17.98.3;1.1.98.2;1.8.98.4
R02341,3.2.2.1;2.4.2.1
R11997,2.4.2.46;2.4.2.47;2.4.2.43;2.7.4.29;1.6.99.5;1.3.5.6;2.7.8.13
R07821,1.14.19.22;1.14.19.34;2.5.1.136;1.14.19.6;1.14.19.23;1.4.3.2;1.4.3.3;1.1.3.15
R04091,2.5.1.52;5.5.1.1;5.5.1.1|5.5.1.7;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R02973,3.5.1.92;3.1.2|3.1.2.20;3.1.2.23;3.1.2.2;2.3.1.87;3.1.2.6
R09936,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.4
R05462,1.14.-.-|1.14.13.232|1.14.13.233;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.13.89;1.14.13.88;1.14.14.1
R12481,1.5.98.1;2.4.1.17|2.4.1.95;1.14.99.46;1.3.1.76
R11462,1.3.8.1;2.3.1.22;4.2.1.17;4.2.1.-|4.2.1.134
R11351,1.4.3.2;1.4.3.3;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
R10050,1.1.1.21|1.1.1.6|1.1.1.78;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3
R04640,5.3.1.16
R11932,4.1.1.105;4.1.1.28;4.1.1.65
R10178,4.3.1.15;2.6.1.21;1.1.2.3;1.1.2.4;2.6.1.57;4.1.3.32;1.1.99.6;2.6.1.88;2.6.1.14;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3
R04373,3.1.4.45;3.2.1.49;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157;2.7.1.162
R05768,2.4.1.-|2.4.1.266;2.4.1.217;2.4.1.269;2.4.1.268;2.4.1.36;2.4.1.13;2.4.1.213;2.4.1.361;2.7.7.69;2.4.1.352;2.4.1.142;2.4.1.69;2.4.1.246;2.4.1.347;2.4.1.252;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.342;2.4.1.245;2.4.1|2.4.1.344;2.4.1.270;2.4.1.15
R02370,2.7.1.25;2.7.7.91;2.7.8.11;2.7.8.24;3.1.3.7
R07478,2.5.1.46;1.6.6.-|1.7.1.15|1.7.1.4;1.6.5.4;1.11.1.1|1.14.12.17;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3;1.12.1.2|1.12.1.5
R11103,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;6.2.1.35;6.2.1.22;6.2.1.20;4.4.1.13
R00390,6.2.1.17;2.3.1.16
R12466,2.3.1.288|2.3.1.da;2.3.1.41;2.3.1.301;2.3.1.279;2.3.1.207;2.3.1.51;2.3.1.291;2.3.3.20;2.3.1.299;2.3.1.225
R02118,2.4.2.40;2.4.1.35;2.4.1.111;2.4.1.17;2.4.1.159;2.4.1.63;2.4.1.91;2.4.1.170;2.4.1.87;2.4.1.210;2.4.1.-|2.4.1.118;2.4.1.239;2.4.1.15
R11368,1.14.19.56;1.14.19.9;1.14.14.15;1.14.19.60;1.14.19.49;1.14.19.58;1.14.19.59;1.3.8.1|1.3.8.4|1.3.8.7;1.3.8.2;1.1.99.21;1.14.14.13;1.14.14.9;1.14.14.3;1.14.14.5;1.14.14.46;1.14.14.173;1.14.14.27;1.14.14.20;1.14.14.172;1.16.8.1
R01480,3.2.1.139;3.2.1.31;3.1.1.117;3.2.1.51;3.2.1.38;3.2.1.40;3.2.1.21
R12997,1.1.1.120;1.1.1.121;1.1.1.116;1.1.1.292;1.6.5.4;1.1.1.119|1.1.1.179;1.1.1.119;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.11.1.1|1.11.1.2;1.6.3.2;1.1.1.122|1.1.1.316;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1.359;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R00833,2.3.1.199;1.1.1.36;4.2.1.17;4.2.1.-|4.2.1.134
R05408,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.13.11.15;1.13.11.1
R02555,1.1.1.58;1.1.1.57;1.1.1.380;1.1.1.414|1.1.1.M8;1.6.5.4;1.1.1.12|1.1.1.14;1.1.1.11|1.1.1.67;1.1.1.15;1.1.1.45;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R02946,1.1.1|1.1.1.-|1.1.1.4;1.1.1.76;1.1.1.1|1.1.1.153|1.1.1.156|1.1.1.4|1.1.1.72|1.3.1.20
R05363,3.7.1.8;5.3.2.6;1.14.99.1;1.10.3.1;1.11.1.7
R05222,2.1.1.326;1.14.13.187;2.7.4.3
R04890,1.4.3.4;1.1.3.38;1.14.18.1;1.1.3.15;1.8.3.5;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R11620,1.1.3.41;1.1.3.10;1.1.3.9;1.1.99.18;1.1.3.10|1.1.3.4;1.1.3.30;1.17.3.2;1.4.3.13;1.1.3.18;1.6.3.1;1.1.3.15;1.3.3.6
R03738,4.3.3.2;1.14.19.62;6.2.1.13;1.14.13.216;3.1.1.96
R01031,4.3.1.15;4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2;2.6.1.21;2.6.1.57;3.5.1.114;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R11911,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.239;1.14.14.1
R04507,6.2.1.28|6.2.1.7;6.2.1.33;6.2.1.12;2.3.1.168;6.2.1|6.2.1.-|6.2.1.32;6.2.1.1
R02036,4.2.1.12;2.2.1.2
R05807,4.99.1.3;6.3.5.12;4.99.1.4;6.3.5.9;1.8.98.3;6.3.5.10
R03640,1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.13.11.1;1.14.14.36;4.1.1.55;1.13.11.16;1.14.14.42;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;2.3.1.74
R02780,2.7.1.201|2.7.1.69;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.211;2.7.1.199;2.7.1.191|2.7.1.69;2.7.1.193|2.7.1.69;5.4.2.2;2.7.1.197|2.7.1.69;2.7.1.200|2.7.1.69;2.7.1.198;5.4.2.6;2.7.1.1
R03894,4.1.1.72;4.1.1.1|4.1.1.7;1.2.4.4;1.2.1|1.2.1.-|1.2.1.25|1.2.4.4|1.8.1.4|2.3.1.168;1.2.7.7
R13022,1.14.13.88;1.14.13.41;1.6.3.2;1.14.21.9;1.14.21.1;1.3.3.9;1.14.14.37;1.14.13.124;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.1.1.21;1.11.1.1|1.11.1.2
R10929,3.1.2.6
R10887,4.1.1.90;2.3.1.37;1.1.1.-|1.1.1.85
R06637,2.3.1.252;2.3.1.111;2.3.1.244;2.3.1.161;2.3.1.-|2.3.1.235;2.3.1.119;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.177;2.3.1.151|2.3.1.177|2.3.1.220;1.2.7.11;2.3.1.146;2.3.1.236;2.3.1.159;2.3.1.262;2.3.1.206;2.3.1|2.3.1.-|2.3.1.74
R07711,1.14.13.87;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.21;1.14.13.2|1.14.13.33;1.14.13.84;1.14.14.43|1.14.14.45;1.14.13.240;1.14.13.88
R05625,3.6.1.5;3.1.3.1|3.1.3.2|3.1.3.48
R05558,3.8.1.8;1.14.14.172;3.5.4.43;1.14.14.173;1.13.11.-|1.13.11.1|1.13.11.M6;5.5.1.7;1.14.13.50;1.2.3.1;2.7.8.11;2.7.3.9;3.5.4.11;1.3.2.3
R04000,2.8.3.12;2.8.3.8;2.8.3.1;2.8.3.19;2.3.1.22;2.8.3.5;2.8.3.10;1.2.7.11;1.3.8.7|1.3.8.8;2.3.1.20
R12052,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.14.1
R08705,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R01064,2.5.1.54|2.5.1.55
R09987,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.21;1.1.1.184;1.1.1.375;1.1.1.272;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.80
R03037,3.3.2.1;2.5.1.64;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20
R01201,2.7.1.60;2.7.1.59;2.7.1.193|2.7.1.69;5.4.2.2
R06420,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.2.1.95;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.106;1.2.1.50;1.2.1.-|1.2.1.103|1.2.1.ag;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.272;1.1.1.375
R04922,2.7.8.2;2.7.1.107;3.1.4.3;2.7.8.27;3.6.1.26
R02279,4.2.1.41;4.1.1.90;1.1.1.-|1.1.1.85
R06804,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.236;2.4.1.159;2.4.1.254;2.4.2.51;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.2.50;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.273;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74
R01519,1.1.99.35;1.1.1.69;3.2.1.113;2.2.1.1;1.1.1.122;1.1.1.264;1.1.1.370;1.1.1.121;3.1.1.17;1.1.99.28;3.2.1.22
R02907,4.2.1.94;1.1.1.252;2.3.1.156;4.2.1.154;2.4.1.358;2.5.1.136;1.3.1.57;1.14.11.22|1.14.20.5;1.11.1.16;1.14.11.23;1.1.1|1.6.5.2|1.8.1.15|1.8.1.9
R03049,2.3.1.135;2.3.1.76;3.1.1.64;3.1.2.22;2.3.1.85|3.1.2.14;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41
R00649,2.1.1.12;2.1.1.373;2.1.1.123|2.1.1.124;2.1.1.233;2.1.1.80;2.1.1.297|2.1.1.298;2.1.1.301;2.1.1.15;2.1.1.362
R11917,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R07539,4.2.1.131;1.14.15.9;1.3.99.27;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.19;2.5.1|2.5.1.32|5.5.1.19;5.5.1.18;1.3.8.2;2.5.1.150|2.5.1.cc
R09250,2.5.1.87|2.5.1.91;2.5.1.85;2.5.1.-|2.5.1.31;2.5.1.89;2.5.1.20;2.5.1.86;2.5.1.-|2.5.1.84|2.5.1.85;2.5.1.82;2.5.1.83;2.5.1.-|2.5.1.30;1.10.3.11;2.5.1.10
R05290,1.14.12.-|1.14.12.10;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.15;1.14.13.223;1.6.5.4;1.14.13.69;1.14.13.2|1.14.13.33;1.14.13.87;1.14.13.240;1.14.13.246;1.14.13.25;1.14.13.84
R05554,3.5.3.9;3.5.3.4|4.3.2.3;3.4.11.4
R11487,1.8.5.5;1.8.2.5;1.8.5.5|1.8.5.8;2.5.1.49;2.8.1.3;2.8.1.5;1.8.3.1;1.8.99.5;1.8.5.6;2.5.1.47|2.5.1.49|4.2.99.8;1.8.2.1;4.4.1.24;2.8.1.1
R09844,2.5.1.58;3.4.22.-|3.4.24.84;4.2.3.50;2.5.1.87;2.5.1.18
R08098,6.4.1.5;1.3.3.6;1.3.1.38;1.3.8.7|1.3.8.8;1.3.1.8;1.3.1.44;1.3.8.1;1.3.1.34;4.2.1.-|4.2.1.134;4.2.1.17
R09601,1.13.11.-|1.13.11.66;1.13.11.2;1.2.3.1;1.4.3.2;1.4.3.3
R09608,4.2.3.50;4.2.3.82;2.5.1.20;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.70;4.2.3.80;4.2.3.160;4.2.3.81;4.2.3.54;4.2.3.169;4.2.3.85;4.2.3.96;4.2.3.74;4.2.3.37;4.2.3.56|4.2.3.58;4.2.3.204;4.2.3.197;4.2.3.157;4.2.3.105;4.2.3.163;4.2.3.7;4.2.3.-|4.2.3.129;4.2.3.69;4.2.3.-|4.2.3.133;4.2.3.39;3.1.7.7|4.2.3.194;4.2.3.184;4.2.3.135;4.2.3.98;4.2.3.90;4.2.3.79;4.2.3.136;4.2.3.42;4.2.3.22;4.2.3.198|4.2.3.66;4.2.3.172;4.2.3.-|4.2.3.127
R11555,2.7.8.42;2.7.8.1;3.1.4.3;2.7.8.27;2.3.1.251;2.7.8.20;2.7.8.2;2.7.1.174
R04071,2.4.1.-|2.4.1.118;2.4.2.1|2.4.2.15|2.4.2.28
R02520,1.13.11.15;1.14.13.1;1.14.11.13;1.13.11.2;1.14.14.36;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.-|1.13.11.66
R08345,1.14.14.1
R08529,1.1.1.227;5.4.2.2;2.7.7.91;3.1.3.62;2.7.1.163;3.3.2.8;2.3.1.26;2.7.8.11;2.3.1.24;2.5.1.-|2.5.1.62;2.7.1.101;5.4.2.6;2.7.1.5
R04280,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.13.11.-|1.13.11.8;1.13.11.57|1.13.11.8;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R02491,1.1.1.36;2.3.1.199;2.3.1.16
R13410,2.1.1.308;2.1.1.326;2.1.1.342;2.8.4.5;2.8.4.3
R10692,1.14.13.26;1.14.13.25;1.1.1.330;1.1.1.36;1.3.1.93;1.1.1.272;1.1.1.375;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R09663,2.4.1.266;2.4.1.13;3.6.1.15|3.6.1.5
R03537,3.1.27.8;4.6.1.21;3.1.4.16;2.8.2.1|2.8.2.3|2.8.2.4;2.1.1.342;2.1.1.326;3.6.1.21;6.3.2.39;6.3.2.14;2.8.1.11|2.8.1.4
R05295,1.13.11.1;1.14.18.1;1.13.11.2;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.38;1.13.11.37;1.10.3.2
R10016,2.1.1.90;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.245;1.14.15.38;1.14.14.1
R02628,2.7.3.9;3.9.1.3;2.7.1.207;2.7.1.199;2.7.1.208;2.7.1.69;2.7.1.40
R06846,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1.24;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04550,2.3.1.243;2.3.1.252;2.3.1.111;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;3.1.2.14
R01096,
R01717,4.1.1.68;4.1.1.77;1.3.1.87;1.14.12.10;1.3.1.56;1.3.1.19;1.14.12.19;1.14.12.18;1.13.11.2;1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R11834,2.5.1.20;2.7.7.91;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;5.5.1.-|5.5.1.18;2.5.1.-|2.5.1.31;5.5.1.19
R11367,3.6.1.5;2.3.1.244;2.3.1.161;6.2.1.50;2.3.1.221;2.3.1.252;2.3.1.111;2.7.1.20|2.7.1.74;6.3.2.14;6.2.1.51;6.2.1.62;6.2.1.68;6.2.1.66;6.2.1.53;6.2.1.20
