RPAIR,Score,EC,KO
RP00003,0.168,1.18.6.1 1.3.7.7 1.3.7.8 2.3.3.8 2.7.1.- 2.7.1.1 2.7.1.100 2.7.1.105 2.7.1.107 2.7.1.11 2.7.1.113 2.7.1.12 2.7.1.127 2.7.1.13 2.7.1.130 2.7.1.134 2.7.1.137 2.7.1.138 2.7.1.14 2.7.1.140 2.7.1.144 2.7.1.148 2.7.1.149 2.7.1.15 2.7.1.150 2.7.1.151 2.7.1.153 2.7.1.154 2.7.1.156 2.7.1.158 2.7.1.159 2.7.1.16 2.7.1.162 2.7.1.164 2.7.1.165 2.7.1.166 2.7.1.167 2.7.1.168 2.7.1.169 2.7.1.17 2.7.1.173 2.7.1.175 2.7.1.177 2.7.1.178 2.7.1.179 2.7.1.19 2.7.1.2 2.7.1.20 2.7.1.21 2.7.1.22 2.7.1.23 2.7.1.24 2.7.1.25 2.7.1.26 2.7.1.29 2.7.1.3 2.7.1.30 2.7.1.31 2.7.1.32 2.7.1.33 2.7.1.34 2.7.1.35 2.7.1.36 2.7.1.39 2.7.1.4 2.7.1.40 2.7.1.45 2.7.1.46 2.7.1.47 2.7.1.48 2.7.1.49 2.7.1.5 2.7.1.50 2.7.1.51 2.7.1.52 2.7.1.53 2.7.1.55 2.7.1.56 2.7.1.58 2.7.1.59 2.7.1.6 2.7.1.60 2.7.1.65 2.7.1.66 2.7.1.67 2.7.1.68 2.7.1.7 2.7.1.71 2.7.1.72 2.7.1.73 2.7.1.74 2.7.1.76 2.7.1.8 2.7.1.82 2.7.1.83 2.7.1.89 2.7.1.91 2.7.1.92 2.7.1.94 2.7.2.- 2.7.2.1 2.7.2.11 2.7.2.15 2.7.2.2 2.7.2.3 2.7.2.4 2.7.2.7 2.7.2.8 2.7.3.2 2.7.3.3 2.7.4.11 2.7.4.12 2.7.4.14 2.7.4.15 2.7.4.16 2.7.4.2 2.7.4.22 2.7.4.23 2.7.4.24 2.7.4.25 2.7.4.3 2.7.4.4 2.7.4.6 2.7.4.7 2.7.4.8 2.7.4.9 2.7.6.2 3.1.2.4 3.5.2.14 3.5.2.9 3.6.1.15 3.6.1.3 3.6.1.5 3.6.1.8 3.6.3.1 3.6.3.10 3.6.3.11 3.6.3.12 3.6.3.14 3.6.3.15 3.6.3.16 3.6.3.17 3.6.3.18 3.6.3.19 3.6.3.2 3.6.3.20 3.6.3.21 3.6.3.22 3.6.3.23 3.6.3.24 3.6.3.25 3.6.3.26 3.6.3.27 3.6.3.28 3.6.3.29 3.6.3.3 3.6.3.30 3.6.3.31 3.6.3.32 3.6.3.33 3.6.3.34 3.6.3.35 3.6.3.36 3.6.3.37 3.6.3.38 3.6.3.39 3.6.3.4 3.6.3.40 3.6.3.41 3.6.3.42 3.6.3.43 3.6.3.44 3.6.3.46 3.6.3.47 3.6.3.48 3.6.3.49 3.6.3.5 3.6.3.50 3.6.3.51 3.6.3.52 3.6.3.53 3.6.3.6 3.6.3.7 3.6.3.8 3.6.3.9 3.6.4.1 3.6.4.10 3.6.4.11 3.6.4.12 3.6.4.13 3.6.4.2 3.6.4.3 3.6.4.4 3.6.4.5 3.6.4.6 3.6.4.7 3.6.4.8 3.6.4.9 4.1.1.33 4.1.1.49 4.6.1.- 6.1.2.1 6.2.1.- 6.2.1.13 6.2.1.18 6.2.1.39 6.2.1.5 6.2.1.9 6.3.1.10 6.3.1.11 6.3.1.2 6.3.1.8 6.3.1.9 6.3.2.- 6.3.2.10 6.3.2.12 6.3.2.13 6.3.2.17 6.3.2.2 6.3.2.3 6.3.2.32 6.3.2.33 6.3.2.4 6.3.2.6 6.3.2.7 6.3.2.8 6.3.2.9 6.3.3.1 6.3.3.2 6.3.3.3 6.3.4.- 6.3.4.13 6.3.4.14 6.3.4.16 6.3.4.18 6.3.4.2 6.3.4.20 6.3.4.21 6.3.4.3 6.3.4.6 6.3.5.10 6.3.5.11 6.3.5.3 6.3.5.5 6.3.5.6 6.3.5.7 6.3.5.9 6.4.1.1 6.4.1.2 6.4.1.3 6.4.1.4 6.4.1.5 6.4.1.8 6.6.1.1 6.6.1.2,K00288 K00328 K00531 K00763 K00844 K00845 K00846 K00847 K00848 K00849 K00850 K00851 K00852 K00853 K00854 K00855 K00856 K00857 K00858 K00859 K00860 K00861 K00863 K00864 K00865 K00866 K00867 K00868 K00869 K00872 K00873 K00874 K00875 K00876 K00877 K00878 K00879 K00880 K00881 K00882 K00883 K00884 K00885 K00887 K00888 K00889 K00891 K00892 K00893 K00894 K00899 K00900 K00901 K00904 K00911 K00912 K00913 K00914 K00915 K00917 K00919 K00920 K00921 K00922 K00923 K00925 K00926 K00927 K00928 K00929 K00930 K00931 K00932 K00933 K00934 K00938 K00939 K00940 K00941 K00942 K00943 K00945 K00946 K00949 K00955 K01460 K01469 K01473 K01474 K01509 K01510 K01553 K01587 K01589 K01597 K01610 K01648 K01833 K01902 K01903 K01905 K01915 K01917 K01919 K01920 K01921 K01923 K01924 K01925 K01928 K01929 K01930 K01933 K01934 K01935 K01937 K01938 K01941 K01945 K01947 K01948 K01952 K01954 K01955 K01956 K01958 K01959 K01960 K01961 K01962 K01963 K01964 K01965 K01966 K01968 K01969 K02160 K02203 K02204 K02224 K02225 K02227 K02230 K02231 K02232 K02318 K02433 K02434 K02435 K02586 K02588 K02591 K02649 K03272 K03330 K03338 K03403 K03404 K03405 K03525 K04037 K04038 K04039 K04112 K04113 K04114 K04115 K04339 K04343 K04715 K04718 K04765 K05305 K05362 K05605 K05715 K05716 K05774 K05827 K05828 K05878 K05879 K06863 K06920 K06928 K06982 K07031 K07251 K08692 K09470 K09482 K09680 K09881 K09882 K09883 K09903 K10353 K10524 K10572 K10701 K10710 K10837 K11204 K11205 K11211 K11214 K11262 K11263 K11441 K11529 K11540 K11541 K11753 K11754 K11787 K11788 K12406 K12407 K12409 K12446 K12524 K12525 K12526 K12570 K12657 K12659 K13024 K13059 K13273 K13402 K13559 K13711 K13712 K13713 K13777 K13778 K13799 K13800 K13809 K13811 K13829 K13830 K13967 K14067 K14153 K14154 K14156 K14451 K14541 K14641 K14642 K14940 K15036 K15037 K15052 K15230 K15231 K15232 K15233 K15518 K15519 K15739 K15740 K15788 K15792 K15825 K15918 K16018 K16146 K16328 K16330 K16370 K16651
RP00033,0.168,2.7.1.11 2.7.1.48 2.7.4.6 3.6.1.5 4.1.1.32 6.2.1.4,K00850 K00876 K00940 K01510 K01596 K01899 K01900 K14641 K14642 K16370
RP00342,0.166,2.7.4.8 3.6.1.42 3.6.1.5 3.6.1.6,K00942 K01510 K01511 K12304 K12305 K14641 K14642
RP00055,0.166,2.7.1.156 2.7.1.40 2.7.1.48 2.7.4.6 3.6.1.5 3.6.5.1 3.6.5.2 3.6.5.3 3.6.5.4 3.6.5.5 3.6.5.6 4.1.1.32 6.2.1.4 6.3.2.31 6.3.2.34 6.3.4.4,K00873 K00876 K00940 K01510 K01596 K01899 K01900 K01939 K02231 K12234 K12406 K14641 K14642
RP00353,0.159,3.6.1.43,K07252
RP03023,0.150,3.6.1.11 3.6.1.40,K01514 K01524
RP05916,0.133,2.7.7.8,K00962
RP05826,0.129,2.7.7.69 2.7.7.8,K00962 K14190
RP00658,0.127,2.7.7.53 2.7.7.8,K00962 K00988
RP16016,0.125,3.6.1.63,K06162
RP01678,0.124,3.6.1.12 3.6.1.65,K16904
RP01969,0.123,3.6.1.19 3.6.1.23,K01519 K01520 K02428
RP00801,0.121,2.7.8.1,K00993 K13644
RP05244,0.121,4.6.1.12,K01770 K12506
RP00950,0.120,3.6.1.65 3.6.1.8 6.3.2.5,K01922 K04765 K13038
RP01037,0.120,3.6.1.19 3.6.1.8,K01519 K02428 K04765
RP00107,0.119,2.7.8.1,K00993 K13644
RP03145,0.119,3.6.1.19,K01519 K02428
RP05275,0.118,3.-.-.-,K12629
RP01801,0.117,3.6.1.19,K01519 K02428
RP01065,0.115,3.6.1.19 3.6.1.8,K01519 K02428 K04765
RP12346,0.115,2.7.6.1 2.7.6.2 2.7.6.3 2.7.6.5 2.7.9.1 2.7.9.2 2.7.9.3 3.6.1.8,K00948 K00949 K00950 K00951 K01006 K01007 K01008 K04765 K07816 K13939 K13940 K13941
RP13055,0.115,3.6.1.19,K01519
RP00629,0.114,3.6.1.16,K01517
RP00392,0.114,3.6.1.19 3.6.1.8,K01519 K02428 K04765
RP02434,0.113,3.6.1.19,K01519 K02428
RP07327,0.109,2.5.1.15,K00796 K13939 K13941
RP05893,0.108,2.7.7.7 3.5.4.30 3.6.1.12 3.6.1.65,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K09887 K14159 K16904
RP03880,0.108,2.7.7.14,K00967
RP05824,0.107,2.7.7.24 2.7.7.7,K00973 K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP01928,0.107,2.7.7.14,K00967
RP00071,0.106,2.7.8.- 2.7.8.11 2.7.8.24 2.7.8.5 2.7.8.8 3.6.1.26,K00995 K00998 K00999 K01004 K01521 K06131 K06132 K08744 K17103
RP00099,0.105,2.7.8.2,K00994 K13644
RP06135,0.105,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP14057,0.105,,K12908
RP01194,0.104,2.7.7.14 2.7.7.15 2.7.7.33 2.7.7.38 2.7.7.39 2.7.7.41 2.7.7.43 2.7.7.48 2.7.7.6 2.7.7.60 2.7.7.72 2.7.7.81 3.6.1.65 3.6.1.8 6.3.2.5,K00967 K00968 K00974 K00978 K00979 K00980 K00981 K00983 K00985 K00991 K01922 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K04765 K07558 K12506 K12908 K13038 K13797 K13798 K14721 K15899
RP00382,0.104,2.7.7.23 2.7.7.44 2.7.7.48 2.7.7.52 2.7.7.6 2.7.7.64 2.7.7.9 3.6.1.19 3.6.1.8,K00963 K00972 K01519 K02428 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K04042 K04765 K11528 K12447 K13797 K13798 K14721
RP06134,0.104,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP14702,0.103,2.7.8.28,K11212
RP03661,0.102,3.6.1.31,K01523 K11755 K14152
RP01205,0.102,3.6.1.17,K01518
RP05707,0.101,2.7.7.13 2.7.7.30 2.7.7.48 2.7.7.6 2.7.7.62 2.7.7.65 2.7.7.71 4.1.99.18 4.6.1.1 4.6.1.2,K00966 K00971 K00976 K01768 K01769 K02231 K02488 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K03637 K03639 K05851 K05873 K08041 K08042 K08043 K08044 K08045 K08046 K08047 K08048 K08049 K11029 K11265 K12318 K12319 K12320 K12321 K12323 K12324 K13069 K13797 K13798 K14721 K15669 K16011 K16881
RP04529,0.101,2.7.8.2,K00994 K13644
RP00009,0.100,1.2.1.31 2.7.7.1 2.7.7.18 2.7.7.19 2.7.7.2 2.7.7.27 2.7.7.3 2.7.7.4 2.7.7.48 2.7.7.6 2.7.7.63 2.7.7.70 2.7.7.72 2.7.7.73 2.7.7.75 3.6.1.8 4.6.1.1 6.1.1.1 6.1.1.10 6.1.1.11 6.1.1.12 6.1.1.13 6.1.1.14 6.1.1.15 6.1.1.16 6.1.1.17 6.1.1.18 6.1.1.19 6.1.1.2 6.1.1.20 6.1.1.21 6.1.1.22 6.1.1.23 6.1.1.24 6.1.1.26 6.1.1.27 6.1.1.3 6.1.1.4 6.1.1.5 6.1.1.6 6.1.1.7 6.1.1.9 6.2.1.- 6.2.1.1 6.2.1.11 6.2.1.12 6.2.1.14 6.2.1.16 6.2.1.17 6.2.1.2 6.2.1.20 6.2.1.25 6.2.1.26 6.2.1.27 6.2.1.28 6.2.1.3 6.2.1.30 6.2.1.31 6.2.1.32 6.2.1.33 6.2.1.36 6.2.1.7 6.3.1.1 6.3.1.5 6.3.2.1 6.3.2.11 6.3.2.26 6.3.2.36 6.3.2.38 6.3.2.39 6.3.2.5 6.3.3.4 6.3.4.10 6.3.4.11 6.3.4.15 6.3.4.19 6.3.4.5 6.3.4.9 6.3.5.- 6.3.5.1 6.3.5.2 6.3.5.4,K00143 K00952 K00953 K00954 K00955 K00956 K00957 K00958 K00969 K00974 K00975 K00985 K01768 K01866 K01867 K01868 K01869 K01870 K01872 K01873 K01874 K01875 K01876 K01878 K01879 K01880 K01881 K01883 K01884 K01885 K01886 K01887 K01889 K01890 K01892 K01893 K01895 K01896 K01897 K01904 K01906 K01907 K01908 K01909 K01911 K01912 K01914 K01916 K01918 K01922 K01940 K01942 K01947 K01950 K01951 K01953 K02201 K02318 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K03148 K03272 K03367 K03524 K03800 K03831 K03894 K03895 K04075 K04105 K04110 K04116 K04566 K04567 K04568 K04765 K05851 K05873 K05939 K06210 K07558 K07587 K08041 K08042 K08043 K08044 K08045 K08046 K08047 K08048 K08049 K08295 K08748 K09698 K09722 K09759 K10526 K11029 K11265 K11627 K11753 K12674 K12701 K12709 K12719 K12720 K12725 K12743 K12911 K12912 K12913 K13038 K13522 K13776 K13797 K13798 K13799 K13811 K14085 K14163 K14164 K14188 K14244 K14417 K14466 K14467 K14469 K14656 K14721 K14747 K14755 K14760 K15013 K15018 K15376 K16876
RP12350,0.099,3.6.1.9,K01513
RP03640,0.097,3.6.1.41,K01525
RP01642,0.096,2.7.8.- 2.7.8.7,K00997 K06133
RP01371,0.096,3.6.1.17,K01518
RP04051,0.095,3.6.1.17 3.6.1.61,K01518
RP04083,0.095,3.6.1.29,K01522
RP02516,0.094,3.6.1.17,K01518
RP00384,0.091,3.6.1.- 3.6.1.13 3.6.1.21 3.6.1.53,K01515 K01517 K08312 K13987 K13988
RP02707,0.091,3.6.1.9,K01513
RP00641,0.089,2.7.7.1 2.7.7.18 3.6.1.22 3.6.1.9,K00952 K00969 K01513 K03426 K06210 K13522
RP00583,0.089,2.7.7.1 2.7.7.18 3.6.1.22 3.6.1.9,K00952 K00969 K01513 K03426 K06210 K13522
RP00438,0.088,2.7.7.12,K00965
RP00196,0.088,2.7.7.12 2.7.7.9 3.6.1.45 3.6.1.8 3.6.1.9,K00963 K00965 K01513 K04765
RP12349,0.087,3.6.1.18 3.6.1.9,K01513
RP00315,0.085,2.7.8.31 3.6.1.45 3.6.1.8 3.6.1.9,K01513 K04765 K13656
RP00355,0.085,2.7.8.15 2.7.8.33,K01001 K02851
RP16015,0.083,2.7.8.36,K15915
RP03917,0.081,4.1.2.50 4.2.3.12,K01737
