RPAIR,Score,EC,KO
RP16203,0.536,2.4.2.51,K17193
RP01890,0.534,3.2.1.15 3.2.1.67,K01184 K01213
RP09495,0.529,2.4.1.-,K15961
RP11895,0.524,2.4.1.297,K12933
RP05611,0.523,,K15989 K15990
RP16205,0.517,2.4.2.51,K17193
RP14599,0.517,,K15934
RP04319,0.506,2.4.1.17,K00699
RP05615,0.506,2.4.1.-,K15994
RP09496,0.503,,K15960 K15962
RP16207,0.499,2.4.2.51,K17193
RP09520,0.490,,K15938
RP09523,0.486,2.4.1.-,K15939
RP15081,0.484,2.4.1.254,K12937
RP14600,0.477,,K15935
RP11915,0.474,2.4.1.254,K12937
RP03852,0.465,2.4.2.27,K04341
RP11978,0.463,2.4.1.202,K13227 K13228
RP09519,0.463,,K15937
RP00773,0.463,3.2.1.23,K12309
RP09517,0.457,2.4.1.-,K15939
RP15162,0.455,2.4.2.52,K05966 K13927 K13930
RP05640,0.448,2.4.1.-,K14375
RP02244,0.447,2.4.1.17,K00699
RP03988,0.447,2.4.1.17,K00699
RP14603,0.447,2.4.1.-,K15965
RP05649,0.447,2.4.1.-,K14375
RP02259,0.441,2.4.1.17,K00699
RP14578,0.439,2.4.1.-,K15948
RP09514,0.437,,K15938
RP05643,0.437,2.4.1.-,K14375
RP12693,0.436,2.4.1.17,K00699
RP05651,0.436,2.4.1.-,K14375
RP05645,0.436,2.4.1.-,K14375
RP12695,0.435,2.4.1.17,K00699
RP05653,0.435,2.4.1.-,K14375
RP05623,0.425,2.4.1.277,K16004 K16005
RP05647,0.424,2.4.1.-,K14375
RP05655,0.423,2.4.1.-,K14375
RP05642,0.422,2.4.1.-,K14375
RP09494,0.422,2.4.1.-,K15960
RP05114,0.421,2.4.1.278,K14368 K15997
RP09458,0.421,2.4.1.-,K14375
RP05646,0.416,2.4.1.-,K14375
RP09460,0.415,2.4.1.-,K14375
RP05661,0.412,,K15998
RP03641,0.411,3.2.1.18,K01186 K12357
RP05621,0.411,,K16010
RP05644,0.407,2.4.1.-,K14375
RP09459,0.406,2.4.1.-,K14375
RP11646,0.403,2.4.1.276,K14596
RP05624,0.402,2.4.1.277,K16004 K16005
RP05648,0.399,2.4.1.-,K14375
RP09461,0.399,2.4.1.-,K14375
RP00377,0.395,4.2.2.2 4.2.2.9,K01728
RP05136,0.371,3.2.1.22,K01189 K07406 K07407
RP09521,0.367,,K15937 K15938 K15939
RP09131,0.358,3.2.1.125,K12695
RP01306,0.356,3.2.1.22,K01189 K07406 K07407
RP12713,0.356,3.2.1.10,K01182 K01203
RP01436,0.356,3.2.1.22,K01189 K07406 K07407
RP09518,0.355,,K15938 K15939
RP06028,0.348,3.2.1.21,K01188 K05349 K05350
RP00261,0.342,2.4.1.241 3.2.1.22,K01189 K07406 K07407 K09480
RP02661,0.340,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP05613,0.331,,K15993
RP15238,0.330,2.4.1.252,K13657
RP04731,0.330,3.2.1.86,K01223
RP04728,0.325,3.2.1.86,K01222
RP12474,0.320,2.4.1.175,K00747 K13499 K13500
RP00448,0.319,3.2.1.22,K01189 K07406 K07407
RP13324,0.312,4.2.1.126,K07106
RP01540,0.303,3.2.1.31,K01195 K14756
RP13408,0.303,2.4.1.17,K00699
