Reaction ID,SelenzymeRF
R09871,2.1.1.240;2.1.1.232;2.1.1.6;2.1.1.132;2.1.1.303;2.1.1.302;2.1.1.279;2.1.1.339;2.1.1.155|2.1.1.75;2.1.1.231;2.1.1.212;2.1.1.212|2.1.1.46;2.1.1.42;2.1.1.150;2.1.1.146;2.1.1.4;2.1.1.338;2.1.1.270;2.1.1.94;2.1.1.201
R08669,2.8.2.-|2.8.2.38;2.8.2.1|2.8.2.3|2.8.2.4;3.6.1.21;4.6.1.20;2.7.7.27
R12196,2.7.8.43;2.3.1.243;2.3.1.241;2.3.1.251;2.4.2.43;2.7.4.29;3.2.1.144;2.7.8.42;2.4.1|2.4.1.58;2.4.1.17
R00131,1.4.4.2
R07265,2.4.1.231;2.4.1.64;2.4.1.279;2.4.1.31;2.4.1.20;2.4.1.281;2.4.1.8;2.4.1.320;2.4.1.230;2.4.1.339;2.4.1.245;2.4.1.321;3.2.1.74;5.4.99.16;2.4.1.216;2.4.1.25;3.2.1.21|3.2.1.25|3.2.1.74
R07354,1.5.1.34;1.6.5.4;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3;1.12.1.2|1.12.1.5;1.11.1.1|1.14.12.17
R06757,2.5.1.111;2.5.1.39
R06180,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.337|1.1.1.375
R05231,1.1.1.2;1.1.1.2|1.1.1.21|1.1.1.71;1.1.1|1.1.1.-|1.1.1.1|1.1.1.2|1.1.1.21
R12415,1.14.13.216;1.13.11.11|1.13.11.52;2.3.1.256;3.4.11.17;3.1.1.96
R08188,2.3.1.207;2.3.1.-|2.3.1.86;2.3.1.225
R12988,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R02010,4.2.3.113;2.5.1.39
R00666,
R01012,2.7.1.121;2.7.3.9;2.7.1.40
R12449,2.3.1.181
R00468,1.3.1.38;1.3.1.8;1.1.1.36;1.3.1.34;1.3.1.44;1.11.1.1|1.11.1.2;1.6.3.2;1.6.5.4;1.12.1.3|1.12.1.5;1.3.1.93;1.2.1.-|1.2.1.18|1.2.1.75;1.1.1.330;1.2.1.76;1.2.1.10
R09234,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.69;1.14.13.84;1.14.13.240;1.14.13.223;1.13.12.-|1.14.13.210;1.14.13.2|1.14.13.33;1.14.14.1
R01703,2.5.1.74;1.1.3.20;2.3.1.85;4.1.1.106;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;1.3.3.6
R11497,2.5.1.135;2.7.7.69;2.4.1.214;2.4.1.68;2.4.1.33;6.2.1.13;2.4.1.308;3.6.1.72;2.4.1.251;6.3.2.34;2.4.1.142;2.4.1.132;2.4.1.131;2.4.1.83;2.7.8.26
R04294,1.17.4.1;1.17.4.2
R10596,2.4.1.-|2.4.1.285;2.4.1.-|2.4.1.283;2.4.1.250;3.2.1.4
R02047,1.1.1.291|1.1.1.31|1.1.1.35
R11106,1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.3|1.1.99.5
R05148,1.14.12.10;1.14.12.15;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.5.4;1.14.13.223;1.14.13.69;1.14.13.87;1.14.13.2|1.14.13.33;1.14.13.113;1.14.13.26;1.14.13.25
R06614,4.1.1.17;4.1.1.65
R13384,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4
R04584,3.2.1.52;3.2.1.23
R08282,1.2.1.5;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00956,2.7.7.69;2.7.7.91;5.4.2.2;2.7.7.33;2.7.7.27
R04695,1.5.1.27;1.1.1.318;1.14.13.240;1.8.1.15|1.8.1.9;1.3.1.77;1.5.1.40;1.6.5.2
R09232,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11311,5.1.3.30|5.1.3.31;2.7.1.1;2.7.1.1|2.7.1.4;2.7.1.211;2.3.1.79;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.201|2.7.1.69;2.7.1.1|2.7.1.55;2.7.1.1|2.7.1.2
R12568,4.6.1.2;2.7.7.38;2.7.7.90
R04824,1.1.1.213|1.1.1.50;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.209|1.1.1.213|1.1.1.357;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.233;1.8.1.4;1.3.1.9|2.3.1.-
R03728,1.14.13.26;1.14.13.25;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.85;1.1.1.100|2.3.1.-;1.3.1.9|2.3.1.-|2.3.1.86
R10421,
R10835,2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.245;2.4.1.15;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.266;2.4.1.202;2.4.1.22;2.4.1.-|2.4.1.284;2.4.1.85;2.4.1.173
R05396,
R11544,3.2.1.74;3.2.1.21|3.2.1.25|3.2.1.74
R13302,2.5.1.-|2.5.1.31;2.5.1.87|2.5.1.91;2.5.1.-|2.5.1.33;2.5.1.-|2.5.1.30;2.5.1.84;2.5.1.83;2.5.1.29
R02168,2.4.1.36;2.4.1.347;2.4.1.15;2.4.1.216;2.4.1.245;2.4.1.64;2.4.1.231;3.2.1.85;5.4.99.16;3.2.1.122|3.2.1.93
R06390,3.1.1.83;1.14.13.105;1.2.1.5;3.5.1.3;3.7.1.18;3.5.1.1;2.8.3.9;1.1.1.283;3.1.1.-|3.1.1.24;6.3.5.4;3.1.1.25
R00493,2.6.1.14;4.3.1.17|4.3.1.18|4.3.1.19|4.3.1.20;1.4.99.6
R12105,1.3.1.114;1.3.1.3;1.3.1.22;1.3.1.44;1.1.1.36;1.6.5.4;1.3.1.8;1.3.1.38;1.1.1.213|1.1.1.50|1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6;1.1.1|1.3.1.22|1.3.1.3|1.3.99.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04335,2.4.2.51;2.4.2.50;2.3.1.72;2.4.1.250;2.4.1.87;2.4.1.351;2.4.1.236;2.4.1.22;2.4.1.123;2.4.1.239;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.254;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.273;3.2.1.20|3.2.1.70
R07534,1.3.99.27;2.1.1.210;5.5.1.-|5.5.1.19;5.5.1.-|5.5.1.18;1.3.5.5|1.3.99.28|1.3.99.29|1.3.99.30;1.3.8.2;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;2.5.1|2.5.1.32|5.5.1.19
R05629,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;3.4.17.14|3.4.17.8;3.4.16.4|3.4.17.8
R00878,5.3.1.5
R10668,2.4.1.-|2.4.1.118;2.4.2.8;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.4.1.245;2.7.8.24;2.7.8.11;3.2.1.74;2.4.99.6
R06018,5.4.2.2;2.4.1.321;2.7.7.37;2.4.1.7;2.4.1.1;2.4.1.230;2.4.1.20;2.4.1.8;2.4.1.281;2.4.1.279;2.4.1.31;2.4.1.320;2.4.1.231;2.4.1.64;2.4.1.339;2.4.1.49;3.1.3.10
R11587,2.3.1.199;2.3.1.262;1.2.7.11;1.14.12.1;2.3.1.111;2.3.1.-|2.3.1.218;4.1.1.7;1.3.1.79;1.14.11.53;1.14.11.54;1.14.13.64;1.14.11.-|1.14.11.61;4.1.1.90;1.14.11.51;1.14.11.33;1.1.1.351|1.1.1.44
R01704,1.2.1.5;1.2.1.3|1.2.1.48|1.2.1.5;1.6.5.4
R07944,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.133;1.2.1.18;2.3.1.196;2.3.1.119;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.180
R04515,2.3.1.180
R02361,2.4.1.226;2.4.1.225;2.4.1.224;3.2.1.15|3.2.1.67
R04531,2.4.1.87;2.4.99.1;3.2.1.18
R03327,1.1.1.145|5.3.3.1;1.1.1.51;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R06895,4.1.3.44;1.3.98.7;1.3.98.3|1.3.99.22;1.97.1|1.97.1.4;1.17.98.2;2.8.1.8
R03673,5.3.3.12;4.1.1.84;1.10.3.1|1.14.18.1;1.11.1.7
R02530,4.4.1.5;4.2.1.130;1.1.1.284;2.5.1.18
R12405,1.1.1.270;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04345,5.5.1.7;5.5.1.1;3.1.1.45;1.3.1.32;4.2.1.114;5.5.1.2;4.2.1.-|4.2.1.83;5.4.99.14;5.3.3.10;3.1.1.57;1.14.14.108;1.14.11.13;1.2.3.1;4.2.1.34;4.2.1.35;2.6.1.14;4.2.1.3|4.2.1.4
R12916,2.4.1.35;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.239;2.4.1.91;2.4.1.111;2.4.1.17|2.4.1.95;2.4.1|2.4.1.297;2.4.1.170;2.4.1.237;2.7.4.6
R11716,2.3.1.180
R04881,2.1.1.6;2.1.1.42;2.1.1.68;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.128;2.1.1.104;2.1.1.132;2.1.1.146;2.1.1.336;2.1.1.116|2.1.1.121;2.1.1.146|2.1.1.279;2.1.1.76;2.1.1.155;2.1.1.169|2.1.1.68;2.1.1.222
R10608,3.2.2.6;3.2.2.5|3.2.2.6;4.2.2.13;2.4.2|2.4.2.1
R01921,1.1.1.108;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00305,
R08008,1.21.3.6;1.6.3.1;1.14.13.72;1.14.12.17;1.14.12.22;1.14.13.242;1.14.13.167;1.14.12.1;1.3.3.6;1.14.14.154
R00997,2.3.3.-|2.3.3.17;2.3.3.13|4.1.3.-
R00253,3.6.1.5;2.7.1.40;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R10472,2.1.1.283;2.1.1.-|2.1.1.338;2.1.1.149|2.1.1.267;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.42;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.65;2.1.1.104;2.1.1.292;2.1.1.114;2.1.1.169|2.1.1.68;2.1.1.6;2.1.1.116|2.1.1.121;2.1.1.128;2.1.1.109;2.1.1.336;2.1.1.-|2.1.1.291;2.1.1.222
R02596,2.1.1.68;2.3.1.159|2.3.1.74
R02684,1.1.1.188|1.1.1.62|1.3.1.20;1.1.1.188|1.1.1.51;1.1.1.184|1.1.1.189;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2
R09951,1.1.1.18;1.1.1.-|1.1.1.370;1.1.1.-|1.1.1.371;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R03256,3.2.1.85;2.4.1.25;3.2.1.101;3.2.1.33;3.2.1.3;3.2.1.86;3.2.1.107;3.2.1.22
R11947,2.5.1.18
R02191,2.3.1.180
R10122,1.3.1.10;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.3.1.9|2.3.1.-
R13185,2.6.1.57;3.1.1.28;1.14.13.8;2.3.1.24;6.3.5.9;3.5.1.132;2.6.1.88;3.5.1.17;2.3.1.47
R08036,2.3.1.5;2.3.1.180
R03227,1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.209|1.1.1.213|1.1.1.357;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.86
R09251,2.5.1.87|2.5.1.91;2.5.1.-|2.5.1.31;2.5.1.85;2.5.1.89;2.5.1.-|2.5.1.84|2.5.1.85;2.5.1.86;2.5.1.82;2.5.1.-|2.5.1.30;2.5.1.88;2.5.1.81;2.5.1.83;2.5.1.90;2.5.1.20;2.5.1.142;2.5.1.142|2.5.1.92;2.5.1.10
R09478,1.1.1.309;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R07459,3.6.1.21;2.7.7.91;2.5.1.75
R05176,5.1.3.20;3.6.1.13;3.6.1.21
R08240,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12963,3.2.1.52;3.2.1.49
R06787,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.127;1.14.13.69;1.14.12.-|1.14.12.10;1.14.13.223;1.14.13.87;1.6.5.4;1.14.13.240;1.14.12.14;1.14.13.25
R03390,2.3.1.101;2.1.1.258;2.1.1.245;2.1.1.86;1.2.7.12;4.2.1.147|4.3.-.-;1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169
R11875,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.239;1.6.5.4;1.14.13.223;1.14.12.10;1.14.13.246;1.14.13.26;1.14.13.87;1.14.14.1
R01332,3.2.1.21
R11876,1.8.1.20;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R01619,2.7.4.3
R13253,2.3.1.72;3.2.1.74;3.2.1.21|3.2.1.74
R03300,1.2.1.29|1.2.1.3|1.2.1.5;1.6.5.4
R12816,2.7.8.13
R10587,2.3.1.231;2.1.1.282;2.1.1.228
R07293,3.1.1.23;3.1.1.79;3.1.1.34;3.1.1.3
R12998,2.7.7.91;3.6.1.-|3.6.1.19;3.6.1.15|3.6.1.5
R03162,3.2.1.51;3.2.1.40;3.2.1.38;3.2.1.21
R04967,1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.3.1.9|2.3.1.-
R02681,1.2.3.7;1.4.3.3;1.1.3.15;1.4.3.2;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.4.3.13
R04452,3.1.1.47;3.1.1.4
R05252,1.2.1.5;4.1.1.74;3.8.1.6;1.2.1.-|1.2.1.3;1.2.1.28|1.2.1.7;1.2.1.28|1.2.1.64|1.2.1.96
R06821,2.3.1.115;2.3.1.171;2.3.1.116;2.3.1.172;2.3.1|2.3.1.-|2.3.1.215;2.3.1.207;2.3.1.153;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.180
