reactionID,predictions
R00053,3.1.1;2.3.1;3.1.2;3.5.1
R11213,4.1.2;4.1.3;2.2.1;3.7.1
R12632,2.1.1;2.3.1;2.3.3;3.1.1
R07990,5.5.1;2.5.1;5.4.99;5.3.3
R02917,2.1.1;2.5.1;2.3.3;2.3.1
R13110,1.2.3;1.13.11;1.6.3;1.1.3
R04264,1.8.1;1.16.1;1.1.1;1.8.4
R02945,1.8.1;1.16.1;1.1.1;1.3.1
R10784,3.2.1;2.4.1;5.1.3;3.6.1
R13283,1.1.1;1.3.1;1.8.1;2.3.1
R03880,2.4.1;2.4.2;3.2.2;2.3.2
R07441,1.2.1;1.5.1;1.1.1;1.17.1
R03429,2.7.1;2.7.4;2.7.6;3.6.1
R06668,3.2.1;2.4.1;3.1.2;2.4.2
R04420,5.3.1;5.1.3;3.5.99;4.1.2
R10280,5.1.99;3.5.3;5.1.3;5.1.1
R09079,1.4.1;1.5.1;1.2.1;2.6.1
R08597,5.1.3;5.1.99;-;2.4.2
R08203,2.7.1;2.4.2;1.8.4;1.3.1
R05723,1.1.3;1.14.13;1.21.3;1.6.3
R00631,1.2.1;1.5.1;1.1.1;1.8.1
R07711,1.14.13;1.6.3;1.14.14;1.14.18
R12721,1.1.1;2.3.1;1.3.1;1.1.99
R04582,2.7.7;6.2.1;2.7.2;2.3.1
R08355,2.7.4;2.4.2;2.7.7;6.1.1
R03295,2.7.1;1.1.1;1.3.1;3.1.3
R08966,2.4.2;2.7.7;2.7.8;2.3.1
R06516,4.1.2;3.7.1;5.4.4;4.1.1
R07631,5.5.1;2.5.1;4.2.3;5.3.99
R06132,4.2.1;4.4.1;2.3.1;2.4.2
R13445,2.5.1;2.4.2;2.1.1;2.4.1
R00195,4.3.1;3.5.1;3.4.17;3.4.11
R02533,2.1.1;2.3.1;2.5.1;4.4.1
R09282,4.2.1;4.4.1;5.4.4;1.14.14
R12895,4.1.1;3.7.1;2.7.11;2.5.1
R11581,2.7.7;2.4.2;2.4.1;6.1.1
R03948,2.1.1;2.3.1;2.3.3;3.1.1
R07513,2.1.1;-;4.99.1;3.1.1
R06350,1.14.11;1.17.5;2.1.3;1.1.98
R09592,2.7.1;2.4.2;2.7.7;2.7.4
R06978,2.3.1;3.1.2;3.1.1;2.8.3
R06570,1.1.1;1.8.1;1.3.1;1.16.1
R00734,2.6.1;2.3.1;2.7.2;4.1.1
R10799,1.8.1;1.16.1;1.3.1;1.1.1
R02337,4.2.2;1.12.98;1.97.1;3.5.3
R10144,1.1.3;1.6.3;1.14.13;1.13.12
R08327,1.6.3;1.14.13;1.14.14;1.14.18
R10005,2.5.1;5.5.1;4.2.3;3.1.3
R08644,4.1.3;4.1.2;2.3.3;2.2.1
R01655,3.5.4;3.5.99;1.5.99;2.4.2
R02059,3.5.1;3.4.19;3.2.2;3.1.1
R11206,4.2.1;4.4.1;2.5.1;5.4.4
R04764,2.1.1;2.3.3;2.5.1;2.3.1
R05320,1.4.3;1.2.3;1.1.3;1.8.3
R11778,2.1.1;2.3.1;2.5.1;4.4.1
R08259,2.4.1;2.4.2;3.2.1;5.1.3
R00387,1.8.1;1.1.1;1.3.1;1.16.1
R09135,5.5.1;5.3.3;1.21.3;3.1.1
R04966,1.8.1;1.16.1;1.3.1;1.1.1
R01161,2.6.1;6.3.5;2.7.2;2.3.1
R05217,4.1.99;1.14.13;1.6.3;4.4.1
R00527,3.1.2;2.8.3;2.3.1;3.13.1
R10675,4.2.1;4.4.1;5.4.4;1.14.14
R01928,2.4.2;2.4.1;3.2.2;3.6.1
R01698,1.8.1;1.16.1;1.8.4;1.1.1
R01917,2.4.2;2.7.1;2.7.4;2.5.1
R01853,1.8.3;1.2.3;1.13.11;1.17.3
R08636,1.1.1;1.3.1;1.8.1;1.2.1
R04741,2.3.1;1.1.1;1.3.1;4.2.1
R02732,2.7.1;2.7.6;3.1.3;3.6.1
R04112,3.2.1;4.2.2;4.3.3;3.1.1
R12077,2.4.1;2.4.2;3.2.2;3.6.1
R01461,2.3.1;3.1.1;3.1.2;2.8.3
R00026,3.2.1;5.4.1;5.1.3;3.1.2
R02682,3.1.1;2.3.1;3.1.2;3.5.1
R00084,2.5.1;5.3.99;4.4.1;2.2.1
R12244,3.6.1;3.1.3;2.4.2;2.4.1
R04598,1.8.1;1.1.1;1.3.1;1.16.1
R04594,3.1.3;3.6.1;3.1.7;4.2.3
R03342,5.3.3;5.5.1;5.3.2;1.1.1
R05634,2.7.1;2.7.6;2.7.4;3.1.3
R12149,1.14.14;4.99.1;5.4.4;1.14.13
R10528,1.16.1;1.8.1;1.1.1;1.3.1
R10975,3.5.1;3.4.19;3.1.1;3.4.11
R04498,3.2.1;5.4.1;5.4.99;3.1.2
R10900,5.4.99;5.5.1;5.3.1;5.4.4
R00507,3.6.1;3.1.3;3.1.7;3.6.5
R11607,2.6.1;1.4.1;2.7.2;2.3.1
R09775,2.4.2;2.7.7;2.3.1;6.1.1
R07269,2.5.1;5.3.99;4.4.1;2.2.1
R09240,1.16.1;1.1.1;1.6.99;1.6.2
R12018,1.14.19;1.14.13;1.6.3;1.1.1
R00880,1.1.1;1.3.1;2.3.1;1.8.1
R09660,3.5.4;2.4.2;3.5.99;1.5.99
R13215,1.5.1;1.2.1;1.12.1;1.18.1
R04780,3.1.3;3.6.1;3.1.7;4.2.3
R07965,1.14.13;1.6.3;1.13.12;1.5.1
R02084,2.8.3;3.1.2;2.1.3;2.3.1
R08204,1.6.3;1.14.13;4.1.99;4.4.1
R09059,4.2.1;4.4.1;2.3.1;5.4.4
R02551,3.1.1;2.3.1;3.5.1;3.1.2
R05224,6.3.5;2.4.2;2.4.1;6.3.1
R10629,3.2.2;2.4.99;2.4.2;1.1.1
R12384,2.4.1;3.2.1;3.2.2;2.4.2
R02171,3.2.2;1.1.1;3.5.1;1.3.1
R08056,4.2.1;4.4.1;5.4.4;1.14.14
R09523,2.1.1;2.3.1;2.5.1;4.4.1
R05587,2.3.1;3.1.2;2.8.3;3.1.1
R02782,4.2.1;4.4.1;5.4.4;1.14.14
R11070,4.1.1;2.7.11;3.7.1;2.5.1
R00466,1.2.3;1.17.3;1.1.3;1.6.3
R05168,3.5.1;3.4.19;3.2.2;3.1.1
R10381,1.6.3;1.14.13;1.14.18;1.14.14
R00248,1.4.1;1.5.1;2.6.1;6.3.5
R08676,3.2.1;2.4.1;5.1.3;3.6.1
R04349,3.5.5;5.4.4;4.2.1;4.4.1
R09806,1.8.1;1.16.1;1.1.1;1.8.4
R09320,3.1.3;3.6.1;2.7.1;4.2.3
R08575,5.3.1;5.1.3;3.1.3;4.1.2
R09945,2.4.1;2.4.2;3.6.1;3.1.3
R08385,1.1.1;1.3.1;1.8.1;1.2.1
R02484,2.4.2;2.4.1;3.6.1;3.1.3
R07056,1.14.12;1.14.13;1.8.1;1.6.3
R08280,2.5.1;4.4.1;5.3.99;4.2.1
R10211,3.1.1;2.3.1;3.1.2;3.5.1
R08998,1.14.13;1.6.3;1.14.14;1.14.15
R04449,2.3.1;4.4.1;4.2.1;3.1.2
R07394,3.1.3;3.6.1;3.1.7;4.2.3
R06848,1.6.5;1.6.2;1.3.1;1.1.1
R13433,2.3.1;3.1.1;3.1.2;2.8.3
R03373,1.1.1;1.3.1;1.8.1;2.3.1
R06796,2.3.1;3.1.1;3.1.2;2.8.3
R05036,1.13.11;1.13.99;1.14.11;1.14.12
R10457,2.5.1;5.3.99;4.4.1;2.2.1
R07800,-;1.3.7;7.6.2;7.5.2
R10461,2.7.6;2.1.3;3.2.2;6.3.4
R09954,1.1.1;1.3.1;2.3.1;1.8.1
R08188,3.1.2;2.8.3;3.1.1;2.3.1
R03942,1.1.1;1.3.1;1.8.1;1.16.1
R10667,2.1.1;2.5.1;3.1.1;4.4.1
R02744,3.1.1;2.3.1;3.1.2;3.5.1
R02112,3.2.1;5.1.3;2.4.1;5.4.1
R02756,1.3.1;1.1.1;1.16.1;1.8.1
R02837,2.3.1;3.1.1;3.1.2;1.1.1
R07280,3.1.3;3.6.1;3.1.7;4.2.3
R00190,2.4.2;3.2.2;3.5.4;2.4.1
R07100,2.5.1;5.3.99;4.4.1;2.9.1
R11867,5.4.99;5.5.1;5.4.3;5.4.1
R01450,5.1.2;5.2.1;5.3.3;-
R12845,2.3.1;3.1.1;3.1.2;2.8.3
R02657,1.6.3;1.14.13;1.14.18;1.10.3
R12593,3.1.3;4.2.3;4.2.1;3.6.1
R11040,4.4.1;2.5.1;4.2.1;5.3.99
R08619,4.1.3;4.1.2;2.3.3;4.4.1
R03586,1.1.1;1.3.1;2.3.1;1.8.1
R02781,2.6.1;1.4.1;2.7.2;1.5.1
R08527,1.13.11;1.14.99;1.6.3;1.2.1
R05834,2.1.1;2.5.1;2.3.3;2.3.1
R04214,6.3.3;3.5.2;6.3.2;6.3.4
R02855,1.8.1;1.16.1;1.1.1;1.3.1
R03760,2.3.1;3.5.1;4.4.1;4.2.1
R10147,4.3.3;4.4.1;5.4.4;4.1.2
R02264,1.1.1;1.3.1;1.8.1;1.16.1
R04602,1.13.11;3.3.2;1.14.99;1.2.1
R01717,5.3.3;5.3.99;2.5.1;1.1.1
R05618,3.1.1;2.3.1;3.1.2;3.5.1
R06366,1.6.3;1.14.13;1.14.99;4.1.99
R08442,1.1.1;1.3.1;1.8.1;1.16.1
R07812,1.3.1;1.1.1;2.3.1;1.8.1
R10623,3.3.2;1.13.11;3.7.1;5.4.4
R02889,2.4.1;3.2.1;5.1.3;2.4.2
R07214,4.4.1;4.2.1;1.14.14;4.99.1
R11838,2.5.1;5.5.1;4.2.3;3.1.3
R02776,1.8.1;1.16.1;1.1.1;1.3.1
R12353,2.5.1;2.7.1;2.4.2;2.7.7
R12359,1.14.13;1.6.3;1.14.14;1.14.18
R01242,3.1.3;3.6.1;2.7.1;2.4.2
R12748,3.1.1;1.11.2;3.5.1;2.3.1
R07080,1.14.13;1.6.3;1.14.18;1.10.3
R05389,5.3.2;5.3.3;5.3.1;5.5.1
R11602,2.5.1;5.3.99;5.5.1;4.4.1
R07556,1.14.13;1.6.3;1.14.99;1.14.14
R06801,2.3.1;3.1.1;3.1.2;2.8.3
R09232,1.5.1;1.1.1;1.3.1;1.4.1
R11026,1.5.1;1.3.1;1.8.1;1.2.1
R06277,3.1.3;3.6.1;2.4.2;2.7.1
R05815,6.3.5;2.7.7;6.1.1;6.3.4
R05809,2.1.1;2.3.1;2.5.1;3.1.1
R11609,2.5.1;5.3.99;2.2.1;4.4.1
R02333,2.4.1;3.2.1;2.4.2;5.1.3
R06945,1.14.13;1.6.3;1.14.14;1.14.18
R12526,2.7.8;2.3.1;4.2.1;2.4.1
R04623,1.8.1;1.16.1;1.1.1;1.3.1
R11932,4.1.1;2.7.11;3.7.1;2.5.1
R12020,1.1.1;1.3.1;1.14.13;1.8.1
R12755,2.7.7;2.4.2;6.2.1;2.7.4
R09089,2.6.1;1.4.1;4.3.1;3.5.1
R10209,2.4.1;2.7.8;2.4.2;3.2.1
R03854,4.1.1;4.4.1;2.7.11;2.7.8
R01351,3.1.1;2.3.1;3.6.1;3.1.3
R07608,1.8.3;1.14.99;4.4.1;4.99.1
R13293,5.5.1;4.2.3;3.1.7;3.1.3
R02457,1.4.3;1.13.12;1.5.3;1.1.3
R11830,4.2.3;5.5.1;3.1.3;3.1.7
R00909,3.5.1;3.4.19;3.2.2;3.1.1
R00908,2.6.1;2.7.2;1.4.99;5.3.1
R01337,1.2.1;1.5.1;1.1.1;1.3.1
R10997,4.4.1;2.7.8;2.4.2;2.3.1
R12057,2.4.1;2.4.2;2.5.1;2.7.7
R01649,3.5.1;3.4.19;3.2.2;3.1.1
R01434,1.16.1;1.8.1;1.6.2;1.1.1
R11457,1.13.12;1.14.13;1.14.14;4.99.1
R11334,5.4.99;5.4.3;5.4.1;5.4.2
R01246,1.5.1;1.4.1;1.8.1;1.3.1
R02076,1.13.11;1.14.99;3.3.2;1.6.3
R08733,1.1.1;1.3.1;2.3.1;2.7.1
R12193,2.3.1;3.1.1;3.1.2;1.1.1
R08905,2.3.1;3.1.1;1.8.1;1.1.1
R02850,2.7.1;2.7.6;3.1.3;3.6.1
R01361,1.16.1;1.8.1;1.1.1;1.3.1
R04515,1.1.1;1.3.1;4.1.1;2.3.1
R04466,2.3.1;3.1.2;3.1.1;2.8.3
R03574,2.4.1;2.4.2;3.6.1;2.7.8
R03511,1.2.4;1.8.1;4.4.1;2.3.1
R09951,1.1.1;1.3.1;1.8.1;2.3.1
R12665,5.3.1;5.1.3;3.5.99;4.2.1
R07043,5.4.4;1.14.14;4.99.1;1.13.11
R09147,-;1.14.13;1.13.12;1.14.15
R13350,4.1.1;2.7.11;3.1.3;3.6.1
R11521,2.1.1;2.3.1;2.3.3;3.1.1
R01535,3.1.3;2.7.1;3.6.1;2.4.1
R13081,3.2.1;2.4.1;3.1.1;5.1.3
R06074,2.4.1;3.6.1;3.1.3;2.4.2
R00487,2.3.1;3.1.1;3.1.2;1.1.1
R00865,1.7.2;7.1.1;1.1.2;1.1.1
R03590,1.3.3;1.1.3;3.5.2;4.2.1
R06336,1.14.13;1.14.15;1.6.3;1.14.11
R06206,2.7.2;3.5.1;3.A.1;3.6.3
R09876,3.5.4;2.4.2;3.2.2;3.1.3
R03274,2.7.4;2.7.1;7.5.2;2.7.2
R11682,3.2.1;5.4.1;5.1.3;2.4.1
R08529,3.6.1;3.1.3;3.1.4;3.1.7
R09609,5.5.1;2.5.1;4.2.3;5.3.3
R10125,1.8.1;1.16.1;1.1.1;1.3.1
R00674,4.2.1;4.4.1;5.4.4;1.14.14
R03466,1.13.11;1.2.3;1.1.3;1.2.1
R10447,2.1.1;2.3.1;4.4.1;3.1.1
R08723,1.8.1;1.16.1;1.1.1;1.8.4
R12342,2.7.7;2.4.2;2.7.1;2.7.4
R01329,3.2.1;2.4.1;5.1.3;4.2.2
R05823,1.1.1;1.3.1;1.8.1;2.3.1
R12061,4.4.1;4.1.99;4.3.1;4.5.1
R04260,5.3.3;5.5.1;1.1.1;1.3.1
R12332,3.5.2;1.3.3;1.3.99;1.3.5
R09704,5.1.99;5.2.1;5.1.3;3.5.3
R00846,1.1.3;1.13.11;1.2.3;1.21.3
R03877,4.2.2;3.6.1;2.4.2;1.11.1
R10126,1.16.1;1.8.1;1.8.4;1.1.1
R00497,2.7.4;2.7.1;3.6.1;2.4.2
R10590,2.3.1;3.1.1;3.1.2;1.1.1
R08744,3.1.2;2.3.1;2.8.3;3.1.1
R11281,3.1.3;3.6.1;3.1.7;4.2.3
R12611,1.14.18;1.10.3;1.6.3;1.14.13
R02734,3.4.19;3.5.1;3.4.11;3.2.2
R07384,2.3.1;3.1.2;6.2.1;2.8.3
R12401,1.1.1;1.3.1;1.8.1;1.16.1
R09684,5.5.1;4.2.3;3.1.7;2.5.1
R10929,2.4.2;2.7.7;6.1.1;2.4.1
R07493,1.1.1;1.3.1;1.8.1;1.14.13
R04137,4.2.1;4.4.1;5.4.4;1.14.14
R10508,5.5.1;2.5.1;5.3.3;2.1.1
R06241,1.16.1;1.7.2;1.7.1;1.7.5
R02965,1.6.5;1.6.2;7.1.1;1.3.1
R11849,4.2.3;5.5.1;3.1.7;3.1.3
R04512,3.2.1;5.1.3;2.4.1;3.6.1
R07072,3.3.2;1.13.11;3.7.1;5.4.4
R02820,1.16.1;1.8.1;1.1.1;1.3.1
R13063,3.2.1;2.4.1;4.2.2;5.1.3
R04819,1.16.1;1.8.1;1.1.1;1.8.4
R07051,1.14.13;1.6.3;1.1.1;1.14.12
R10956,2.1.1;2.3.1;3.1.1;2.3.3
R11343,1.1.2;1.1.5;1.1.99;1.7.2
R00411,3.4.19;3.5.1;3.4.13;3.4.11
R10309,1.6.3;1.14.13;1.8.1;1.16.1
R10963,2.1.1;2.5.1;2.3.3;4.4.1
R00420,5.1.3;3.2.1;5.3.1;2.4.1
R09228,1.8.1;1.3.1;1.1.1;1.16.1
R07263,4.1.3;4.2.99;2.3.3;2.2.1
R10580,3.2.1;5.4.99;5.4.2;5.1.3
R01251,1.7.1;1.6.2;1.8.1;1.5.1
R09242,1.1.1;1.5.1;1.3.1;1.7.1
R11765,1.5.1;1.8.1;1.3.1;1.1.1
R09719,1.5.1;1.3.8;1.3.1;1.14.13
R11921,4.99.1;4.3.1;4.4.1;1.14.14
R04247,2.7.7;2.7.4;2.4.2;6.1.1
R09631,2.3.1;3.1.1;3.1.2;1.1.1
R02623,2.1.1;2.3.3;2.3.1;2.5.1
R12918,2.1.1;2.5.1;2.3.1;4.4.1
R08270,1.14.13;1.6.3;1.14.14;1.14.18
R06968,3.5.4;2.4.2;3.5.99;1.5.99
R07295,2.4.1;3.1.3;3.6.1;2.4.2
R03642,3.2.1;3.1.2;4.3.3;3.1.1
R07664,1.1.99;1.1.5;1.1.3;1.13.12
R04398,2.1.1;2.5.1;2.3.3;2.3.1
R07890,1.1.1;1.3.1;1.8.1;1.16.1
R12286,2.5.1;5.3.99;4.4.1;2.2.1
R01240,2.4.1;3.2.1;2.4.2;5.1.3
R03831,1.13.12;1.14.13;1.6.3;4.99.1
R00357,1.4.3;1.13.12;1.1.3;1.6.3
R06601,3.5.2;2.1.3;6.3.4;6.4.1
R01316,3.6.1;3.1.3;3.1.1;5.4.2
R11199,2.3.1;3.1.2;2.8.3;3.1.1
R08318,1.14.14;1.14.13;4.99.1;5.4.4
R06982,4.4.1;4.99.1;1.11.1;5.4.4
R06458,1.1.1;1.3.1;2.3.1;2.7.1
R00890,2.4.1;2.3.1;2.7.8;4.2.1
R11153,1.6.3;1.14.13;1.14.14;4.99.1
R12980,2.7.4;2.7.1;2.4.2;7.6.2
R01648,2.6.1;2.7.2;2.3.1;5.3.1
R04136,1.17.1;1.3.1;1.1.1;1.5.1
R12496,2.3.1;3.1.2;2.8.3;3.1.1
R05783,3.5.1;3.4.19;3.1.1;3.2.2
R01181,5.4.99;5.4.3;5.4.1;5.4.2
R01923,2.3.1;3.1.1;3.1.2;2.8.3
R10609,2.4.1;2.4.2;3.2.2;4.2.2
R11848,5.5.1;5.3.3;5.4.99;2.5.1
R05084,1.1.1;1.3.1;1.2.1;1.8.1
R03829,2.4.1;3.1.3;3.6.1;2.7.1
R07248,2.3.1;3.1.1;3.1.2;1.1.1
R06280,3.5.1;4.4.1;3.1.1;3.4.21
R09116,2.5.1;5.5.1;5.3.99;4.2.3
R05415,1.13.11;3.3.2;1.14.99;1.2.1
R00434,1.14.18;1.10.3;1.14.13;1.6.3
R09034,3.1.2;2.3.1;2.8.3;3.1.1
R13344,1.14.13;1.6.3;1.14.14;4.99.1
R05707,1.14.13;1.1.1;1.5.1;1.3.1
R11191,2.1.1;2.5.1;2.3.1;4.4.1
R03112,2.1.1;2.3.1;3.1.1;2.3.3
R06846,1.1.1;1.3.1;1.8.1;2.3.1
R09781,4.2.2;4.6.1;3.2.2;2.4.2
R13267,1.8.1;1.1.1;1.3.1;2.3.1
R03992,2.3.1;-;1.1.1;3.1.1
R10527,6.4.1;6.3.4;2.1.3;2.7.2
R10186,2.7.7;2.4.2;3.6.1;6.1.1
R05720,1.13.11;3.3.2;1.14.99;1.2.1
R04531,2.7.1;2.4.2;2.4.1;2.7.6
R00575,2.7.1;2.7.2;2.7.6;6.3.4
R01283,4.4.1;4.3.1;4.1.99;2.5.1
R04776,2.3.2;4.3.3;2.8.3;6.3.2
R10936,2.7.8;2.8.3;2.3.1;2.4.1
R12828,1.14.13;1.6.3;1.14.14;1.14.18
R09150,1.2.1;1.2.3;1.1.3;1.17.3
R07796,2.8.3;3.1.2;2.3.1;3.1.1
R12339,2.4.1;2.4.2;3.6.1;3.1.3
R00331,2.7.4;3.6.1;2.7.1;5.1.99
R04450,3.1.1;2.3.1;3.1.2;4.4.1
R11363,-;1.14.13;1.14.15;5.1.3
R03739,1.1.1;1.3.1;4.1.1;1.14.13
R02118,2.4.1;2.4.2;2.7.8;3.6.1
R04753,1.3.1;2.3.1;1.8.1;1.1.1
R05435,1.8.1;1.14.12;1.7.1;1.16.1
R04649,3.1.1;2.3.1;3.1.2;3.2.2
R13246,3.1.3;3.6.1;3.1.7;4.2.3
R11165,2.1.1;2.5.1;2.3.3;2.3.1
R03558,2.4.1;2.4.2;3.2.1;2.7.8
R09111,2.5.1;5.5.1;5.3.99;5.3.3
R10945,4.2.1;4.4.1;2.3.1;5.4.4
R09590,2.4.1;2.4.2;2.7.1;2.7.8
R08098,5.1.3;3.6.1;5.1.99;3.1.3
R09529,3.2.1;2.4.1;5.1.3;4.2.2
R07415,1.4.3;1.5.3;1.1.3;1.13.12
R06886,1.13.11;1.14.99;3.3.2;1.6.3
R12747,2.7.7;2.7.4;2.4.2;2.7.1
R09391,4.2.1;4.4.1;2.3.1;1.1.1
R08985,2.1.1;1.16.1;2.3.3;2.5.1
R00493,2.6.1;1.4.99;1.4.1;3.5.1
R07672,5.1.3;5.3.1;2.4.1;3.2.1
R08705,1.1.1;1.3.1;1.16.1;1.8.1
R13364,3.1.3;3.6.1;3.1.7;4.2.3
R07940,2.3.1;3.1.1;1.1.1;1.14.13
R05227,7.5.2;2.7.1;2.7.6;6.3.5
R08610,1.1.3;1.21.3;1.2.3;1.4.3
R10702,1.14.13;1.6.3;1.14.14;1.14.18
R04296,3.2.1;2.4.1;2.7.8;5.1.3
R07814,2.3.1;3.1.1;3.5.1;1.2.1
R04100,5.3.3;5.5.1;1.1.1;1.3.1
R05374,4.1.1;3.7.1;2.7.11;2.2.1
R03176,1.8.1;1.16.1;1.1.1;1.3.1
R07240,2.1.1;2.3.1;2.3.3;2.5.1
R00197,1.1.2;1.1.99;1.1.5;1.7.2
R11062,5.4.1;5.4.2;5.4.99;3.1.4
R10176,2.5.1;5.3.99;4.4.1;2.2.1
R01291,2.1.1;4.4.1;2.5.1;2.3.1
R13334,2.3.1;3.1.1;3.1.2;4.4.1
R05138,5.5.1;2.5.1;5.3.3;2.2.1
R09420,1.8.1;1.1.1;1.3.1;1.7.1
R01131,2.7.1;2.7.4;2.7.6;3.6.1
R01205,2.4.1;2.4.2;2.7.7;3.6.1
R05672,3.2.1;3.1.2;2.3.1;2.8.3
R02057,2.7.8;2.3.1;2.7.1;2.8.3
R12311,2.7.1;2.7.7;2.4.2;6.1.1
