reactionID,predictions
17766,3.1.1;4.1.1;3.1.3;1.2.3
17774,6.3.1;6.4.1;6.1.2;6.3.4
17842,2.4.2;2.5.1;2.4.1;2.7.7
17882,3.9.1;3.5.3;3.2.2;4.8.1
18038,3.5.5;3.13.1;3.5.1;3.5.2
18062,2.4.99;2.4.3;2.4.2;2.7.8
18066,7.2.2;6.3.3;7.4.2;6.4.1
18090,3.5.1;3.5.5;3.13.1;3.4.13
18102,2.1.1;2.3.1;1.5.1;2.4.1
18166,1.14.12;1.13.11;1.14.99;1.14.13
18182,2.3.2;2.4.1;2.8.3;2.3.1
18210,5.4.99;5.5.1;5.3.99;5.3.1
18242,5.5.1;5.4.99;4.2.99;5.3.1
18246,2.7.1;2.7.2;3.1.1;2.7.11
18350,4.3.3;6.3.2;6.2.1;2.6.1
18358,1.1.98;1.3.8;2.1.1;1.19.1
18398,4.3.3;6.3.2;6.3.4;6.1.1
18498,5.1.3;5.1.2;5.3.1;5.1.99
18586,4.1.2;4.1.99;4.2.1;1.13.11
18590,2.5.1;2.4.2;2.10.1;1.7.7
18598,1.1.98;1.7.99;2.1.1;3.3.2
18630,2.7.1;2.7.2;3.1.1;2.7.7
18654,3.5.1;3.3.2;4.1.1;3.1.1
18686,1.14.13;1.14.15;1.14.19;1.14.14
18738,6.2.1;2.7.1;2.7.2;4.5.1
18750,2.8.4;2.4.99;1.18.1;1.7.7
18754,2.8.4;2.4.99;1.18.1;1.7.7
18766,2.3.1;2.4.1;2.8.3;2.3.2
18878,2.1.1;2.3.1;2.5.1;4.1.99
18898,1.21.99;1.3.99;1.17.99;1.12.99
18914,3.1.4;2.10.1;3.6.1;2.4.2
18966,4.2.1;4.2.3;1.1.3;1.13.11
19034,5.1.3;5.3.1;5.1.2;5.1.99
19046,2.3.2;2.4.1;2.3.1;2.8.3
19118,1.11.2;1.14.18;1.14.15;1.14.19
19146,3.1.6;3.6.2;1.8.99;1.16.1
19178,4.1.2;2.6.1;5.3.3;4.1.3
19186,1.2.1;2.3.2;2.4.1;2.8.3
19218,1.4.2;4.1.99;3.7.1;1.16.99
19238,4.1.2;5.3.3;5.4.99;4.2.1
19262,4.1.1;7.2.4;1.21.99;1.13.12
19282,1.14.18;1.10.3;1.14.14;1.13.11
19318,2.1.3;4.1.99;1.14.20;4.1.1
19326,1.14.13;1.14.19;1.14.14;1.14.15
19378,2.1.1;1.5.1;2.3.1;2.5.1
19502,3.10.1;3.11.1;3.5.3;3.5.2
19534,3.5.99;4.3.1;3.3.2;3.5.5
19582,2.5.1;2.8.4;1.1.7;2.10.1
19586,1.3.8;2.1.1;1.5.1;1.5.8
19598,3.5.5;3.13.1;3.5.99;4.3.1
19610,2.1.1;2.8.4;2.4.99;2.3.1
19650,4.3.3;6.3.2;6.2.1;2.6.1
19726,4.1.1;7.2.4;4.1.99;1.3.1
19746,1.3.99;1.21.99;5.3.3;1.17.99
19842,3.13.1;3.5.1;3.10.1;3.4.13
19910,1.4.2;1.17.99;1.1.2;1.3.99
19970,1.11.1;1.11.2;1.14.19;1.1.3
19978,2.7.6;2.7.1;2.7.9;2.7.11
19990,5.4.99;4.1.2;4.2.1;4.2.3
20018,1.1.98;1.3.8;1.19.1;1.17.8
20078,2.1.1;2.3.1;2.5.1;4.1.99
20122,4.3.3;6.3.2;6.3.4;6.1.1
20222,6.3.1;6.3.4;2.1.3;6.4.1
20270,5.4.99;3.3.2;2.3.1;4.2.99
20302,4.3.3;6.3.2;6.3.4;6.2.1
20338,3.12.1;3.1.6;1.8.99;3.13.2
20346,2.8.4;2.4.99;1.18.1;1.7.7
20378,2.1.1;1.5.1;1.3.8;5.5.1
20382,2.1.1;1.5.1;2.3.1;1.3.8
20386,1.14.13;4.1.99;1.14.19;1.14.14
20390,1.14.13;4.1.99;2.1.1;2.3.1
20402,3.5.1;3.5.5;3.5.2;3.10.1
20410,2.4.2;2.7.7;2.4.1;2.7.1
20482,2.8.2;2.7.3;2.8.5;3.6.2
20490,2.4.1;2.3.1;2.3.2;2.8.3
20570,3.5.2;3.10.1;3.5.3;3.4.13
20574,1.14.15;1.3.7;1.14.18;1.14.12
20598,2.8.4;1.18.1;2.4.99;7.2.1
20634,2.3.2;3.1.2;2.3.1;1.2.1
20662,3.5.1;3.4.13;3.5.2;3.4.19
20793,6.2.1;6.3.2;4.3.3;6.1.1
20797,4.1.2;5.3.3;5.4.99;2.1.2
20821,3.1.6;1.8.99;3.6.2;1.16.1
20825,2.7.1;6.2.1;2.7.2;2.7.7
20873,2.4.1;2.3.1;2.3.2;1.1.1
20977,1.15.1;1.11.1;1.5.3;1.8.3
21001,2.7.2;2.7.1;1.6.1;2.7.11
21081,2.5.1;4.4.1;4.5.1;4.2.3
21129,2.1.1;2.5.1;2.3.1;4.1.99
21161,2.3.2;2.8.3;2.4.1;2.3.1
21225,2.7.8;3.1.4;3.6.1;2.4.2
21269,2.1.1;1.5.1;2.3.1;4.1.99
21353,4.1.1;1.13.11;1.3.3;1.13.12
21389,3.5.1;3.13.1;3.5.5;3.4.13
21397,4.1.1;4.1.99;2.3.1;4.1.2
21445,1.5.1;2.1.1;1.1.1;2.3.1
21457,1.14.14;1.14.18;1.14.15;1.14.19
21489,3.1.1;1.15.1;3.2.1;1.11.1
21505,4.1.3;2.6.1;4.1.2;2.1.2
21525,2.4.1;2.3.2;2.3.1;2.8.3
21621,1.5.1;1.1.98;2.1.1;1.3.8
21625,1.5.1;1.1.98;2.1.1;1.3.8
21641,2.3.1;2.1.1;2.4.1;1.1.1
21709,4.2.1;4.4.1;1.1.2;4.2.3
21717,1.14.19;1.14.18;1.14.13;1.14.14
21733,2.1.3;1.14.20;1.14.11;4.1.99
21737,5.4.1;5.3.3;5.5.1;5.3.1
21753,4.1.2;5.4.99;5.3.3;4.3.1
21757,3.3.2;5.4.99;3.5.99;4.3.1
21809,3.5.1;3.10.1;3.4.13;3.5.5
21849,5.2.1;5.1.99;5.1.2;5.1.3
21869,4.3.1;3.5.99;3.5.4;3.3.2
21909,1.1.1;1.3.1;1.5.1;1.2.1
21945,2.7.1;2.7.2;6.2.1;2.7.7
21977,2.8.5;1.2.4;1.2.7;6.2.1
22021,7.2.2;7.4.2;7.6.2;6.4.1
22081,1.14.13;1.14.19;1.14.14;1.14.15
22117,3.1.1;2.4.1;1.1.1;2.7.1
22225,1.14.13;1.14.19;1.14.15;1.14.14
22369,5.1.99;5.1.3;5.1.2;5.3.1
22373,1.15.1;1.11.1;1.7.6;3.2.1
22429,4.2.1;4.2.3;1.14.13;1.14.15
22457,3.4.13;3.10.1;3.5.3;3.4.19
22493,3.5.4;3.5.3;3.10.1;3.4.17
22517,1.2.3;4.1.1;3.1.1;2.8.3
22621,1.13.11;4.2.1;1.3.3;1.14.18
22637,3.1.3;3.1.4;3.6.1;3.1.7
22657,3.1.4;3.6.1;3.1.3;3.5.5
22705,3.5.5;3.5.99;1.7.99;3.13.1
22729,6.2.1;2.8.3;2.3.1;2.3.2
22821,2.4.99;2.4.3;2.4.2;2.7.8
22833,3.5.99;3.5.4;4.3.1;4.3.99
22857,2.4.1;2.8.3;2.3.1;2.3.2
22861,2.4.2;2.7.7;6.3.2;2.5.1
22909,3.5.4;4.3.1;3.2.2;3.5.99
22941,1.2.7;1.2.3;3.1.1;1.8.3
22945,1.3.8;2.1.1;1.5.1;4.99.1
23041,2.4.1;2.3.2;2.8.3;2.3.1
23077,2.3.1;2.1.1;2.4.1;2.3.2
23105,4.1.2;5.4.99;5.3.3;5.3.99
23121,6.4.1;7.4.2;7.2.2;7.6.2
23157,3.5.99;4.8.1;3.3.2;4.2.3
23161,4.1.2;4.2.1;4.3.1;5.4.99
23249,2.1.1;2.3.1;2.5.1;4.1.99
23269,3.10.1;3.5.3;3.11.1;3.5.2
23293,3.1.1;1.2.3;3.1.2;2.3.2
23345,3.2.2;3.9.1;3.4.17;4.2.2
23397,3.1.1;3.1.3;1.2.3;3.3.2
23453,2.7.1;2.7.2;5.1.1;6.2.1
23473,2.4.1;2.3.1;2.3.2;3.1.1
23489,1.3.8;1.19.6;1.5.8;1.3.7
23541,4.3.3;6.3.2;6.3.4;6.1.1
23549,2.1.1;2.3.1;2.5.1;2.8.4
23557,4.3.1;3.5.1;3.5.99;3.5.4
23621,6.3.2;4.3.3;6.3.4;6.1.1
23629,2.4.2;2.7.7;2.5.1;2.4.99
23661,3.5.99;3.5.4;4.3.1;4.8.1
23689,4.3.1;3.5.4;3.5.99;3.2.2
23725,1.2.3;1.3.3;4.1.1;1.13.12
23757,1.1.3;1.14.18;1.11.2;1.3.3
23773,2.1.1;2.3.1;5.5.1;1.5.1
23781,2.3.2;2.4.1;1.2.1;2.8.3
23789,2.8.3;6.2.1;2.3.2;2.3.1
23825,1.5.1;2.1.1;1.1.1;2.3.1
23857,2.1.1;1.1.98;3.3.2;1.7.99
23897,4.1.2;5.4.99;5.5.1;5.3.3
23905,6.2.1;2.6.1;2.8.3;2.7.13
23917,4.1.1;7.2.4;4.1.99;1.3.1
23933,3.3.2;5.4.99;3.2.1;4.1.2
23973,1.1.1;1.3.1;2.3.1;2.4.1
24009,1.2.7;1.8.3;1.8.4;2.8.3
24041,2.1.1;2.3.1;2.4.1;2.8.3
24141,2.1.1;2.3.1;2.5.1;4.1.99
24153,2.7.1;2.2.1;2.7.2;2.7.6
24205,3.13.2;3.12.1;4.5.1;3.1.7
24225,2.3.1;2.1.1;2.4.1;1.1.1
24229,2.3.1;2.1.1;1.1.1;2.4.1
24245,1.1.98;2.1.1;1.3.8;1.5.1
24265,2.1.2;5.1.1;5.4.1;4.1.2
24269,1.1.1;1.2.1;1.5.1;1.3.1
24297,3.5.1;3.4.13;3.10.1;3.5.2
24373,3.1.4;3.6.1;3.1.3;3.2.1
24477,3.5.2;3.4.13;3.5.1;3.13.1
24525,1.14.15;1.14.18;1.14.99;1.14.14
24613,2.1.1;2.3.1;3.3.2;2.4.1
24617,2.1.1;2.3.1;2.4.1;5.5.1
24625,4.3.3;5.1.1;6.3.4;6.3.2
24794,4.4.1;4.5.1;2.6.1;2.1.3
24830,4.1.3;2.1.3;2.6.1;2.1.2
24837,2.1.3;1.14.20;1.14.11;1.13.12
24965,1.14.15;1.14.18;1.2.5;1.14.12
24969,1.14.15;1.14.18;1.2.5;1.14.99
24973,1.14.18;1.7.5;1.2.5;1.13.11
24977,1.14.15;1.2.5;1.14.99;1.14.18
24985,1.7.5;1.14.18;1.2.5;1.14.15
24989,1.2.5;1.14.18;1.14.15;1.13.11
25038,2.8.3;2.3.2;2.4.1;2.3.1
25042,4.3.3;6.3.4;2.1.3;6.3.1
25063,2.1.1;5.5.1;1.5.1;4.1.99
25067,1.1.1;1.5.1;1.3.1;2.3.1
25075,3.5.99;3.3.2;4.3.1;1.14.16
25144,1.1.9;3.7.1;3.11.1;1.2.99
25174,3.4.17;3.4.19;3.5.1;3.5.3
25194,2.1.1;1.5.1;1.4.1;1.3.1
25210,3.5.5;3.5.1;3.3.2;3.13.1
25214,3.1.3;3.5.5;3.1.4;3.1.2
25242,3.5.4;4.3.1;3.5.99;4.3.2
25250,4.1.3;2.1.3;1.3.98;7.2.4
25258,5.4.99;4.2.3;3.3.2;4.2.1
25400,4.2.3;4.2.1;3.3.2;5.4.99
25473,2.5.1;4.1.99;4.2.3;4.2.1
25485,5.4.99;2.5.1;4.2.3;4.1.99
25602,2.3.2;2.4.1;2.3.1;2.8.3
25606,2.3.2;2.8.3;2.4.1;2.3.1
25679,6.3.2;4.3.3;6.2.1;6.1.1
25687,2.5.1;4.5.1;2.7.7;3.1.7
25841,4.1.2;4.2.1;3.3.2;4.3.1
25913,1.5.99;1.4.99;4.3.1;1.4.3
25917,1.21.99;1.3.99;1.14.16;1.3.3
25921,1.16.3;1.3.99;1.3.3;1.21.99
25925,1.3.99;1.21.99;1.14.16;1.1.99
25929,1.3.99;1.16.3;1.13.11;1.21.99
25933,1.16.3;1.5.99;1.4.99;1.17.2
25937,1.16.3;1.5.99;1.4.99;1.1.99
25941,1.3.99;1.16.3;1.21.99;1.1.99
25953,2.6.1;5.1.1;6.2.1;4.1.3
26056,2.7.7;2.7.9;6.5.1;2.7.6
26069,2.3.2;2.4.1;2.3.1;2.8.3
26116,5.4.99;4.2.3;5.5.1;2.5.1
26120,1.1.7;1.5.7;1.17.7;2.9.1
26218,1.14.14;1.14.18;1.10.3;1.14.19
26222,1.14.14;1.14.15;1.2.5;1.14.18
26483,2.5.1;2.7.7;4.3.3;6.2.1
26491,1.11.1;1.15.1;1.5.3;1.8.3
27283,3.5.1;3.4.19;3.13.1;3.3.2
27291,1.2.99;1.16.3;1.17.2;1.2.2
27311,1.14.18;1.1.3;1.11.2;1.13.11
27354,2.1.1;2.5.1;2.3.1;2.4.2
27398,4.3.1;3.3.2;3.5.99;3.5.4
27414,1.14.11;1.13.12;1.3.3;1.2.3
27434,2.3.1;2.1.1;2.8.3;2.4.1
27486,3.5.1;4.3.1;4.3.2;3.5.4
27539,4.2.1;4.2.3;1.1.3;1.13.11
27587,2.6.1;4.1.3;4.1.2;1.1.99
27607,2.8.3;3.5.1;2.3.2;3.1.2
27611,1.2.99;1.2.2;1.16.3;1.17.2
27655,4.1.2;4.1.3;2.6.1;5.3.99
27703,4.1.2;5.4.99;5.3.3;5.3.99
27719,3.2.2;3.5.4;3.9.1;4.3.1
27763,3.1.7;3.1.3;2.5.1;4.5.1
27879,3.1.4;3.1.3;3.6.1;3.1.7
27959,3.2.2;3.9.1;3.4.17;4.6.1
27963,2.1.3;1.4.5;1.14.11;1.14.20
27967,2.6.1;2.1.2;4.3.2;4.3.3
28111,4.5.1;4.4.1;2.5.1;4.3.3
28183,4.2.1;4.2.3;4.1.99;1.13.11
28203,2.4.99;2.8.3;2.4.1;2.3.1
28239,1.10.3;1.14.18;1.14.14;1.14.99
28243,1.14.14;1.10.3;1.14.18;1.13.11
28391,5.1.1;5.1.99;5.3.1;5.1.3
28688,4.1.99;1.14.13;1.5.1;1.6.5
28796,1.1.98;2.1.1;1.7.99;1.4.1
28808,3.5.1;3.4.13;3.4.19;3.10.1
29068,1.13.11;3.1.1;4.1.1;1.16.3
29504,4.2.3;2.5.1;3.1.7;5.4.99
29588,2.3.1;2.1.1;2.5.1;2.4.1
29768,2.7.2;2.7.1;2.7.6;3.6.5
29780,2.7.2;2.7.1;2.7.7;2.7.6
29792,7.2.2;6.4.1;2.7.2;7.2.4
29872,7.2.2;3.6.4;5.6.2;7.1.2
29880,2.7.9;2.7.7;6.5.1;2.7.2
29884,2.7.9;2.7.7;2.7.2;6.1.1
29888,7.2.2;7.6.2;7.4.2;7.5.2
29904,7.5.2;7.6.2;7.1.2;7.3.2
30076,3.2.2;3.9.1;3.4.17;3.5.4
30112,1.13.11;4.1.1;1.16.3;4.1.2
30176,1.2.5;1.13.11;1.17.5;1.14.99
30220,2.1.1;1.4.1;3.3.2;2.8.4
30248,1.14.18;1.13.11;1.10.3;1.1.3
30280,1.1.7;1.7.7;1.18.1;1.3.7
30316,1.14.13;1.14.19;4.1.99;4.2.1
30320,1.14.13;1.14.19;1.14.14;4.1.99
30332,1.14.15;1.14.18;1.14.19;1.14.13
30372,4.2.1;4.2.3;4.1.99;4.3.1
30456,4.2.1;4.3.1;4.2.3;5.4.99
30464,2.5.1;4.1.99;4.2.3;5.4.99
30716,4.2.1;4.2.3;5.4.99;4.1.2
30728,4.1.99;4.1.2;4.2.1;4.2.3
31012,5.5.1;5.4.99;3.3.2;5.3.99
31304,2.1.1;2.4.2;2.5.1;2.3.1
31328,2.7.1;2.4.2;2.7.7;2.7.6
31376,7.2.4;4.1.1;3.7.1;1.2.99
31380,3.5.2;3.11.1;3.7.1;7.2.3
31384,5.4.99;5.5.1;5.3.1;5.1.3
31432,2.5.1;4.2.3;5.4.99;4.1.99
31436,5.4.99;2.5.1;5.5.1;4.1.99
31456,2.1.1;2.3.1;1.5.1;3.3.2
31512,2.3.2;2.4.1;3.1.2;2.3.1
31564,3.5.1;3.4.19;3.5.4;4.3.1
31580,4.2.3;4.2.1;1.1.2;4.1.99
31736,2.1.1;2.3.1;2.4.1;2.8.3
31756,1.14.19;4.2.3;1.14.13;4.2.1
31796,4.2.3;4.2.1;5.4.99;4.1.99
31804,3.1.4;3.1.1;3.3.2;3.1.3
31808,4.2.3;2.5.1;4.1.99;4.2.1
31832,5.4.99;4.2.3;4.1.99;2.5.1
31864,5.4.99;5.5.1;4.2.99;3.3.2
31912,2.3.1;4.1.3;2.8.3;2.4.1
31988,5.4.99;2.1.2;5.5.1;5.3.1
32028,4.1.99;2.5.1;4.2.3;4.2.1
32160,4.1.2;3.3.2;3.5.99;4.3.1
32244,5.4.99;5.3.3;4.1.2;5.3.99
32260,4.1.3;2.3.1;2.8.3;2.1.3
32340,2.1.1;1.3.8;1.1.98;1.5.1
32344,2.1.1;1.1.98;1.5.1;1.3.8
32364,1.1.3;1.5.3;1.3.3;1.14.18
32500,1.14.13;1.14.19;1.14.15;4.1.99
32644,1.14.99;1.14.15;1.17.99;4.1.99
32708,5.4.99;5.5.1;5.3.99;4.2.3
32932,2.4.3;2.4.99;1.20.4;2.7.8
32940,3.1.1;2.4.2;3.1.4;2.4.99
32944,3.1.4;3.6.1;3.1.1;3.1.3
33424,2.4.2;2.7.7;2.7.8;4.6.1
33448,2.1.1;2.3.1;1.5.1;4.1.99
33892,2.3.1;1.1.1;2.4.1;2.1.1
34212,1.5.1;2.1.1;5.5.1;1.4.1
34224,1.3.99;1.21.99;1.17.99;1.1.99
34240,5.3.3;5.3.2;4.1.2;5.3.99
34308,1.14.13;1.14.15;1.14.19;1.14.12
