Reaction name,SIMMER pred
22517,2.7.14;2.7.1
63969,6.4.1
56717,
11953,5.3.2
30220,1.3.1;1.1.1
21733,
12734,2.4.2
34312,1.14.12;1.1.1
11265,1.12.1;1.1.1
14674,7.2.2
31384,5.4.99
49097,
57577,1.14.14
60089,1.14.13;1.1.1
28391,5.1.3;5.1.1
15658,1.14.12;1.1.1
54805,1.8.1;1.1.1
14342,5.3.3
48017,1.14.12;1.1.1
43221,2.1.1
25953,4.3.3;4.1.2
23857,1.6.2;1.18.1;1.1.1
76408,
59621,3.4.13;3.5.1
15286,2.5.1
47421,4.2.1
51009,5.1.3;5.1.1
25941,1.3.99;1.17.3
25258,
42101,6.3.1
11313,5.1.3;5.1.1
12165,2.8.2
43737,2.1.1
15062,1.6.5;1.18.1;1.1.1
14542,6.2.1;2.3.1
23789,6.2.1
56661,1.1.1
81312,5.5.1
18630,2.7.1
56845,2.1.1
14266,2.6.1
31756,5.3.3
52145,2.3.1
24613,1.1.1
69345,5.1.3;5.1.1
63365,
76556,
21641,1.1.1
32940,2.8.2
19046,2.3.1
18090,
37108,3.1.3
30280,1.12.1;1.1.1
70808,
14358,2.7.1
18242,5.4.99
18590,2.7.7
20490,
18898,1.11.1
59573,3.4.13;3.5.1
17306,2.1.4
25063,1.3.1;1.1.1
16254,1.3.1;1.14.12;1.1.1
36848,2.7.7
10805,5.1.3;5.1.1
56701,1.14.20;1.14.11
32500,1.1.1
21353,
42361,5.1.3;5.1.1
46165,1.14.13;1.1.1
48689,3.4.17
10937,7.1.1
14822,1.1.2;1.1.99
19970,
52613,1.3.8
43125,2.1.1
77904,1.3.99
36180,2.8.2
29588,1.1.1
16122,3.5.2;3.5.1
28243,1.14.19;1.14.14
38452,1.6.2;1.18.1;1.1.1
12385,5.3.3
24265,4.1.99
27703,4.1.1
36280,1.5.1;1.1.1
12606,4.1.1
42065,2.7.7
48785,4.1.2
25194,1.14.12;1.1.1
74156,
21129,2.1.1
49585,5.1.3;5.1.1
14850,2.1.4
42725,2.1.1
24794,5.3.1
28808,3.5.1
49173,2.1.1
31436,4.2.3
25174,2.1.4
67817,3.5.1
45169,2.3.1
74280,2.3.1
19318,6.3.1;6.3.2
11689,6.1.1
19746,1.1.3
28111,2.1.1
19146,5.4.2;3.1.3
31432,4.2.3
57997,2.4.1
54833,1.14.14
18398,6.1.1
60093,1.1.1
65901,1.14.20
22373,1.13.11
82852,1.14.13;1.1.1
23933,
22369,5.1.3;5.1.1
43141,2.1.1
25929,1.3.99
54893,
39980,2.1.1
43149,2.1.1
51937,1.5.4
14046,4.1.1
23473,
30464,4.2.3
22909,3.5.4
18966,
34428,1.23.1;1.1.1
20378,1.1.1
16166,4.1.1
19282,1.14.14
12337,5.5.1
56769,1.14.99;1.14.15
14270,1.6.5;1.1.1
23973,4.1.1
55057,1.14.14
21489,3.2.1
64657,1.2.1;2.3.1
14534,
20122,6.1.1
15914,2.7.7
32708,4.2.3
65885,1.13.11
49169,2.1.1
12341,2.3.2
68465,3.1.4
33424,2.7.1
16914,3.6.1
63137,6.3.5;2.7.8
36792,2.1.4
19586,1.1.1
19534,2.1.4
11453,1.14.14
30316,1.5.1;1.1.1
37240,3.1.4
56665,1.1.1
12585,5.3.3
32344,1.1.1
73856,2.4.1
17882,3.5.1
29780,7.2.2
36604,1.14.11
22657,3.6.1
34212,1.1.1
26491,4.1.2
16226,3.5.1;1.5.3
18350,6.1.1
50361,4.1.2
10621,1.2.1
16562,5.4.99
70456,2.1.2
16274,2.8.2
36900,2.1.1
34224,1.14.99
58565,1.1.1
75252,1.1.3
15818,1.3.99
42397,2.1.1
21977,2.8.2
16202,3.3.2
35828,
38316,3.3.2
40396,1.5.1;1.3.1
23917,4.2.1
32260,4.1.2
21269,1.14.13
12533,1.8.7
77640,3.1.4
23041,2.3.1
12978,
48001,1.3.1
14950,1.17.3
62241,4.1.99
57081,4.4.1
16030,2.1.4
25473,4.2.3
24245,1.1.1
15062,1.6.5;1.18.1;1.1.1
26116,4.2.3
28796,1.6.2;1.18.1;1.1.1
14598,3.6.1
55581,6.3.1
48753,1.14.20;1.14.11
16466,
15458,1.14.12;1.1.1
24989,
16606,2.3.1
74088,2.7.1
24973,
15430,1.14.99
15346,6.3.2
12994,1.3.8
42833,1.14.11
43157,2.1.1
41469,1.14.14
15954,6.3.1;2.7.1
59989,1.3.1
30332,1.14.19
59185,4.1.1
19582,2.5.1
73232,1.14.14
83264,3.4.17
54037,
13802,1.7.1;1.14.13
35628,2.4.1
25400,1.13.11
32244,4.1.2
27611,
22861,2.7.7;3.6.1
20598,1.8.1;1.1.1
12257,1.1.1
20825,2.7.1
38268,5.3.3
15930,
70040,1.14.14
34784,1.1.1
13598,2.1.4
37336,3.5.2;3.5.1
11181,6.1.1
11721,6.3.4
24969,1.14.15;1.14.18
60097,1.1.1
47001,1.3.1;1.1.1
38448,3.2.1;2.4.1
10365,2.3.1
51477,5.4.99
46625,5.1.3;5.1.1
50761,1.8.5
18246,2.7.1
24297,3.5.2
24041,1.6.2;1.18.1;1.1.1
59625,3.4.13;3.5.1
25038,2.7.1
20222,6.3.4;6.3.2
43565,
17554,2.7.14;2.7.1
25933,1.3.99;1.17.3
29884,7.2.2
17054,5.3.1
69337,5.1.3;5.1.1
31012,5.5.1
36216,3.6.1
25921,1.3.99;1.17.3
64161,2.7.11
11681,6.3.1
31328,2.7.8;2.4.1
12261,2.7.1
60445,3.5.1
24977,1.14.15
14142,1.8.5
62577,7.2.2
16846,2.3.1
64801,1.4.1;1.1.1
10705,6.1.1
21001,
31304,1.14.13;1.1.1
14658,4.1.2
10041,3.1.4;3.1.3
41228,4.1.2
36332,2.5.1
64653,1.1.1;1.2.1
69045,4.2.1
47041,2.8.1
76572,4.2.1
23773,1.3.1;1.1.1
42745,2.1.1
19118,5.3.2
10757,6.3.1
21945,2.7.1
64881,3.6.1
38588,2.4.1
31564,3.4.19
42905,2.1.1
82856,1.14.13;1.1.1
25250,4.1.1
27763,3.6.1
42777,2.1.1
51545,5.1.3;5.1.1
58493,7.2.2
55929,1.14.14
23897,4.1.1
19186,2.3.1
45897,3.6.1
27607,
24009,6.3.5;2.7.1
38460,2.3.1
51009,5.1.3;5.1.1
52105,2.4.3;2.4.1
49065,1.11.2;1.14.18
11741,1.8.1;1.14.13
20386,1.14.12;1.1.1
13930,2.1.4
23105,4.1.2
19910,
30320,1.5.1;1.1.1
36184,3.6.1;2.8.2
18598,1.6.5;1.18.1;1.1.1
82240,2.1.4
38620,3.2.2
27763,3.6.1
20482,2.8.2
59361,3.4.13;3.5.1
42741,2.1.1
32028,4.2.3
16506,3.3.2
69341,5.1.3;5.1.1
17098,5.3.2
19262,7.2.2
20977,
59189,5.1.3;5.1.1
24617,1.1.1
16058,2.4.1
59381,1.14.13;1.1.1
10089,2.4.1
11081,3.1.3
54289,2.7.7
36272,1.5.1;1.14.13;1.1.1
15266,4.3.3;4.1.99
17234,1.1.99
18686,1.3.1;1.1.1
46161,1.14.12;1.1.1
30372,
25485,4.2.3
20821,3.1.3;3.1.1
43137,2.1.1
70364,3.5.1
41741,2.1.1
42781,2.1.1
74092,2.7.1
46865,2.3.1
13950,1.6.2;1.18.1;1.1.1
59613,3.5.1
60085,1.1.1
31988,5.4.99
15750,4.1.2
27486,3.5.1
25214,2.4.3;2.4.1
27587,2.6.1
21625,1.19.1;1.14.99;1.5.1
43197,2.1.1
22857,2.3.1
22833,
40400,1.3.1
12193,4.2.3
54061,4.2.3
14202,5.3.3;4.2.1
21625,1.19.1;1.14.99;1.5.1
24153,2.7.1
20574,1.11.2;1.14.18
61021,2.3.1
36660,3.1.1
32932,3.6.1
30716,
20793,6.1.1
19378,1.19.1
11253,
42581,6.1.1
32644,1.14.15
51005,5.1.3;5.1.1
23905,2.3.1
23161,1.1.99
59573,3.4.13;3.5.1
31380,5.4.4
22945,1.1.1
23453,2.7.1
35096,2.1.1
62581,7.2.2
12730,5.5.1
84096,2.3.1
27967,4.2.3
28203,6.3.5
45057,1.13.12;1.13.11
75932,
32160,
54497,4.2.3
61581,1.3.1
42097,6.3.1
49293,2.7.1
70184,3.2.1
20018,1.3.3
17750,1.3.99;1.17.3
49757,1.14.13
31796,5.5.1
20402,
13482,6.1.1
82860,1.14.13;1.1.1
54657,
78780,2.1.4
22457,2.3.1;2.6.1
65221,1.3.1;1.1.1
24965,1.14.18;1.14.15
34772,1.14.13;1.1.1
15118,2.4.1
20270,3.2.1
21869,3.5.4
28239,1.14.19;1.14.14
43773,2.1.1
12297,
58049,2.3.1
84484,
65153,2.4.1
50417,2.3.2
11281,2.1.1;2.1.2
79232,2.5.1
13182,7.2.2
11265,1.12.1;1.1.1
65493,
61717,7.2.2
42917,2.8.4;2.1.1
23781,2.3.1
21225,2.8.2
22081,1.14.13;1.1.1
54057,4.2.3
22821,2.4.2;2.4.1
16270,1.7.1
49749,1.3.1;1.5.1
68013,1.17.3
54105,2.1.1
15902,
16130,1.14.13;1.1.1
33448,1.1.1
19238,
24373,2.4.1
59629,3.4.13;3.5.1
67909,
47837,2.7.4;2.7.1
31808,4.2.3
42401,2.7.1
13522,
10081,1.3.1;1.1.1
79280,6.3.2;6.4.1
50773,
11365,2.7.1;6.7.1
27434,1.8.1;1.14.13
12918,3.2.1
16026,2.3.1
82308,2.3.1
15418,1.1.1
31804,3.2.1;2.4.1
25687,
13126,2.3.1
55221,1.14.18
55753,1.8.7
79228,2.5.1
19598,
27719,3.1.3;3.1.4
10285,
36596,1.6.2;1.18.1;1.1.1
43785,2.1.1
18062,
52565,2.6.1
15834,1.13.11
18738,6.3.1
16846,2.3.1
72884,6.4.1
25917,1.3.99
74276,2.3.1
27414,1.14.11
12902,2.1.4
25679,6.1.1
23757,
35440,2.7.7;2.7.8
54713,2.1.1
12257,1.1.1
59469,3.5.1
34328,1.14.13;1.1.1
52561,2.6.1
13678,5.1.3;5.1.1
26056,2.7.7;2.4.1
44061,2.3.1
53641,4.2.3
55749,1.8.7
11349,7.2.2
23825,1.3.1;1.1.1
65029,1.14.15
23077,1.14.13;1.3.1
20797,5.3.3;4.2.1
27959,3.2.2
59225,4.2.3
15150,1.1.99
19218,
21757,
25913,1.3.99;1.17.3
29068,1.1.5
36080,3.1.4
16802,2.8.2
22621,4.2.1;4.1.1
18766,3.1.4
21709,
16702,1.1.1
74168,2.1.1
20634,2.3.1
26222,1.14.14
23269,2.1.4
21445,1.1.1
28183,5.3.3
27655,4.1.1
42361,5.1.3;5.1.1
18182,2.3.1
14462,2.4.1
60389,3.1.1
73844,2.4.1
13742,2.6.1
55201,2.5.1
13662,
19034,5.1.3;5.1.1
30248,7.1.1
74096,2.4.99
20873,2.4.2;2.4.1
50421,2.3.2
49181,2.1.1
47033,2.8.1
74100,2.4.99;3.2.1
59057,1.1.1
10669,
61789,6.2.1
18038,
14094,2.6.1
11025,2.7.11
36352,
38028,4.2.1
34788,1.1.1
22225,2.3.1
18654,3.5.1
37084,2.1.1
56997,4.4.1;4.2.1
34240,2.6.1
12758,1.5.1;1.1.1
24837,6.3.1;2.7.1
47993,
30176,1.3.5
12541,6.1.1
21717,5.5.1;1.14.16
21397,4.1.1
50697,1.17.99
27963,5.4.1;1.1.5
10037,1.1.99
22705,1.17.3
59149,6.2.1
25144,4.1.1
23249,2.1.1
31512,6.2.1;2.3.1
10745,1.14.12;1.1.1
16662,2.1.1
18498,5.1.3;5.1.1
24830,2.7.13;6.2.2;2.7.1
10849,7.2.2
78460,7.2.2
19178,5.4.3
64649,1.1.1;1.2.1
55981,2.3.1
25841,4.1.1;4.1.2
13962,6.6.1
17030,
11849,1.8.4
16706,1.1.1
30112,
22117,2.4.1
34784,1.1.1
48897,1.3.7
22429,
15418,1.1.1
36288,1.5.1;1.14.13;1.1.1
48265,
46869,2.3.1
12738,1.8.4
51117,2.1.1
23661,
38312,2.1.1
10349,6.3.2
31376,4.1.1
11765,5.1.3;5.1.1
23345,3.2.2
21525,2.3.1
43333,2.8.4;2.1.1
58869,1.14.18
55585,2.1.1
33892,1.1.1
12429,1.14.13;1.1.1
12233,1.8.4
22637,3.6.1
23549,2.1.1
23489,1.1.1
24477,
47997,1.3.1
59609,3.4.13;3.5.1
21849,5.1.3;5.1.1
56669,1.1.1
18754,1.2.1;1.1.1
43049,5.1.3;5.1.1
18066,7.2.2
27539,
34776,1.1.1
44745,2.3.1
65897,4.2.1
20302,6.1.1
36972,5.1.3;5.1.1
54053,4.2.3
18102,1.14.12;1.1.1
19990,4.1.2
73912,2.7.10;2.7.1
19378,1.19.1
14430,7.2.2
37368,2.7.8
58953,2.4.1
26218,1.14.14
36600,1.6.5;1.18.1;1.1.1
35192,1.13.12
12826,1.8.4
23725,
36284,1.5.1;1.14.13;1.1.1
19842,
21909,1.14.13;1.3.1;1.1.1
76560,
17546,2.7.14
10809,
34840,2.3.1
32340,1.1.1
57609,1.14.12;1.1.1
10501,2.3.1
24229,1.14.12;1.1.1
23541,6.1.1
21737,5.4.99
53493,2.1.1
16846,2.3.1
22941,2.7.14;2.7.1
55661,1.14.99;1.14.15
23157,4.8.1
36276,1.5.1;1.14.13;1.1.1
12594,3.6.1
21389,3.5.1
27354,2.1.1
55565,2.7.10;2.7.1
24625,6.1.1
14894,5.4.99
27763,3.6.1
14146,6.3.1
11981,1.14.13
35028,7.2.2
29792,7.2.2
18210,4.2.3
21621,1.14.99;1.5.1
34780,1.1.1
25075,1.13.11
43145,2.1.1
63361,1.3.3
43097,2.1.1
27879,3.1.4
43129,2.1.1
18358,1.1.1
18598,1.6.5;1.18.1;1.1.1
16910,2.6.1
29872,7.2.2
26120,
17842,2.4.1
36772,2.4.1
15862,3.13.1
53269,5.1.3;5.1.1
46165,1.14.13;1.1.1
43793,2.1.1
47497,1.1.1
19726,4.2.1
27283,
36064,4.2.3
56653,1.1.1
12029,
19502,2.3.1;2.1.4
24525,1.14.18
20338,
11241,2.7.4;2.7.7
13818,1.14.99
25602,2.3.1
13850,1.1.2;1.1.99
14558,3.2.1
23397,
43161,2.1.1
23621,6.3.3;6.3.2
11061,6.1.1
32944,3.6.1
34704,4.2.3
57025,4.1.1;4.1.99
31456,1.19.1;1.14.99
16970,5.1.3;5.1.1
21621,1.14.99;1.5.1
51577,2.4.1
12722,2.5.1;2.1.1
49573,4.98.1;4.99.1
78944,1.14.13
48313,1.14.13;1.3.1
17774,6.1.1
31832,4.2.3
27398,3.2.1
17158,6.3.1;2.7.1
56597,1.14.14
43685,6.7.1
29904,7.2.2
14458,2.3.1
25242,2.6.3;2.6.1
56045,3.2.1
22637,3.6.1
19502,2.3.1;2.1.4
34380,2.4.1
20390,1.14.13;1.1.1
20382,1.1.1
19978,2.8.2
52809,2.1.1
37088,2.1.1
51713,5.1.3;5.1.1
29888,7.2.2
30728,2.7.1
16730,1.3.1;1.1.1
54117,4.2.3
16498,2.1.1
32364,1.3.3
14258,2.4.1
25606,2.3.1
20570,2.1.4
30076,3.2.2;2.4.2
43381,
42493,1.14.19;1.14.14
57849,1.13.11
12069,
44361,4.1.3
46161,1.14.12;1.1.1
24205,
13730,
24141,2.1.1
25042,3.1.6
42685,3.4.19
16786,2.1.1
15614,1.14.13
77644,3.1.4
43213,2.1.1
50713,1.14.19;1.14.14
21457,1.14.19;1.14.14
46953,1.17.1;1.1.1
42645,2.7.8
45629,5.1.3;5.1.1
43605,1.14.14
80660,2.1.1
66921,4.1.2
36328,2.5.1
26069,2.3.1
14222,
35832,
29504,4.2.3
42737,2.1.1
16290,1.3.1;1.1.1
23293,2.7.14
23557,3.5.1
25925,1.3.99
14022,1.14.15
50701,1.11.2;1.14.18
20662,3.5.1
21809,3.5.1
19610,2.1.1
10209,3.1.1
41533,1.14.16
15902,
11277,5.1.3;5.1.1
19326,1.14.13;1.1.1
11017,
28688,1.1.5
48013,1.14.13;1.1.1
21505,
34780,1.1.1
23453,2.7.1
35980,
31912,4.1.2
23689,
54097,2.1.1
74592,1.14.14
58045,2.3.1
22637,3.6.1
50413,2.3.2
54817,3.5.1
35624,3.5.1
56705,1.14.20;1.14.11
43153,2.1.1
17606,6.4.1;6.3.2
15014,4.1.99
51073,5.1.3;5.1.1
