reaction_id,Prediction
14950,1.3.99;1.17.99;1.14.99;1.12.99;1.14.19
15014,3.5.99;4.2.1;2.5.1;1.5.3;2.1.1
15062,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1
15062,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1
15118,2.4.2;3.2.2;2.7.8;2.4.1;5.4.99
15150,1.1.3;1.11.1;1.5.3;1.13.11;1.2.3
15198,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2
15266,4.1.99;4.3.3;4.2.3;2.5.1;3.5.99
15286,2.5.1;2.7.7;4.2.3;3.5.4;3.6.1
15346,6.3.2;5.1.1;6.3.1;6.1.1;6.3.4
15418,1.3.1;1.14.12;1.14.13;4.1.99;1.1.1
15418,1.3.1;1.14.12;1.14.13;4.1.99;1.1.1
15430,1.1.98;1.14.14;2.1.1;2.5.1;1.21.98
15458,1.14.12;1.3.1;1.1.1;1.14.13;1.12.1
15614,4.99.1;1.3.1;1.5.1;1.3.3;2.5.1
15658,1.14.12;1.14.13;1.3.1;4.1.99;4.1.1
15750,1.1.99;1.3.99;1.17.99;1.12.99;1.14.99
15818,1.4.3;1.1.3;1.11.1;1.5.3;1.11.2
15834,1.2.3;1.1.3;4.1.1;1.13.11;1.11.1
15862,3.1.3;3.6.1;3.6.4;3.6.5;6.3.5
15902,2.7.1;5.4.2;5.4.1;2.7.8;2.7.4
15902,2.7.1;5.4.2;5.4.1;2.7.8;2.7.4
15914,2.7.4;2.7.1;2.7.6;2.7.8;2.7.2
15930,3.5.1;3.5.4;1.13.12;4.1.1;3.1.1
15954,2.7.14;2.1.4;2.7.13;2.7.1;6.3.2
16014,6.1.1;3.6.1;2.7.7;2.7.2;2.7.6
16026,2.3.1;3.1.2;2.3.2;3.1.1;6.2.1
16030,3.5.3;3.5.1;4.3.2;2.1.4;2.1.3
16058,2.4.1;2.4.2;2.7.7;3.6.1;2.7.8
16122,3.5.1;3.1.1;3.7.1;4.1.1;6.3.1
16130,1.1.1;1.2.1;1.12.1;1.17.1;1.6.3
16166,1.13.12;3.5.1;4.1.1;1.4.99;3.4.17
16202,4.1.99;4.3.1;5.4.99;4.4.1;4.1.1
16226,3.5.1;3.5.5;4.1.1;3.5.2;1.4.99
16254,1.3.1;1.14.12;1.14.13;1.6.5;1.17.1
16270,1.7.1;1.1.1;1.12.1;1.17.1;1.3.1
16274,2.7.8;3.1.4;2.7.1;2.7.6;2.4.3
16290,1.5.1;1.7.1;1.1.1;1.17.1;1.4.1
16334,2.7.7;2.7.11;6.5.1;2.7.6;2.7.12
16338,1.14.14;1.14.19;1.17.8;1.3.8;1.14.99
16466,1.1.99;1.14.18;4.1.3;5.3.2;1.8.2
16498,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2
16506,3.3.2;4.1.99;4.4.1;5.4.99;5.3.3
16562,4.2.1;5.4.99;5.5.1;4.2.3;5.3.3
16606,2.3.1;4.2.1;4.1.3;3.1.2;2.8.3
16662,2.1.1;2.5.1;1.21.98;1.17.98;3.13.2
16702,1.1.1;1.12.1;1.17.1;1.6.3;1.5.1
16706,1.1.1;1.12.1;1.17.1;1.6.3;1.5.1
16730,1.14.12;1.3.1;1.14.13;1.1.1;1.17.1
16786,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2
16802,2.8.2;3.6.2;1.8.99;3.1.6;2.4.99
16814,3.7.1;2.6.1;4.4.1;4.2.1;4.1.1
16846,2.3.1;4.1.3;3.1.2;2.3.3;4.2.1
16846,2.3.1;4.1.3;3.1.2;2.3.3;4.2.1
16846,2.3.1;4.1.3;3.1.2;2.3.3;4.2.1
16910,1.4.3;1.7.2;1.4.2;1.8.2;1.14.19
16914,2.7.8;2.7.1;2.4.1;2.7.6;3.1.4
16970,5.3.2;5.1.2;1.1.1;4.2.1;1.1.99
16978,1.1.1;1.2.1;1.8.1;1.17.1;2.3.1
17014,3.11.1;4.1.1;2.5.1;2.7.7;2.4.1
17030,4.1.1;3.5.1;3.1.1;3.7.1;1.2.98
17054,2.2.1;5.3.1;4.1.2;1.1.99;5.3.99
17098,1.13.11;5.3.2;4.1.99;1.13.12;4.1.1
17158,2.7.14;2.7.1;2.7.13;2.7.2;2.7.6
17210,3.5.1;4.2.1;6.3.1;3.5.4;3.5.5
17234,1.1.1;1.1.99;5.3.1;1.1.3;4.1.2
17306,3.5.1;2.1.1;1.14.13;3.5.3;1.14.99
17546,1.8.4;6.2.1;2.8.1;2.7.4;1.8.3
17554,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2
17566,2.1.1;2.3.1;3.13.2;1.17.98;3.13.1
17606,6.3.2;6.3.3;6.3.1;3.4.17;6.1.1
17750,1.3.99;1.17.99;1.14.99;1.12.99;1.14.19
17766,3.1.1;2.7.2;4.1.1;1.2.1;3.7.1
17774,3.6.1;6.1.1;2.7.7;6.2.1;2.5.1
17842,2.4.1;2.4.2;5.1.3;3.2.1;2.7.8
17882,3.5.1;3.10.1;3.5.4;3.4.17;3.5.99
18038,3.5.3;3.5.1;1.4.9;1.14.99;1.14.13
18062,3.5.4;3.5.1;2.5.1;2.1.2;4.2.1
18066,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5
18090,3.5.3;3.5.1;1.14.13;2.1.3;1.4.9
18102,1.14.12;1.3.1;1.14.13;1.6.5;1.13.11
18166,1.3.1;1.14.12;1.1.1;1.12.1;1.6.3
18182,2.3.1;3.1.2;1.2.1;2.3.3;6.2.1
18210,4.2.3;5.3.3;5.5.1;4.2.1;5.4.99
18242,2.6.1;2.1.4;4.3.1;5.4.99;2.3.1
18246,2.7.1;2.7.4;2.7.6;2.7.11;2.7.8
18350,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7
18358,1.1.1;1.4.1;1.17.1;1.12.1;1.3.1
18398,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7
18498,5.1.3;2.6.1;5.1.2;1.1.1;4.1.2
18586,4.1.2;1.1.1;2.7.1;1.1.99;4.1.3
18590,2.7.7;2.7.4;2.7.6;6.5.1;6.2.1
18598,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1
18598,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1
18630,2.7.1;2.7.4;2.7.11;2.7.8;2.7.12
18654,3.5.1;3.5.5;1.17.99;1.4.99;3.5.2
18686,1.1.1;1.6.3;1.14.12;1.14.19;1.14.13
18738,3.6.1;2.7.1;3.6.4;3.6.5;2.7.4
18750,1.8.1;1.12.1;1.11.1;1.1.1;1.17.1
18754,1.8.1;1.12.1;1.11.1;1.1.1;1.17.1
18766,2.4.1;2.7.8;3.1.4;2.3.1;2.7.1
18878,2.1.1;3.13.2;2.3.1;1.17.98;2.5.1
18898,1.3.99;1.1.99;1.14.99;1.12.99;1.17.99
18914,2.4.3;2.4.99;3.1.4;2.7.8;2.7.1
18966,4.2.1;2.5.1;3.2.1;3.1.3;3.1.1
19034,5.1.3;2.7.1;1.1.1;5.4.99;2.7.8
19046,2.3.1;4.1.3;2.3.3;3.1.2;1.2.1
19118,1.10.3;1.3.3;1.14.17;1.14.99;1.14.13
19146,3.1.6;2.8.2;3.13.1;3.6.2;3.1.5
19178,5.1.1;2.6.1;5.4.99;6.3.2;2.7.4
19186,3.1.2;2.3.1;6.2.1;1.2.1;2.3.2
19218,2.7.7;2.5.1;2.7.8;3.6.1;2.4.99
19238,5.5.1;4.2.1;5.4.99;4.1.3;4.1.2
19262,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5
19282,1.14.14;1.14.99;1.14.19;3.5.99;1.3.8
19318,6.3.4;6.4.1;6.3.3;6.3.2;6.3.1
19326,1.14.13;1.6.3;1.17.1;1.3.1;1.14.19
19378,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1
19378,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1
19502,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3
19502,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3
19534,3.5.1;3.5.3;2.1.4;1.4.99;6.3.4
19582,2.5.1;2.1.1;1.1.98;3.13.2;1.21.98
19586,1.1.1;1.12.1;1.17.1;1.6.3;1.3.1
19598,3.5.3;3.5.1;1.14.13;2.1.3;1.4.9
19610,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
19650,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7
19726,4.1.1;5.4.99;5.1.3;1.1.1;2.4.2
19746,1.3.99;1.12.99;1.1.99;1.14.99;1.21.99
19842,1.14.15;1.2.7;1.97.1;1.14.19;1.7.7
19910,4.1.3;1.1.99;4.1.2;1.14.11;4.4.1
19970,1.7.2;1.7.1;1.14.99;1.7.99;1.14.19
19978,2.8.2;3.6.2;1.8.99;3.1.6;2.4.99
19990,5.3.1;5.5.1;5.3.3;5.3.99;4.2.3
20018,3.5.4;6.3.3;2.1.2;1.5.7;4.3.99
20078,2.1.1;3.13.2;2.3.1;1.17.98;3.13.1
20122,6.1.1;3.6.1;6.2.1;2.7.7;6.3.2
20222,6.3.1;2.1.2;2.7.4;6.3.3;3.5.1
20270,3.2.1;4.2.2;1.1.1;5.5.1;5.4.99
20302,6.1.1;3.6.1;6.2.1;2.7.7;6.3.2
20338,3.1.6;3.6.2;3.13.1;1.14.18;3.1.1
20346,1.8.1;1.12.1;1.11.1;1.1.1;1.17.1
20378,1.1.1;1.12.1;1.17.1;1.3.1;1.6.99
20382,1.1.1;1.12.1;1.17.1;1.3.1;1.6.99
20386,1.14.13;1.6.3;1.17.1;1.14.19;1.5.1
20390,1.14.13;1.6.3;1.17.1;1.14.19;1.5.1
20402,3.5.1;3.5.5;3.5.2;1.13.12;3.5.4
20410,5.4.2;2.7.1;2.7.4;2.4.1;2.7.8
20482,2.8.2;3.6.2;1.13.12;1.8.99;2.4.99
20490,2.3.1;5.4.99;5.5.1;3.1.1;2.7.8
20570,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3
20574,1.14.15;1.14.19;1.97.1;1.2.7;1.18.1
20598,1.8.1;1.12.1;1.1.1;1.17.1;1.2.1
20634,2.3.1;4.3.2;4.4.1;6.3.2;2.3.2
20662,3.5.1;3.4.17;6.3.2;5.1.1;1.13.12
20793,6.1.1;3.6.1;6.2.1;2.7.7;6.3.2
20797,4.1.2;1.1.1;1.1.99;2.3.1;2.2.1
20821,3.1.6;3.13.1;3.6.2;2.8.2;4.2.1
20825,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8
20873,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1
20977,1.4.3;1.5.3;1.11.2;1.17.3;1.7.6
21001,2.7.4;1.13.11;5.2.1;1.8.4;2.7.8
21081,2.5.1;4.2.3;3.6.1;2.7.7;3.13.2
21129,2.1.1;5.3.3;2.5.1;1.3.98;4.4.1
21161,4.1.3;6.2.1;2.3.1;2.3.3;1.2.1
21225,2.7.8;2.7.1;3.1.4;2.7.6;2.4.3
21269,1.3.1;1.3.3;1.6.5;1.14.12;1.12.1
21353,1.13.11;4.1.1;4.1.99;1.3.3;1.17.5
21389,3.5.1;4.3.2;2.1.4;1.4.99;1.13.12
21397,4.1.1;2.1.3;2.3.1;2.8.3;5.3.3
21445,1.3.1;4.3.1;1.1.1;1.12.1;1.17.1
21457,1.14.19;1.14.14;1.14.99;1.14.13;1.13.11
21489,3.2.1;3.1.1;2.3.1;2.4.1;3.2.2
21505,2.3.1;4.1.2;4.2.1;5.1.2;5.3.3
21525,2.3.1;3.1.2;2.3.3;1.2.1;4.1.3
21621,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1
21621,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1
21625,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1
21625,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1
21641,1.14.12;1.1.1;1.3.1;1.14.13;4.1.1
21709,3.13.1;2.1.1;2.3.1;4.4.1;3.1.2
21717,1.14.16;3.5.4;1.5.1;1.7.3;1.14.13
21733,4.1.99;4.4.1;5.4.99;4.1.3;4.3.1
21737,2.6.1;2.1.4;1.4.1;4.3.1;6.3.2
21753,5.3.99;5.4.99;1.14.15;1.23.5;3.3.2
21757,3.5.99;4.2.1;2.5.1;1.5.3;1.5.1
21809,3.5.1;3.5.5;3.5.4;1.4.99;2.1.2
21849,2.7.4;5.2.1;2.7.8;2.6.1;2.7.7
21869,3.5.4;3.5.99;6.3.4;2.5.1;1.14.14
21909,1.1.1;1.3.1;1.14.13;1.17.1;1.6.3
21945,2.7.1;2.7.4;2.7.6;2.7.2;2.7.8
21977,1.8.99;3.6.2;2.8.1;2.8.2;1.8.4
22021,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5
22081,1.14.13;1.6.3;1.14.12;1.17.1;1.3.1
22117,2.4.1;2.4.2;2.7.7;3.6.1;2.7.8
22225,2.3.1;3.1.2;6.2.1;2.3.2;4.1.1
22369,5.3.3;5.1.2;2.6.1;2.7.4;2.7.1
22373,1.5.3;1.11.1;1.4.3;1.11.2;1.17.3
22429,3.1.2;4.4.1;1.14.99;1.8.3;3.5.1
22457,3.5.3;3.5.1;2.1.1;1.5.3;1.14.13
22493,3.5.1;3.4.17;4.3.2;2.1.2;1.13.12
22517,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2
22621,4.1.1;1.13.12;4.3.1;4.1.99;1.4.99
22637,3.6.1;2.7.7;2.7.6;6.3.5;2.7.4
22637,3.6.1;2.7.7;2.7.6;6.3.5;2.7.4
22637,3.6.1;2.7.7;2.7.6;6.3.5;2.7.4
22657,2.7.8;2.7.1;3.1.4;2.7.6;2.4.3
22705,3.5.1;3.5.5;3.5.4;1.13.12;1.4.99
22729,3.1.3;2.5.1;2.7.7;2.4.1;4.4.1
22821,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1
22833,3.5.1;4.2.1;3.5.99;2.1.2;3.5.4
22857,2.3.1;3.1.2;2.3.2;6.2.1;1.2.1
22861,2.7.7;2.7.4;2.7.6;2.7.1;3.6.1
22909,3.5.4;3.5.1;3.5.99;6.3.4;3.5.5
22941,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2
22945,1.1.1;1.3.1;1.17.1;1.6.3;1.12.1
23041,2.3.1;3.1.2;4.1.3;1.2.1;4.2.1
23077,1.1.1;1.3.1;1.17.1;1.12.1;1.14.12
23105,4.1.2;1.1.1;1.1.99;4.1.99;1.1.3
23121,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5
23157,4.8.1;3.5.5;4.2.1;1.14.14;3.2.1
23161,1.1.1;1.1.99;5.3.1;1.1.3;4.1.2
23249,2.1.1;3.13.2;2.3.1;1.17.98;1.21.98
23269,3.5.1;3.5.3;4.3.2;1.4.9;1.4.99
23293,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2
23345,3.2.2;2.4.2;3.2.1;5.4.99;2.7.8
23397,3.1.1;3.7.1;4.1.1;3.5.1;1.2.98
23453,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8
23453,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8
23473,2.7.4;5.2.1;2.7.8;2.6.1;2.7.7
23489,1.1.1;1.3.1;1.12.1;1.14.12;1.17.1
23541,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7
23549,2.1.1;2.3.1;2.5.1;3.13.2;1.17.98
23557,3.5.1;6.3.2;3.4.17;6.3.1;4.3.1
23621,6.3.2;2.5.1;5.1.1;2.7.7;6.3.1
23629,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1
23661,3.5.1;3.5.4;3.5.5;4.3.2;4.3.3
23689,3.5.4;3.5.1;3.5.99;2.4.2;3.5.5
23725,1.2.3;1.11.1;1.1.3;1.13.11;3.1.1
23757,1.3.3;1.1.3;1.17.3;1.10.3;1.11.1
23773,1.14.12;1.3.1;1.14.13;1.17.1;1.6.5
23781,4.1.3;2.3.1;4.2.1;3.1.2;4.4.1
23789,6.2.1;1.2.1;3.1.2;2.3.1;2.7.7
23825,1.14.12;1.14.13;1.3.1;1.13.11;1.6.5
23857,1.1.1;1.12.1;1.17.1;1.3.1;1.6.3
23897,4.1.2;1.1.1;1.1.99;5.5.1;1.1.3
23905,3.4.11;6.3.2;5.1.1;2.7.4;2.6.1
23917,4.1.1;3.1.1;2.3.1;3.7.1;1.1.1
23933,5.4.99;5.1.3;5.3.1;1.1.1;4.1.3
23973,4.1.1;3.7.1;2.3.1;1.2.7;3.1.1
24009,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2
24041,4.99.1;1.1.1;1.12.1;1.3.1;1.6.99
24141,2.1.1;3.13.2;2.3.1;1.17.98;3.13.1
24153,2.7.1;2.7.4;2.7.6;2.7.11;2.7.2
24205,4.4.1;2.5.1;2.7.2;1.2.1;3.13.1
24225,1.14.12;1.3.1;1.14.13;4.1.99;4.1.1
24229,1.14.12;1.3.1;1.14.13;4.1.99;4.1.1
24245,1.1.1;1.4.1;1.17.1;1.3.1;1.12.1
24265,4.1.2;2.2.1;2.3.1;2.6.1;1.1.1
24269,1.1.1;1.3.1;1.5.1;1.17.1;1.4.1
24297,3.5.1;6.3.4;3.7.1;6.3.1;2.1.3
24373,3.1.4;3.2.1;3.6.1;2.7.8;2.4.3
24477,3.5.1;3.1.1;4.1.1;3.7.1;3.1.2
24525,1.14.15;1.14.19;1.97.1;1.2.7;1.18.1
24613,1.1.1;1.6.3;1.5.1;1.4.1;1.17.1
24617,1.1.1;1.6.3;1.5.1;1.4.1;1.17.1
24625,6.1.1;6.3.2;6.3.1;6.3.4;2.7.2
24794,5.3.1;6.3.4;5.4.99;3.5.4;1.1.1
24830,6.3.1;6.3.4;6.3.2;6.3.3;3.5.1
24837,6.3.1;2.7.4;2.7.7;3.6.4;6.2.1
24965,1.14.15;1.14.19;1.97.1;1.2.7;1.14.18
24969,1.14.15;1.14.19;1.97.1;1.2.7;1.14.18
24973,1.14.15;1.14.19;1.97.1;1.2.7;1.14.18
24977,1.14.19;1.14.15;1.97.1;1.14.13;1.2.7
24985,1.14.15;1.14.19;4.2.1;1.97.1;1.2.7
24989,1.14.15;1.2.7;1.14.19;1.97.1;1.2.3
25038,2.7.11;6.3.2;2.7.1;2.7.2;2.7.4
25042,3.1.3;6.3.2;3.5.1;4.4.1;2.5.1
25063,1.14.12;1.3.1;1.14.13;1.6.5;1.13.11
25067,1.14.12;1.3.1;1.13.11;1.14.13;1.6.5
25075,4.2.1;1.13.11;1.11.1;1.11.2;5.4.4
25144,2.6.1;3.7.1;4.2.1;4.1.1;3.6.1
25174,3.5.1;3.5.3;6.3.4;1.14.13;2.1.3
25194,1.14.12;1.3.1;1.14.13;1.6.5;1.1.1
25210,3.5.1;3.5.4;6.3.1;2.3.1;1.13.12
25214,3.6.1;3.1.4;2.7.8;2.7.6;2.4.3
25242,4.2.1;4.3.2;3.5.1;4.3.1;3.5.99
25250,4.1.3;4.1.1;5.4.99;1.14.11;2.6.1
25258,5.4.99;1.1.1;2.3.1;5.1.3;5.3.1
25400,1.13.11;4.2.1;1.1.3;1.11.2;1.1.99
25473,4.2.3;5.5.1;2.5.1;5.3.3;5.4.99
25485,4.2.3;5.3.3;2.5.1;5.5.1;5.4.99
25602,2.3.1;4.1.3;3.1.2;4.2.1;2.3.3
25606,2.3.1;4.1.3;4.2.1;3.1.2;2.3.3
25679,6.1.1;3.6.1;2.7.7;2.5.1;6.2.1
25687,2.5.1;2.8.1;2.7.7;4.4.1;6.2.1
25841,1.1.1;1.1.99;4.1.2;5.3.1;1.1.3
25913,1.3.99;1.17.99;1.14.99;1.12.99;1.16.99
25917,1.3.99;1.17.99;1.14.99;1.12.99;1.16.99
25921,1.3.99;1.17.99;1.14.99;1.12.99;1.16.99
