Reaction ID,BridgIT
R08694,3.2.1.22;4.2.1.110;4.3.1.9;4.2.3.5;1.1.1.286;4.2.99.20;3.3.1.1;4.1.1.73;4.3.3.3;1.14.13.109;2.3.1.85;3.7.1.21;1.2.1.31;1.4.1.18;2.5.1.119;3.1.7.9;5.5.1.5;3.5.5.4;1.1.3.47;1.3.8.6;1.17.98.2;3.5.1.110;2.7.8.23
R11672,1.13.12.2;1.13.11.84;1.13.99.1;1.14.13.239
R11409,
R13377,1.5.1.27;2.5.1.46;1.21.3.3;1.5.3.12;1.3.3.8;1.4.3.3;2.6.1.82
R12942,
R03778,2.3.1.16;6.2.1.11;2.3.3.17;2.1.2.3;2.3.2.19;1.2.1.95;6.3.4.10;2.1.3.12;6.3.1.20;6.1.2.2
R05394,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R03854,
R12974,1.11.1.8
R03031,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2
R03738,
R05092,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R00828,1.14.13.31;1.14.14.1;1.14.12.12;1.14.15.3;1.2.3.9;1.14.18.1;1.14.99.2;1.14.21.11;1.14.16.2;1.14.11.20;1.10.3.4;1.14.19.17
R02670,
R04557,6.3.5.1;6.3.2.20;6.3.1.10;6.3.4.12;6.2.1.39;6.3.3.3;3.5.1.127;3.4.14.13;2.3.2.2;3.4.13.18;3.5.4.5;3.5.99.5;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.17.23;3.4.19.13;3.5.5.4;3.1.1.1;3.4.11.1;3.5.3.21
R12348,
R07727,1.2.1.28;1.1.1.202;1.17.1.10;2.3.1.85;1.2.4.1;1.8.1.4;1.3.1.20;1.2.3.13;1.2.5.1;1.1.3.39
R07014,3.3.2.9;3.1.1.40;1.14.14.1;3.7.1.8;3.2.1.126;4.2.1.139;3.1.2.28;2.5.1.18;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246
R08633,4.4.1.2;4.5.1.2
R10408,4.3.1.29;4.3.3.6;4.3.2.1;4.2.1.87;3.5.99.5
R05030,
R02093,2.7.4.6;2.7.7.96;2.7.1.25;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.14;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R09574,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R06158,
R11218,1.14.13.128;1.13.99.1;1.13.12.1;1.13.11.54
R01294,1.14.13.69;1.14.12.12;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.10.3.4;1.14.16.2;1.14.11.7;1.14.19.19
R07165,
R08738,6.2.1.7;3.1.2.27;2.3.1.85;4.2.1.155
R09660,3.5.4.31;2.1.2.3;4.3.2.4;3.5.99.6;3.5.2.17;3.5.3.22;3.5.1.26;3.8.1.8;3.4.14.13;2.3.2.2;3.4.17.21;4.2.1.48;3.4.13.4;3.4.19.13;3.4.11.1;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;3.13.1.6;1.2.7.12
R06634,2.6.1.103;2.6.99.2;2.7.8.29
R09625,5.3.3.11;5.3.2.1;5.3.99.2;5.3.1.30;1.1.3.8;4.2.1.159;5.99.1.4;3.1.3.77;1.1.1.153;5.5.1.9;3.5.4.16
R03511,
R12577,6.2.1.50;1.2.1.95;2.3.1.196;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.7;2.3.2.30;2.3.3.6;2.1.2.13
R04208,
R07405,1.13.99.1;1.14.13.128;1.13.12.1;1.13.11.47
R02355,1.14.13.239;1.13.11.52;1.13.12.23;1.13.99.1
R05642,1.13.11.43;1.13.12.23;1.13.99.1;1.14.13.239
R01113,
R00627,2.3.1.84;6.2.1.1;2.3.3.9;2.3.2.30;2.1.3.6;1.2.1.95;6.3.4.10;6.3.1.20;6.1.2.2;2.1.2.2
R07221,
R00197,
R06683,1.14.13.239;1.13.11.24;1.13.12.23;1.13.99.1
R08227,3.5.2.2;3.5.1.95;3.5.4.1;3.4.13.4;3.4.11.1;3.5.5.4;3.5.3.21;4.2.1.48;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.17.8;3.13.1.6;1.2.7.12;3.4.19.13;3.4.14.13;3.1.1.1;2.1.2.3;3.8.1.8;3.5.99.6;4.3.2.4
R01902,2.7.7.96;2.7.1.86;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R06467,
R02173,1.4.3.22;1.4.9.2;1.1.3.49;1.5.3.6;1.5.99.6;1.4.1.20;1.5.1.22;1.1.99.9;1.4.4.2;1.1.5.4
R08990,5.3.99.8;5.3.3.1;5.3.1.21;5.5.1.9;5.99.1.4;5.3.2.7;1.1.3.8;4.2.1.159;3.5.4.16;3.1.3.77;1.1.1.153
R04567,2.3.1.129;2.1.3.12;2.3.2.19;6.2.1.51;1.2.1.95;2.1.2.13;6.1.2.2;2.3.3.17;6.3.4.10;6.3.1.20
R09555,1.14.13.239;1.13.11.48;1.13.99.1;1.13.12.23
R08681,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R12501,
R11823,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R01251,
R01248,
R02179,2.4.1.127;2.4.2.9;2.4.99.18
R06885,4.2.1.78;4.2.3.16;5.5.1.6;4.2.99.20;4.3.3.3;1.1.1.394;1.14.13.197;4.1.1.7;3.2.1.21;4.3.1.9;3.1.7.9;2.3.1.85;3.7.1.21;1.17.98.2;1.2.1.31;1.4.1.18;1.1.3.47;2.5.1.119;1.3.8.6;3.3.1.1;3.5.5.4;3.5.1.110;2.7.8.23
R11947,
R07149,
R05506,2.3.1.16;2.1.2.3;2.3.3.13;6.2.1.11;2.3.2.19;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R01061,
R12515,3.1.1.25;3.1.2.16;3.6.1.7;3.11.1.2;3.1.3.18;3.7.1.8;2.3.1.85;3.1.6.17;4.2.1.155;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R04756,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2
R07633,
R01993,1.11.1.21
R09600,1.14.13.178;1.13.99.1;1.13.11.48;1.13.12.1
R03693,3.3.2.10;4.2.1.22;3.1.2.16;3.1.1.2;1.14.14.1;2.3.1.85;3.7.1.8;2.1.1.246;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18
R03461,4.1.1.51;1.1.1.38;4.1.3.1;4.1.2.20;4.2.99.21;1.3.8.6;2.1.2.11;4.2.1.155;4.1.99.2;3.1.1.82
R07479,
R03668,2.3.1.11;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.3.5;6.3.4.10;6.3.1.20;2.1.2.2;6.1.2.2
R12816,
R04378,2.4.2.7;2.4.1.118;2.4.99.18
R12807,2.4.1.137;2.4.2.9;2.4.99.18
R01754,2.7.1.46;2.7.7.96;6.3.5.5;2.7.2.7;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R03799,
R00472,2.3.3.9;2.3.1.182;6.2.1.1;2.3.2.30;1.2.1.95;6.3.1.20;2.1.3.12;6.1.2.2;6.3.4.10;2.1.2.5
R06809,2.8.2.25;2.8.3.23;2.3.1.187
R04273,3.5.1.101;2.3.2.2;3.4.17.21;3.4.13.4;3.4.14.13;3.5.2.13;3.4.11.1;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.13.1.6;4.2.1.48;3.5.5.4;3.5.3.13;3.1.1.1;3.5.4.1;1.2.7.12;3.5.99.6;2.1.2.3;4.3.2.4;3.8.1.8
R02979,
R04951,3.4.11.1;3.4.13.22;3.5.1.114;4.2.1.48;3.4.17.8;3.13.1.6;3.5.2.13;2.3.2.2;3.4.14.13;3.5.3.9;3.4.19.13;3.1.1.1;3.5.5.1;1.2.7.12;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R00012,2.4.2.22;2.4.1.118;2.4.99.18
R07906,2.3.1.143;2.1.3.12;2.3.2.19;6.1.2.2;2.3.3.14;6.2.1.50;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R13108,
R00837,3.2.1.122;3.1.1.93;3.2.2.24;4.3.3.5
R05150,
R10545,3.1.1.95;3.1.4.50;3.2.1.175;3.1.6.1;3.1.3.39;4.6.1.13;3.7.1.8;3.1.2.28;3.1.7.3;3.6.1.20;2.4.1.17;5.1.3.14;3.1.5.1;2.3.1.85;4.2.3.1;3.11.1.3;4.2.1.155
R09416,1.14.13.189;1.14.14.1;1.14.12.12;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.1;1.14.19.19;1.14.11.20
R08367,2.3.1.3;2.3.2.19;2.1.3.12;2.3.3.14;6.1.2.2;2.1.2.13;6.3.1.20;6.3.4.10;1.2.1.95;6.2.1.11
R10832,2.4.1.321;2.5.1.19;2.4.2.34;2.1.3.12;4.4.1.20;1.3.1.97
R05277,
R08219,
R02167,3.1.3.50;4.2.3.1;3.1.4.46;3.6.1.7;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;3.1.1.15;5.1.3.14;3.1.7.5;3.11.1.3;3.1.6.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R05063,2.3.3.6;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;2.1.3.6;6.1.2.2;6.3.4.10;2.1.2.2
R00732,
R05574,3.5.4.45;3.8.1.8;3.5.3.2;3.5.1.84;3.5.2.2;3.4.11.1;3.5.5.1;1.2.7.12;3.4.13.22;2.3.2.2;3.13.1.6;4.2.1.48;2.1.2.3;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.19.13;3.4.17.8;3.4.14.13;4.3.2.4;3.5.99.8
R04920,2.3.1.158;6.1.2.2;2.1.3.12;2.1.2.13;2.3.2.14;6.2.1.51;1.2.1.95;6.3.4.10;6.3.1.20;2.3.3.13
R09299,
R08521,
R05061,2.3.1.152;6.1.2.2;6.2.1.50;2.1.3.12;2.3.3.14;2.3.2.14;1.2.1.95;6.3.1.20;6.3.4.10;2.1.2.13
R12527,2.4.1.166;2.4.99.1;2.4.2.35
R09689,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R05594,1.11.1.8
R09560,1.4.3.23;1.4.9.2;1.1.3.46;1.4.1.20;1.5.3.6;1.5.1.22;1.1.5.4;1.5.99.6;1.4.4.2;1.1.99.9
R08255,3.1.1.1;3.7.1.8;3.1.6.1;3.1.3.48;3.2.1.175;3.6.1.20;3.1.2.28;3.1.4.17;3.1.7.2;4.6.1.13;5.1.3.14;2.4.1.17;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155
R11290,
R02260,
R02465,1.13.99.1;1.13.12.2;1.13.11.56;1.14.13.239
R10207,1.1.3.10;1.1.99.18;1.1.1.355;5.4.99.3;1.1.5.4;4.1.1.5;1.2.1.3;2.3.1.85;5.3.3.1;1.3.1.20;1.4.3.5;4.2.1.155;1.17.1.4
R08340,5.5.1.18
R01570,2.4.2.2;2.4.99.18;2.4.1.109
R12260,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R07812,
R11495,4.1.1.45;5.5.1.6;4.2.1.101;2.3.1.85;4.3.1.9;4.2.3.15;1.3.8.6;2.5.1.119;3.7.1.21;4.2.99.12;1.1.1.38;1.2.1.31;1.4.1.18;3.1.7.9;3.5.5.4;1.1.3.47;1.14.13.197;3.2.1.118;1.17.98.2;4.3.3.3;3.3.1.1;3.5.1.110;2.7.8.23
R10849,2.3.1.134;2.1.3.12;6.1.2.2;2.3.2.19;2.1.2.13;2.3.3.14;6.2.1.51;1.2.1.95;6.3.1.20;6.3.4.10
R06398,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R03303,1.10.3.1;1.14.18.1
R08353,6.3.1.9;6.3.2.3;6.3.4.6;6.2.1.39;6.3.5.4;6.3.3.3;3.13.1.6;3.5.1.96;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.8;3.4.19.13;3.5.5.4;3.1.1.1;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;3.5.4.1;3.5.99.5;3.5.3.21
R07296,2.3.1.166;2.3.3.17;6.2.1.11;2.3.2.19;2.1.3.12;2.1.2.5;6.3.4.10;6.3.1.20;6.1.2.2;1.2.1.95
R02433,2.6.1.1;2.6.99.2;2.7.8.29
R02061,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20
R12771,
R08242,2.7.1.86;2.7.2.1;6.3.5.5;2.7.3.8;2.7.11.7;2.7.7.96;2.7.14.1;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R10484,2.3.1.47;2.3.3.17;6.2.1.11;2.3.2.30;6.3.1.20;6.3.4.10;1.2.1.95;2.1.3.5;2.1.2.2;6.1.2.2
R07621,
R03098,6.3.4.4;6.3.2.6;6.3.3.3;6.3.5.4;6.3.1.12;6.2.1.39;3.5.4.41;3.5.1.96;3.4.13.4;3.4.14.13;2.3.2.2;3.4.17.21;3.13.1.6;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21
R09237,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R05608,3.1.1.17;3.1.3.18;3.11.1.3;3.6.1.7;3.1.2.16;3.1.6.17;3.7.1.8;4.2.3.1;3.1.4.2;4.2.1.155;2.3.1.85;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R10621,1.11.1.21
R06588,2.7.1.179;2.7.2.11;2.7.7.96;6.3.5.5;2.7.3.8;2.7.11.31;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.38;2.7.99.1
R10124,2.3.1.47;6.2.1.51;1.2.1.95;2.3.3.6;2.3.2.30;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.12;2.1.2.5
R08170,4.4.1.8;4.5.1.2
R07921,2.1.1.160;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R12062,
R05554,3.5.1.84;3.5.3.21;3.5.5.1;3.4.13.22;3.4.11.1;3.5.2.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.13.1.6;1.2.7.12;2.3.2.2;3.4.17.8;3.1.1.1;3.4.19.13;3.4.14.13;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R01312,3.1.4.3;3.1.3.4;4.6.1.13;3.6.1.20;4.2.3.1;3.1.1.4;3.1.5.1;3.1.7.11;5.1.3.14;3.2.1.183;2.4.1.17;3.11.1.3;3.1.6.6;3.1.2.4;3.7.1.8;2.3.1.85;4.2.1.155
R07318,3.7.1.17
R10619,3.2.1.108;3.1.1.93;3.2.2.24;4.3.3.5
R09956,
R01181,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2
R06895,
R02584,2.7.10.1;2.7.12.1;2.7.1.66;2.7.2.1;6.3.5.5;2.7.3.8;2.7.11.15;2.7.4.32;2.7.7.14;2.7.14.1;2.7.8.10;2.7.6.1;2.7.99.1
R12634,1.14.18.5;1.14.15.16;1.14.11.56;1.10.3.3;1.14.13.154;1.14.19.29;1.14.14.1;1.14.12.25;1.14.99.2;1.2.3.9;1.14.21.11;1.14.16.7
R00127,2.7.4.8;2.7.1.86;2.7.7.45;2.7.2.6;2.7.3.8;6.3.5.5;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.38;2.7.99.1
R01231,
R05559,3.5.4.43;3.8.1.8;3.5.3.14;3.5.1.59;3.5.2.2;3.4.13.22;3.4.11.1;2.1.2.3;4.2.1.48;2.3.2.2;1.2.7.12;3.13.1.6;3.4.17.8;3.1.1.1;3.4.19.13;3.5.5.1;4.3.2.4;3.4.14.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.6
R13407,
R11229,2.4.2.22;2.4.1.301;2.4.99.12
R05548,
R05052,2.6.1.1;2.6.99.2;2.7.8.29
R03188,3.5.3.5;3.5.1.15;3.5.5.4;4.2.1.48;3.4.13.22;3.4.11.1;2.3.2.2;3.4.17.21;3.5.2.11;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.14.13;3.4.19.13;3.13.1.6;1.2.7.12;3.1.1.1;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R13382,1.11.1.8
R11298,2.6.1.94;2.6.99.2;2.7.8.29
R09608,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R08824,2.4.1.35;2.4.2.34;2.4.99.18
R12364,3.1.7.11;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.4.46;3.11.1.3;3.1.1.95;4.6.1.13;3.1.6.1;3.1.2.28;3.7.1.8;2.3.1.85;4.2.1.155
R08124,2.7.2.7;2.7.1.218;2.7.3.8;6.3.5.5;2.7.11.31;2.7.14.1;2.7.7.14;2.7.4.26;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R11193,2.1.1.334;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R04368,1.14.16.1;1.14.13.229;1.14.15.3;1.14.14.1;1.14.12.10;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.10.3.4;1.14.19.29
R02976,2.7.7.96;2.7.1.86;2.7.2.13;2.7.11.31;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R12452,
R02670,
R11790,1.14.13.51;1.14.14.1;1.14.18.2;1.14.11.11;1.10.3.3;1.14.15.6;1.14.12.25;1.14.19.17;1.14.21.4;1.14.99.2;1.2.3.9;1.14.16.1
R00081,
R00256,1.4.1.13;1.4.7.1;3.5.1.2;4.3.3.6;6.3.4.2;6.3.5.2;2.3.2.2;4.2.1.48;3.5.5.1;3.4.19.13;3.4.14.13;3.5.2.11;3.4.13.18;3.4.17.21;3.4.11.1;3.1.1.1;3.5.3.10;3.13.1.6;1.2.7.12;3.5.4.1;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R04744,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;4.6.1.13;3.1.5.1;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.2.27;3.1.6.9;4.2.1.155;3.11.1.3;2.3.1.85;3.7.1.8
R03417,3.1.1.5;3.1.3.28;3.1.4.2;3.6.1.7;4.2.3.1;3.1.6.17;4.6.1.13;3.7.1.8;3.1.5.1;3.1.7.2;3.2.1.175;3.1.2.4;3.11.1.3;2.3.1.85;4.2.1.155;2.4.1.17;5.1.3.14
R09250,
R06945,1.14.15.3;1.14.13.230;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.14.16.4;1.14.19.29;1.10.3.4
R07379,1.11.1.21
R11051,1.1.1.384;1.2.1.9;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;4.1.1.104;5.4.99.3;1.1.3.10;1.1.99.18;1.1.5.4;1.4.3.5;4.2.1.155
R04859,
R01754,2.7.1.46;2.7.7.96;6.3.5.5;2.7.2.7;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R01416,3.5.3.11;3.5.1.53;3.4.13.4;3.5.2.11;4.2.1.48;2.3.2.2;3.5.5.4;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.14.13;3.4.17.21;1.2.7.12;3.1.1.1;3.4.19.13;3.5.4.1;3.13.1.6;3.8.1.8;2.1.2.3;3.5.99.6;4.3.2.4
R12258,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R07499,
R05676,2.1.1.72;2.8.4.4;2.1.2.5;2.3.1.101;2.1.3.2
R12916,2.4.1.35;2.4.2.40;2.4.99.18
R06951,1.14.13.197;4.2.1.106;4.2.99.20;3.2.1.119;4.3.3.3;3.1.7.9;4.2.3.141;1.1.1.394;5.5.1.6;3.7.1.21;4.3.1.9;2.3.1.85;3.3.1.1;4.1.1.105;2.5.1.119;1.17.98.2;1.2.1.31;1.4.1.18;1.1.3.47;3.5.5.4;1.3.8.6;3.5.1.110;2.7.8.23
R08708,2.4.1.71;2.4.2.2;2.4.99.18
R01374,
R02334,1.11.1.21
R12313,1.13.11.54;1.13.12.3;1.14.13.239;1.13.99.1
R05716,
R11100,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R02584,2.7.10.1;2.7.12.1;2.7.1.66;2.7.2.1;6.3.5.5;2.7.3.8;2.7.11.15;2.7.4.32;2.7.7.14;2.7.14.1;2.7.8.10;2.7.6.1;2.7.99.1
R04913,1.13.11.16;1.13.12.23;1.14.13.239;1.13.99.1
R10741,
R10278,
R01764,2.2.1.6;1.2.4.1;4.1.1.1
R13359,
R12640,6.3.4.4;6.3.2.6;6.3.1.18;6.3.5.1;6.3.3.3;6.2.1.39;3.5.4.41;3.5.1.10;3.4.13.4;3.4.14.13;2.3.2.2;3.13.1.6;3.5.99.5;3.4.17.23;3.1.1.1;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.11.1;3.5.3.21
R11837,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155
R11242,1.14.18.5;1.14.11.17;1.14.15.16;1.14.19.29;1.10.3.1;1.14.13.185;1.14.14.1;1.14.12.25;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.1
R01945,2.3.1.133;2.3.2.19;6.2.1.11;2.1.2.3;2.1.3.12;1.2.1.95;2.3.3.17;6.1.2.2;6.3.4.10;6.3.1.20
R07177,
R12384,2.4.1.262;2.4.2.34;2.4.99.1
R12854,2.1.1.25;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R07891,2.3.1.16;6.2.1.11;2.3.3.17;2.1.2.3;2.3.2.19;1.2.1.95;6.3.4.10;2.1.3.12;6.3.1.20;6.1.2.2
R08373,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R01080,3.2.2.3;3.2.1.22;3.1.1.93;4.3.3.5
R04495,2.4.1.38;2.4.2.34;2.4.99.1
R07001,1.14.13.227;1.14.12.12;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.28;1.10.3.4;1.14.19.17
R01533,
R10040,3.2.1.21;3.1.1.93;3.2.2.11;4.3.3.5
R06927,
R08540,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R04575,2.4.1.102;2.4.2.40;2.4.99.18
R01669,
R10874,2.4.1.158;2.4.2.34;2.4.99.1
R07174,
R12873,
R03228,4.2.1.98;4.2.3.141;1.14.13.197;3.1.7.12;4.2.99.20;3.2.1.186;2.3.1.85;3.7.1.21;4.3.3.3;1.1.1.286;4.3.1.9;4.1.1.56;1.2.1.31;1.4.1.18;3.3.1.1;5.5.1.6;2.5.1.119;3.5.5.4;1.3.8.6;1.17.98.2;1.1.3.47;3.5.1.110;2.7.8.23
R08809,2.3.1.217;2.1.2.3;2.3.2.19;6.2.1.50;1.2.1.95;2.3.3.14;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R05334,1.4.3.21;1.5.3.14;1.5.99.6;1.1.3.17;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.18;1.5.1.9
R07613,
R09000,2.5.1.122;2.4.1.178;1.3.1.96;2.1.3.12;2.4.2.34;4.4.1.20
R09786,
R02191,2.3.1.36;2.3.3.9;6.2.1.1;2.3.2.30;2.1.3.5;6.3.4.10;1.2.1.95;6.3.1.20;6.1.2.2;2.1.2.5
R05771,3.5.1.17;3.5.2.12;3.4.13.4;3.5.3.13;4.2.1.48;3.4.14.13;2.3.2.2;3.4.17.21;3.4.11.1;3.4.19.13;3.13.1.6;1.2.7.12;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R00490,4.3.1.1;4.3.2.1;4.3.3.7;3.5.99.5;4.2.1.87
R00223,4.3.1.15;4.3.3.7;4.3.2.3;4.2.1.87;3.5.99.5
R10586,2.1.1.282;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
