reactionID,predictions
R03478,2.7.1;2.7.4;2.7.6;3.6.1
R08235,1.17.3;1.7.1;1.2.3;1.6.2
R12665,5.3.1;5.1.3;3.5.99;4.2.1
R05234,1.1.1;1.3.1;1.5.1;1.8.1
R11284,1.1.3;1.21.3;1.2.3;1.14.18
R00700,1.16.1;1.8.1;1.6.2;1.8.4
R02585,3.1.3;3.6.1;3.1.7;4.2.3
R00346,2.7.1;2.5.1;4.1.1;2.7.9
R04221,1.4.3;1.6.3;1.8.3;1.13.12
R10932,2.6.1;2.7.2;2.3.1;5.3.1
R13309,3.5.1;3.4.19;3.2.2;3.1.1
R11888,3.1.3;3.6.1;2.4.1;2.4.2
R01504,1.14.14;4.2.1;5.4.4;1.1.1
R04322,2.4.2;2.4.1;4.4.1;3.2.2
R06417,1.1.1;1.3.1;1.16.1;1.8.1
R05317,1.4.3;1.6.3;1.5.3;4.4.1
R12938,3.2.1;5.1.3;4.99.1;3.1.2
R02189,2.7.1;2.4.1;3.1.3;3.6.1
R01066,4.1.2;5.3.1;4.2.1;4.4.1
R09718,4.1.2;4.1.3;4.2.1;5.3.1
R11918,1.13.11;1.2.3;1.6.3;4.1.1
R10694,1.14.13;1.6.3;1.14.14;4.99.1
R10542,-;1.14.13;2.3.1;3.1.1
R03746,2.1.1;2.5.1;2.3.1;2.3.3
R03180,3.5.1;3.4.19;3.1.1;3.2.2
R01495,2.7.4;2.7.2;7.4.2;3.6.4
R13220,1.1.1;1.3.1;1.16.1;1.14.13
R12237,1.1.1;1.3.1;1.16.1;1.8.1
R10113,1.3.1;1.17.1;1.1.1;1.5.1
R02628,2.7.1;1.8.5;2.7.3;2.5.1
R08446,2.1.1;2.3.1;2.3.3;3.1.1
R12950,1.14.13;1.6.3;1.14.14;4.99.1
R02094,2.7.4;2.7.1;2.4.2;2.1.1
R04354,2.4.1;3.2.1;5.1.3;2.4.2
R05134,3.2.1;5.1.3;4.2.2;2.4.1
R06865,1.6.3;1.13.11;1.10.3;1.14.18
R02769,2.5.1;4.1.3;2.2.1;4.2.99
R00328,3.6.1;3.1.3;3.6.5;3.6.4
R03856,1.3.1;2.3.1;1.8.1;1.1.1
R10770,6.2.1;2.8.3;2.3.1;3.1.2
R00145,1.16.1;1.8.1;1.8.4;1.1.1
R00483,2.4.2;2.4.1;2.7.7;2.7.1
R03612,3.1.1;2.3.1;3.1.2;3.5.1
R10640,2.8.3;2.3.1;3.1.2;3.1.1
R05735,6.2.1;2.7.7;2.7.2;2.4.2
R11237,2.4.1;2.4.2;2.7.1;2.7.8
R11448,1.14.13;1.6.3;1.14.14;1.14.18
R07639,4.4.1;2.3.1;2.5.1;2.1.1
R03270,2.3.1;4.4.1;4.1.1;4.2.1
R02135,3.1.3;3.6.1;3.1.7;4.2.3
R12561,2.3.1;3.1.2;3.1.1;2.8.3
R05081,2.8.3;2.3.1;3.1.2;2.7.8
R05086,3.1.3;3.6.1;3.1.7;4.2.3
R02203,1.5.1;1.3.1;1.8.1;1.1.1
R12449,6.3.2;6.2.1;-;1.14.13
R01181,5.4.99;5.4.3;5.4.1;5.4.2
R01457,1.8.1;1.1.1;1.16.1;1.3.1
R02341,2.4.1;3.2.1;2.4.2;3.6.1
R12362,1.1.1;1.3.1;1.8.1;1.16.1
R09704,5.1.99;5.2.1;5.1.3;3.5.3
R02673,1.13.11;1.13.99;1.1.3;1.2.3
R08693,5.1.3;3.2.1;5.3.1;5.4.2
R11694,3.1.1;2.3.1;3.1.2;3.5.1
R10799,1.8.1;1.16.1;1.3.1;1.1.1
R04649,3.1.1;2.3.1;3.1.2;3.2.2
R12761,4.2.1;4.4.1;5.4.4;1.14.14
R12744,7.2.2;7.5.2;7.6.2;7.4.2
R13388,1.1.5;1.1.99;1.1.2;1.1.98
R05593,3.7.1;5.3.2;3.4.16;5.3.1
R10143,3.7.1;4.1.1;4.1.2;4.2.1
R10695,3.5.4;2.4.2;3.5.99;1.5.99
R09148,1.14.13;1.1.1;1.3.1;1.6.3
R08574,2.7.1;2.7.4;2.7.6;2.7.9
R12952,1.8.1;1.1.1;1.3.1;1.16.1
R05380,4.1.2;4.4.1;4.2.1;4.99.1
R09823,2.1.1;2.5.1;2.3.1;4.4.1
R12506,3.5.3;3.5.1;5.1.99;2.1.1
R12165,-;1.11.1;1.14.13;1.14.19
R04242,3.5.1;3.4.19;3.2.2;3.1.1
R11279,2.7.1;2.7.7;2.4.2;6.2.1
R12747,2.7.7;2.7.4;2.4.2;2.7.1
R01353,2.7.2;2.7.1;2.3.1;6.2.1
R12454,4.1.1;3.7.1;2.5.1;2.2.1
R04880,1.1.1;1.3.1;2.3.1;4.2.1
R04378,2.4.1;2.4.2;3.2.2;2.7.8
R05377,4.1.1;2.2.1;3.7.1;2.5.1
R01965,2.7.4;2.7.1;2.4.2;7.5.2
R12851,4.1.99;4.4.1;4.3.1;4.99.1
R01204,2.3.1;3.1.2;3.1.1;2.8.3
R08836,1.13.11;3.3.2;1.14.99;1.2.1
R09719,1.5.1;1.3.8;1.3.1;1.14.13
R08952,2.5.1;5.3.99;4.4.1;2.2.1
R07664,1.1.99;1.1.5;1.1.3;1.13.12
R01300,2.7.1;2.7.7;2.4.2;6.2.1
R05267,1.11.1;1.16.1;1.8.1;1.1.1
R01358,-;2.3.1;3.1.1;1.1.1
R07256,2.4.1;2.4.2;2.7.7;3.6.1
R03910,2.3.1;3.1.1;3.1.2;1.1.1
R13164,2.4.1;2.3.1;3.1.1;3.1.3
R10186,2.7.7;2.4.2;3.6.1;6.1.1
R06878,1.97.1;1.7.2;1.17.7;1.12.98
R05746,1.8.1;1.16.1;1.1.1;1.3.1
R06690,1.6.3;1.14.13;1.14.14;1.14.18
R08867,2.7.1;2.4.2;3.6.1;3.1.3
R12666,2.1.1;2.5.1;2.3.1;2.3.3
R00056,3.6.1;3.1.3;3.6.5;3.1.4
R02107,1.17.3;1.7.1;1.2.3;1.17.1
R03944,2.7.1;2.3.1;1.1.1;1.3.1
R09461,1.14.13;1.1.1;1.6.3;1.14.14
R02896,1.3.1;1.1.1;1.8.1;1.16.1
R10111,1.13.11;1.7.3;1.13.12;1.17.3
R05602,4.2.1;4.4.1;5.4.4;2.3.1
R06142,3.2.1;2.4.1;5.1.3;3.6.1
R01886,3.2.2;3.5.3;4.2.2;4.3.3
R04425,4.2.1;4.4.1;5.4.4;1.14.14
R02083,2.3.1;3.1.2;3.1.1;4.4.1
R08121,3.1.1;3.4.24;3.4.21;3.4.23
R00644,1.11.1;1.16.1;1.8.1;1.8.4
R03251,1.3.1;1.1.1;1.8.1;2.3.1
R06863,5.3.1;4.1.2;4.1.1;2.6.1
R04106,1.8.1;1.16.1;1.1.1;1.3.1
R00999,3.5.1;2.3.1;3.1.1;3.4.19
R10937,4.2.3;3.1.3;5.5.1;3.1.7
R09617,4.2.3;5.5.1;2.5.1;3.1.3
R01293,1.1.1;1.3.1;1.2.1;1.5.1
R00491,5.1.1;4.3.1;3.4.17;5.4.3
R03504,4.1.2;5.4.4;4.2.1;1.14.14
R00772,5.3.1;4.1.2;5.1.3;4.2.1
R09952,5.1.3;5.3.1;-;5.1.2
R02562,1.6.3;1.14.13;1.14.14;1.14.18
R10004,2.5.1;4.2.3;5.5.1;3.1.3
R10001,2.1.1;2.3.3;2.3.1;3.5.1
R09534,3.2.1;3.1.1;3.1.2;2.3.1
R08400,2.5.1;5.3.99;4.4.1;2.2.1
R10056,2.6.1;2.7.8;1.2.1;2.7.2
R12530,2.7.4;2.7.1;6.2.1;2.7.2
R02664,2.4.2;2.7.7;2.4.1;2.7.8
R12881,2.5.1;4.4.1;4.2.1;5.3.99
R06568,1.3.1;1.1.1;2.4.2;2.3.1
R13260,4.2.1;4.4.1;5.4.4;2.3.1
R11265,1.1.1;1.3.1;1.8.1;2.3.1
R08108,1.14.12;1.14.13;1.6.3;1.21.1
R02231,1.14.13;1.6.3;1.14.14;1.14.18
R04965,2.3.1;4.2.1;4.4.1;3.1.1
R04444,1.8.1;1.1.1;1.3.1;1.16.1
R09427,2.4.1;2.4.99;3.2.2;2.4.2
R02411,3.2.1;3.1.2;4.3.3;5.1.3
R01582,2.3.1;2.6.1;1.1.1;4.2.1
R09558,5.5.1;4.2.3;2.5.1;3.1.7
R11246,2.4.1;2.4.2;2.7.8;2.7.1
R06578,2.1.1;2.3.1;3.1.1;2.3.3
R04534,1.1.1;1.2.1;1.3.1;1.8.1
R13124,3.2.1;2.4.1;5.1.3;4.2.2
R01051,2.7.1;2.7.6;2.4.2;2.7.7
R03364,5.4.1;5.4.2;5.4.99;4.6.1
R02544,1.1.1;1.3.1;1.8.1;1.16.1
R02040,3.5.1;3.4.19;3.4.11;3.4.13
R00127,2.7.4;7.4.2;3.6.4;7.5.2
R09522,1.1.1;1.3.1;1.5.1;1.8.1
R00075,2.5.1;4.4.1;2.1.1;2.3.1
R03254,3.7.1;4.1.1;5.3.1;2.2.1
R02013,4.2.3;5.5.1;3.1.7;3.1.3
R03369,1.14.13;1.6.3;1.14.14;1.14.18
R09384,2.7.7;2.7.1;2.4.2;2.7.4
R01142,1.14.13;1.6.3;1.14.14;1.14.18
R03246,1.13.11;3.3.2;1.2.1;1.14.99
R07176,2.8.2;2.7.1;1.8.4;2.7.6
R13301,2.3.1;1.1.1;1.3.1;3.1.1
R09371,2.1.1;2.3.1;2.5.1;4.4.1
R05700,1.2.1;1.5.1;1.1.1;1.17.1
R10972,3.1.4;5.4.2;3.6.1;3.1.3
R05353,1.1.1;1.3.1;1.8.1;1.16.1
R07275,2.6.1;2.7.2;1.4.99;1.4.1
R01340,1.4.3;1.5.3;1.1.3;1.13.12
R07894,1.1.1;1.3.1;1.8.1;2.3.1
R06414,2.3.1;3.1.1;3.1.2;4.2.1
R02489,4.1.1;2.7.11;4.4.1;2.5.1
R09198,1.14.13;1.6.3;1.14.18;1.14.14
R00245,1.2.1;1.1.1;1.3.1;1.5.1
R04457,2.5.1;4.1.99;1.5.1;4.4.1
R03540,4.4.1;3.5.1;4.2.1;5.4.4
R11161,1.14.14;4.99.1;5.4.4;1.14.13
R06185,2.4.2;2.7.7;2.4.1;2.7.8
R01459,1.1.3;1.2.3;1.21.3;1.4.3
R04345,5.5.1;3.1.1;2.3.1;1.21.3
R02506,1.2.1;1.5.1;1.1.1;1.3.1
R09298,3.6.1;2.4.2;3.1.3;2.7.7
R04697,1.8.1;1.1.1;1.3.1;1.16.1
R05078,4.2.1;4.4.1;5.4.4;1.14.14
R02817,3.1.3;3.6.1;3.1.7;4.2.3
R11150,1.7.1;1.14.13;1.6.2;1.6.3
R10412,1.1.1;1.3.1;1.5.1;1.12.1
R09769,5.3.1;5.1.3;3.5.99;3.1.3
R01966,3.2.1;5.1.3;2.4.1;5.4.2
R00640,1.10.3;1.14.18;1.1.1;7.1.1
R07940,2.3.1;3.1.1;1.1.1;1.14.13
R13196,5.3.1;3.7.1;3.1.1;4.2.2
R01109,4.4.1;3.4.21;3.4.22;3.4.23
R11530,2.4.1;2.4.2;3.2.2;3.2.1
R04957,2.3.1;3.1.1;1.1.1;1.3.1
R11696,1.16.1;1.7.1;1.1.1;1.6.2
R05282,1.1.1;1.2.1;1.3.1;1.5.1
R00927,2.3.1;3.1.2;2.8.3;6.2.1
R10491,2.1.1;2.3.1;2.5.1;3.1.1
R10660,1.2.4;2.3.1;1.8.1;2.8.1
R02571,1.1.1;1.16.1;1.8.1;1.3.1
R06175,2.5.1;2.1.1;2.7.1;3.1.3
R07515,3.5.1;3.4.11;3.4.13;3.4.19
R10677,2.7.1;2.4.2;2.7.4;2.7.7
R08523,3.4.21;3.4.22;3.4.24;3.4.23
R04304,1.1.1;1.3.1;4.2.1;2.3.1
R10771,2.7.1;2.7.7;2.4.2;6.2.1
R04856,3.4.19;3.4.11;3.4.13;3.5.1
R06927,1.1.1;1.3.1;2.3.1;4.2.1
R08111,1.8.1;1.1.1;1.3.1;1.16.1
R09265,4.2.1;4.4.1;5.4.4;1.14.14
R02349,1.8.1;1.16.1;1.1.1;1.8.4
R10098,3.1.3;3.6.1;2.4.1;2.4.2
R07436,1.14.13;1.6.3;1.14.14;1.14.15
R10975,3.5.1;3.4.19;3.1.1;3.4.11
R07293,3.1.1;3.5.1;2.3.1;3.2.2
R00008,4.1.3;3.7.1;4.1.1;4.2.99
R08603,3.7.1;4.1.1;5.3.2;3.1.1
R08905,2.3.1;3.1.1;1.8.1;1.1.1
R07321,5.3.99;2.5.1;4.99.1;4.4.1
R07483,1.1.1;1.3.1;1.7.1;1.8.1
R09644,3.6.1;3.1.3;4.4.1;5.4.99
R06876,1.97.1;1.7.2;1.17.7;1.12.98
R12332,3.5.2;1.3.3;1.3.99;1.3.5
R12164,1.7.2;1.1.2;1.8.2;7.1.1
R10435,2.4.1;2.4.2;2.7.8;2.7.7
R05701,1.2.1;1.5.1;1.1.1;1.3.1
R00943,2.7.4;2.7.7;2.7.1;2.4.2
R00364,2.6.1;1.5.1;1.4.1;1.2.1
R07524,2.1.1;2.3.1;3.1.1;4.4.1
R02971,2.7.4;2.7.1;3.6.1;3.6.4
R10597,4.1.3;4.1.2;2.5.1;2.2.1
R05291,1.14.13;1.6.3;1.14.14;1.14.12
R03809,1.14.14;5.4.4;1.14.13;4.99.1
R01576,4.1.2;4.1.99;4.4.1;5.3.1
R02132,1.1.3;1.21.3;1.2.3;1.6.3
R01151,1.4.3;1.1.3;1.13.12;1.5.3
R01216,4.1.2;5.3.1;4.2.1;4.4.1
R06451,2.4.2;2.4.1;2.5.1;2.7.8
R00656,4.1.1;2.7.11;2.7.8;3.7.1
R10347,3.5.3;3.2.2;3.5.1;3.5.2
R08973,2.1.1;2.5.1;2.3.3;2.3.1
R02322,3.5.1;3.4.19;3.2.2;3.1.1
R08164,2.4.1;2.4.2;4.4.1;2.3.1
R10901,2.5.1;4.1.1;6.3.2;4.4.1
R01660,2.7.1;2.3.1;3.1.3;3.6.1
R04789,1.14.13;1.6.3;1.14.14;1.14.12
R04277,3.1.1;3.5.1;2.3.1;3.4.19
R10006,5.5.1;4.2.3;2.5.1;5.3.3
R12124,3.1.1;3.6.1;3.1.3;3.2.1
R07150,1.1.1;1.3.1;1.8.1;1.5.1
R07060,1.1.1;1.3.1;1.8.1;2.3.1
R02620,1.2.1;1.1.1;1.3.1;1.5.1
R11207,2.4.2;2.3.2;2.7.7;6.3.4
R12011,2.1.1;2.5.1;2.3.3;2.3.1
R13022,1.16.1;1.8.1;1.1.1;1.3.1
R08512,2.5.1;4.4.1;1.3.1;1.1.1
R13228,4.2.3;5.5.1;3.1.7;3.1.3
R07939,1.14.13;1.6.3;1.1.1;1.3.1
R06278,2.5.1;4.4.1;4.1.99;5.3.99
R12208,3.2.1;5.4.1;5.4.2;5.1.3
R06437,5.1.3;5.3.1;3.2.1;1.1.1
R04455,3.5.4;1.7.1;1.17.3;1.5.99
R11339,1.8.1;1.16.1;1.1.1;1.8.4
R11876,1.8.1;1.16.1;1.8.4;1.1.1
R08240,1.1.1;1.3.1;1.8.1;1.16.1
R12018,1.14.19;1.14.13;1.6.3;1.1.1
R08676,3.2.1;2.4.1;5.1.3;3.6.1
R12079,2.7.1;7.5.2;7.6.2;3.6.1
R00230,2.3.1;1.1.1;3.1.1;1.3.1
R00529,2.7.7;2.4.2;2.7.1;6.1.1
R11203,2.7.1;2.7.4;2.1.1;3.6.1
R06279,2.1.1;2.5.1;2.4.1;4.4.1
R13346,5.5.1;1.21.3;3.1.1;1.1.3
R11849,4.2.3;5.5.1;3.1.7;3.1.3
R09089,2.6.1;1.4.1;4.3.1;3.5.1
R04881,2.1.1;2.3.1;2.5.1;3.1.1
R08083,1.2.1;1.1.1;1.5.1;1.17.1
R02832,1.16.1;1.8.1;1.1.1;1.12.1
R06788,1.13.11;3.3.2;1.14.99;1.2.1
R00617,2.7.4;2.7.1;2.7.2;3.6.1
R00278,1.1.3;1.4.3;1.2.3;1.21.3
R01437,4.1.1;2.7.11;3.7.1;2.7.8
R12004,5.5.1;5.3.3;4.2.3;2.5.1
R02732,2.7.1;2.7.6;3.1.3;3.6.1
R06913,4.2.1;4.4.1;5.4.4;2.3.1
R08896,1.1.3;1.11.1;1.11.2;1.14.18
R06804,2.4.1;2.4.2;3.6.1;2.7.8
R03410,2.1.1;2.5.1;2.3.3;2.3.1
R01326,2.7.1;2.7.6;3.1.3;3.6.1
R03530,2.7.4;2.7.1;3.6.1;2.4.2
R08960,1.1.1;1.3.1;1.16.1;1.8.1
R02471,1.8.1;1.16.1;1.1.1;1.3.1
R00697,4.3.1;5.1.1;4.1.99;4.4.1
R04018,2.3.1;3.1.1;2.1.1;5.1.3
R13044,5.4.4;4.2.1;1.14.14;4.4.1
R03051,1.1.1;1.3.1;1.8.1;1.14.13
R13002,3.2.1;2.4.1;3.6.1;3.1.3
R08174,3.1.2;2.3.1;3.1.1;2.8.3
R01919,2.8.1;3.1.2;2.3.1;3.13.1
R09256,2.3.1;2.8.3;3.1.2;3.1.1
R00709,1.1.1;1.3.1;1.8.1;1.16.1
R02284,3.5.2;1.3.3;3.5.3;3.4.19
R04510,5.4.99;5.4.3;5.4.1;5.4.2
R01417,2.7.4;2.7.1;7.5.2;2.7.3
R07168,1.5.1;1.3.1;1.1.1;1.14.13
R01560,3.5.4;2.4.2;3.5.99;1.5.99
R05318,1.7.2;7.1.1;1.8.2;1.7.5
R03033,4.2.1;4.4.1;5.4.4;1.14.14
R00519,1.1.1;1.3.1;1.8.1;1.16.1
R02257,1.8.1;1.16.1;1.1.1;1.3.1
R06270,2.4.1;2.7.8;2.7.1;3.6.1
R12568,2.4.2;2.7.8;2.7.1;3.6.1
R01717,5.3.3;5.3.99;2.5.1;1.1.1
R12853,2.7.4;2.7.1;3.6.1;2.7.6
R02948,4.1.1;2.7.11;3.7.1;2.5.1
R13048,2.4.1;2.4.2;3.6.1;3.1.3
R08266,1.14.13;1.6.3;1.14.14;1.14.18
R03354,2.4.1;5.1.3;3.1.3;3.6.1
R05175,5.1.2;5.1.1;5.1.99;1.5.99
R07399,4.1.3;2.3.1;2.3.3;2.8.3
R07779,1.14.13;1.6.3;1.1.1;1.3.1
R09891,4.2.3;5.5.1;2.5.1;3.1.3
R01192,2.4.2;3.2.2;2.4.1;3.6.1
R01664,3.1.3;3.6.1;3.1.7;4.2.3
R09036,2.3.1;3.1.2;2.8.3;3.1.1
R08695,2.5.1;4.2.99;2.2.1;5.5.1
R01786,2.7.1;2.7.6;3.1.3;3.6.1
R01787,1.1.1;1.3.1;1.8.1;1.16.1
R04819,1.16.1;1.8.1;1.1.1;1.8.4
R06405,-;3.1.1;1.1.1;3.5.1
R09443,3.3.2;1.13.11;3.7.1;5.4.4
R03490,4.2.1;3.1.3;3.6.1;2.4.1
R11095,3.5.3;3.2.2;3.5.2;3.5.1
R00275,1.7.3;1.7.2;1.8.2;1.7.7
R08188,3.1.2;2.8.3;3.1.1;2.3.1
R01777,2.3.1;3.1.1;2.8.3;3.1.2
R10357,1.14.13;1.6.3;1.14.14;4.99.1
R02389,3.1.1;2.3.1;3.1.2;3.7.1
R02122,2.7.1;2.8.2;3.1.3;3.6.1
R04125,4.4.1;4.3.1;4.99.1;4.1.99
R00243,1.1.1;1.4.1;1.3.1;1.5.1
R00466,1.2.3;1.17.3;1.1.3;1.6.3
R04372,3.1.3;3.6.1;3.1.7;4.2.3
R10381,1.6.3;1.14.13;1.14.18;1.14.14
R08306,1.1.1;1.3.1;2.3.1;1.8.1
R12249,3.1.1;2.3.1;3.1.2;3.5.1
R06385,1.8.1;1.16.1;1.1.1;1.3.1
R10541,2.7.7;2.4.2;6.1.1;2.7.1
R07495,1.3.1;1.1.1;5.3.3;1.8.1
R12388,2.4.1;2.7.8;2.4.2;3.2.1
R03407,1.1.1;1.3.1;1.16.1;1.8.1
R07665,1.14.13;1.6.3;1.14.14;1.14.18
R02427,3.1.1;2.3.1;3.1.2;3.7.1
R09737,2.1.1;2.5.1;2.3.1;4.4.1
R00469,3.5.1;3.4.19;3.2.2;3.1.1
R00911,3.4.19;3.4.13;3.4.11;3.4.16
R07459,2.7.1;2.4.2;2.5.1;2.4.1
R08575,5.3.1;5.1.3;3.1.3;4.1.2
R12443,2.1.1;2.3.1;2.5.1;2.3.3
R06931,1.3.1;1.1.1;1.8.1;1.16.1
R09843,2.7.8;2.4.2;2.4.1;2.7.1
R11282,2.4.1;2.7.8;2.4.2;3.6.1
R05313,1.8.1;1.3.1;1.1.1;1.16.1
R05374,4.1.1;3.7.1;2.7.11;2.2.1
R00131,3.5.1;3.4.19;3.2.2;6.3.4
R07782,3.5.1;3.4.19;3.1.1;3.2.2
R01344,2.6.1;3.5.1;1.4.1;2.3.1
R02136,2.7.7;2.4.2;7.6.2;3.6.1
R09070,1.1.1;1.3.1;1.8.1;1.16.1
R07710,1.14.13;1.6.3;1.14.14;1.14.18
R12198,3.1.1;2.3.1;3.1.2;3.5.1
R00610,3.6.3;1.4.3;1.13.11;3.5.1
R02330,3.6.4;7.4.2;3.6.1;7.5.2
R06683,1.14.13;1.6.3;1.14.14;1.1.1
R02691,2.4.2;3.6.1;4.4.1;3.1.3
R11084,2.3.1;3.1.1;1.8.1;-
R11917,4.1.1;2.2.1;4.4.1;2.7.8
R10395,4.2.1;4.4.1;5.4.4;1.14.14
R09771,3.1.3;3.6.1;3.1.7;4.2.3
R02834,1.8.1;1.1.1;1.3.1;1.16.1
R04930,4.4.1;4.1.99;4.5.1;4.3.1
R01899,1.1.1;1.3.1;1.8.1;2.3.1
R13100,5.5.1;4.2.3;3.1.7;3.1.3
R00896,2.3.1;2.6.1;4.2.1;2.8.3
R11615,1.3.1;1.1.1;2.3.1;1.8.1
R08142,-;1.14.13;5.1.3;1.14.15
R12050,2.5.1;5.3.99;5.5.1;4.4.1
R11946,1.13.11;1.14.99;1.13.99;1.8.3
R11286,5.1.3;3.2.1;2.4.1;5.3.1
R03409,2.7.4;3.6.4;3.6.1;7.4.2
R04205,2.3.1;3.1.1;3.1.2;2.8.3
R06392,3.1.1;2.3.1;3.1.2;3.5.1
R02623,2.1.1;2.3.3;2.3.1;2.5.1
R00334,2.7.4;2.7.1;3.6.1;2.1.1
R12615,1.14.11;1.6.3;4.1.1;1.2.3
R10466,3.5.1;3.5.3;3.2.2;3.4.19
R05449,1.14.14;5.4.4;4.99.1;1.14.13
R09376,1.3.1;1.1.1;1.8.1;2.3.1
R04907,1.11.1;1.13.11;1.11.2;1.6.3
R02830,1.14.13;1.6.3;1.14.14;1.14.18
R13127,3.6.1;3.1.3;3.6.5;2.4.2
R12269,2.5.1;5.3.99;4.4.1;2.2.1
R13186,2.4.2;3.5.4;3.2.2;3.6.1
R08339,1.14.13;1.14.14;1.6.3;4.99.1
R04906,6.3.2;3.5.1;3.4.19;4.1.1
R11786,3.1.4;3.6.1;3.1.3;5.4.2
R00753,4.1.2;4.1.3;4.2.1;5.4.4
R10608,2.4.1;3.2.1;2.4.2;5.1.3
R05296,3.7.1;4.1.1;5.3.1;4.1.2
R10867,4.2.2;3.6.1;2.4.1;3.1.3
R12141,1.1.1;1.3.1;1.8.1;2.3.1
R08166,4.2.99;5.5.1;4.1.1;2.5.1
R12087,5.3.1;3.7.1;5.5.1;4.2.1
R10441,2.4.2;2.7.7;2.7.8;2.3.1
