RPAIR,Score,EC,KO
RP12278,0.372,2.3.1.16,K00632
RP00198,0.341,1.1.1.34 1.1.1.88,K00021 K00054
RP00581,0.341,3.1.2.2,K01068
RP00019,0.339,2.3.1.- 2.3.1.121 2.3.1.15 2.3.1.16 2.3.1.164 2.3.1.198 2.3.1.199 2.3.1.20 2.3.1.23 2.3.1.24 2.3.1.26 2.3.1.42 2.3.1.51 2.3.1.63 2.3.1.75 2.3.1.76,K00629 K00630 K00631 K00635 K00637 K00649 K00655 K03621 K04709 K04710 K07508 K07509 K08591 K10203 K10205 K10244 K10245 K10246 K10247 K10248 K10249 K10250 K10852 K11155 K11156 K11160 K13506 K13507 K13508 K13509 K13510 K13511 K13512 K13513 K13514 K13515 K13516 K13517 K13519 K13523 K14456 K14674 K15397 K15406
RP00007,0.339,1.1.1.- 1.2.1.10 1.2.1.18 1.2.1.27 1.2.7.- 1.2.7.1 2.1.1.258 2.3.-.- 2.3.1.- 2.3.1.1 2.3.1.102 2.3.1.107 2.3.1.12 2.3.1.150 2.3.1.157 2.3.1.16 2.3.1.160 2.3.1.162 2.3.1.167 2.3.1.169 2.3.1.175 2.3.1.178 2.3.1.180 2.3.1.182 2.3.1.183 2.3.1.201 2.3.1.202 2.3.1.203 2.3.1.29 2.3.1.30 2.3.1.31 2.3.1.38 2.3.1.4 2.3.1.5 2.3.1.54 2.3.1.57 2.3.1.6 2.3.1.67 2.3.1.7 2.3.1.8 2.3.1.85 2.3.1.86 2.3.1.87 2.3.1.89 2.3.1.9 2.3.3.- 2.3.3.1 2.3.3.10 2.3.3.13 2.3.3.14 2.3.3.3 2.3.3.8 2.3.3.9 3.1.2.1 6.2.1.1 6.2.1.13,K00132 K00140 K00169 K00170 K00171 K00172 K00193 K00194 K00197 K00618 K00619 K00620 K00621 K00622 K00623 K00624 K00625 K00626 K00627 K00632 K00639 K00640 K00641 K00648 K00656 K00657 K00665 K00668 K00669 K01067 K01638 K01641 K01647 K01648 K01649 K01655 K01895 K01905 K02594 K03737 K03823 K03896 K04020 K04021 K04042 K04072 K04073 K05551 K05552 K05553 K05822 K06718 K07508 K07509 K07513 K09011 K10977 K11067 K11533 K12632 K12694 K12698 K12699 K12747 K12910 K12923 K12926 K13018 K13393 K13510 K13512 K13519 K13788 K14138 K14681 K14682 K15023 K15024 K15230 K15231 K15741 K15742 K15896 K15913 K16023 K17054
RP14799,0.339,2.3.1.24,K04709
RP10623,0.329,,K15988
RP00174,0.315,6.2.1.16,K01907
RP00843,0.315,2.3.1.-,K14245 K14246 K14247
RP01388,0.306,6.2.1.9,K08692 K14067 K14451
RP00752,0.305,1.2.1.31,K00143 K14085
RP15925,0.302,2.3.1.179 2.3.1.41,K00647 K09458
