reaction,REACTION_ID,true_EC
25270-2.1.1.28-Q,25270,2.1.1.28
25348-3.1.1.96-Q,25348,3.1.1.96
25433-5.4.99.62-Q,25433,5.4.99.62
25581-5.1.3.29-Q,25581,5.1.3.29
25585-5.1.3.32-Q,25585,5.1.3.32
25610-5.4.99.62-Q,25610,5.4.99.62
25671-2.4.1.n2-Q,25671,2.4.1.n2
25953-2.2.1.10-Q,25953,2.2.1.10
26020-3.1.3.79-Q,26020,3.1.3.79
26194-6.2.1.9-Q,26194,6.2.1.9
26214-4.2.3.42-Q,26214,4.2.3.42
26302-4.1.1.97-Q,26302,4.1.1.97
26322-2.1.1.n1-Q,26322,2.1.1.n1
26326-2.1.1.n7-Q,26326,2.1.1.n7
26491-1.7.3.1-Q,26491,1.7.3.1
26511-3.5.1.101-Q,26511,3.5.1.101
26535-6.2.1.36-Q,26535,6.2.1.36
27291-1.17.98.4-Q,27291,1.17.98.4
27315-1.13.12.17-Q,27315,1.13.12.17
27326-1.14.14.147-Q,27326,1.14.14.147
27330-1.14.13.113-Q,27330,1.14.13.113
27334-1.14.13.114-Q,27334,1.14.13.114
27350-2.8.4.2-Q,27350,2.8.4.2
27442-1.1.1.307-Q,27442,1.1.1.307
27442-1.1.1.430-Q,27442,1.1.1.430
27446-1.1.1.307-Q,27446,1.1.1.307
27446-1.1.1.431-Q,27446,1.1.1.431
27450-3.6.1.75-Q,27450,3.6.1.75
27539-1.1.99.36-Q,27539,1.1.99.36
27547-1.14.14.8-Q,27547,1.14.14.8
27575-3.5.1.100-Q,27575,3.5.1.100
27611-1.17.98.5-Q,27611,1.17.98.5
27651-2.7.1.48-Q,27651,2.7.1.48
27655-2.2.1.6-Q,27655,2.2.1.6
27675-2.7.4.6-Q,27675,2.7.4.6
27771-2.1.1.222-Q,27771,2.1.1.222
27775-2.1.1.201-Q,27775,2.1.1.201
27839-1.14.12.22-Q,27839,1.14.12.22
27843-1.14.12.22-Q,27843,1.14.12.22
27859-3.1.4.16-Q,27859,3.1.4.16
27875-4.2.99.21-Q,27875,4.2.99.21
28095-3.6.1.27-Q,28095,3.6.1.27
28139-3.5.2.19-Q,28139,3.5.2.19
28143-3.5.2.19-Q,28143,3.5.2.19
28147-1.14.14.174-Q,28147,1.14.14.174
28403-2.4.99.23-Q,28403,2.4.99.23
28515-6.2.1.48-Q,28515,6.2.1.48
28676-5.1.3.3-Q,28676,5.1.3.3
28680-2.1.1.64-Q,28680,2.1.1.64
28752-1.1.5.3-Q,28752,1.1.5.3
28808-3.4.19.13-Q,28808,3.4.19.13
29068-1.17.5.3-Q,29068,1.17.5.3
29588-1.1.1.312-Q,29588,1.1.1.312
29844-6.2.1.13-Q,29844,6.2.1.13
29900-7.5.2.10-Q,29900,7.5.2.10
29900-7.5.2.13-Q,29900,7.5.2.13
30008-7.5.2.12-Q,30008,7.5.2.12
30008-7.5.2.13-Q,30008,7.5.2.13
30060-1.3.98.1-Q,30060,1.3.98.1
30080-6.2.1.48-Q,30080,6.2.1.48
30280-1.12.1.4-Q,30280,1.12.1.4
30404-7.2.1.3-Q,30404,7.2.1.3
30424-4.2.3.76-Q,30424,4.2.3.76
30596-1.14.14.9-Q,30596,1.14.14.9
31348-3.2.1.175-Q,31348,3.2.1.175
31424-4.2.3.227-Q,31424,4.2.3.227
31516-1.2.1.82-Q,31516,1.2.1.82
31540-2.1.1.232-Q,31540,2.1.1.232
31564-3.4.19.14-Q,31564,3.4.19.14
31616-2.1.1.236-Q,31616,2.1.1.236
31664-2.6.1.34-Q,31664,2.6.1.34
31672-2.1.1.235-Q,31672,2.1.1.235
31724-1.14.14.87-Q,31724,1.14.14.87
31732-1.14.14.12-Q,31732,1.14.14.12
31736-1.3.1.114-Q,31736,1.3.1.114
31760-2.1.1.234-Q,31760,2.1.1.234
31768-2.6.1.92-Q,31768,2.6.1.92
31784-2.5.1.153-Q,31784,2.5.1.153
31788-2.5.1.153-Q,31788,2.5.1.153
31792-2.5.1.153-Q,31792,2.5.1.153
31856-5.4.99.48-Q,31856,5.4.99.48
31860-5.4.99.49-Q,31860,5.4.99.49
31912-2.2.1.11-Q,31912,2.2.1.11
31952-1.14.14.111-Q,31952,1.14.14.111
32000-4.2.3.100-Q,32000,4.2.3.100
32024-4.2.3.96-Q,32024,4.2.3.96
32104-2.1.1.240-Q,32104,2.1.1.240
32136-1.2.7.1-Q,32136,1.2.7.1
32140-6.2.1.76-Q,32140,6.2.1.76
32200-1.14.15.30-Q,32200,1.14.15.30
32260-2.2.1.11-Q,32260,2.2.1.11
32312-1.14.14.36-Q,32312,1.14.14.36
32488-3.6.1.53-Q,32488,3.6.1.53
32540-4.2.3.107-Q,32540,4.2.3.107
32568-4.2.3.116-Q,32568,4.2.3.116
32644-1.17.2.2-Q,32644,1.17.2.2
32704-4.2.1.133-Q,32704,4.2.1.133
33000-1.14.14.114-Q,33000,1.14.14.114
33072-4.2.3.124-Q,33072,4.2.3.124
33180-3.1.4.11-Q,33180,3.1.4.11
33264-1.14.14.40-Q,33264,1.14.14.40
33280-1.14.14.156-Q,33280,1.14.14.156
33440-1.2.3.15-Q,33440,1.2.3.15
33816-2.7.8.44-Q,33816,2.7.8.44
33840-2.5.1.125-Q,33840,2.5.1.125
33860-4.2.1.143-Q,33860,4.2.1.143
33896-1.1.1.333-Q,33896,1.1.1.333
33928-1.14.13.163-Q,33928,1.14.13.163
33952-2.4.1.285-Q,33952,2.4.1.285
33972-3.1.3.88-Q,33972,3.1.3.88
33992-4.2.3.133-Q,33992,4.2.3.133
34024-1.1.1.328-Q,34024,1.1.1.328
34028-1.1.1.328-Q,34028,1.1.1.328
34048-1.1.3.44-Q,34048,1.1.3.44
34104-5.1.3.26-Q,34104,5.1.3.26
34172-4.3.3.7-Q,34172,4.3.3.7
34212-1.1.1.334-Q,34212,1.1.1.334
34228-1.13.11.64-Q,34228,1.13.11.64
34240-5.4.3.9-Q,34240,5.4.3.9
34288-1.14.18.1-Q,34288,1.14.18.1
34412-1.21.3.8-Q,34412,1.21.3.8
34432-1.23.1.4-Q,34432,1.23.1.4
34468-4.2.3.139-Q,34468,4.2.3.139
34512-2.4.1.290-Q,34512,2.4.1.290
34848-1.5.1.50-Q,34848,1.5.1.50
35096-4.3.99.4-Q,35096,4.3.99.4
35144-2.3.1.220-Q,35144,2.3.1.220
35180-2.3.1.221-Q,35180,2.3.1.221
35264-3.1.1.118-Q,35264,3.1.1.118
35372-2.4.2.43-Q,35372,2.4.2.43
35532-1.3.3.13-Q,35532,1.3.3.13
35588-3.1.3.102-Q,35588,3.1.3.102
35768-2.1.1.110-Q,35768,2.1.1.110
35812-4.2.1.139-Q,35812,4.2.1.139
36056-3.5.4.11-Q,36056,3.5.4.11
36096-2.1.1.274-Q,36096,2.1.1.274
36100-2.1.1.273-Q,36100,2.1.1.273
36104-2.1.1.277-Q,36104,2.1.1.277
36156-2.1.1.272-Q,36156,2.1.1.272
36248-2.1.1.279-Q,36248,2.1.1.279
36396-1.3.1.72-Q,36396,1.3.1.72
36408-2.7.7.87-Q,36408,2.7.7.87
36624-2.1.1.281-Q,36624,2.1.1.281
36636-2.1.1.282-Q,36636,2.1.1.282
36696-2.4.1.302-Q,36696,2.4.1.302
36704-6.3.3.6-Q,36704,6.3.3.6
36760-2.4.1.306-Q,36760,2.4.1.306
36832-7.1.1.4-Q,36832,7.1.1.4
36904-2.1.1.290-Q,36904,2.1.1.290
37212-3.1.4.37-Q,37212,3.1.4.37
37668-2.4.1.313-Q,37668,2.4.1.313
37744-2.5.1.129-Q,37744,2.5.1.129
37796-1.6.3.2-Q,37796,1.6.3.2
37800-1.6.3.2-Q,37800,1.6.3.2
37800-1.6.3.4-Q,37800,1.6.3.4
37816-1.14.11.44-Q,37816,1.14.11.44
37824-1.14.11.44-Q,37824,1.14.11.44
37828-1.14.11.43-Q,37828,1.14.11.43
37832-1.14.11.43-Q,37832,1.14.11.43
37836-1.14.13.180-Q,37836,1.14.13.180
37932-5.4.4.7-Q,37932,5.4.4.7
37940-5.4.4.7-Q,37940,5.4.4.7
37952-5.4.4.7-Q,37952,5.4.4.7
37956-5.4.4.7-Q,37956,5.4.4.7
37960-5.4.4.7-Q,37960,5.4.4.7
37964-1.1.1.21-Q,37964,1.1.1.21
37968-1.1.1.21-Q,37968,1.1.1.21
37980-2.1.1.295-Q,37980,2.1.1.295
38000-2.1.1.295-Q,38000,2.1.1.295
38008-2.1.1.295-Q,38008,2.1.1.295
38160-4.2.1.145-Q,38160,4.2.1.145
38260-4.1.3.24-Q,38260,4.1.3.24
38268-5.4.1.3-Q,38268,5.4.1.3
38348-2.6.1.103-Q,38348,2.6.1.103
38448-3.2.1.187-Q,38448,3.2.1.187
39112-1.3.1.105-Q,39112,1.3.1.105
39116-1.3.1.105-Q,39116,1.3.1.105
39652-3.7.1.21-Q,39652,3.7.1.21
39912-2.6.1.107-Q,39912,2.6.1.107
41008-2.5.1.124-Q,41008,2.5.1.124
41260-4.3.1.31-Q,41260,4.3.1.31
41429-2.1.1.304-Q,41429,2.1.1.304
41561-1.14.14.15-Q,41561,1.14.14.15
41641-6.2.1.41-Q,41641,6.2.1.41
41653-2.4.1.327-Q,41653,2.4.1.327
42081-1.2.1.36-Q,42081,1.2.1.36
42097-6.1.2.2-Q,42097,6.1.2.2
42101-6.1.2.2-Q,42101,6.1.2.2
42317-1.2.7.11-Q,42317,1.2.7.11
42413-6.5.1.9-Q,42413,6.5.1.9
42645-2.7.7.66-Q,42645,2.7.7.66
42833-2.2.1.12-Q,42833,2.2.1.12
42989-4.2.3.148-Q,42989,4.2.3.148
42993-4.2.3.149-Q,42993,4.2.3.149
43001-4.2.3.151-Q,43001,4.2.3.151
43053-6.2.1.44-Q,43053,6.2.1.44
43065-2.3.1.238-Q,43065,2.3.1.238
43345-2.7.7.73-Q,43345,2.7.7.73
43381-3.9.1.2-Q,43381,3.9.1.2
43433-1.1.2.9-Q,43433,1.1.2.9
43617-2.7.7.80-Q,43617,2.7.7.80
43685-2.7.9.1-Q,43685,2.7.9.1
43781-1.3.8.5-Q,43781,1.3.8.5
44181-1.3.8.5-Q,44181,1.3.8.5
44185-4.2.3.152-Q,44185,4.2.3.152
44401-2.1.1.64-Q,44401,2.1.1.64
44405-2.1.1.64-Q,44405,2.1.1.64
44413-2.1.1.64-Q,44413,2.1.1.64
44481-2.1.1.114-Q,44481,2.1.1.114
44485-2.1.1.114-Q,44485,2.1.1.114
44489-2.1.1.114-Q,44489,2.1.1.114
44493-2.1.1.114-Q,44493,2.1.1.114
44593-2.1.1.222-Q,44593,2.1.1.222
44609-2.1.1.222-Q,44609,2.1.1.222
44613-2.1.1.222-Q,44613,2.1.1.222
44633-1.13.11.80-Q,44633,1.13.11.80
44637-3.3.2.14-Q,44637,3.3.2.14
44753-2.1.1.201-Q,44753,2.1.1.201
44757-2.1.1.201-Q,44757,2.1.1.201
44761-2.1.1.201-Q,44761,2.1.1.201
44765-2.1.1.201-Q,44765,2.1.1.201
45029-1.3.8.12-Q,45029,1.3.8.12
45081-6.3.2.47-Q,45081,6.3.2.47
45137-4.2.1.160-Q,45137,4.2.1.160
45197-2.1.1.245-Q,45197,2.1.1.245
45565-5.1.3.33-Q,45565,5.1.3.33
