Reaction name,SIMMER pred
31784,4.2.3
66921,
82004,1.5.3
58493,7.3.2;7.2.2
21617,2.4.3;2.4.1
36396,1.3.1;1.1.1
15082,2.3.3;6.2.1
19714,6.2.1
16158,1.18.1
34228,1.13.11
17050,2.1.1
10017,3.1.1
52281,2.1.1
47197,1.3.99;1.3.8
23425,5.4.2
12738,1.11.1
15342,6.3.5
60417,3.1.1
27291,1.97.1
16190,1.14.11;1.13.11
12974,2.7.4
18738,6.3.1
11489,2.3.1
17098,5.3.2
17702,6.2.1;2.7.1
44181,1.1.98;1.3.8;1.14.14
21541,4.1.1
25671,2.4.1
51021,5.1.1
10933,6.3.2
84772,4.1.1
19558,1.14.19
75956,1.14.11
14810,2.1.1
33928,1.1.1
77000,1.16.1;1.18.1
86792,2.7.8
68357,3.5.1
23805,5.4.2
37212,3.1.4
27547,1.14.19;1.14.14
82108,
28515,6.2.1
47741,2.5.1
21261,1.11.1
31516,1.14.13
26322,2.1.1
55661,1.14.99;1.14.15
32260,4.1.2;5.3.1
19994,1.11.1
34240,2.6.1
58929,4.2.1
25230,1.1.1
57869,1.1.7
42317,3.1.2;2.3.1
44633,2.3.1
25433,5.3.1
61417,5.5.1
14582,1.16.1;1.18.1
46049,5.4.2
11957,3.2.1
27450,3.6.1
51469,1.1.5
68013,1.17.3;1.3.99
18502,1.3.1;1.1.1
14494,3.2.2
37960,1.13.11
12181,2.1.1
12173,5.3.1
35096,2.1.1
24441,7.3.2;7.2.2
10285,
33840,2.5.1
14914,
69001,2.1.1
13414,2.7.1
67817,3.5.1
56769,1.14.99;1.14.15
75868,7.2.1;2.1.1
21105,1.17.99
14230,
30596,1.14.19;1.14.14
19754,6.3.1
14478,1.3.99;1.3.8
56837,4.4.1
18030,6.3.5
32000,4.2.3
59577,3.4.13;3.5.1
54037,3.1.1
10757,6.3.1
44401,2.1.1
37800,1.7.1;1.1.1
57357,1.14.20;1.14.11
49145,2.6.1
14170,6.2.1
15750,1.1.3;4.1.2
14782,6.2.1
36704,6.3.3
10509,
19218,
30008,7.3.2;7.2.2
19198,2.8.2
46933,5.1.1
22125,3.1.1
26326,2.1.1
29844,2.3.3;6.2.1
18034,1.14.14
35144,2.3.1
58521,1.14.19;1.14.14
36096,2.1.1
15794,1.5.1
55473,1.14.14
12013,2.7.1
44593,2.1.1
15798,1.5.1
22373,1.13.11
21453,4.2.1
76992,1.16.1;1.18.1
33072,5.5.1;3.1.3
53317,2.4.1
14342,5.3.3
18522,2.1.1
72336,2.1.1
16334,2.7.4
31856,5.4.99
43065,2.3.1
69045,4.2.1
25581,5.1.1
22645,1.14.14
52381,2.4.3;2.4.1
80572,5.1.1
80552,2.1.1
18414,2.4.1
32312,1.14.14
44613,2.1.1
36636,2.1.1
24189,1.3.1;1.14.12
82192,2.1.1
72344,2.1.1
44757,2.1.1
11905,
11089,7.1.3
43053,6.3.2;6.2.1
19086,2.6.1
51585,1.3.99;1.3.8
62585,7.3.2;7.2.2
11141,5.4.2;3.1.3
21097,4.2.1
36696,2.4.1
18790,5.1.1
45137,
15094,2.6.1
38000,2.1.1
21341,
13706,2.4.1
38260,4.1.3
52193,1.14.19;1.14.14
19130,2.7.1
49445,2.3.1
65661,1.14.15;1.17.99
11521,2.4.1
49533,3.1.1
34212,1.1.1
86092,1.14.14
27326,1.14.14
62237,4.1.99
37832,1.14.11
17082,2.1.1
56057,2.4.1
21909,1.1.1
14866,2.1.1
33000,1.14.14
37836,1.14.13;1.1.1
15422,6.2.1
14314,2.1.1
56293,1.14.14
43001,4.2.3
54293,2.7.7;2.7.1
24417,1.13.11;1.14.15
56669,1.1.1;1.3.1
24489,5.3.3;5.4.4
27611,5.1.1
17546,2.7.3
35768,2.1.1
19178,5.4.3
38008,2.1.1
27859,3.1.4
35264,3.1.1
59577,3.4.13;3.5.1
23085,
26491,4.1.2
33972,3.1.3
23077,1.14.13;1.3.1
27334,1.14.13
45197,7.2.1;2.1.1
36624,2.1.1
50621,2.4.1
19290,3.1.3
51005,5.1.1
68461,2.8.2
35588,3.1.3
24794,5.3.1
11949,2.3.1
31732,1.14.14
30404,5.1.1
73852,2.4.1
56101,2.7.7
60449,
34412,5.5.1
19802,2.7.8;2.7.7
27442,1.1.1
18806,5.1.1
37816,1.14.11
16162,1.16.1;1.18.1
38348,2.6.1
23581,5.3.99
47041,2.8.1
39112,1.3.1;1.1.1
37824,1.14.11
32568,4.2.3
28680,2.1.1
37964,1.1.1
36760,2.4.1
56845,2.1.1
34848,1.1.1
27442,1.1.1
28403,2.4.99
17118,6.3.1
33860,3.1.4
35372,3.2.1
64541,3.2.1;2.4.1
13054,2.6.1
44609,2.1.1
14190,
12978,
37932,1.13.11
36100,2.1.1
47945,2.9.1;2.5.1
55765,
42989,4.2.3
11781,2.4.2;2.4.1
80584,2.1.1
22329,2.5.1
24711,2.6.1
55961,6.2.1
18506,1.5.1
19306,2.3.1
28808,3.5.1
27775,2.1.1
42081,1.14.13;1.1.1
77908,1.5.3
13946,5.1.1
12277,1.3.8
59345,1.1.99;1.1.3
21737,5.4.99
15266,4.3.3;4.1.99
10189,3.1.2;2.3.1
31792,4.2.3
15490,
27446,1.1.1
23537,5.4.2;3.1.3
43345,2.7.7
18258,1.3.98
20897,6.2.2
29588,1.1.1
31424,4.2.3
77904,1.3.99
21573,4.1.1
32488,2.7.8
25153,2.6.1
56001,3.2.1
42645,2.7.4
67657,1.18.1
17498,2.4.1
62021,3.2.1
30060,
70804,5.3.1
34028,1.14.13;1.1.1
10013,5.3.3
21001,5.4.4
33280,1.14.14
66965,2.4.1
32136,2.3.1
24265,5.3.1
15030,1.1.1
14274,1.5.3
21257,
11725,2.8.2
82316,2.6.1
33180,3.1.4
61593,
26194,6.2.1
15010,1.2.1
43617,2.7.7
12233,1.11.1
27875,4.1.3
28143,3.5.1
31736,1.1.1;1.3.1
72284,2.1.1
46681,1.16.1;1.18.1
14926,1.2.1;1.1.1
19446,4.1.1
30008,7.3.2;7.2.2
57725,4.1.1
65029,1.14.15
32104,2.1.1
23129,6.3.2;6.2.1
35532,1.21.3
12325,3.5.1
17834,2.1.1
82408,5.5.1;3.1.3
76568,
57517,1.14.14
25226,1.1.1
10609,1.14.14
52157,1.14.14
46929,5.1.1
36104,2.1.1
55417,2.4.1
19782,2.6.1
50305,1.14.14
82216,2.1.1
16118,6.3.2;6.2.1
13266,2.1.4
23545,2.4.1
27651,2.7.1
86308,6.2.1;2.3.1
12005,2.4.1
15274,2.6.1
26511,
14966,
24537,
86028,2.3.1;2.5.1
12177,2.1.1
23861,2.3.1
47845,
53945,1.3.1
72348,2.1.1
33816,2.7.8
66541,1.14.15;1.17.99
34512,2.4.1
48993,1.14.13
44761,2.1.1
16930,2.3.1
15474,2.4.1
27839,1.14.13
14266,2.6.1
37980,2.1.1
23177,6.2.1
39912,2.6.1
49149,2.1.1
27330,1.17.1
22561,1.3.1;1.1.1
44481,2.1.1
52909,1.14.11
18898,1.11.1
52165,1.14.14
13590,6.2.1;2.7.1
77968,4.2.3;2.5.1
21473,6.2.1
14122,2.1.1
53629,4.2.3
58713,2.4.2
74476,1.14.11
80560,
63333,5.1.1
14290,6.3.2;6.2.1
36832,
15094,2.6.1
61589,2.7.1
57745,1.17.4;1.11.1
13390,1.3.8
22093,1.3.7
37668,2.4.1
49473,2.4.1
16502,2.4.1
24497,2.3.1
10797,1.7.1
25610,5.3.1
50737,7.1.1
11457,2.4.1
56045,3.2.1
10461,1.17.99;1.13.11
57865,1.14.14
18446,3.5.4
11749,
21969,
63829,2.6.1
36056,
31768,2.6.1
11881,5.3.3
57025,4.1.1
15238,1.18.1
10905,
27675,
17238,
33440,1.13.11
45029,1.3.8
16250,5.1.1
54085,
24165,1.11.1
18294,6.2.1
31952,1.14.14
41653,2.4.1
69736,2.8.3
22117,2.4.1
16138,1.1.1
24005,1.3.99;1.3.8
23577,
25234,5.1.1
20018,1.3.3
20749,1.13.11
17146,1.3.1;1.1.1
69229,4.8.1
17998,2.1.1
56345,2.4.1
36408,2.7.7
15054,
50309,1.14.14
58897,6.3.2;6.2.1
19894,2.7.4;2.7.1
57397,2.1.1
20977,
36156,2.1.1
27446,1.1.1
59229,5.1.1
24245,1.1.1
49637,1.2.7
16530,2.8.2
30424,4.2.3
23101,2.7.4
70812,4.1.99
67013,2.7.7;3.6.1
28147,1.14.14
30080,6.2.1
16466,
53393,1.14.14
63793,3.5.1
18570,
60157,7.3.2;7.2.2
16958,3.1.4;3.1.3
13774,1.14.19;1.14.14
12001,1.6.99;1.8.1
19130,2.7.1
45777,4.1.1
27315,1.3.1;1.14.13
17298,2.3.1
16050,2.7.7
11693,7.1.1;5.1.1
31664,2.6.1
14158,7.1.3
37952,1.13.11
22573,
63341,6.2.2
74068,2.4.1
17722,1.3.99;1.3.8
50229,1.14.14
25348,3.1.1;2.3.2
18242,5.4.99
73844,2.4.1
44185,3.1.3
44405,2.1.1
10733,6.3.2
56049,2.4.1
26302,3.5.2
11713,2.3.1
26535,6.3.2;6.2.1
18566,2.3.1
64857,4.2.3
61641,7.2.4
79616,1.1.1
79624,2.3.1
31564,3.4.19
14390,2.4.1
34468,4.2.3
22089,2.7.9
43433,
28139,
11309,6.2.1
57857,1.1.7
22029,2.3.1
21601,2.3.1
31860,5.4.99
16366,1.13.11;1.14.19
47849,2.5.1
45565,5.1.1
50913,2.4.3;2.7.8
52897,6.3.5;6.4.1
13906,2.4.1
16830,
34288,1.2.3;1.13.11
11801,3.6.1
76036,1.14.14
20690,2.3.1
58665,1.1.5
25270,2.1.1
35812,4.2.1
50941,2.3.2
24329,6.3.4
37744,1.14.14
14414,1.13.11
39116,1.4.1;1.3.1;1.1.1
10265,5.1.1
82256,2.3.2
41260,4.3.1
58813,3.6.1
18002,3.13.1
17882,3.5.1
19910,
17310,
17054,5.3.1
34172,5.4.99
27575,
34048,5.4.99
37828,1.14.11
37800,1.7.1;1.1.1
25585,5.1.1
41561,1.14.19;1.14.14
37956,1.13.11
46753,1.14.14
55749,1.8.7
46625,5.1.1
50773,5.3.99
14838,1.2.7
12606,4.1.1
75352,
21505,5.3.1
13626,
57445,3.4.19
11433,2.1.1
21633,
18910,2.1.1
31616,2.1.1
32024,4.2.3
17450,2.5.1
17950,1.13.11
12730,5.5.1
50233,1.14.99
18118,1.13.11
31348,3.1.1;3.2.1
21381,6.2.1
20733,5.1.1
21065,1.11.1
14894,5.4.99
41641,6.2.1
28752,
51477,5.4.99
19550,
21337,1.14.12;1.1.1
10361,
22729,2.4.99
55157,7.1.1
20849,4.1.1
17662,6.3.2;6.2.1
43381,
64989,2.7.8
54321,1.17.99
69253,4.8.1
26020,3.1.3
11365,6.7.1
50881,2.7.8
73840,6.7.1
18914,2.4.3;2.4.1
10369,2.6.1
16178,1.14.13;1.1.1
12614,
41008,2.5.1
24501,2.7.7
56661,1.1.1;1.3.1
32644,1.14.15
24711,2.6.1
13114,1.7.1;1.14.19;1.14.13
54785,
12630,1.14.20;1.14.11
44753,2.1.1
46013,1.1.5
52321,1.14.14
19746,1.1.3
42097,6.3.1
18358,1.1.1
63797,3.4.11;3.5.1
27350,
21693,2.7.8
54685,5.5.1
63345,6.3.1;6.2.2;2.7.1
14218,1.11.1
14126,3.2.1
22801,5.3.3
27539,
37940,1.13.11
51009,5.1.1
23641,1.14.11
58561,1.3.1
26214,4.2.3
31788,4.2.3
18682,3.1.1;5.3.2
33952,2.4.1
65937,5.1.1
57521,1.14.14
18134,2.7.4
51561,2.1.1
25953,4.3.3
22121,6.2.1
24425,1.11.1;1.21.4
52045,2.4.1
35180,2.3.1
32200,1.14.15
43685,4.4.1
11313,5.1.1
23585,6.3.1
16838,2.8.2
13206,2.7.7
82188,2.1.1
19770,
37796,1.7.1
10969,2.3.3;6.2.1
16918,1.14.13
34432,1.23.1;1.1.1
27655,4.1.1
11213,1.3.99;5.4.4
23909,1.14.13
34104,5.1.1
49281,1.14.14
49565,3.1.3
42993,4.2.3
20374,6.2.1
17002,3.5.3
17374,5.3.99
46309,1.14.14
86056,1.14.14
18402,1.3.8;1.14.14
17082,2.1.1
55753,1.8.7
25153,2.6.1
42413,2.7.2;2.7.4;2.7.1
70780,1.1.1
76996,1.18.1
10805,5.1.1
13194,5.4.99
48129,4.2.3
20833,7.3.2;7.2.2
28095,2.5.1
31912,4.1.2
44493,2.1.1
21377,
20270,3.2.1
24826,5.3.3
14738,4.6.1
15222,2.7.8
17878,2.1.1
11753,3.1.1
74484,1.14.11
28676,5.1.1
36248,2.1.1
32140,6.3.2;6.2.1
48721,1.14.13;1.1.1
19358,1.14.13
29068,1.3.5
