reactionID,predictions
R02780,2.7.1;2.7.6;3.1.3;3.6.1
R03894,4.1.1;2.7.11;2.2.1;3.7.1
R13022,1.16.1;1.8.1;1.1.1;1.3.1
R10929,2.4.2;2.7.7;6.1.1;2.4.1
R10887,4.1.1;2.7.11;3.7.1;2.7.8
R06637,2.3.1;2.7.8;2.4.1;2.7.1
R07711,1.14.13;1.6.3;1.14.14;1.14.18
R05625,2.7.1;2.4.2;2.7.6;2.7.7
R05558,3.8.1;4.5.1;5.4.4;3.5.99
R04000,2.3.1;3.1.2;2.8.3;3.1.1
R12052,1.14.13;1.6.3;1.14.14;1.14.18
R08705,1.1.1;1.3.1;1.16.1;1.8.1
R01064,4.1.2;2.2.1;5.3.1;3.7.1
R09987,1.8.1;1.16.1;1.8.4;1.1.1
R03037,2.3.1;3.1.1;4.4.1;3.1.2
R01201,2.7.4;2.7.1;2.4.2;3.6.1
R06420,1.16.1;1.1.1;1.3.1;1.8.1
R04922,3.6.1;3.1.3;2.7.1;2.3.1
R02279,4.2.1;4.4.1;5.4.4;1.14.14
R06804,2.4.1;2.4.2;3.6.1;2.7.8
R01519,3.1.1;2.3.1;3.1.2;3.5.1
R02907,4.2.1;4.4.1;5.4.4;1.14.14
R03049,3.1.1;2.3.1;3.1.2;3.5.1
R00649,2.1.1;2.5.1;2.3.1;4.4.1
R11917,4.1.1;2.2.1;4.4.1;2.7.8
R07539,4.2.1;4.4.1;5.4.4;2.3.1
R09250,2.5.1;5.3.99;4.4.1;2.2.1
R05290,1.14.13;1.6.3;1.14.14;4.99.1
R05554,3.5.3;3.5.2;3.2.2;4.3.3
R11487,1.14.13;1.14.14;1.6.3;4.99.1
R09844,2.5.1;5.3.99;4.4.1;2.2.1
R08098,5.1.3;3.6.1;5.1.99;3.1.3
R09601,1.13.11;1.14.99;1.6.3;1.14.13
R09608,5.5.1;5.3.3;2.5.1;5.4.99
R11555,2.3.1;3.1.1;3.1.2;1.1.1
R04071,2.4.2;4.2.2;3.2.2;2.4.1
R02520,4.1.1;1.13.12;1.6.3;1.14.13
R08345,1.14.13;1.14.14;4.99.1;5.4.4
R08529,3.6.1;3.1.3;3.1.4;3.1.7
R04280,1.10.3;1.14.18;1.1.3;1.11.1
R02491,4.2.1;4.4.1;5.4.4;1.14.14
R13410,2.1.1;2.3.1;3.1.1;3.5.1
R10692,1.14.13;1.6.3;4.1.99;4.4.1
R09663,2.7.7;2.4.2;2.4.1;2.7.8
R03537,3.1.4;3.6.1;3.1.3;5.4.2
R05295,1.13.11;3.3.2;1.14.99;1.2.1
R10016,2.1.1;2.3.3;2.5.1;4.4.1
R02628,2.7.1;1.8.5;2.7.3;2.5.1
R06846,1.1.1;1.3.1;1.8.1;2.3.1
R04550,2.3.1;3.1.1;3.1.2;2.8.3
R01096,1.1.1;1.3.1;1.8.1;1.16.1
R11834,5.5.1;4.2.3;2.5.1;3.1.7
R11367,2.3.1;6.2.1;1.2.1;2.7.7
R02982,2.1.1;2.3.1;2.3.3;3.1.1
R08164,2.4.1;2.4.2;4.4.1;2.3.1
R10528,1.16.1;1.8.1;1.1.1;1.3.1
R03530,2.7.4;2.7.1;3.6.1;2.4.2
R10817,5.1.3;3.2.1;5.3.1;5.4.2
R08639,5.4.2;5.4.1;1.13.99;4.6.1
R10851,1.16.1;1.8.1;1.6.2;1.8.4
R08381,2.3.1;3.1.2;3.1.1;2.8.3
R05150,1.3.1;1.8.1;1.5.1;1.1.1
R08109,1.14.12;1.14.13;1.6.3;1.21.1
R08531,2.3.1;3.1.1;1.1.1;3.1.2
R07839,5.3.2;5.3.3;3.7.1;3.4.16
R01969,2.4.2;2.4.1;2.7.7;3.6.1
R01644,1.1.1;1.3.1;1.8.1;1.5.1
R12488,4.2.1;4.4.1;5.4.4;1.14.14
R11857,5.5.1;2.5.1;4.2.3;3.1.7
R03716,1.1.1;1.3.1;1.8.1;2.3.1
R03728,4.1.99;1.14.13;1.6.3;4.4.1
R08191,3.1.2;2.8.3;3.1.1;2.3.1
R13013,1.6.3;1.13.12;1.14.13;4.99.1
R09676,2.4.1;2.4.2;3.2.1;2.3.2
R07797,2.8.2;2.7.1;2.7.6;1.8.4
R08220,3.1.1;2.3.1;3.5.1;3.1.2
R05413,1.13.11;3.3.2;1.14.99;1.2.1
R06865,1.6.3;1.13.11;1.10.3;1.14.18
R08104,1.14.13;1.6.3;1.14.12;1.14.14
R07921,2.1.1;2.5.1;2.3.3;4.4.1
R02167,3.1.3;3.6.1;3.1.7;4.2.3
R11156,1.14.13;1.3.1;1.5.1;1.1.1
R12080,7.5.2;7.6.2;3.6.3;3.A.1
R06110,2.4.1;3.2.1;3.6.1;3.1.3
R04202,3.1.1;2.3.1;3.1.2;3.5.1
R08772,4.1.1;2.7.11;3.7.1;2.5.1
R10672,1.14.14;1.14.13;4.99.1;1.6.3
R12585,1.6.3;1.1.3;1.14.13;1.13.12
R10847,5.5.1;3.1.1;5.4.99;5.3.3
R13302,2.5.1;5.3.99;4.4.1;2.1.1
R06405,-;3.1.1;1.1.1;3.5.1
R06392,3.1.1;2.3.1;3.1.2;3.5.1
R09798,1.14.14;1.1.99;1.13.12;1.1.5
R10055,1.8.5;1.3.1;2.5.1;1.7.2
R11860,5.5.1;4.2.3;4.4.1;2.5.1
R00084,2.5.1;5.3.99;4.4.1;2.2.1
R10257,2.4.2;3.2.2;2.4.1;3.5.4
R08635,4.4.1;4.1.99;4.3.1;4.5.1
R04217,2.6.1;1.4.3;5.3.1;2.7.2
R05166,3.2.1;5.1.3;2.4.1;3.1.2
R02714,3.1.1;2.3.1;3.1.2;3.5.1
R07996,1.14.11;1.1.3;1.13.99;1.13.11
R00985,4.1.3;4.1.2;4.1.1;2.3.3
R11877,1.1.1;1.3.1;1.8.1;2.3.1
R00665,3.5.1;3.2.2;3.4.19;3.5.3
R07335,4.1.1;2.5.1;2.2.1;3.1.3
R03781,3.7.1;4.1.1;2.3.1;3.1.1
R02625,2.7.4;2.7.1;2.7.6;3.9.1
R01862,3.5.1;3.4.19;3.2.2;3.1.1
R02003,2.5.1;5.3.99;4.4.1;2.2.1
R03801,3.2.1;2.4.1;5.1.3;5.4.2
R11591,1.1.1;1.8.1;1.3.1;1.14.13
R09651,3.5.1;3.4.19;3.2.2;3.1.1
R07971,1.6.3;1.14.13;1.14.12;1.14.18
R03493,4.2.1;4.4.1;5.4.4;1.14.14
R05635,4.1.99;4.4.1;3.5.4;3.5.99
R04756,5.3.3;1.1.1;5.5.1;4.2.1
R03703,3.2.1;5.4.1;5.4.2;5.4.99
R11107,1.7.1;1.14.13;1.1.1;1.6.2
R01227,3.1.3;3.6.1;3.1.7;4.2.3
R04961,1.8.1;1.16.1;1.3.1;1.1.1
R03072,2.1.1;2.5.1;4.4.1;2.3.3
R01497,2.4.1;2.4.2;3.6.1;3.1.3
R03056,2.3.1;3.5.1;3.1.1;2.4.1
R09783,1.1.1;1.3.1;1.8.1;1.16.1
R01494,3.5.1;3.4.19;3.4.11;3.4.13
R05720,1.13.11;3.3.2;1.14.99;1.2.1
R02529,1.4.3;1.1.3;1.5.3;1.13.12
R08111,1.8.1;1.1.1;1.3.1;1.16.1
R09332,2.5.1;4.1.3;2.2.1;4.2.99
R00704,1.8.1;1.16.1;1.8.4;1.1.1
R05857,6.2.1;2.8.3;2.3.1;3.1.2
R09351,2.4.1;2.4.2;3.6.1;5.1.3
R06819,2.4.1;3.2.1;5.1.3;3.6.1
R11338,1.16.1;1.8.1;1.1.1;1.3.1
R01000,1.8.1;1.16.1;1.1.1;1.3.1
R11508,2.1.1;2.5.1;2.3.3;2.3.1
R00485,3.4.19;3.5.1;4.3.3;3.2.2
R08383,1.8.1;1.16.1;1.1.1;1.3.1
R01039,1.1.1;1.3.1;2.3.1;4.4.1
R06602,4.2.99;2.2.1;4.1.3;2.5.1
R00710,1.16.1;1.8.1;1.1.1;1.3.1
R02228,3.1.3;3.6.1;3.1.7;4.2.3
R01918,3.1.4;3.2.2;3.1.1;3.5.1
R13291,1.4.1;1.5.1;2.6.1;6.3.5
R04106,1.8.1;1.16.1;1.1.1;1.3.1
R09523,2.1.1;2.3.1;2.5.1;4.4.1
R12914,4.4.1;2.5.1;2.1.1;4.99.1
R05437,1.14.13;1.6.3;1.14.14;1.14.18
R11724,1.1.1;1.3.1;1.8.1;1.16.1
R04736,5.1.1;5.1.99;3.4.17;5.2.1
R04059,1.8.1;1.1.1;1.16.1;1.3.1
R00189,3.1.3;3.6.1;2.7.1;2.4.1
R02847,1.5.1;1.17.1;1.7.1;1.4.1
R04981,2.1.1;2.3.1;2.5.1;2.3.3
R10940,2.5.1;2.7.1;5.3.99;4.4.1
R11052,1.14.99;1.13.11;1.6.3;1.14.13
R09886,5.5.1;2.5.1;4.2.3;5.3.99
R06102,5.3.1;3.2.1;5.1.3;2.4.1
R05795,2.3.1;2.1.1;2.5.1;4.4.1
R00043,1.13.11;1.14.99;3.3.2;1.6.3
R03791,5.1.2;5.1.1;5.2.1;4.4.1
R11045,2.1.1;2.5.1;2.3.1;4.4.1
R03971,6.3.4;6.3.1;6.3.5;2.4.2
R07500,2.5.1;5.3.99;4.4.1;2.2.1
R03881,5.1.3;3.2.1;2.4.1;5.3.1
R09776,2.7.2;2.3.1;2.7.1;2.7.11
R02377,1.2.1;1.5.1;1.1.1;1.3.1
R09141,1.6.3;1.14.13;1.14.18;1.14.12
R11601,2.4.1;3.2.1;5.1.3;2.4.2
R07402,3.4.19;3.5.1;3.4.13;3.4.11
R10332,1.16.1;1.8.1;1.1.1;1.3.1
R09684,5.5.1;4.2.3;3.1.7;2.5.1
R08201,2.7.1;2.4.2;6.1.1;2.7.4
R11008,1.14.13;1.6.3;1.14.14;1.14.18
R06912,5.3.99;4.4.1;4.2.1;4.99.1
R10857,1.13.11;1.14.99;1.6.3;1.1.3
R02350,3.1.3;3.6.1;2.7.1;2.4.2
R13112,4.3.1;4.1.99;4.5.1;4.4.1
R04204,4.2.1;4.4.1;5.4.4;1.14.14
R05629,4.2.1;4.4.1;2.3.1;2.7.8
R02740,5.3.1;4.1.2;5.1.3;4.2.1
R10290,2.4.2;3.2.2;3.5.4;7.6.2
R05244,1.1.1;1.3.1;1.8.1;2.3.1
R08468,2.1.1;2.3.1;3.1.1;3.5.1
R06272,1.8.1;1.3.1;1.8.4;1.1.1
R03224,4.2.1;4.4.1;5.4.4;1.14.14
R13219,1.1.1;1.3.1;1.16.1;1.8.1
R07225,1.21.3;1.1.3;1.3.3;5.5.1
R08846,1.1.1;1.16.1;1.3.1;1.8.1
R05061,2.3.1;3.1.1;3.1.2;1.1.1
R11582,2.7.7;2.4.2;6.1.1;2.4.1
R05218,1.14.13;1.13.12;1.6.3;1.5.1
R09635,2.4.1;3.2.1;4.2.2;3.2.2
R03300,1.1.1;1.3.1;1.2.1;1.8.1
R00809,2.4.2;3.2.2;2.4.1;3.6.1
R11205,2.7.8;2.4.1;2.4.2;2.3.2
R10959,2.1.1;2.3.1;3.1.1;4.4.1
R02667,2.1.1;2.5.1;4.4.1;2.3.3
R08324,1.14.14;1.14.13;4.99.1;5.4.4
R07856,5.5.1;5.3.3;5.4.99;2.5.1
R01101,3.2.1;2.4.1;5.1.3;5.4.2
R12152,4.3.1;4.1.2;4.4.1;4.1.99
R13234,5.5.1;4.2.3;2.5.1;3.1.3
R07099,1.14.13;4.1.99;1.6.3;1.14.12
R07181,1.16.1;1.8.1;1.6.2;1.1.1
R08521,3.5.2;1.3.3;1.21.3;1.3.7
R06203,3.5.1;3.1.1;3.2.2;3.2.1
R03935,3.4.19;3.4.13;3.4.11;3.4.16
R08198,1.1.1;1.3.1;1.8.1;1.16.1
R06927,1.1.1;1.3.1;2.3.1;4.2.1
R11020,2.1.1;2.5.1;2.3.1;2.3.3
R01506,1.13.11;1.14.99;3.3.2;1.2.1
R04586,3.2.1;2.4.1;5.1.3;5.4.2
R03271,2.1.1;2.5.1;4.4.1;2.7.1
R05721,1.13.11;1.11.1;1.14.12;1.14.99
R07113,2.5.1;4.4.1;5.3.99;4.1.99
R03857,1.3.8;1.3.99;1.3.3;1.1.99
R00897,2.5.1;4.4.1;5.3.99;4.2.1
R10152,1.1.1;1.14.13;1.3.1;1.14.14
R06913,4.2.1;4.4.1;5.4.4;2.3.1
R06556,5.5.1;5.3.3;5.4.99;2.5.1
R01448,3.1.1;3.1.6;3.1.3;2.3.1
R02229,1.1.1;1.3.1;1.2.1;1.8.1
R11393,1.14.14;1.14.13;4.99.1;5.4.4
R10850,4.2.2;2.3.2;4.3.3;3.6.5
R06998,2.1.1;2.5.1;4.4.1;2.3.3
R06496,2.3.1;1.1.1;5.1.3;4.2.1
R07729,2.4.1;2.4.2;3.6.1;2.7.7
R11217,2.1.1;2.5.1;2.3.1;2.3.3
R13063,3.2.1;2.4.1;4.2.2;5.1.3
R10892,2.4.2;2.7.7;2.7.1;2.5.1
R07303,3.5.1;3.4.19;3.2.2;3.1.1
R04470,3.2.1;5.1.3;2.4.1;5.4.2
R01574,1.1.1;1.3.1;1.8.1;1.16.1
R11119,1.4.3;1.13.12;1.8.3;1.1.3
R00259,2.3.1;3.1.1;3.1.2;2.8.3
R10522,1.14.13;2.7.8;1.6.3;4.4.1
R08787,2.1.1;2.3.1;3.1.1;2.3.3
R10276,5.5.1;2.5.1;4.2.3;3.1.7
R07826,1.14.13;1.6.3;1.14.14;1.14.18
R07415,1.4.3;1.5.3;1.1.3;1.13.12
R06811,2.4.2;2.4.1;3.2.2;3.6.1
R00197,1.1.2;1.1.99;1.1.5;1.7.2
R12494,2.8.3;3.1.2;2.3.1;2.1.3
R09915,5.4.99;4.2.1;4.4.1;5.4.4
R04315,2.7.7;2.4.2;6.1.1;3.1.2
R00488,3.5.1;3.4.19;3.2.2;3.1.1
R00308,3.2.1;5.1.3;5.4.1;2.4.1
R00827,2.1.1;2.3.1;2.5.1;2.3.3
R12359,1.14.13;1.6.3;1.14.14;1.14.18
R09189,2.1.1;2.3.1;2.3.3;2.5.1
R03720,2.8.3;3.1.2;2.3.1;3.1.1
R12970,5.4.99;4.2.2;5.4.2;3.2.1
R12420,1.5.3;1.4.3;1.21.3;1.3.3
R00088,3.5.4;2.4.2;3.5.99;1.5.99
R05467,2.7.1;2.7.7;2.4.2;2.7.6
R13099,4.2.3;5.5.1;3.1.7;3.1.3
R04277,3.1.1;3.5.1;2.3.1;3.4.19
R04957,2.3.1;3.1.1;1.1.1;1.3.1
R05724,1.7.1;1.17.3;1.7.2;1.6.2
R00870,1.1.1;1.3.1;1.8.1;1.16.1
R08550,1.8.1;1.16.1;1.5.1;1.1.1
R01469,1.13.11;1.14.99;1.6.3;5.4.4
R05507,2.6.1;2.7.2;3.5.1;5.3.1
R06356,1.14.13;1.6.3;1.14.15;1.14.14
R07997,1.1.3;1.14.11;1.13.99;1.13.11
R07512,5.2.1;5.1.2;-;5.1.99
R09610,5.5.1;2.5.1;4.2.3;5.3.3
R11310,5.4.2;5.4.1;3.2.1;5.4.99
R11495,1.1.2;1.2.5;1.7.2;1.1.5
R07969,1.14.13;1.6.3;1.14.14;1.13.12
R07147,1.1.1;1.3.1;1.14.13;1.8.1
R12391,3.1.1;3.2.1;3.2.2;3.5.1
R09458,-;2.3.1;1.14.13;5.1.3
R05213,2.1.1;2.3.1;4.4.1;3.1.1
R12969,5.4.99;4.2.2;5.4.2;3.6.1
R08314,3.3.2;1.13.11;3.7.1;5.4.4
R10196,2.1.1;2.3.1;2.5.1;3.1.1
R11616,1.3.1;1.1.1;2.3.1;2.7.1
R05289,1.2.1;1.5.1;1.1.1;1.3.1
R04785,3.1.1;2.3.1;3.1.2;3.5.1
R09567,1.14.13;1.13.12;1.6.3;1.10.3
R06888,1.1.1;1.3.1;1.14.13;1.14.14
R13319,2.7.7;2.4.2;6.1.1;2.7.1
R03620,3.5.1;3.4.19;3.1.1;3.2.2
R03018,2.7.4;2.7.1;3.6.1;2.1.1
R11903,3.5.1;3.4.19;3.2.2;3.1.1
R01298,1.14.13;1.6.3;1.14.14;1.14.18
R03772,3.1.1;2.3.1;3.1.2;3.5.1
R09788,5.5.1;4.2.3;3.1.7;5.4.99
R11197,1.6.3;1.14.13;1.8.1;1.16.1
R08864,1.13.11;3.3.2;1.2.1;1.13.99
R08559,2.7.1;2.7.6;3.1.3;3.6.1
R10869,2.4.1;2.4.2;3.6.1;3.1.3
R00584,2.7.1;2.7.6;3.1.3;3.6.1
R00490,4.3.1;5.1.1;4.4.1;4.3.2
R10844,1.14.99;1.13.11;1.6.3;1.14.14
R01205,2.4.1;2.4.2;2.7.7;3.6.1
R03601,4.4.1;2.5.1;4.1.99;5.3.99
R07186,1.17.3;1.4.3;1.17.1;4.99.1
R07049,3.3.2;1.13.11;3.7.1;1.14.99
R08975,4.99.1;3.4.22;3.4.21;4.2.2
R01538,4.2.1;4.4.1;5.4.4;1.14.14
R01169,2.1.1;2.5.1;2.3.3;4.4.1
R03835,2.1.1;2.3.1;3.1.1;2.3.3
R03464,3.5.4;3.5.99;1.5.99;2.4.2
R05100,3.7.1;4.1.1;4.1.99;4.4.1
R12718,5.3.1;3.1.3;3.6.1;4.2.1
R12038,2.4.2;2.7.7;2.4.1;3.6.1
R11792,3.4.19;3.5.1;4.3.3;3.5.2
R10299,2.3.1;2.4.1;3.1.2;3.2.1
R06098,3.2.1;2.4.1;5.1.3;4.3.3
R03671,4.2.1;4.4.1;5.4.4;1.14.14
R01034,1.1.1;1.3.1;1.8.1;1.5.1
R10849,2.8.3;2.3.1;3.1.2;3.1.1
R11521,2.1.1;2.3.1;2.3.3;3.1.1
R01663,3.5.4;3.5.99;2.4.2;1.5.99
R07185,1.14.14;5.4.4;1.14.13;4.99.1
R02037,2.1.1;2.3.1;4.4.1;2.5.1
R10732,2.5.1;5.3.99;4.4.1;2.2.1
R00540,3.5.5;3.5.1;4.4.1;3.1.1
R03589,2.4.1;3.2.1;5.1.3;2.4.2
R13372,3.2.1;2.4.1;3.1.2;4.3.3
R12672,3.1.7;2.5.1;3.1.3;3.6.1
R13101,5.5.1;4.2.3;2.5.1;3.1.7
R09237,1.13.11;3.3.2;1.14.99;1.2.1
R10358,1.14.13;1.6.3;4.1.99;1.14.14
R12241,3.1.1;2.3.1;3.1.3;3.6.1
R02705,2.7.4;2.7.1;2.4.2;3.6.1
R05358,3.5.5;5.4.4;3.5.1;4.2.1
R13007,4.4.1;2.5.1;4.2.1;5.3.99
R08632,4.4.1;4.1.99;4.3.1;2.1.1
R12801,3.5.2;3.5.3;1.3.3;3.4.19
R10298,2.4.1;3.2.1;2.3.1;3.1.2
R11173,2.8.3;2.3.1;3.1.2;2.4.2
R12848,1.14.14;1.14.13;5.4.4;4.99.1
R08527,1.13.11;1.14.99;1.6.3;1.2.1
R10837,2.7.6;2.4.2;2.7.8;2.7.1
R00789,1.7.1;1.6.2;1.8.1;1.1.1
R09677,2.4.1;3.2.1;2.4.2;2.7.8
R13306,2.6.1;1.4.1;1.4.99;3.5.1
R05440,1.6.3;1.14.13;1.14.18;1.10.3
R10307,2.1.1;2.3.1;3.1.1;3.5.1
R02132,1.1.3;1.21.3;1.2.3;1.6.3
R05796,4.1.2;4.4.1;4.1.99;2.2.1
R12286,2.5.1;5.3.99;4.4.1;2.2.1
R10282,5.2.1;5.1.2;5.1.99;-
R03148,2.7.1;3.1.3;3.6.1;2.7.6
R01600,2.7.1;2.7.6;3.6.1;3.1.3
R02076,1.13.11;1.14.99;3.3.2;1.6.3
R00850,3.2.1;2.4.1;5.1.3;5.4.2
R10154,1.14.13;1.6.3;1.14.14;4.99.1
R09095,1.12.98;1.5.99;5.1.99;1.97.1
R00432,2.7.1;2.7.4;2.7.7;6.2.1
R05164,2.4.1;3.2.1;2.4.2;2.7.8
R07343,3.2.1;4.1.2;2.4.1;5.1.3
R02709,3.2.1;2.4.1;5.1.3;4.3.3
R02516,1.14.13;1.6.3;1.14.14;1.14.18
R08280,2.5.1;4.4.1;5.3.99;4.2.1
R10702,1.14.13;1.6.3;1.14.14;1.14.18
R04145,2.1.1;2.5.1;2.3.3;2.3.1
R05396,1.3.1;1.1.1;1.3.99;1.5.1
R04921,-;5.1.3;3.6.1;2.3.1
R03840,2.7.1;2.7.4;2.7.7;2.4.2
R06909,1.14.13;1.6.3;1.14.14;1.14.12
R01371,1.1.1;1.3.1;1.8.1;2.3.1
R00775,3.5.1;3.5.3;3.4.19;3.2.2
R10448,2.1.1;2.3.1;4.4.1;2.5.1
R10133,1.7.3;1.17.3;1.13.12;1.7.1
