reaction_id,Prediction
17058,2.3.1;3.1.2;1.2.1;2.4.1;6.2.1
17166,2.7.7;2.7.4;2.7.1;2.4.1;2.5.1
17210,3.5.1;4.2.1;3.4.13;3.5.4;4.3.1
17390,1.1.1;4.1.99;5.3.1;1.17.1;1.4.1
17402,4.2.1;4.1.3;2.3.3;5.3.2;5.4.1
17410,2.1.1;3.13.2;2.5.1;1.1.98;1.17.98
17426,1.2.1;1.1.1;2.3.1;1.8.1;6.2.1
17498,2.4.1;2.4.2;3.2.1;2.7.8;2.3.1
17534,2.6.1;5.4.3;5.1.1;1.4.1;4.3.1
17654,2.5.1;5.3.3;2.7.7;4.2.3;6.1.1
17662,6.2.1;2.3.1;3.1.2;1.2.1;2.3.3
17722,1.3.8;1.3.1;1.17.8;1.1.98;1.5.1
17726,4.2.1;4.1.3;2.3.3;5.4.99;5.3.3
17826,2.7.1;2.7.4;2.7.12;2.7.11;2.7.6
17826,2.7.1;2.7.4;2.7.12;2.7.11;2.7.6
17838,3.1.3;3.6.1;3.6.4;3.6.5;2.7.1
17842,2.4.1;5.1.3;2.4.2;2.7.8;3.2.1
17910,4.1.3;4.1.2;5.1.2;1.1.99;4.2.1
17934,2.1.1;3.13.2;2.5.1;2.3.1;1.21.98
17950,1.13.11;1.13.12;1.14.12;1.2.3;4.1.1
17998,2.1.1;3.13.2;1.17.98;2.5.1;1.1.98
18014,3.5.1;3.4.13;6.3.1;3.5.2;3.5.4
18018,4.1.1;1.13.11;2.2.1;1.2.3;1.17.98
18070,5.1.1;2.6.1;5.1.99;5.4.3;4.1.1
18182,3.1.2;2.3.1;2.3.3;1.2.1;4.1.3
18214,2.7.7;2.7.4;2.7.1;2.4.1;2.5.1
18258,1.13.11;1.14.19;1.13.12;1.14.13;4.1.1
18262,2.1.1;2.5.1;3.13.2;4.4.1;1.17.98
18294,6.2.1;2.7.4;1.2.1;2.7.7;3.1.2
18414,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1
18514,1.1.3;5.3.1;1.5.3;1.4.3;1.11.1
18526,1.1.1;1.2.1;1.17.1;1.18.1;1.3.1
18586,4.1.2;5.3.1;1.1.1;2.2.1;4.1.3
18590,2.7.7;2.7.4;2.7.6;6.5.1;6.2.1
18622,1.14.11;1.13.11;1.14.20;1.1.1;4.1.3
18634,6.3.5;6.3.4;2.7.2;6.4.1;2.1.3
18646,1.5.1;1.5.99;2.5.1;1.5.3;3.5.99
18690,3.1.1;2.3.1;3.2.1;4.2.1;3.1.2
18698,4.1.1;1.13.11;2.2.1;1.2.3;1.17.98
18766,2.7.8;2.4.1;2.7.1;3.1.1;2.7.11
18794,5.4.2;2.7.1;1.1.1;5.3.1;2.7.8
18814,5.3.2;4.2.1;1.13.11;4.1.3;5.3.3
18858,1.14.14;1.14.19;1.17.8;1.17.7;1.3.8
18886,1.1.1;5.3.1;1.17.1;4.1.99;5.1.3
18914,2.4.3;2.7.1;2.7.8;2.4.99;2.4.1
18950,1.14.14;1.14.19;1.17.8;1.5.8;1.3.8
18986,5.4.99;1.3.1;2.6.1;5.2.1;4.1.3
19062,1.7.1;1.14.12;1.7.6;1.7.2;1.14.13
19062,1.7.1;1.14.12;1.7.6;1.7.2;1.14.13
19102,1.1.1;1.2.1;1.17.1;1.12.1;1.18.1
19110,2.3.1;3.2.1;2.7.1;2.4.1;2.7.8
19154,2.4.1;2.4.2;2.7.8;3.2.1;2.7.1
19218,2.7.7;2.5.1;2.7.8;4.1.1;3.6.1
19226,2.1.1;1.21.98;1.1.98;1.17.98;2.5.1
19262,3.6.1;3.6.4;3.6.5;6.3.5;3.1.3
19334,4.1.1;2.8.3;3.1.2;1.2.1;2.7.2
19394,2.6.1;5.4.3;4.1.1;2.1.4;1.4.1
19414,6.1.1;6.3.2;6.3.1;2.7.2;2.3.2
19558,1.14.99;1.17.99;3.3.2;1.14.15;1.14.19
19586,1.1.1;1.4.1;1.17.1;1.3.1;1.16.1
19598,3.5.3;3.5.1;3.5.2;4.2.1;3.5.99
19626,4.1.2;4.3.1;4.1.3;2.6.1;5.4.3
19626,4.1.2;4.3.1;4.1.3;2.6.1;5.4.3
19626,4.1.2;4.3.1;4.1.3;2.6.1;5.4.3
19734,1.1.1;1.2.1;1.17.1;1.3.1;1.4.1
19846,2.5.1;2.1.1;4.4.1;1.1.98;3.13.2
19862,1.1.1;1.3.1;1.17.1;1.4.1;1.18.1
19966,2.1.1;2.5.1;1.3.98;1.17.98;5.3.3
20002,1.2.1;1.17.1;1.1.1;1.5.1;1.11.1
20026,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1
20042,1.2.1;1.1.1;1.17.1;1.5.1;1.14.13
20054,1.1.1;5.3.1;4.1.99;1.17.1;1.2.1
20058,3.5.1;3.5.4;3.5.3;3.5.2;1.7.2
20102,6.2.1;2.5.1;3.6.1;2.7.4;2.7.7
20126,1.18.1;1.12.1;1.6.2;1.16.1;1.1.1
20126,1.18.1;1.12.1;1.6.2;1.16.1;1.1.1
20154,2.7.1;2.7.4;2.7.7;2.4.1;2.7.8
20178,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1
20214,2.7.8;2.3.1;5.2.1;2.7.4;2.4.1
20218,1.7.2;4.3.99;1.2.98;1.5.8;1.4.2
20330,2.7.11;2.7.12;2.7.1;2.7.8;2.7.4
20398,4.4.1;2.3.1;2.5.1;3.13.1;2.1.1
20426,6.4.1;2.7.7;2.7.4;6.3.2;6.3.4
20462,2.1.1;2.5.1;2.3.1;3.13.2;1.1.98
20514,4.1.1;2.3.1;2.7.8;2.7.1;5.2.1
20534,3.1.3;3.6.1;3.6.4;4.2.1;3.1.4
20662,3.5.1;2.3.2;3.4.13;3.4.17;5.1.1
20682,2.4.1;2.4.2;2.7.8;2.7.7;3.2.1
20717,3.5.4;4.2.1;3.5.1;3.6.1;3.2.1
20725,4.2.1;5.3.3;3.2.1;3.6.1;3.8.1
20781,2.7.4;2.7.1;2.7.11;2.7.6;2.7.12
20817,1.1.1;1.3.1;1.17.1;1.2.1;1.4.1
20897,6.3.4;6.4.1;6.3.1;6.3.2;3.6.4
21089,1.14.20;1.14.11;1.13.11;1.1.3;4.1.3
21093,2.1.1;2.5.1;2.3.1;3.13.2;1.1.98
21173,1.1.1;5.3.1;1.17.1;1.2.1;1.4.1
21173,1.1.1;5.3.1;1.17.1;1.2.1;1.4.1
21557,2.1.1;2.5.1;3.13.2;2.3.1;1.1.98
21609,2.1.1;2.5.1;3.13.2;2.3.1;4.4.1
21621,1.5.1;1.19.1;1.14.14;1.17.8;1.3.8
21621,1.5.1;1.19.1;1.14.14;1.17.8;1.3.8
21649,4.2.1;1.13.11;4.1.99;4.1.3;5.4.99
21653,1.14.13;1.14.12;1.3.1;1.14.19;3.8.1
21661,1.2.1;1.14.13;1.17.1;1.1.1;1.11.1
21673,2.1.1;2.3.1;3.13.2;1.21.98;2.5.1
21765,1.14.14;1.14.19;1.14.15;1.14.99;4.99.1
21813,1.14.14;1.14.19;1.17.8;1.3.8;1.5.8
21865,3.1.2;3.13.1;4.4.1;2.3.1;2.3.3
21977,1.8.4;2.8.1;1.8.99;2.8.5;1.8.1
22041,3.5.1;3.4.13;3.4.17;4.3.2;3.5.2
22093,1.3.7;2.8.1;1.1.7;1.14.15;1.18.1
22109,4.3.1;4.4.1;4.1.99;4.1.3;1.4.1
22117,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1
22233,2.5.1;1.3.1;1.1.1;2.7.7;1.2.1
22249,1.3.1;1.6.5;1.14.12;1.1.1;1.14.13
22281,2.1.1;2.5.1;3.13.2;1.21.98;2.3.1
22309,1.1.3;5.3.1;1.5.3;1.1.1;5.4.2
22321,2.4.1;3.1.3;3.2.1;2.4.2;5.4.2
22329,2.5.1;3.5.99;2.7.7;3.1.7;3.6.1
22401,1.1.1;1.4.1;1.17.1;1.3.1;1.16.1
22433,1.1.1;1.2.1;2.7.1;1.3.1;1.4.1
22521,1.2.3;1.11.1;1.13.11;1.1.3;1.5.3
22601,3.1.1;2.3.1;2.7.1;4.2.99;2.5.1
22725,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1
22733,4.1.1;1.17.98;3.1.1;1.13.12;1.2.3
22773,4.2.1;3.3.2;5.1.2;3.7.1;4.1.2
22809,1.5.3;1.11.1;1.11.2;1.4.3;1.2.3
22837,2.3.1;4.1.1;3.1.2;1.2.1;2.3.3
22893,1.5.1;1.4.1;6.3.3;4.3.1;1.7.1
22909,3.5.4;3.5.1;4.2.1;1.7.1;1.7.2
22921,2.6.1;5.4.3;1.14.11;5.1.3;1.4.1
23009,3.2.1;2.4.1;2.3.1;3.1.3;3.2.2
23033,6.3.5;6.3.4;6.3.1;3.6.4;6.3.2
23145,1.2.1;1.1.1;4.1.99;1.17.1;1.14.13
23237,3.1.1;1.2.98;2.7.2;1.2.99;3.5.2
23265,1.1.1;1.3.1;1.4.1;1.17.1;1.5.1
23361,2.4.1;2.4.2;2.7.8;2.7.7;2.7.1
23409,1.5.1;1.3.1;1.14.13;2.1.1;1.16.1
23449,2.7.7;2.7.4;2.4.99;2.5.1;2.7.6
23545,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1
23581,5.4.99;5.3.3;3.3.2;5.5.1;4.2.99
23597,1.1.1;1.2.1;1.17.1;1.14.13;4.1.99
23601,5.1.99;5.1.1;5.2.1;2.6.1;5.3.3
23665,1.1.99;1.3.99;1.17.99;1.12.99;1.21.99
23737,3.5.2;3.5.1;3.1.1;4.1.1;3.7.1
23769,2.3.1;3.1.2;3.5.1;1.2.1;2.3.2
23773,1.14.12;1.3.1;1.6.5;1.14.13;1.21.1
23797,3.1.1;3.5.1;3.7.1;4.1.1;3.1.2
23817,2.6.1;4.1.1;5.4.3;1.4.1;1.14.11
23837,2.6.1;5.1.1;5.4.3;5.1.99;4.1.1
23853,1.13.11;5.2.1;5.4.4;1.11.2;1.3.3
23877,4.2.1;4.1.3;3.7.1;2.3.1;4.1.99
23909,2.1.1;2.5.1;1.16.1;1.8.1;1.1.1
23917,4.1.1;5.4.99;1.1.1;2.2.1;5.1.3
23945,2.4.1;2.4.2;2.7.8;2.7.1;2.7.7
23965,1.2.1;1.17.1;1.1.1;1.14.13;1.3.1
24109,3.5.1;3.4.13;3.5.2;3.4.17;1.7.2
24117,2.5.1;4.2.3;3.1.7;4.2.1;3.6.1
24121,1.14.13;1.1.1;4.1.99;1.3.1;1.14.19
24145,4.2.1;4.1.3;2.3.3;1.17.99;2.8.3
24149,1.14.15;1.6.1;1.2.7;1.97.1;1.17.7
24153,2.7.1;2.7.4;2.7.12;2.7.11;2.7.6
24157,2.7.2;2.7.1;2.7.4;4.1.1;2.7.11
24193,1.4.1;1.1.1;4.1.99;1.2.1;1.5.1
24201,4.1.1;1.13.12;1.13.11;1.17.98;1.2.3
24237,1.7.2;1.8.2;1.16.3;1.14.18;1.17.2
24289,4.3.1;3.5.3;2.6.1;5.4.3;2.1.4
24317,5.5.1;4.2.1;4.2.3;5.3.3;5.4.99
24329,6.3.4;6.3.1;3.5.1;6.3.3;6.3.2
24369,1.5.1;4.3.1;6.3.3;1.4.3;1.5.99
24393,2.4.1;2.7.1;3.2.1;2.4.2;2.7.7
24449,2.4.1;2.4.2;2.7.8;2.7.7;5.2.1
24485,1.1.1;1.4.1;1.3.1;1.14.13;1.17.1
24489,1.17.7;1.14.15;5.3.3;2.5.1;4.2.1
24529,1.1.1;1.17.1;1.4.1;4.1.99;1.2.1
24537,1.13.11;4.1.99;2.6.1;1.13.12;4.1.3
24537,1.13.11;4.1.99;2.6.1;1.13.12;4.1.3
24625,6.1.1;6.3.2;6.3.1;2.7.2;3.6.1
24794,2.6.1;5.3.1;3.5.4;3.5.1;5.4.99
24841,2.1.1;2.5.1;3.13.2;1.1.98;1.21.98
24879,1.1.99;2.2.1;1.1.2;5.3.1;5.3.99
25038,2.7.11;2.7.2;2.7.4;6.1.1;6.3.2
25075,5.4.4;4.2.1;3.3.2;1.11.2;1.13.11
25095,2.7.4;2.7.1;2.7.11;2.7.6;2.7.12
25095,2.7.4;2.7.1;2.7.11;2.7.6;2.7.12
25246,3.1.2;4.2.1;4.4.1;3.13.1;1.8.4
25283,1.14.14;1.14.19;1.17.8;1.17.7;1.5.8
25364,1.1.1;1.4.1;1.17.1;1.5.1;1.18.1
25372,1.14.14;1.3.8;4.3.3;1.17.8;1.19.6
25445,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
25513,2.6.1;4.1.3;3.5.1;5.4.99;3.4.13
25517,2.3.1;4.3.2;2.3.2;3.1.2;2.1.1
25561,4.2.3;2.5.1;5.5.1;5.3.3;3.1.7
25630,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
25773,1.14.11;1.13.11;2.6.1;1.14.20;1.13.12
25789,4.1.3;1.1.99;4.1.2;1.1.1;4.2.1
25821,1.5.3;1.4.3;1.11.1;1.2.3;1.1.3
25841,5.3.1;1.1.1;2.2.1;4.1.2;1.1.99
25885,2.1.3;6.3.4;3.5.3;3.5.1;3.5.2
26036,1.14.19;1.14.15;1.6.1;1.2.7;1.14.13
26069,2.3.3;3.1.2;2.3.1;4.1.3;1.2.1
26082,4.2.3;2.5.1;3.1.7;6.1.1;5.5.1
26090,1.14.13;4.1.99;1.14.19;1.3.1;1.17.1
26238,3.1.7;2.5.1;4.2.3;3.6.1;3.1.3
26326,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
26374,1.8.4;1.8.1;1.17.4;2.8.1;1.8.98
26390,1.13.11;1.1.3;1.1.99;2.3.1;5.3.1
26447,1.2.1;2.3.1;1.8.1;1.1.1;6.2.1
26455,1.3.1;1.1.1;1.2.1;1.17.1;5.3.3
26507,3.5.1;3.5.2;3.5.5;6.3.1;1.13.12
26515,3.7.1;3.5.2;3.5.1;1.13.12;4.2.1
26547,3.5.1;3.5.2;3.4.13;1.13.12;3.7.1
27366,2.1.1;2.3.1;2.5.1;3.13.2;4.4.1
27370,1.2.1;1.1.1;2.3.1;1.8.1;6.2.1
27382,3.1.3;5.4.2;3.1.5;3.1.4;4.2.1
27390,4.1.2;4.2.1;4.1.99;3.7.1;3.2.1
27398,3.2.1;5.1.3;3.2.2;2.4.1;5.3.1
27438,1.11.1;1.8.3;1.8.4;1.17.4;1.8.1
27466,2.7.7;2.7.4;3.6.1;2.7.1;2.5.1
27482,1.14.14;1.14.19;1.14.99;1.17.7;1.13.11
27607,2.3.1;2.7.8;4.6.1;2.4.1;2.7.1
27731,2.4.2;3.1.4;2.7.8;2.7.4;2.4.99
27735,3.5.1;2.1.2;3.5.4;4.2.1;3.5.2
27751,2.4.2;2.4.1;3.1.3;2.7.7;3.2.2
27875,4.1.3;4.2.99;3.3.2;4.1.99;1.3.1
27955,4.2.3;5.5.1;4.2.1;5.3.3;2.5.1
28011,2.8.3;2.3.1;2.7.4;5.2.1;2.7.8
28119,2.4.1;2.7.7;2.7.8;2.7.4;2.7.1
28255,2.3.1;2.3.2;2.3.3;3.1.2;6.2.1
28267,4.2.3;2.5.1;5.3.3;5.5.1;3.1.7
28335,3.6.1;2.7.7;2.7.4;2.7.9;2.7.6
28343,3.6.1;2.7.7;2.7.4;2.7.9;2.7.6
28343,3.6.1;2.7.7;2.7.4;2.7.9;2.7.6
28371,6.4.1;2.5.1;3.1.3;4.2.3;4.1.1
28375,6.3.2;3.4.17;3.6.4;2.7.7;6.3.5
28507,2.7.1;2.7.4;2.7.7;2.7.2;2.7.8
28583,2.7.8;2.3.1;5.2.1;2.7.4;2.4.1
28607,1.14.14;4.3.3;1.17.8;1.13.12;1.14.19
28611,3.6.1;2.7.7;2.7.4;2.7.9;2.7.6
28611,3.6.1;2.7.7;2.7.4;2.7.9;2.7.6
28792,1.3.1;4.1.99;5.4.99;1.17.1;1.3.99
28932,5.3.2;1.13.11;4.1.3;1.14.11;4.4.1
29504,4.2.3;5.5.1;4.2.1;4.1.99;2.5.1
29508,4.2.3;5.5.1;2.5.1;5.3.3;5.4.99
29792,3.6.1;3.6.4;3.6.5;6.3.5;3.1.3
29800,3.6.1;3.6.4;3.6.5;6.3.5;3.1.3
29860,3.2.2;2.4.2;3.2.1;3.5.4;3.1.4
30308,1.14.13;1.17.1;1.6.3;1.14.19;1.18.1
30320,1.14.13;1.14.19;1.6.3;1.17.1;4.1.99
30360,1.14.13;1.2.1;1.6.3;1.14.19;1.17.1
30600,1.3.99;1.1.99;1.21.99;1.17.99;1.12.99
30676,4.2.1;5.5.1;5.4.99;4.1.99;5.3.3
30688,4.1.3;1.1.99;4.1.2;4.2.1;1.13.11
30708,2.6.1;4.1.1;5.4.3;1.4.1;4.1.3
30824,4.2.1;1.1.1;5.3.1;5.4.2;3.2.1
30840,2.4.1;5.1.3;5.2.1;2.3.1;2.7.8
30904,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
30920,1.3.99;1.17.99;1.1.99;1.21.99;1.14.99
31012,5.4.99;4.2.1;3.3.2;5.5.1;4.1.3
