reaction,REACTION_ID,true_EC
16010-2.7.2.6-Q,16010,2.7.2.6
16090-3.1.3.75-Q,16090,3.1.3.75
16178-1.2.1.36-Q,16178,1.2.1.36
16218-3.1.1.15-Q,16218,3.1.1.15
16234-1.1.1.169-Q,16234,1.1.1.169
16290-1.5.1.18-Q,16290,1.5.1.18
16318-1.1.1.112-Q,16318,1.1.1.112
16366-3.1.1.20-Q,16366,3.1.1.20
16390-1.14.13.64-Q,16390,1.14.13.64
16414-2.3.1.200-Q,16414,2.3.1.200
16438-2.5.1.18-Q,16438,2.5.1.18
16446-4.2.1.105-Q,16446,4.2.1.105
16514-1.13.12.4-Q,16514,1.13.12.4
16534-2.4.1.94-Q,16534,2.4.1.94
16538-3.1.3.76-Q,16538,3.1.3.76
16542-1.13.11.51-Q,16542,1.13.11.51
16622-1.5.3.12-Q,16622,1.5.3.12
16678-1.2.1.69-Q,16678,1.2.1.69
16710-1.14.16.4-Q,16710,1.14.16.4
16758-1.8.1.12-Q,16758,1.8.1.12
16942-1.7.3.2-Q,16942,1.7.3.2
16970-5.1.3.13-Q,16970,5.1.3.13
16974-1.14.99.26-Q,16974,1.14.99.26
16990-3.1.3.62-Q,16990,3.1.3.62
16990-3.1.3.8-Q,16990,3.1.3.8
16994-1.8.2.6-Q,16994,1.8.2.6
17058-2.3.1.141-Q,17058,2.3.1.141
17166-2.7.7.32-Q,17166,2.7.7.32
17210-3.5.2.18-Q,17210,3.5.2.18
17390-1.1.1.250-Q,17390,1.1.1.250
17402-4.2.1.83-Q,17402,4.2.1.83
17410-2.1.1.140-Q,17410,2.1.1.140
17426-1.2.1.51-Q,17426,1.2.1.51
17498-2.4.1.170-Q,17498,2.4.1.170
17534-2.6.1.57-Q,17534,2.6.1.57
17654-2.5.1.29-Q,17654,2.5.1.29
17662-6.2.1.5-Q,17662,6.2.1.5
17722-1.3.8.8-Q,17722,1.3.8.8
17726-4.2.1.79-Q,17726,4.2.1.79
17826-2.7.1.1-Q,17826,2.7.1.1
17826-2.7.1.2-Q,17826,2.7.1.2
17838-3.1.3.63-Q,17838,3.1.3.63
17842-2.4.1.229-Q,17842,2.4.1.229
17910-4.1.2.36-Q,17910,4.1.2.36
17934-2.1.1.150-Q,17934,2.1.1.150
17950-1.13.11.47-Q,17950,1.13.11.47
17998-2.1.1.151-Q,17998,2.1.1.151
18014-3.5.1.65-Q,18014,3.5.1.65
18018-4.1.1.74-Q,18018,4.1.1.74
18070-5.1.1.9-Q,18070,5.1.1.9
18182-2.3.3.9-Q,18182,2.3.3.9
18214-2.7.7.33-Q,18214,2.7.7.33
18258-1.3.3.3-Q,18258,1.3.3.3
18262-2.1.1.152-Q,18262,2.1.1.152
18294-6.2.1.8-Q,18294,6.2.1.8
18414-2.4.1.179-Q,18414,2.4.1.179
18514-1.1.3.40-Q,18514,1.1.3.40
18526-1.1.1.265-Q,18526,1.1.1.265
18586-5.3.1.1-Q,18586,5.3.1.1
18590-2.7.7.42-Q,18590,2.7.7.42
18622-1.14.11.9-Q,18622,1.14.11.9
18634-6.3.5.5-Q,18634,6.3.5.5
18646-2.5.1.44-Q,18646,2.5.1.44
18690-3.1.1.32-Q,18690,3.1.1.32
18698-4.1.1.80-Q,18698,4.1.1.80
18766-2.7.8.27-Q,18766,2.7.8.27
18794-5.4.2.7-Q,18794,5.4.2.7
18814-5.3.3.10-Q,18814,5.3.3.10
18858-1.14.14.138-Q,18858,1.14.14.138
18886-1.1.1.271-Q,18886,1.1.1.271
18914-2.4.3.6-Q,18914,2.4.3.6
18950-1.14.14.106-Q,18950,1.14.14.106
18986-5.4.4.2-Q,18986,5.4.4.2
19062-1.7.1.2-Q,19062,1.7.1.2
19062-1.7.1.3-Q,19062,1.7.1.3
19102-1.1.1.165-Q,19102,1.1.1.165
19110-2.3.1.143-Q,19110,2.3.1.143
19154-2.4.2.25-Q,19154,2.4.2.25
19218-4.5.1.1-Q,19218,4.5.1.1
19226-1.97.1.4-Q,19226,1.97.1.4
19262-7.6.2.5-Q,19262,7.6.2.5
19334-4.1.1.8-Q,19334,4.1.1.8
19394-2.6.1.71-Q,19394,2.6.1.71
19414-6.1.1.20-Q,19414,6.1.1.20
19558-1.14.99.24-Q,19558,1.14.99.24
19586-1.1.1.52-Q,19586,1.1.1.52
19598-3.5.3.6-Q,19598,3.5.3.6
19626-2.1.2.1-Q,19626,2.1.2.1
19626-4.1.2.48-Q,19626,4.1.2.48
19626-4.1.2.5-Q,19626,4.1.2.5
19734-1.1.1.396-Q,19734,1.1.1.396
19846-2.5.1.38-Q,19846,2.5.1.38
19862-1.1.1.147-Q,19862,1.1.1.147
19966-4.4.1.3-Q,19966,4.4.1.3
20002-1.2.1.21-Q,20002,1.2.1.21
20026-2.4.1.176-Q,20026,2.4.1.176
20042-1.2.1.15-Q,20042,1.2.1.15
20054-1.1.1.56-Q,20054,1.1.1.56
20058-3.5.1.59-Q,20058,3.5.1.59
20102-6.2.1.19-Q,20102,6.2.1.19
20126-1.18.1.2-Q,20126,1.18.1.2
20126-1.18.1.7-Q,20126,1.18.1.7
20154-2.7.1.46-Q,20154,2.7.1.46
20178-2.4.1.160-Q,20178,2.4.1.160
20214-2.3.1.204-Q,20214,2.3.1.204
20218-4.1.2.32-Q,20218,4.1.2.32
20330-2.7.11.29-Q,20330,2.7.11.29
20398-2.5.1.48-Q,20398,2.5.1.48
20426-6.4.1.7-Q,20426,6.4.1.7
20462-2.1.1.344-Q,20462,2.1.1.344
20514-4.1.1.76-Q,20514,4.1.1.76
20534-3.1.3.74-Q,20534,3.1.3.74
20662-3.4.13.22-Q,20662,3.4.13.22
20682-2.4.1.215-Q,20682,2.4.1.215
20717-3.5.4.28-Q,20717,3.5.4.28
20725-4.2.1.17-Q,20725,4.2.1.17
20781-2.7.4.8-Q,20781,2.7.4.8
20817-1.1.1.230-Q,20817,1.1.1.230
20897-6.3.4.6-Q,20897,6.3.4.6
21089-1.14.20.6-Q,21089,1.14.20.6
21093-2.1.1.120-Q,21093,2.1.1.120
21173-1.1.1.264-Q,21173,1.1.1.264
21173-1.1.1.366-Q,21173,1.1.1.366
21557-2.1.1.60-Q,21557,2.1.1.60
21609-2.1.1.154-Q,21609,2.1.1.154
21621-1.5.1.39-Q,21621,1.5.1.39
21621-1.5.1.42-Q,21621,1.5.1.42
21649-4.2.1.51-Q,21649,4.2.1.51
21653-1.14.12.13-Q,21653,1.14.12.13
21661-1.2.1.7-Q,21661,1.2.1.7
21673-2.1.1.100-Q,21673,2.1.1.100
21765-1.14.14.18-Q,21765,1.14.14.18
21813-1.14.14.23-Q,21813,1.14.14.23
21865-3.1.2.6-Q,21865,3.1.2.6
21977-1.8.4.10-Q,21977,1.8.4.10
22041-3.5.1.8-Q,22041,3.5.1.8
22093-1.3.7.3-Q,22093,1.3.7.3
22109-4.3.1.19-Q,22109,4.3.1.19
22117-2.4.1.191-Q,22117,2.4.1.191
22233-1.3.1.96-Q,22233,1.3.1.96
22249-1.3.1.18-Q,22249,1.3.1.18
22281-2.1.1.38-Q,22281,2.1.1.38
22309-1.1.3.41-Q,22309,1.1.3.41
22321-2.4.1.139-Q,22321,2.4.1.139
22329-2.5.1.3-Q,22329,2.5.1.3
22401-1.1.1.53-Q,22401,1.1.1.53
22433-1.1.1.35-Q,22433,1.1.1.35
22521-1.2.3.1-Q,22521,1.2.3.1
22601-3.1.1.53-Q,22601,3.1.1.53
22725-2.4.1.173-Q,22725,2.4.1.173
22733-4.1.1.83-Q,22733,4.1.1.83
22773-4.2.1.68-Q,22773,4.2.1.68
22809-1.17.3.3-Q,22809,1.17.3.3
22837-2.3.1.41-Q,22837,2.3.1.41
22893-1.5.1.15-Q,22893,1.5.1.15
22909-3.5.4.46-Q,22909,3.5.4.46
22921-2.6.1.50-Q,22921,2.6.1.50
23009-3.2.1.93-Q,23009,3.2.1.93
23033-6.3.3.1-Q,23033,6.3.3.1
23145-1.1.1.240-Q,23145,1.1.1.240
23237-3.1.1.61-Q,23237,3.1.1.61
23265-1.1.1.232-Q,23265,1.1.1.232
23361-2.4.1.186-Q,23361,2.4.1.186
23409-1.3.1.54-Q,23409,1.3.1.54
23449-2.7.7.38-Q,23449,2.7.7.38
23545-2.4.1.240-Q,23545,2.4.1.240
23581-5.3.99.4-Q,23581,5.3.99.4
23597-1.1.1.22-Q,23597,1.1.1.22
23601-2.6.1.67-Q,23601,2.6.1.67
23665-1.1.99.30-Q,23665,1.1.99.30
23737-3.5.2.17-Q,23737,3.5.2.17
23769-2.3.1.24-Q,23769,2.3.1.24
23773-1.3.1.58-Q,23773,1.3.1.58
23797-3.1.1.80-Q,23797,3.1.1.80
23817-2.6.1.82-Q,23817,2.6.1.82
23837-2.6.1.41-Q,23837,2.6.1.41
23853-1.13.11.1-Q,23853,1.13.11.1
23877-4.2.1.73-Q,23877,4.2.1.73
23909-1.16.1.8-Q,23909,1.16.1.8
23917-4.1.1.35-Q,23917,4.1.1.35
23945-2.4.1.111-Q,23945,2.4.1.111
23965-1.2.1.68-Q,23965,1.2.1.68
24109-3.5.1.36-Q,24109,3.5.1.36
24117-4.2.3.25-Q,24117,4.2.3.25
24121-1.14.13.34-Q,24121,1.14.13.34
24145-4.2.1.57-Q,24145,4.2.1.57
24149-1.2.7.6-Q,24149,1.2.7.6
24153-2.7.1.25-Q,24153,2.7.1.25
24157-2.7.2.14-Q,24157,2.7.2.14
24193-1.4.1.12-Q,24193,1.4.1.12
24201-4.1.1.24-Q,24201,4.1.1.24
24237-1.7.2.3-Q,24237,1.7.2.3
24289-2.1.2.4-Q,24289,2.1.2.4
24317-5.5.1.12-Q,24317,5.5.1.12
24329-6.3.4.17-Q,24329,6.3.4.17
24369-4.3.1.12-Q,24369,4.3.1.12
24393-2.4.2.27-Q,24393,2.4.2.27
24449-2.4.1.369-Q,24449,2.4.1.369
24485-1.1.1.260-Q,24485,1.1.1.260
24489-1.17.7.4-Q,24489,1.17.7.4
24529-1.1.1.78-Q,24529,1.1.1.78
24537-1.13.11.11-Q,24537,1.13.11.11
24537-1.13.11.52-Q,24537,1.13.11.52
24625-6.1.1.3-Q,24625,6.1.1.3
24794-4.3.2.10-Q,24794,4.3.2.10
24841-4.1.99.17-Q,24841,4.1.99.17
24879-1.1.99.32-Q,24879,1.1.99.32
25038-2.7.1.164-Q,25038,2.7.1.164
25075-4.2.1.92-Q,25075,4.2.1.92
25095-2.7.4.14-Q,25095,2.7.4.14
25095-2.7.4.25-Q,25095,2.7.4.25
25246-3.1.2.6-Q,25246,3.1.2.6
25283-1.14.14.17-Q,25283,1.14.14.17
25364-1.1.1.295-Q,25364,1.1.1.295
25372-1.3.8.16-Q,25372,1.3.8.16
25445-4.2.3.71-Q,25445,4.2.3.71
25513-2.6.1.86-Q,25513,2.6.1.86
25517-2.3.1.185-Q,25517,2.3.1.185
25561-4.2.3.35-Q,25561,4.2.3.35
25630-2.1.1.267-Q,25630,2.1.1.267
25773-1.14.11.39-Q,25773,1.14.11.39
25789-4.1.2.52-Q,25789,4.1.2.52
25821-1.5.3.14-Q,25821,1.5.3.14
25841-5.3.1.30-Q,25841,5.3.1.30
25885-2.1.3.11-Q,25885,2.1.3.11
26036-1.14.19.69-Q,26036,1.14.19.69
26069-2.3.3.18-Q,26069,2.3.3.18
26082-4.2.3.40-Q,26082,4.2.3.40
26090-1.14.13.107-Q,26090,1.14.13.107
26238-3.1.7.5-Q,26238,3.1.7.5
26326-2.1.1.n7-Q,26326,2.1.1.n7
26374-1.11.1.20-Q,26374,1.11.1.20
26390-1.13.11.71-Q,26390,1.13.11.71
26447-1.2.1.75-Q,26447,1.2.1.75
26455-1.3.1.84-Q,26455,1.3.1.84
26507-3.5.1.99-Q,26507,3.5.1.99
26515-3.7.1.11-Q,26515,3.7.1.11
26547-3.5.1.100-Q,26547,3.5.1.100
27366-2.1.1.165-Q,27366,2.1.1.165
27370-2.3.1.190-Q,27370,2.3.1.190
27382-3.1.3.80-Q,27382,3.1.3.80
27390-4.1.2.45-Q,27390,4.1.2.45
27398-4.3.3.5-Q,27398,4.3.3.5
27438-1.11.1.17-Q,27438,1.11.1.17
27466-2.7.7.70-Q,27466,2.7.7.70
27482-1.14.14.148-Q,27482,1.14.14.148
27607-2.7.8.29-Q,27607,2.7.8.29
27731-2.4.2.43-Q,27731,2.4.2.43
27735-3.5.1.n3-Q,27735,3.5.1.n3
27751-2.4.2.1-Q,27751,2.4.2.1
27875-4.2.99.21-Q,27875,4.2.99.21
27955-4.2.3.74-Q,27955,4.2.3.74
28011-2.8.3.27-Q,28011,2.8.3.27
28119-2.4.1.54-Q,28119,2.4.1.54
28255-2.3.1.195-Q,28255,2.3.1.195
28267-4.2.3.55-Q,28267,4.2.3.55
28335-3.6.1.9-Q,28335,3.6.1.9
28343-3.6.1.66-Q,28343,3.6.1.66
28343-3.6.1.9-Q,28343,3.6.1.9
28371-4.1.1.31-Q,28371,4.1.1.31
28375-6.3.2.10-Q,28375,6.3.2.10
28507-2.7.1.166-Q,28507,2.7.1.166
28583-2.7.4.6-Q,28583,2.7.4.6
28607-1.14.14.38-Q,28607,1.14.14.38
28611-3.6.1.66-Q,28611,3.6.1.66
28611-3.6.1.9-Q,28611,3.6.1.9
28792-1.3.1.1-Q,28792,1.3.1.1
28932-5.3.2.8-Q,28932,5.3.2.8
29504-4.2.3.70-Q,29504,4.2.3.70
29508-4.2.3.72-Q,29508,4.2.3.72
29792-7.4.2.10-Q,29792,7.4.2.10
29800-7.5.2.8-Q,29800,7.5.2.8
29860-3.2.2.9-Q,29860,3.2.2.9
30308-1.14.13.128-Q,30308,1.14.13.128
30320-1.14.13.179-Q,30320,1.14.13.179
30360-1.14.13.122-Q,30360,1.14.13.122
30600-1.3.99.28-Q,30600,1.3.99.28
30676-4.2.1.123-Q,30676,4.2.1.123
30688-4.1.3.16-Q,30688,4.1.3.16
30708-2.6.1.113-Q,30708,2.6.1.113
30824-4.2.1.135-Q,30824,4.2.1.135
30840-5.1.3.28-Q,30840,5.1.3.28
30904-2.1.1.210-Q,30904,2.1.1.210
30920-1.3.99.27-Q,30920,1.3.99.27
31012-5.4.99.38-Q,31012,5.4.99.38
31020-1.14.99.44-Q,31020,1.14.99.44
31024-5.4.99.37-Q,31024,5.4.99.37
31348-3.2.1.175-Q,31348,3.2.1.175
31356-1.14.13.131-Q,31356,1.14.13.131
31384-5.4.99.41-Q,31384,5.4.99.41
31460-5.3.99.10-Q,31460,5.3.99.10
31548-2.5.1.96-Q,31548,2.5.1.96
31616-2.1.1.236-Q,31616,2.1.1.236
31664-2.6.1.34-Q,31664,2.6.1.34
31680-1.1.3.42-Q,31680,1.1.3.42
31688-1.13.11.61-Q,31688,1.13.11.61
31788-2.5.1.153-Q,31788,2.5.1.153
31852-5.4.99.47-Q,31852,5.4.99.47
31920-1.14.14.157-Q,31920,1.14.14.157
31996-4.2.3.101-Q,31996,4.2.3.101
32000-4.2.3.100-Q,32000,4.2.3.100
32024-4.2.3.96-Q,32024,4.2.3.96
32048-3.6.1.60-Q,32048,3.6.1.60
32064-3.6.1.58-Q,32064,3.6.1.58
32160-1.17.99.6-Q,32160,1.17.99.6
32168-6.3.2.39-Q,32168,6.3.2.39
32172-1.14.13.149-Q,32172,1.14.13.149
32176-2.4.1.69-Q,32176,2.4.1.69
32188-5.3.3.1-Q,32188,5.3.3.1
32200-1.14.15.30-Q,32200,1.14.15.30
32204-4.2.1.88-Q,32204,4.2.1.88
32268-2.6.1.96-Q,32268,2.6.1.96
32308-1.13.11.34-Q,32308,1.13.11.34
32364-1.1.3.8-Q,32364,1.1.3.8
32428-1.3.99.25-Q,32428,1.3.99.25
32484-3.1.1.82-Q,32484,3.1.1.82
32544-4.2.3.108-Q,32544,4.2.3.108
32628-1.1.1.153-Q,32628,1.1.1.153
32728-2.3.1.199-Q,32728,2.3.1.199
33000-1.14.14.114-Q,33000,1.14.14.114
33020-2.3.1.264-Q,33020,2.3.1.264
33104-4.2.3.125-Q,33104,4.2.3.125
33124-4.2.3.130-Q,33124,4.2.3.130
33180-3.1.4.11-Q,33180,3.1.4.11
33264-1.14.14.40-Q,33264,1.14.14.40
33276-3.1.1.116-Q,33276,3.1.1.116
33308-2.7.1.195-Q,33308,2.7.1.195
33368-2.7.1.199-Q,33368,2.7.1.199
33448-1.1.1.170-Q,33448,1.1.1.170
33496-2.5.1.n9-Q,33496,2.5.1.n9
33508-4.1.2.27-Q,33508,4.1.2.27
33688-2.3.1.321-Q,33688,2.3.1.321
33808-4.1.1.102-Q,33808,4.1.1.102
33880-1.1.1.329-Q,33880,1.1.1.329
33884-1.1.1.329-Q,33884,1.1.1.329
34064-2.4.1.284-Q,34064,2.4.1.284
34136-1.21.3.7-Q,34136,1.21.3.7
34160-2.3.1.203-Q,34160,2.3.1.203
34180-3.1.1.93-Q,34180,3.1.1.93
34212-1.1.1.334-Q,34212,1.1.1.334
34272-3.5.99.9-Q,34272,3.5.99.9
34484-2.3.1.212-Q,34484,2.3.1.212
34520-2.4.1.292-Q,34520,2.4.1.292
34568-1.1.1.342-Q,34568,1.1.1.342
34592-2.1.1.289-Q,34592,2.1.1.289
34784-1.1.1.213-Q,34784,1.1.1.213
34784-1.1.1.357-Q,34784,1.1.1.357
34784-1.1.1.50-Q,34784,1.1.1.50
34800-2.3.1.223-Q,34800,2.3.1.223
34824-2.3.1.217-Q,34824,2.3.1.217
35424-2.4.1.298-Q,35424,2.4.1.298
35580-2.3.1.n12-Q,35580,2.3.1.n12
35624-2.3.2.1-Q,35624,2.3.2.1
35644-1.1.1.345-Q,35644,1.1.1.345
35748-4.2.3.142-Q,35748,4.2.3.142
35784-2.4.1.301-Q,35784,2.4.1.301
35800-3.1.4.56-Q,35800,3.1.4.56
35832-1.14.11.37-Q,35832,1.14.11.37
35956-1.14.14.118-Q,35956,1.14.14.118
36004-4.1.3.43-Q,36004,4.1.3.43
36036-1.3.1.101-Q,36036,1.3.1.101
36040-1.3.1.101-Q,36040,1.3.1.101
36044-1.13.11.82-Q,36044,1.13.11.82
36152-2.3.1.224-Q,36152,2.3.1.224
36184-2.7.8.2-Q,36184,2.7.8.2
36216-2.7.8.1-Q,36216,2.7.8.1
36220-3.1.4.4-Q,36220,3.1.4.4
36272-1.14.13.178-Q,36272,1.14.13.178
36292-1.14.13.179-Q,36292,1.14.13.179
36304-1.2.1.n2-Q,36304,1.2.1.n2
36604-1.14.11.40-Q,36604,1.14.11.40
36608-1.14.11.41-Q,36608,1.14.11.41
36636-2.1.1.282-Q,36636,2.1.1.282
36792-3.5.3.25-Q,36792,3.5.3.25
36832-7.1.1.4-Q,36832,7.1.1.4
36848-2.7.1.180-Q,36848,2.7.1.180
37088-2.8.4.4-Q,37088,2.8.4.4
37364-1.14.99.48-Q,37364,1.14.99.48
37412-1.1.1.362-Q,37412,1.1.1.362
37448-1.13.12.21-Q,37448,1.13.12.21
37920-1.13.11.77-Q,37920,1.13.11.77
37944-4.2.1.152-Q,37944,4.2.1.152
37988-5.5.1.24-Q,37988,5.5.1.24
37996-2.5.1.117-Q,37996,2.5.1.117
38012-3.1.1.14-Q,38012,3.1.1.14
38284-2.8.3.22-Q,38284,2.8.3.22
38868-5.4.99.19-Q,38868,5.4.99.19
39648-4.3.1.30-Q,39648,4.3.1.30
39884-1.1.1.364-Q,39884,1.1.1.364
39904-2.5.1.119-Q,39904,2.5.1.119
40036-6.3.2.41-Q,40036,6.3.2.41
40076-3.5.4.40-Q,40076,3.5.4.40
40228-2.8.2.36-Q,40228,2.8.2.36
40536-1.14.15.33-Q,40536,1.14.15.33
40540-1.14.15.33-Q,40540,1.14.15.33
40736-3.2.1.191-Q,40736,3.2.1.191
40764-3.2.1.194-Q,40764,3.2.1.194
41176-2.1.1.249-Q,41176,2.1.1.249
41212-1.14.13.235-Q,41212,1.14.13.235
41425-1.10.3.15-Q,41425,1.10.3.15
41473-1.14.14.123-Q,41473,1.14.14.123
41537-2.1.1.303-Q,41537,2.1.1.303
41941-6.3.2.43-Q,41941,6.3.2.43
42289-2.3.1.47-Q,42289,2.3.1.47
42449-4.2.1.167-Q,42449,4.2.1.167
42533-5.4.99.25-Q,42533,5.4.99.25
42565-5.4.99.45-Q,42565,5.4.99.45
42625-3.5.1.110-Q,42625,3.5.1.110
42729-2.1.1.168-Q,42729,2.1.1.168
42737-2.1.1.172-Q,42737,2.1.1.172
42753-2.1.1.177-Q,42753,2.1.1.177
42761-1.2.1.90-Q,42761,1.2.1.90
42781-2.1.1.183-Q,42781,2.1.1.183
42829-1.14.15.31-Q,42829,1.14.15.31
42845-2.3.1.240-Q,42845,2.3.1.240
42953-2.1.1.202-Q,42953,2.1.1.202
42989-4.2.3.148-Q,42989,4.2.3.148
43049-5.1.3.31-Q,43049,5.1.3.31
43097-2.1.1.209-Q,43097,2.1.1.209
43137-2.1.1.215-Q,43137,2.1.1.215
