Reaction ID,CLAIRE
R06078,3.2.1;5.1.3;4.2.2;2.4.1
R00707,1.8.1;1.7.1;1.16.1;1.6.2
R07332,2.4.1;2.4.2;2.5.1;2.2.1
R09932,1.7.1;1.6.2;1.7.2;1.1.1
R00216,1.1.1;1.3.1;1.8.1;1.16.1
R07141,1.7.1;1.6.2;1.8.1;1.16.1
R10822,2.7.1;2.7.7;2.4.2;2.7.4
R11925,2.3.1;1.8.1;3.1.1;1.2.4
R12865,2.5.1;2.7.1;2.4.2;7.6.2
R01856,3.1.4;2.4.2;3.6.1;2.7.7
R04863,2.3.1;1.2.1;3.1.1;3.1.2
R07060,1.7.1;1.6.2;1.8.1;1.1.1
R10247,2.1.1;2.3.1;2.5.1;4.4.1
R01966,3.2.1;5.1.3;2.4.1;5.4.2
R02338,1.13.11;3.3.2;1.14.99;1.2.1
R08400,2.5.1;5.3.99;4.4.1;2.2.1
R12340,2.4.2;4.2.2;2.4.1;3.2.2
R08081,1.14.11;1.1.3;1.14.13;5.4.4
R09710,5.4.99;4.2.1;4.4.1;5.4.4
R09444,2.4.1;2.4.2;2.7.8;3.6.1
R07903,2.4.2;2.4.1;3.2.2;4.2.2
R10208,4.2.1;4.4.1;5.4.4;1.14.14
R05783,3.5.1;3.4.19;3.2.2;3.1.1
R02103,1.7.1;1.6.2;1.7.2;1.8.1
R13315,6.3.1;6.3.4;6.3.2;2.7.7
R00911,3.4.11;3.4.13;3.5.1;3.4.19
R00042,1.6.3;1.10.3;1.14.18;1.14.13
R05237,1.2.1;1.2.3;2.3.1;3.1.1
R02252,1.7.1;1.6.2;1.8.1;1.1.1
R07168,1.5.1;1.3.1;1.1.1;3.5.4
R13287,4.2.1;4.4.1;5.4.4;1.14.14
R13048,3.2.1;2.4.1;5.1.3;2.4.2
R09840,3.1.2;2.3.1;3.1.1;2.8.3
R01717,5.4.4;3.7.1;4.2.1;5.5.1
R10285,4.4.1;4.2.1;2.6.1;3.5.1
R13352,1.5.1;1.5.99;1.14.13;1.13.12
R10109,1.13.11;1.13.12;1.14.99;3.3.2
R12061,4.4.1;4.1.99;4.3.1;4.5.1
R08973,2.1.1;2.5.1;2.3.3;2.3.1
R08903,2.6.1;5.3.1;4.2.1;4.4.1
R02410,3.2.1;2.4.1;5.1.3;5.4.2
R11119,1.4.3;1.13.12;1.5.3;1.6.3
R03374,2.3.1;3.1.2;2.8.3;3.1.1
R07797,2.8.2;2.7.1;2.7.6;3.1.6
R01204,3.2.1;4.3.3;3.1.2;3.5.1
R00833,5.4.99;5.4.3;5.4.1;5.5.1
R13310,5.5.1;2.5.1;4.2.3;5.3.3
R07954,1.7.1;1.6.2;1.17.3;1.14.12
R08167,2.4.2;3.2.2;3.5.4;3.6.1
R07039,5.4.4;1.14.14;1.13.11;4.99.1
R09714,5.5.1;5.3.3;5.4.99;2.5.1
R10611,2.5.1;2.3.1;4.4.1;2.1.1
R02016,1.8.1;1.7.1;1.16.1;1.1.1
R04410,2.3.1;3.1.1;3.1.2;2.8.3
R13153,2.4.2;3.2.2;2.4.1;2.4.99
R08094,1.1.1;1.3.1;1.16.1;1.8.1
R04257,1.14.99;1.13.11;4.99.1;1.14.14
R07912,2.4.1;3.2.1;5.1.3;2.4.2
R12636,2.4.1;2.4.2;3.2.2;3.2.1
R10293,2.4.1;2.4.2;5.1.3;2.7.7
R03943,2.1.1;2.5.1;2.3.3;2.3.1
R02773,4.1.3;4.2.99;4.1.1;2.5.1
R02467,1.13.11;1.14.99;5.4.4;1.6.3
R07255,2.7.1;3.1.3;3.6.1;1.1.1
R03706,4.2.2;3.2.1;2.4.1;3.2.2
R05083,4.2.1;3.2.1;4.4.1;4.3.3
R08391,1.17.3;1.6.3;1.7.1;1.14.13
R13293,4.2.3;5.5.1;3.1.7;3.1.3
R04355,2.3.1;3.1.1;3.1.2;1.1.1
R05314,1.1.1;1.3.1;1.8.1;1.7.1
R09805,1.1.1;1.7.1;1.3.1;1.2.1
R08695,2.5.1;5.3.99;4.4.1;2.2.1
R07612,2.5.1;4.4.1;4.2.1;5.3.99
R13321,4.2.1;4.4.1;5.4.4;1.14.14
R05422,1.6.3;1.14.13;1.17.3;1.7.1
R01153,2.1.1;2.3.1;2.5.1;4.4.1
R03944,2.7.1;2.7.4;2.7.7;3.6.1
R13012,1.2.3;1.1.3;1.6.3;1.4.3
R00603,3.7.1;5.4.4;3.1.1;3.8.1
R13011,1.2.3;1.1.3;1.6.3;1.21.3
R04095,1.3.8;1.3.99;1.3.5;1.3.3
R06487,4.2.1;4.4.1;2.3.1;5.4.4
R05279,1.13.11;1.17.3;1.2.3;1.13.99
R12968,1.11.1;4.4.1;1.8.1;1.8.4
R07001,1.6.3;1.14.13;1.14.18;1.14.99
R12737,2.3.1;3.1.1;3.1.2;2.8.3
R00624,1.7.1;1.6.2;1.16.1;1.7.2
R03192,1.7.1;1.6.2;1.8.1;1.7.2
R13268,4.2.1;2.3.1;4.4.1;5.4.4
R07188,1.6.3;1.14.13;1.17.3;1.14.18
R10898,5.5.1;5.4.99;4.2.3;2.5.1
R10564,2.8.3;3.1.2;2.3.1;2.1.3
R06278,2.5.1;2.7.1;3.1.3;4.1.1
R08287,4.3.1;1.5.3;3.4.17;5.1.1
R08271,1.14.13;1.6.3;1.14.14;1.14.18
R08128,2.4.1;2.4.2;3.6.1;3.1.3
R06414,4.4.1;4.2.1;2.3.1;3.5.1
R01316,3.1.3;3.6.1;3.1.7;4.2.3
R03583,1.7.1;1.6.2;1.7.2;1.17.3
R01561,2.4.2;2.4.1;2.7.7;2.7.8
R10941,6.3.4;6.3.2;2.7.7;6.1.1
R10710,2.1.1;2.5.1;2.3.1;2.3.3
R07050,1.14.13;1.6.3;1.14.12;1.7.1
R10973,3.6.1;3.1.3;3.1.7;3.6.5
R13167,2.4.2;2.7.7;2.4.1;2.7.8
R10778,3.4.19;3.5.1;3.5.2;3.2.2
R01556,2.3.1;2.7.8;3.1.1;2.8.3
R09711,4.2.1;5.4.99;4.4.1;5.5.1
R11776,1.1.1;1.3.1;1.8.1;1.16.1
R11279,2.7.1;2.7.6;2.7.4;3.6.1
R09103,3.2.1;3.6.1;3.1.1;3.1.3
R12936,2.6.1;4.2.1;2.3.1;1.1.1
R07000,1.7.1;1.6.3;1.14.12;1.14.13
R06583,2.4.1;2.7.8;2.3.1;2.7.1
R07918,3.1.1;3.2.2;4.2.2;3.2.1
R02098,2.7.4;2.7.1;3.6.1;2.1.1
R08979,3.1.1;2.3.1;3.1.2;3.5.1
R10717,1.7.1;1.16.1;1.1.1;1.6.2
R02158,2.4.1;2.4.2;2.7.7;3.6.1
R01082,4.2.1;4.4.1;5.4.4;1.14.14
R01288,2.3.1;3.1.1;4.4.1;1.3.1
R04789,1.14.12;1.14.13;1.6.3;1.7.1
R12602,2.7.7;2.4.2;6.1.1;2.4.1
R01280,6.2.1;6.3.2;3.1.2;1.13.12
R00308,3.2.1;5.4.1;5.1.3;5.4.2
R10955,2.4.1;4.2.2;2.4.2;3.2.1
R12148,6.2.1;2.3.1;1.2.1;3.1.2
R02762,1.1.1;1.8.1;1.3.1;1.7.1
R07688,5.4.4;1.14.14;4.99.1;4.4.1
R06412,4.2.1;4.4.1;5.4.4;1.14.14
R02908,1.4.3;1.5.3;1.1.3;1.21.3
R09810,1.13.11;3.3.2;1.14.99;1.2.1
R04470,3.2.1;5.4.99;5.4.1;5.1.3
R06349,1.14.11;5.4.4;1.17.5;1.14.14
R08522,7.6.2;1.3.7;3.5.2;7.5.2
R10098,2.4.1;2.7.8;2.4.2;3.6.1
R00126,3.6.1;3.1.3;2.4.2;2.5.1
R08324,1.14.14;1.14.13;4.99.1;5.4.4
R11945,1.7.1;1.6.2;1.5.1;1.17.3
R03407,1.1.1;1.7.1;1.16.1;1.3.1
R13043,4.4.1;4.2.1;5.4.4;4.99.1
R07924,4.4.1;4.2.1;2.5.1;4.1.99
R02409,3.1.2;4.4.1;2.3.1;3.13.1
R06571,1.1.1;1.3.1;1.2.1;1.5.1
R07178,4.4.1;2.5.1;5.3.99;3.7.1
R03716,1.7.1;1.6.2;1.7.99;1.7.2
R12924,1.2.3;1.17.3;1.6.3;1.1.3
R03114,1.7.1;1.1.1;1.8.1;1.6.2
R03054,1.1.1;1.3.1;1.8.1;1.7.1
R10573,1.1.1;1.3.1;1.8.1;1.7.1
R05440,1.6.3;1.14.13;1.14.18;1.7.1
R02618,1.1.1;1.8.1;1.3.1;1.16.1
R07952,1.1.1;1.3.1;1.8.1;1.16.1
R01884,3.5.2;1.3.3;3.5.3;1.5.3
R06847,1.7.1;1.1.1;1.8.1;1.16.1
R00919,1.1.1;1.3.1;1.8.1;1.7.1
R00665,3.5.1;3.4.19;3.5.2;3.2.2
R12292,3.6.1;3.1.3;2.7.1;2.4.2
R00418,5.1.3;5.3.1;3.2.1;2.4.1
R12755,2.4.1;3.2.1;2.4.2;5.1.3
R05227,7.5.2;2.7.1;3.6.1;3.1.3
R08217,2.7.4;2.7.1;2.7.6;3.6.1
R02167,3.1.3;3.6.1;3.1.7;4.2.3
R07404,3.5.3;3.5.2;3.2.2;3.5.4
R10452,2.1.1;2.3.3;2.5.1;2.3.1
R10389,1.7.7;7.3.2;1.14.12;7.2.2
R04372,3.6.1;3.1.3;3.6.5;3.1.7
R05141,3.2.1;2.4.1;5.1.3;3.6.1
R12634,3.2.1;5.4.1;4.2.2;2.4.1
R06893,5.5.1;4.4.1;2.5.1;5.3.3
R04581,2.4.1;2.4.2;3.6.1;3.1.3
R10911,1.1.1;1.3.1;1.14.14;1.14.13
R12022,1.14.13;1.14.14;1.13.12;4.99.1
R04425,4.2.1;4.4.1;5.4.4;1.14.14
R03913,1.8.1;1.7.1;1.1.1;1.6.2
R07085,1.14.12;1.7.1;1.6.3;1.13.11
R07957,1.6.3;1.14.13;1.7.1;1.14.12
R00399,2.3.1;3.1.2;2.8.3;3.1.1
R02039,1.2.1;1.5.1;1.7.1;1.17.1
R11221,2.1.1;2.3.3;2.5.1;2.3.1
R12740,2.4.2;2.7.7;2.5.1;6.1.1
R06971,3.5.4;6.3.4;3.5.2;1.5.99
R13416,2.3.1;3.1.1;3.1.2;2.8.3
R10647,2.1.1;2.3.1;2.5.1;4.4.1
R13371,3.6.1;3.1.3;3.1.7;4.2.3
R00053,3.1.1;2.3.1;3.1.2;3.5.1
R12596,2.5.1;2.4.2;2.7.7;2.7.1
R12013,1.6.3;1.14.13;1.14.18;1.10.3
R12087,5.4.99;5.5.1;5.3.3;5.4.2
R08613,5.4.99;3.2.1;5.4.4;4.2.2
R01113,4.4.1;4.1.99;2.5.1;4.5.1
R07884,2.3.1;3.1.2;2.8.3;3.1.1
R05552,3.5.1;3.2.2;4.3.3;3.4.19
R05637,5.4.4;4.4.1;4.2.1;4.2.2
R13384,1.4.3;4.3.1;1.5.3;4.99.1
R01632,1.13.11;3.3.2;1.14.99;1.2.1
R05213,2.1.1;2.5.1;2.3.3;4.4.1
R00208,2.3.1;3.1.1;4.4.1;4.2.1
R07110,3.3.2;1.13.11;3.7.1;5.4.4
R08951,2.5.1;5.3.99;4.4.1;2.2.1
R05880,3.1.1;2.3.1;3.1.2;3.5.1
R11290,1.7.1;1.6.2;1.1.1;1.16.1
R12792,2.7.4;2.7.1;2.4.2;2.7.7
R01374,2.7.1;2.7.6;3.6.1;3.1.3
R00643,1.13.11;1.1.3;1.6.3;1.10.3
R05402,1.8.4;1.11.1;1.16.1;1.8.1
R06515,2.7.1;2.7.6;2.4.2;2.7.7
R02810,1.11.1;1.11.2;-;1.14.12
R12285,2.5.1;5.3.99;2.2.1;4.4.1
R05061,2.3.1;3.1.1;3.2.1;3.1.2
R07359,1.1.1;1.3.1;1.8.1;1.2.1
R02356,1.6.3;1.14.13;1.2.3;1.14.99
R03718,3.4.19;3.5.1;4.3.3;3.1.2
R10424,4.2.2;3.6.1;3.6.5;3.2.1
R09766,2.5.1;2.1.1;4.99.1;4.4.1
R03482,3.2.1;2.4.1;5.1.3;3.1.2
R11995,3.6.3;7.4.2;3.A.1;3.6.4
R13408,1.7.1;1.14.12;1.6.3;1.17.3
R05364,4.1.1;3.7.1;4.2.99;2.2.1
R12274,3.1.1;2.3.1;3.1.2;3.7.1
R10901,2.4.2;2.5.1;6.3.2;4.1.1
R09895,2.5.1;5.5.1;4.2.3;4.4.1
R10124,2.3.1;4.2.1;3.1.1;4.4.1
R04610,2.4.2;2.7.7;2.4.1;6.3.5
R02880,1.14.99;1.14.19;4.99.1;1.6.3
R09505,7.2.2;3.6.3;3.A.1;1.11.2
R02576,2.8.3;3.1.2;2.3.2;2.3.1
R13412,2.1.1;2.5.1;2.4.1;2.3.1
R04883,1.7.1;1.6.2;1.17.3;1.1.1
R09136,3.1.1;5.4.2;5.4.99;3.1.4
R10126,1.7.1;1.6.2;1.7.2;1.7.99
R09528,3.1.2;3.1.1;2.3.1;2.8.3
R12749,3.6.1;3.1.3;2.4.2;3.6.5
R01648,2.6.1;2.7.2;3.5.1;2.3.1
R11306,3.2.1;5.4.99;4.2.2;2.4.1
R10356,1.18.1;1.14.12;1.14.13;1.12.1
R09138,1.8.1;1.1.1;1.3.1;1.7.1
R09593,6.3.4;6.3.1;6.3.5;6.3.2
R07267,2.5.1;5.3.99;4.4.1;4.2.1
R04322,2.4.1;2.4.2;3.2.2;3.6.1
R00334,2.7.4;2.7.1;2.4.2;3.6.1
R02979,1.3.8;1.1.5;1.1.99;1.13.12
R04534,1.1.1;1.3.1;1.8.1;1.2.1
R12727,6.2.1;1.13.12;2.3.1;2.8.1
R03975,3.4.19;3.5.1;3.4.13;3.4.11
R00588,2.6.1;5.3.1;4.1.1;4.1.2
R11492,1.13.11;1.14.99;1.13.12;1.6.3
R00705,1.1.1;1.3.1;1.8.1;1.2.1
R12257,4.4.1;4.1.99;4.3.1;4.5.1
R11183,2.7.7;2.4.2;6.1.1;2.5.1
R13359,2.3.1;2.8.3;4.1.3;3.1.2
R10282,5.4.99;2.1.1;5.5.1;5.4.1
R04230,6.3.2;6.2.1;6.3.1;6.3.4
R12296,2.4.2;7.6.2;2.4.1;3.6.1
R11629,2.7.7;2.4.2;6.1.1;2.4.1
R11917,4.1.1;2.7.8;3.7.1;1.13.11
R02197,1.13.12;1.13.11;1.6.3;1.10.3
R09555,1.14.12;1.7.1;1.6.2;1.8.1
R08060,1.2.7;1.3.7;2.7.2;2.3.1
R01520,1.7.1;1.6.2;1.16.1;1.7.2
R08924,6.4.1;2.7.2;6.3.4;2.1.3
R13313,5.5.1;4.2.3;3.1.7;3.1.3
R10767,2.7.1;2.7.6;2.7.4;3.6.1
R04362,3.3.2;1.13.11;3.1.4;3.8.1
R02242,2.7.8;2.3.1;2.4.1;3.1.1
R09616,4.2.1;5.5.1;4.2.3;4.4.1
R10928,2.4.2;3.1.4;3.6.1;3.1.3
R02596,3.1.1;3.6.1;3.1.3;3.4.24
R01227,3.1.3;3.6.1;3.1.7;4.2.3
R11540,4.1.1;3.1.1;3.7.1;4.4.1
R01010,3.1.3;3.6.1;3.1.7;2.7.1
R04703,1.5.3;1.4.3;1.14.13;1.5.99
R12930,2.1.1;2.3.3;2.5.1;5.3.3
R00686,2.7.4;7.6.2;2.7.2;2.4.2
R00376,2.7.1;2.7.4;2.7.6;3.6.1
R07082,3.3.2;1.13.11;3.7.1;5.4.4
R13046,3.2.1;5.4.1;5.4.99;4.2.2
R00957,3.2.1;2.4.1;5.1.3;3.6.1
R06758,1.2.3;1.13.11;1.1.3;1.6.3
R12050,2.5.1;5.3.99;4.4.1;5.5.1
R05133,3.1.7;4.2.2;4.2.3;5.4.99
R01498,3.2.1;5.4.99;5.4.2;5.4.1
R02163,1.7.1;1.6.2;1.17.3;1.7.2
R08262,4.1.1;2.4.1;2.4.2;2.7.8
R01320,2.1.1;2.3.1;2.5.1;3.1.1
R01837,1.7.1;1.7.2;1.6.2;1.7.99
R10203,1.13.12;1.1.99;1.1.5;1.14.13
R00449,1.13.12;1.4.3;1.14.13;1.6.3
R08846,1.7.1;1.6.2;1.16.1;1.8.1
R05111,2.4.1;2.4.99;2.4.2;3.2.2
R08547,2.1.1;2.5.1;2.3.1;2.3.3
R12998,3.1.7;3.6.1;3.1.3;4.6.1
R02813,4.4.1;4.2.1;4.3.1;5.4.4
R04515,4.1.1;3.7.1;4.1.3;4.2.1
R07175,1.8.1;1.16.1;1.1.1;1.3.1
R04016,2.4.1;5.1.3;3.1.3;3.6.1
R02285,3.5.3;3.5.1;3.4.17;3.5.2
R13038,3.5.1;3.4.19;3.4.11;3.4.17
R08293,1.14.13;1.6.3;3.1.1;4.4.1
R00223,4.3.1;3.4.11;5.4.3;3.5.1
R07914,2.4.1;2.4.2;3.6.1;3.1.3
R09397,2.7.7;2.4.2;2.7.1;6.1.1
R07995,5.5.1;4.2.99;2.5.1;4.2.3
R11208,3.5.1;3.4.19;3.2.2;3.1.1
R02118,2.4.2;2.4.1;2.7.7;3.6.1
R12453,1.6.2;1.7.1;1.16.1;1.8.1
R12984,3.2.1;2.4.1;3.6.1;3.1.3
R02367,2.3.1;3.1.2;3.1.1;2.8.3
R08987,2.1.1;2.5.1;2.3.3;4.4.1
R07433,4.4.1;2.5.1;4.2.1;2.3.1
R01446,1.7.1;1.17.3;1.6.2;1.7.2
R07753,3.2.1;2.4.1;5.1.3;2.4.2
R11103,3.1.6;1.8.2;3.13.1;4.2.2
R03936,4.1.1;3.7.1;2.7.8;2.2.1
R08467,2.1.1;2.5.1;2.3.3;2.3.1
R12021,1.14.13;1.14.14;1.6.3;4.99.1
R09838,1.14.12;1.7.1;1.14.13;1.1.1
R00043,1.13.11;1.14.99;3.3.2;1.2.1
R05674,2.1.1;2.5.1;2.3.3;2.3.1
R02481,2.3.1;3.1.1;3.5.1;3.1.2
R03826,1.7.1;1.8.1;1.1.1;1.16.1
R05641,1.7.1;1.6.2;1.8.1;1.16.1
R12076,1.6.3;1.13.11;2.7.8;1.14.13
R08512,2.5.1;5.3.99;4.4.1;1.3.1
R01350,3.1.1;2.3.1;3.1.2;3.5.1
R11946,1.13.11;1.14.99;1.8.3;1.1.3
R11050,1.2.3;1.17.3;1.4.3;1.6.3
R08231,3.5.4;2.4.2;3.5.99;4.1.99
R07793,1.13.11;1.14.99;1.13.12;1.6.3
R08480,2.7.4;2.4.2;2.7.1;2.1.1
R02577,1.1.1;1.8.1;1.3.1;1.16.1
R04648,2.4.1;3.1.3;3.6.1;3.2.1
R04356,2.3.1;3.1.1;3.1.2;2.8.3
R01881,2.7.3;2.7.4;3.9.1;2.7.1
R04494,2.4.2;2.4.1;7.6.2;3.6.1
R10836,2.4.2;2.7.6;3.1.4;3.6.1
R02709,2.4.1;2.4.2;3.6.1;3.1.3
R07300,3.5.1;3.4.19;3.2.2;3.4.11
R07324,5.4.99;5.4.2;3.2.1;5.1.3
R09987,1.7.1;1.8.1;1.6.2;1.16.1
R08628,5.4.99;5.4.3;5.4.2;4.2.1
R10134,3.1.1;2.3.1;3.1.2;1.1.1
R12533,3.6.4;3.6.1;7.4.2;3.1.3
R00529,3.6.1;3.1.3;3.6.4;3.6.5
R13445,1.7.2;2.5.1;1.8.1;2.7.1
R02611,1.7.1;1.6.2;1.1.1;1.7.2
R05112,3.2.1;3.1.3;3.6.1;2.4.1
R10784,3.2.1;2.4.1;3.6.1;3.1.3
R03681,2.4.1;3.2.1;2.4.2;2.7.8
R01325,4.2.1;4.4.1;5.4.4;1.14.14
R00959,5.1.3;3.2.1;2.4.1;5.3.1
R00549,2.7.1;2.7.4;2.7.6;3.6.1
R08181,3.1.2;2.8.3;3.1.1;2.3.1
R04061,1.13.11;1.14.99;3.3.2;1.6.3
R12000,4.1.1;2.7.11;3.7.1;1.1.1
R11209,3.5.1;3.4.19;3.2.2;4.3.3
R09676,4.2.2;5.4.4;3.2.1;1.17.7
R08206,1.14.13;1.14.14;4.99.1;1.6.3
R12425,1.7.2;3.4.17;5.1.99;3.5.3
R03987,2.8.2;3.1.6;1.8.4;2.7.1
R08824,2.4.1;2.4.2;6.3.5;3.2.2
R00406,2.3.1;4.2.1;2.6.1;5.4.4
R01804,4.1.3;4.2.99;2.2.1;2.5.1
R03139,1.4.3;1.1.3;1.5.3;1.21.3
R07226,1.8.4;1.8.1;1.16.1;2.5.1
R06174,3.1.3;1.14.19;3.6.1;2.4.2
R01185,3.6.1;3.1.3;3.1.7;3.1.4
R08830,2.4.1;2.4.2;2.7.7;3.6.1
R12090,1.7.1;1.8.1;1.6.2;1.7.2
R01738,1.1.1;1.3.1;1.8.1;1.7.1
R13356,2.1.1;2.3.3;2.3.1;2.5.1
R03751,3.1.1;2.3.1;3.1.2;3.5.1
R04952,2.3.1;3.1.1;1.1.1;1.3.1
R09509,2.7.2;2.6.1;4.1.1;1.1.1
R07311,3.1.3;3.6.1;2.5.1;4.2.3
R02528,1.2.1;1.1.1;1.3.1;1.17.1
R02092,3.6.1;3.1.3;3.6.5;3.6.4
R10634,2.4.2;3.2.2;3.6.1;3.1.3
R04390,1.5.1;1.3.1;1.2.1;1.17.1
R09533,3.2.1;2.4.1;5.4.2;5.1.3
R12746,2.7.4;2.7.1;3.6.1;3.1.3
R05150,1.3.1;1.5.1;1.1.1;1.3.99
R04777,-;3.1.2;2.3.1;3.1.1
R09245,2.5.1;5.3.99;4.4.1;2.2.1
R10558,1.14.99;1.13.11;1.6.3;1.14.13
R07092,2.5.1;4.4.1;1.8.4;1.16.1
R03024,3.1.3;3.6.1;3.1.7;3.1.4
R05861,1.4.3;1.13.12;1.6.3;1.14.13
R05701,1.1.1;1.7.1;1.2.1;1.5.1
R08228,3.5.1;3.4.19;3.2.2;3.1.1
R02811,4.99.1;1.1.99;4.1.2;1.14.14
R12200,3.2.1;2.7.8;2.4.1;2.3.1
R00471,4.1.1;3.7.1;2.7.11;4.4.1
R04332,2.1.1;2.5.1;2.3.3;4.4.1
R04617,2.3.2;2.4.1;2.4.2;3.6.5
R09168,3.3.2;1.13.11;3.7.1;5.4.4
R11457,1.13.12;1.1.99;1.1.5;1.14.14
R00944,3.5.1;3.4.19;3.2.2;3.1.1
R05294,1.14.13;1.6.3;1.14.14;1.14.18
R08986,1.13.11;1.14.99;3.3.2;5.4.4
R03854,4.1.1;2.6.1;3.4.11;3.5.1
R03776,1.3.1;1.1.1;1.5.1;2.3.1
R02969,1.7.1;1.1.1;1.6.2;1.8.1
R01171,1.3.1;1.1.1;1.5.1;1.8.1
R12199,3.6.1;3.1.3;3.2.1;2.4.1
R12554,5.1.3;5.3.1;3.2.1;2.4.1
R05248,1.13.11;1.6.3;1.10.3;1.14.13
R07747,1.8.1;1.16.1;1.14.12;1.1.1
R05687,1.7.1;1.6.2;1.1.1;1.3.1
R10310,1.1.1;1.3.1;1.8.1;1.16.1
R06831,1.14.12;1.7.1;1.6.2;1.12.1
R10937,5.4.99;5.3.1;5.5.1;4.2.3
R02490,4.2.1;4.4.1;5.4.99;5.4.4
R06586,2.6.1;4.2.1;5.3.1;1.4.99
R00063,3.2.1;3.1.2;5.4.1;3.1.1
R00693,3.5.1;3.1.1;3.4.19;3.2.2
R02943,2.5.1;5.3.99;2.2.1;4.4.1
R00506,2.4.1;3.1.3;3.6.1;2.4.2
R10422,1.7.1;1.6.2;1.8.1;1.1.1
R12734,2.3.1;3.1.1;1.1.1;4.2.1
R03595,3.6.1;3.1.3;3.6.5;3.6.4
R04169,2.1.1;2.5.1;2.3.3;2.3.1
R00767,2.7.1;3.6.1;3.1.3;2.4.2
R11471,1.8.1;1.1.1;1.16.1;1.7.1
R10457,2.5.1;5.3.99;4.4.1;2.2.1
R05421,3.6.1;3.1.3;3.1.4;2.4.2
R12207,3.2.1;2.3.1;3.6.1;2.4.1
R12481,2.3.1;1.3.1;1.2.4;1.3.8
R00014,1.2.4;4.1.1;1.8.1;2.3.1
R06920,1.14.13;-;1.14.14;1.1.1
R07272,2.5.1;5.3.99;7.6.2;4.4.1
R01451,1.7.1;1.6.2;1.17.3;1.7.2
R03036,2.7.7;2.4.2;3.6.1;3.1.2
