Reaction ID,BridgIT
R04013,2.1.1.99;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.11
R02490,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.2.30;3.1.6.9;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R01304,2.4.1.194;2.4.2.9;2.4.99.18
R09514,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.18
R07075,1.14.13.227;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7;1.14.11.28;1.10.3.4;1.14.19.17
R10876,2.4.1.263;2.4.2.40;2.4.99.18
R06477,2.1.1.254;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R02961,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R00872,3.1.3.46;3.1.4.48;3.2.1.42;2.4.1.17;5.1.3.14;4.6.1.13;3.1.1.93;3.6.1.57;4.2.3.1;3.1.5.1;3.1.7.2;3.1.6.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R06337,
R11145,
R11076,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.5;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R06272,1.3.1.75;2.3.1.85;1.3.99.6;1.3.3.8;1.3.8.1
R11831,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155
R13128,3.2.1.10;3.1.1.93;3.2.2.24;4.3.3.5
R03869,
R01544,4.3.1.9;4.3.3.7;4.3.2.1;4.2.1.87;3.5.99.5
R05449,
R01280,6.2.1.3;3.1.2.2;4.2.1.155;2.3.1.85
R02271,2.6.1.43;2.7.8.29;2.6.99.2
R05279,
R04952,2.3.1.179;2.3.2.30;2.3.3.10;6.2.1.51;1.2.1.95;6.3.1.20;2.1.3.6;6.3.4.10;6.1.2.2;2.1.2.2
R00931,
R00897,2.5.1.47;2.4.1.332;4.4.1.20;2.1.3.12;2.4.2.49;1.3.1.96
R03284,1.13.12.1;1.13.11.54;1.14.13.239;1.13.99.1
R01193,3.1.4.44;3.1.3.25;4.6.1.13;3.6.1.20;4.2.3.1;3.1.7.2;3.2.1.42;2.4.1.17;3.1.1.42;3.1.5.1;5.1.3.14;3.1.6.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R08850,3.5.1.115;3.4.17.23;3.5.4.19;3.5.2.6;3.5.99.6;3.4.14.13;3.13.1.6;2.1.2.3;3.4.19.13;2.3.2.2;4.3.2.4;3.1.1.1;4.2.1.48;3.4.13.18;3.4.11.1;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;1.2.7.12;3.8.1.8
R00053,1.11.1.8
R11213,4.1.2.58;4.1.3.43;1.1.1.38;4.1.1.3;2.1.2.11;4.2.1.155;4.1.99.12;4.2.99.21;1.3.8.6;3.1.1.82
R12632,2.1.1.307;2.8.4.4;2.1.2.13;2.3.1.32;2.1.3.8
R07990,4.1.1.7;4.1.2.38;4.1.3.40;4.1.99.11;4.2.99.21;4.2.1.20;3.1.1.82;2.1.2.11;1.1.1.85;1.3.8.6
R02917,2.1.1.101;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R13110,
R04264,
R02945,
R10784,
R13283,
R03880,2.4.1.159;2.4.2.40;2.4.99.18
R07441,
R03429,2.7.1.159;2.7.7.96;2.7.2.3;2.7.4.24;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.34;2.7.99.1
R06668,2.4.1.176;2.4.2.34;2.4.99.15
R04420,2.1.1.197;2.3.1.32;2.8.4.4;2.1.3.2;2.1.2.13
R10280,2.4.2.7;2.4.1.118;2.4.99.18
R09079,1.4.1.1;1.5.1.43;1.5.3.6;1.1.99.9;1.4.4.2;1.1.3.39;1.4.3.5;1.5.99.6;1.4.9.2;1.1.5.4
R08597,2.4.2.9;2.4.1.71;2.4.99.18
R08203,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R05723,
R00631,
R07711,1.14.13.4;1.14.14.9;1.14.18.1;1.14.12.9;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.10.3.1;1.14.11.28;1.14.19.19
R12721,
R04582,6.3.4.10;6.3.1.19;6.3.2.6;6.3.3.3;6.2.1.39;6.3.5.4;3.5.4.41;3.5.1.18;3.4.14.13;3.4.13.4;2.3.2.2;3.4.17.23;3.13.1.6;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21
R08355,6.3.1.9;6.3.4.4;6.3.2.6;6.3.5.3;6.3.3.3;6.2.1.39;3.5.4.41;3.5.1.10;3.13.1.6;3.4.14.13;3.4.13.4;3.4.17.23;2.3.2.2;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.1.1.1;3.5.5.4;3.5.99.5;3.4.11.1;3.5.3.21
R03295,
R08966,2.7.7.96;2.7.4.14;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.8.38;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R06516,4.1.2.27;4.1.3.14;4.1.1.81;1.1.1.262;1.3.8.6;4.2.1.155;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82
R07631,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;4.2.3.1;3.2.1.42;3.1.4.46;2.4.1.17;5.1.3.14;3.11.1.1;3.1.1.35;4.6.1.13;3.7.1.8;3.1.2.28;3.1.6.1;2.3.1.85;4.2.1.155
R06132,
R13445,
R00195,4.3.1.15;3.5.1.3;3.5.5.1;3.4.11.1;3.4.13.22;4.3.2.3;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.5;3.5.2.2;4.2.1.48;2.3.2.2;3.5.3.8;3.1.1.1;3.4.17.8;3.4.19.13;3.13.1.6;3.4.14.13;1.2.7.12;3.5.4.1;3.8.1.8;2.1.2.3
R02533,2.1.1.28;2.8.4.4;2.1.2.13;2.1.3.3;2.3.1.32
R09282,1.11.1.8
R12895,4.1.1.6;4.1.2.2;1.1.1.262;4.1.99.12;4.2.1.155;4.1.3.39;2.1.2.11;1.3.8.6;4.2.99.21;3.1.1.82
R11581,2.7.6.5;2.7.7.75;2.7.1.20;2.7.4.8;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.13;2.7.8.28;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R03948,
R07513,3.1.1.80;3.1.7.3;3.1.6.2;3.1.3.39;3.2.1.175;3.1.4.52;4.6.1.13;3.6.1.20;3.7.1.8;3.1.2.27;3.1.5.1;5.1.3.14;2.3.1.85;2.4.1.17;4.2.3.1;4.2.1.155;3.11.1.3
R06350,1.13.11.25;1.13.99.1;1.13.12.23;1.14.13.239
R09592,6.3.2.2;6.3.1.11;6.2.1.39;6.3.4.12;6.3.5.4;6.3.3.3;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.18;3.13.1.6;3.4.17.23;3.5.5.4;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.4.11.1;3.5.99.5;3.1.1.1;3.5.4.1;3.5.3.21
R06978,2.3.1.5;2.3.3.9;6.2.1.1;2.3.2.30;6.3.1.20;1.2.1.95;6.3.4.10;2.1.3.6;6.1.2.2;2.1.2.2
R06570,1.1.1.195;1.2.1.82;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.47;1.1.99.9;5.4.99.3;4.1.1.5;1.4.3.5;4.2.1.155;1.1.5.4
R00734,2.6.1.1;2.6.99.2;2.7.8.29
R10799,
R02337,3.8.1.5;3.5.4.43
R10144,
R08327,1.14.13.239;1.13.11.9;1.13.12.9;1.13.99.1
R10005,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R06465,
R08644,2.3.3.17;2.3.1.182;2.3.2.14;6.2.1.11;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.12;2.1.2.13
R01655,
R02059,3.5.1.25;3.5.99.6;3.4.13.4;3.4.14.13;3.5.2.12;4.2.1.48;3.4.17.21;2.3.2.2;3.4.19.13;3.4.11.1;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;1.2.7.12;3.5.4.16;4.3.2.4;2.1.2.3;3.8.1.8
R11206,2.8.3.23;2.8.2.26;2.3.1.187
R04764,2.1.1.6;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101
R05320,
R11778,
R08259,2.4.1.71;2.4.2.18;2.4.99.18
R00387,1.7.1.10;1.7.99.1;1.7.3.3
R09135,5.5.1.7
R04966,
R01161,2.6.1.38;2.6.99.2;2.7.8.29
R05217,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R00527,3.1.2.12;4.2.1.155;2.1.1.246;2.5.1.18;3.3.1.1;2.3.1.85;3.3.2.10;3.1.1.2;3.7.1.8;1.14.14.1;3.2.2.1;3.2.1.86
R10675,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.30;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R01928,2.4.1.23;2.4.2.9;2.4.99.18
R01698,
R01917,6.3.1.9;6.3.4.4;6.3.2.6;6.3.5.3;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.13.1.6;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.23;3.1.1.1;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.11.1;3.5.3.21
R01853,1.4.3.21;1.1.3.13;1.5.3.1;1.5.99.6;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.5;1.5.1.22
R08636,
R04741,
R02732,2.7.1.105;2.7.7.28;2.7.2.13;6.3.5.5;2.7.4.23;2.7.11.7;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.19;2.7.99.1
R04112,3.5.1.28;3.5.99.6;3.4.14.13;4.2.1.48;2.3.2.2;3.4.17.21;3.4.13.4;3.4.11.1;3.4.19.13;3.13.1.6;3.5.2.11;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.5.4.19;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8
R12077,
R01461,2.3.1.26;2.3.3.17;6.2.1.11;2.1.3.12;2.1.2.13;2.3.2.19;6.1.2.2;1.2.1.95;6.3.4.10;6.3.1.20
R00026,1.14.18.5;1.10.3.3;1.14.15.16;1.14.11.2;1.14.13.154;1.14.14.1;1.14.19.29;1.14.12.25;1.14.99.2;1.14.21.11;1.2.3.9;1.14.16.1
R02682,3.1.1.79;3.1.2.16;3.1.3.75;3.6.1.7;3.11.1.2;3.1.6.16;2.3.1.85;4.2.1.155;4.2.3.1;3.1.4.46;3.7.1.8;3.1.7.6;3.2.1.175;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R00084,
R12244,
R04598,1.1.1.312;1.2.1.85;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.39;5.4.99.3;4.1.1.56;1.1.99.9;1.4.3.5;4.2.1.155;1.1.5.4
R04594,3.1.3.73;3.6.1.20;3.1.5.1;3.1.4.52;3.1.7.2;4.2.3.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.35;3.1.6.9;3.7.1.8;3.11.1.3;3.1.2.28;2.3.1.85;4.2.1.155
R03342,1.13.11.5;1.13.12.23;1.13.99.1;1.14.13.239
R05634,2.7.1.24;2.7.2.14;6.3.5.5;2.7.11.7;2.7.3.8;2.7.7.39;2.7.14.1;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.20;2.7.99.1
R12149,
R10528,
R10975,3.5.1.46;3.5.2.12;3.4.14.13;2.3.2.2;3.4.13.4;4.2.1.48;3.4.17.21;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.11.1;3.5.5.4;3.5.3.6;3.1.1.1;3.13.1.6;3.5.4.1;1.2.7.12;3.5.99.6;4.3.2.4;2.1.2.3;3.8.1.8
R04498,2.3.1.143;2.1.3.12;6.1.2.2;2.3.2.19;6.2.1.50;2.1.2.13;2.3.3.14;1.2.1.95;6.3.1.20;6.3.4.10
R10900,1.13.99.1;1.13.12.2;1.13.11.54;1.14.13.239
R00507,
R11607,2.6.1.52;2.6.99.2;2.7.8.29
R09775,6.3.4.12;6.3.1.6;6.3.2.2;6.2.1.39;6.3.5.4;6.3.3.3;3.5.1.96;2.3.2.2;3.4.14.13;3.4.13.4;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.4.17.21;3.5.5.4;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21
R07269,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20
R02732,2.7.1.105;2.7.7.28;2.7.2.13;6.3.5.5;2.7.4.23;2.7.11.7;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.19;2.7.99.1
R09240,1.7.1.15;1.7.99.1;1.7.3.3
R02271,2.6.1.43;2.7.8.29;2.6.99.2
R12018,
R00880,
R09660,3.5.4.31;2.1.2.3;4.3.2.4;3.5.99.6;3.5.2.17;3.5.3.22;3.5.1.26;3.8.1.8;3.4.14.13;2.3.2.2;3.4.17.21;4.2.1.48;3.4.13.4;3.4.19.13;3.4.11.1;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;3.13.1.6;1.2.7.12
R13215,
R04780,3.1.3.11;3.1.4.57;3.6.1.20;4.2.3.1;3.1.5.1;3.1.1.33;3.2.1.42;4.6.1.13;2.4.1.17;3.1.6.3;3.1.7.2;5.1.3.14;3.11.1.3;3.1.2.31;2.3.1.85;4.2.1.155;3.7.1.8
R07965,1.14.13.128;1.13.11.48;1.13.12.1;1.13.99.1
R02084,2.8.3.13;2.3.1.187;2.8.2.11
R08204,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R09059,1.11.1.8
R02551,
R05224,
R10629,
R12384,2.4.1.262;2.4.2.34;2.4.99.1
R02171,
R08056,3.1.1.17;3.1.3.18;3.11.1.3;3.6.1.7;3.1.2.16;3.1.6.17;3.7.1.8;4.2.3.1;3.1.4.2;4.2.1.155;2.3.1.85;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R09523,
R05587,2.3.1.16;6.2.1.11;2.1.2.3;2.3.3.14;2.3.2.19;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R02782,3.3.2.4;1.14.14.1;3.1.2.31;3.1.1.55;4.2.1.22;2.3.1.85;3.2.1.86;3.3.1.1;3.7.1.8;3.2.2.3;2.5.1.18;2.1.1.246
R11070,4.1.1.102;4.1.2.45;4.1.99.2;4.2.99.21;4.1.3.40;4.2.1.155;1.1.1.381;1.3.8.6;2.1.2.11;3.1.1.82
R00466,1.2.3.5;1.1.3.17;1.2.4.1;1.1.1.26;1.2.1.15;1.2.5.1;1.8.1.4;2.3.1.12;1.17.1.10;1.3.1.20
R05168,3.5.1.25;3.5.99.6;3.4.13.4;3.4.14.13;3.5.2.12;4.2.1.48;3.4.17.21;2.3.2.2;3.4.19.13;3.4.11.1;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;1.2.7.12;3.5.4.16;4.3.2.4;2.1.2.3;3.8.1.8
R10381,1.14.13.239;1.13.11.25;1.13.99.1;1.13.12.23
R13215,
R00248,1.4.1.2;1.5.1.8;1.5.3.5;1.4.3.11;1.4.4.2;1.1.3.39;1.1.99.9;1.5.99.6;1.1.5.4;1.4.9.2
R08676,2.4.1.13;2.4.2.1;2.4.99.13
R04349,3.5.5.6;3.5.1.4;3.5.99.8;3.5.2.16;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.13.22;3.4.11.1;4.2.1.48;2.3.2.2;3.4.19.13;3.13.1.6;3.4.17.8;3.5.3.21;3.5.4.1;3.4.14.13;1.2.7.12;3.8.1.8;2.1.2.3;4.3.2.4
R09806,
R09320,
R08575,2.2.1.2;1.2.4.2;4.1.1.1
R09945,2.7.1.175;2.7.7.96;6.3.5.5;2.7.2.7;2.7.3.3;2.7.14.1;2.7.11.7;2.7.4.23;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R11371,2.1.1.97;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R08385,
R02484,2.4.2.1;2.4.99.18;2.4.1.94
R07056,1.14.14.1;1.14.15.3;1.14.13.204;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.19.18;1.10.3.4;1.14.16.4
R08280,3.4.19.13;2.3.2.2;3.4.17.21;3.4.13.22;3.5.1.118;3.13.1.6;3.4.14.13;3.4.11.1;3.5.2.3;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.5.5.4;3.5.3.13;3.5.4.16;1.2.7.12;3.5.99.6;2.1.2.3;4.3.2.4;3.8.1.8
R10211,1.11.1.8
R08998,1.14.13.127;1.14.18.1;1.14.12.12;1.14.14.9;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.19
R04449,6.2.1.22;3.1.2.31;2.3.1.85;4.2.1.155
R07394,3.1.3.77;3.6.1.7;4.2.3.1;3.11.1.3;3.1.4.46;3.1.7.6;3.1.1.25;3.1.2.3;4.2.1.155;3.1.5.1;4.6.1.13;2.3.1.85;3.1.6.17;3.2.1.42;2.4.1.17;5.1.3.14;3.7.1.8
R06848,1.3.1.112;2.3.1.85;1.3.99.6;1.3.3.6;1.3.8.1
R13433,2.3.1.238;2.3.2.19;2.1.3.12;2.3.3.17;6.1.2.2;6.3.4.10;6.2.1.11;1.2.1.95;2.1.2.13;6.3.1.20
R03373,
R06796,2.3.1.115;2.1.3.12;2.3.3.14;2.3.2.19;6.2.1.11;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R05036,
R10457,
R07800,
R10461,
R09954,1.1.1.18;2.3.1.85;1.2.1.89;1.3.1.20;1.17.1.4;5.3.3.1;5.4.99.3;1.1.3.10;4.1.1.5;1.1.99.18;1.1.5.4;1.4.3.5;4.2.1.155
R08188,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14
R03942,
R10667,
