reactionID,predictions
R06336,1.14.13;1.14.15;1.6.3;1.14.11
R08540,2.5.1;5.3.99;5.5.1;2.2.1
R12973,1.1.3;1.21.3;1.1.5;1.1.99
R02770,5.1.3;3.2.1;5.3.1;2.4.1
R05281,1.14.13;1.6.3;1.14.15;1.14.14
R01393,4.1.1;2.7.11;2.2.1;3.7.1
R08692,2.4.1;2.4.2;2.7.8;2.3.1
R11892,2.7.4;2.4.2;2.7.7;2.1.1
R12086,2.3.1;3.1.1;3.1.2;1.1.1
R11306,3.2.1;2.4.1;5.1.3;4.2.2
R09521,1.8.1;1.16.1;1.11.1;1.1.1
R08968,2.7.7;2.4.2;6.1.1;2.7.1
R10368,1.6.3;1.14.13;1.14.18;1.10.3
R02219,1.8.1;1.3.1;1.1.1;1.16.1
R10857,1.13.11;1.14.99;1.6.3;1.1.3
R00428,3.5.4;2.4.2;2.1.2;4.3.2
R10401,3.1.1;2.3.1;3.1.2;3.5.1
R12467,2.5.1;1.3.1;1.8.1;5.3.99
R04818,1.16.1;1.8.1;1.1.1;1.8.4
R01258,1.16.1;1.8.1;1.6.2;1.1.1
R10217,1.2.1;1.1.1;1.3.1;1.5.1
R01424,3.4.19;3.5.1;3.4.11;3.4.13
R00953,3.2.1;2.4.1;3.6.1;3.1.3
R11867,5.4.99;5.5.1;5.4.3;5.4.1
R02780,2.7.1;2.7.6;3.1.3;3.6.1
R00400,2.6.1;1.4.1;1.5.1;3.5.1
R03423,3.1.4;3.6.1;3.1.3;5.4.2
R01437,4.1.1;2.7.11;3.7.1;2.7.8
R12285,2.5.1;5.3.99;2.2.1;4.4.1
R05641,1.8.1;1.16.1;1.1.1;1.3.1
R01451,1.5.1;1.4.1;1.7.1;1.2.1
R06871,3.1.3;3.6.1;3.1.7;4.2.3
R00397,4.1.1;2.7.11;3.7.1;2.5.1
R12498,2.7.7;2.4.2;2.7.1;2.7.4
R08832,1.10.3;1.14.18;1.6.3;7.1.1
R09445,1.7.5;7.1.1;1.7.99;1.6.5
R00277,1.4.3;1.5.3;1.2.3;1.17.3
R10920,1.17.3;1.2.3;1.7.1;1.17.1
R10239,2.3.1;2.7.1;4.4.1;1.1.1
R10622,3.1.3;3.6.1;3.1.7;4.2.3
R04748,1.1.1;1.3.1;1.8.1;1.5.1
R05052,2.1.3;2.6.1;2.3.1;2.8.3
R10657,2.7.1;2.4.1;3.1.3;3.6.1
R03482,3.2.1;3.6.1;3.1.3;3.1.1
R02056,2.1.1;2.3.1;2.5.1;2.3.3
R12970,5.4.99;4.2.2;5.4.2;3.2.1
R01371,1.1.1;1.3.1;1.8.1;2.3.1
R10451,2.1.1;2.3.1;2.5.1;2.3.3
R07860,3.6.1;3.1.3;3.1.1;3.1.7
R08045,1.16.1;1.8.1;1.7.1;1.6.2
R07145,1.8.1;1.1.1;1.3.1;1.16.1
R06447,2.5.1;5.3.99;4.4.1;2.2.1
R04218,2.5.1;5.3.99;4.4.1;2.2.1
R09715,5.5.1;5.3.3;5.4.99;4.2.3
R06759,1.14.13;1.6.3;1.13.11;1.13.12
R08274,1.14.13;1.6.3;1.14.14;1.14.18
R08536,1.16.1;1.8.1;1.1.1;1.3.1
R02594,2.4.1;2.4.2;2.7.8;3.6.1
R12492,2.8.3;3.1.2;2.3.1;2.1.3
R01558,2.7.1;2.7.7;2.4.2;2.7.6
R03950,2.1.1;2.5.1;2.3.3;2.7.1
R10797,1.17.1;1.17.3;1.7.1;1.1.98
R05880,3.1.1;2.3.1;3.1.2;3.5.1
R03058,1.13.11;3.3.2;1.14.99;5.4.4
R09458,-;2.3.1;1.14.13;5.1.3
R04000,2.3.1;3.1.2;2.8.3;3.1.1
R10695,3.5.4;2.4.2;3.5.99;1.5.99
R13030,6.2.1;2.7.7;2.4.2;2.7.1
R10846,5.4.99;5.4.1;5.4.2;5.4.3
R03306,1.14.12;1.14.13;1.6.2;1.1.1
R11971,1.8.2;1.7.2;3.1.6;7.1.1
R07902,3.1.2;3.2.1;2.8.3;2.3.1
R04695,1.8.1;1.1.1;1.3.1;1.16.1
R04726,2.3.1;3.1.2;3.1.1;2.8.3
R09351,2.4.1;2.4.2;3.6.1;5.1.3
R02490,4.2.1;4.4.1;5.4.4;1.14.14
R07137,1.1.1;1.3.1;1.8.1;2.3.1
R02216,1.8.1;1.16.1;1.8.4;1.1.1
R13398,2.3.2;2.3.1;2.4.1;2.7.8
R01921,1.8.1;1.16.1;1.1.1;1.3.1
R03803,3.1.1;2.3.1;3.1.2;3.7.1
R03589,2.4.1;3.2.1;5.1.3;2.4.2
R05167,3.1.1;3.5.1;3.2.2;2.3.1
R03332,3.6.1;3.1.3;5.4.2;3.2.1
R02691,2.4.2;3.6.1;4.4.1;3.1.3
R06703,2.1.1;2.3.1;3.1.1;2.3.3
R04673,4.1.1;1.2.4;4.4.1;3.7.1
R07921,2.1.1;2.5.1;2.3.3;4.4.1
R01497,2.4.1;2.4.2;3.6.1;3.1.3
R02284,3.5.2;1.3.3;3.5.3;3.4.19
R03582,1.1.1;1.3.1;1.8.1;2.3.1
R10809,3.2.1;3.1.2;5.1.3;2.4.1
R07796,2.8.3;3.1.2;2.3.1;3.1.1
R00481,1.4.3;1.13.12;1.1.3;3.A.1
R08199,2.5.1;5.5.1;5.3.3;5.3.99
R06848,1.6.5;1.6.2;1.3.1;1.1.1
R12210,4.2.1;2.3.1;4.4.1;2.7.8
R00717,1.1.1;1.3.1;1.8.1;1.5.1
R02949,5.1.2;5.2.1;5.1.3;4.4.1
R10955,3.2.1;2.4.1;4.2.2;2.4.2
R08250,2.3.1;1.1.1;1.3.1;3.1.1
R13063,3.2.1;2.4.1;4.2.2;5.1.3
R02271,1.4.3;2.6.1;4.3.1;4.4.1
R04162,3.2.1;4.2.2;3.1.1;5.4.1
R10344,3.1.4;3.6.1;3.1.3;5.4.2
R11019,1.5.1;1.14.13;1.1.1;1.3.1
R03921,3.2.1;2.4.1;5.1.3;3.6.1
R06345,5.4.4;1.14.11;4.2.1;4.1.2
R10171,2.3.1;1.1.1;3.1.1;1.3.1
R13224,2.7.1;2.7.6;1.1.1;1.3.1
R05821,1.1.3;1.6.3;1.21.3;1.14.13
R01415,1.5.1;1.8.1;1.2.1;1.3.1
R10555,5.3.1;5.1.3;3.1.3;3.6.1
R03755,2.3.1;2.8.3;3.1.2;3.1.1
R05618,3.1.1;2.3.1;3.1.2;3.5.1
R03974,2.8.3;3.1.2;2.1.3;2.3.1
R03698,1.14.11;7.6.2;2.1.3;6.4.1
R09565,1.13.11;3.3.2;1.14.99;1.13.99
R09402,1.14.18;1.6.3;1.10.3;1.14.13
R07112,1.14.13;1.14.14;1.6.3;4.99.1
R02509,3.4.19;3.5.1;4.3.3;3.4.17
R05805,2.7.1;2.7.6;3.1.3;3.6.1
R08051,2.5.1;5.3.99;2.2.1;4.2.99
R12296,3.1.3;3.6.1;2.5.1;2.7.1
R04382,3.2.1;4.2.2;3.1.2;3.1.1
R09987,1.8.1;1.16.1;1.8.4;1.1.1
R11772,5.1.3;5.3.1;4.1.2;3.6.1
R05050,1.2.1;1.1.1;1.5.1;1.3.1
R04602,1.13.11;3.3.2;1.14.99;1.2.1
R08617,4.2.3;3.1.3;5.3.1;3.6.1
R10663,1.6.3;1.14.13;4.1.99;4.4.1
R04884,1.14.18;1.10.3;7.1.1;1.6.3
R10980,3.1.1;2.3.1;3.1.2;3.7.1
R04682,1.16.1;1.8.1;1.1.1;1.3.1
R01749,1.8.1;1.3.1;1.1.1;2.4.2
R11603,2.5.1;4.4.1;5.5.1;4.2.1
R08850,3.6.1;3.1.3;5.4.2;2.4.1
R04541,1.8.3;4.4.1;1.8.2;4.99.1
R09591,6.3.2;6.2.1;6.3.1;6.3.4
R00647,5.3.3;1.1.1;1.3.1;1.16.1
R05276,1.8.1;1.6.3;1.14.13;1.8.4
R02421,2.4.1;3.2.1;5.1.3;2.4.2
R04361,3.1.3;2.4.1;3.6.1;2.7.8
R01645,4.1.2;4.1.3;2.2.1;4.2.1
R05806,2.7.4;2.7.1;3.6.1;2.4.2
R08537,2.1.1;2.3.1;2.3.3;2.5.1
R07313,4.1.1;3.6.1;4.1.99;3.1.3
R09739,1.11.1;1.11.2;-;1.16.1
R09876,3.5.4;2.4.2;3.2.2;3.1.3
R04958,1.8.1;1.16.1;1.3.1;1.1.1
R07762,6.2.1;2.7.7;2.3.1;2.4.2
R02201,1.5.1;1.4.1;1.3.1;1.1.1
R00357,1.4.3;1.13.12;1.1.3;1.6.3
R02297,3.2.2;2.4.2;3.6.1;4.2.2
R12602,2.7.7;2.4.2;2.7.1;2.4.1
R11094,3.5.4;2.4.2;3.5.99;1.5.99
R07711,1.14.13;1.6.3;1.14.14;1.14.18
R08880,1.1.1;1.3.1;1.8.1;2.3.1
R11407,3.6.1;3.1.3;2.7.4;2.7.1
R12997,1.1.1;1.3.1;2.3.1;1.8.1
R09112,1.14.13;1.6.3;1.14.14;1.14.15
R05038,1.1.1;1.3.1;2.3.1;1.8.1
R08661,4.4.1;2.1.1;2.5.1;4.99.1
R01290,4.2.1;4.4.1;5.4.4;1.14.14
R00127,2.7.4;7.4.2;3.6.4;7.5.2
R07390,5.4.2;2.7.8;3.2.1;3.1.4
R02462,1.1.1;1.3.1;1.8.1;1.16.1
R02797,3.5.1;3.4.19;3.2.2;3.1.1
R06828,2.4.1;3.2.1;5.1.3;2.4.2
R00656,4.1.1;2.7.11;2.7.8;3.7.1
R05645,5.3.1;5.1.3;3.5.99;4.1.2
R00337,2.4.1;3.6.1;3.2.1;3.1.3
R10937,4.2.3;3.1.3;5.5.1;3.1.7
R04505,2.1.1;2.3.1;2.3.3;2.5.1
R09807,1.1.3;1.21.3;1.8.3;1.14.18
R09750,1.14.13;1.5.1;1.1.1;1.3.1
R06644,2.3.1;1.2.4;3.1.1;1.1.1
R08332,4.1.3;4.1.2;2.3.3;4.1.1
R02493,2.7.4;2.7.1;2.7.2;2.4.2
R00219,4.1.1;3.7.1;2.5.1;2.2.1
R03549,1.1.3;1.1.5;1.21.3;1.14.18
R09620,2.5.1;5.3.99;4.4.1;5.5.1
R01366,4.1.1;3.7.1;2.7.11;4.4.1
R02381,3.1.1;2.3.1;3.1.2;3.5.1
R01498,5.4.99;3.2.1;5.4.2;5.1.3
R02420,2.4.1;3.2.1;5.1.3;2.4.2
R01340,1.4.3;1.5.3;1.1.3;1.13.12
R03524,2.5.1;4.4.1;5.3.99;2.1.1
R05372,3.5.99;3.8.1;4.5.1;3.5.4
R07181,1.16.1;1.8.1;1.6.2;1.1.1
R05277,2.7.3;3.9.1;2.7.1;2.7.6
R13277,3.1.1;2.3.1;3.1.2;2.8.3
R07631,5.5.1;2.5.1;4.2.3;5.3.99
R01813,1.1.1;1.3.1;1.8.1;2.3.1
R04193,3.2.1;3.1.2;2.3.1;5.1.3
R04928,3.6.1;4.2.1;3.1.3;4.1.2
R00704,1.8.1;1.16.1;1.8.4;1.1.1
R06690,1.6.3;1.14.13;1.14.14;1.14.18
R02953,4.4.1;4.1.99;2.5.1;4.3.1
R11233,4.2.1;4.4.1;5.4.4;1.14.14
R02862,2.1.1;2.3.1;3.1.1;2.5.1
R05299,1.13.11;3.3.2;1.14.99;1.2.1
R13257,2.3.1;3.1.1;1.1.1;3.1.2
R10419,1.16.1;1.8.1;1.8.4;1.1.1
R00574,1.14.18;1.10.3;3.1.3;3.6.1
R01781,1.1.1;1.3.1;1.5.1;1.2.1
R07535,2.1.1;2.3.1;2.5.1;2.3.3
R09446,1.7.1;1.7.99;1.7.5;1.7.2
R10167,2.1.1;2.5.1;2.3.1;2.3.3
R08653,1.14.13;1.3.1;1.14.14;1.1.1
R08310,1.1.1;1.3.1;1.5.1;1.14.13
R07003,2.5.1;4.4.1;5.3.99;4.1.99
R09069,1.1.1;1.3.1;1.8.1;1.5.1
R00451,4.1.1;2.7.8;2.7.11;3.7.1
R02123,1.1.1;1.3.1;1.8.1;1.2.1
R01768,1.3.1;1.1.1;1.5.1;1.4.1
R06857,1.1.1;1.3.1;1.8.1;1.16.1
R12951,2.4.2;7.6.2;2.7.7;2.7.9
R10836,2.4.2;3.2.2;2.7.6;2.4.1
R07338,2.4.1;2.4.2;2.7.7;3.6.1
R02556,3.5.4;2.4.2;3.5.99;1.5.99
R02677,3.6.1;3.1.3;3.6.5;2.4.2
R03879,1.16.1;1.8.1;1.1.1;1.3.1
R01941,1.2.1;1.5.1;1.1.1;1.3.1
R10287,5.4.3;5.1.1;4.3.1;3.4.11
R00946,2.1.1;2.5.1;4.4.1;2.3.3
R08547,2.1.1;2.5.1;2.3.3;4.4.1
R09079,1.4.1;1.5.1;1.2.1;2.6.1
R10426,2.4.1;2.7.8;3.1.3;3.6.1
R10448,2.1.1;2.3.1;4.4.1;2.5.1
R03880,2.4.1;2.4.2;3.2.2;2.3.2
R11282,2.4.1;2.7.8;2.4.2;3.6.1
R00453,2.6.1;4.3.1;1.4.3;3.5.1
R02277,1.13.11;1.14.99;1.13.99;1.6.3
R04758,1.8.1;1.16.1;1.1.1;1.3.1
R09881,2.7.7;2.4.2;3.6.1;2.7.1
R11723,6.2.1;6.3.5;2.7.7;6.1.1
R09381,2.3.1;3.1.1;3.1.2;3.5.1
R01416,3.5.3;3.5.2;3.2.2;3.5.1
R00140,2.7.4;2.7.1;2.1.1;3.6.1
R11505,1.7.1;1.17.3;1.6.3;1.6.2
R09668,3.2.2;2.4.2;3.5.4;2.4.1
R11478,1.14.14;1.14.13;4.99.1;5.4.4
R02508,4.4.1;2.5.1;4.1.99;2.1.1
R12259,4.2.3;5.5.1;3.1.3;3.1.7
R05838,2.1.2;4.3.3;3.2.2;3.5.1
R09677,2.4.1;3.2.1;2.4.2;2.7.8
R08347,1.4.3;1.5.3;1.2.3;1.1.3
R10634,3.2.2;2.4.2;3.5.1;4.3.3
R09181,2.8.2;3.1.6;2.7.1;1.8.4
R09825,2.6.1;1.4.1;2.7.2;2.3.1
R06987,2.3.1;4.2.1;4.4.1;3.1.1
R07510,1.14.99;1.6.3;1.14.13;4.99.1
R09134,1.13.11;3.3.2;1.14.99;1.13.99
R05629,4.2.1;4.4.1;2.3.1;2.7.8
R00616,2.7.4;2.7.1;2.7.6;3.6.1
R11956,2.1.1;2.5.1;4.4.1;2.3.3
R11588,2.3.1;3.1.2;3.1.1;1.1.1
R06073,4.1.99;2.5.1;4.4.1;2.7.1
R02620,1.2.1;1.1.1;1.3.1;1.5.1
R01300,2.7.1;2.7.7;2.4.2;6.2.1
R12012,2.7.8;2.4.2;2.7.1;2.4.1
R06876,1.97.1;1.7.2;1.17.7;1.12.98
R01647,4.1.3;4.1.2;2.3.3;2.2.1
R11013,1.14.99;1.6.3;4.99.1;1.13.11
R10450,2.1.1;2.3.3;2.5.1;2.3.1
R11718,4.1.2;5.4.4;1.14.14;4.99.1
R13196,5.3.1;3.7.1;3.1.1;4.2.2
R05171,4.1.1;2.7.11;3.6.1;3.5.1
R04034,3.1.1;2.3.1;3.1.2;3.5.1
R10724,2.7.2;1.13.12;2.6.1;1.2.1
R06470,1.14.13;1.6.3;1.1.1;1.14.14
R02996,3.1.3;3.6.1;7.6.2;3.1.7
R06806,2.3.1;2.8.3;3.1.2;2.7.8
R05049,1.1.1;1.3.1;1.2.1;1.5.1
R11513,4.2.1;4.4.1;5.4.4;1.14.14
R11330,5.1.3;5.1.2;5.3.1;-
R11778,2.1.1;2.3.1;2.5.1;4.4.1
R08167,3.1.3;3.6.1;2.4.1;2.7.8
R10470,2.7.7;6.1.1;2.4.2;2.7.1
R05627,3.6.1;3.1.3;3.6.5;2.4.2
R10845,2.6.1;1.4.1;1.4.99;3.5.1
R00477,4.1.3;3.7.1;4.1.2;4.1.1
R05158,1.14.13;1.6.3;1.14.14;1.14.15
R02252,1.8.1;1.16.1;1.1.1;1.3.1
R12354,6.3.2;6.2.1;2.7.7;6.1.1
R04399,4.2.1;4.4.1;5.4.4;1.14.14
R10967,2.3.1;3.1.1;3.6.1;3.1.3
R04781,4.2.1;4.4.1;5.4.4;1.14.14
R05778,1.10.3;1.14.18;1.13.11;1.6.3
R10453,2.7.1;2.7.6;2.7.7;2.4.2
R08669,3.1.3;3.6.1;3.1.4;2.4.1
R01872,1.1.1;1.3.1;1.8.1;1.16.1
R09781,4.2.2;4.6.1;3.2.2;2.4.2
R02063,1.3.1;1.1.1;1.8.1;2.3.1
R09729,2.7.4;2.4.2;2.7.7;2.7.1
R05699,1.1.1;1.8.1;1.3.1;1.2.1
R00488,3.5.1;3.4.19;3.2.2;3.1.1
R10964,2.1.1;2.5.1;2.3.3;2.3.1
R10141,2.6.1;1.4.99;1.4.1;2.3.1
R06377,1.16.1;1.8.1;1.1.1;1.3.1
R12204,2.4.1;2.3.1;3.1.1;3.1.3
R06533,1.17.1;1.2.1;1.5.1;1.3.1
R00185,2.7.4;2.7.1;2.7.6;2.4.2
R06626,2.6.1;4.1.1;2.7.2;2.3.1
R00129,2.7.1;2.4.2;2.5.1;6.1.1
R00031,1.14.18;1.10.3;1.6.3;1.14.13
R04456,1.14.13;1.5.1;1.6.3;1.14.14
R01581,3.5.1;3.4.19;3.2.2;3.1.1
R02837,2.3.1;3.1.1;3.1.2;1.1.1
R01959,3.5.1;3.4.19;3.2.2;3.1.1
R11861,3.1.2;4.4.1;4.2.1;2.3.1
R11021,3.4.19;3.5.1;3.2.2;3.1.1
R07527,2.1.1;2.3.1;3.1.1;4.4.1
R01429,1.1.1;1.3.1;1.16.1;1.8.1
R09530,2.7.1;2.4.2;2.7.7;2.5.1
R00203,1.2.1;1.5.1;1.1.1;1.17.1
R06915,1.6.3;1.14.13;1.14.14;1.14.18
R07864,1.13.11;3.3.2;1.14.99;1.2.1
R13055,5.1.2;5.2.1;5.1.3;5.3.3
R12250,3.2.1;5.4.2;5.4.1;3.1.1
R12566,4.2.1;4.4.1;5.4.4;1.14.14
R10927,4.4.1;1.8.4;1.11.1;1.8.3
R12722,2.3.1;3.1.1;3.1.2;4.2.1
R02590,2.7.7;2.4.2;6.1.1;2.7.1
R04533,1.8.1;1.16.1;1.1.1;1.3.1
R03098,1.1.1;2.3.1;2.7.1;1.3.1
R06204,3.2.1;5.1.3;2.4.1;5.4.1
R01506,1.13.11;1.14.99;3.3.2;1.2.1
R00371,2.3.1;3.1.1;3.1.2;2.8.3
R08603,3.7.1;4.1.1;5.3.2;3.1.1
R02682,3.1.1;2.3.1;3.1.2;3.5.1
R02018,6.2.1;2.8.1;2.7.7;1.17.4
R08174,3.1.2;2.3.1;3.1.1;2.8.3
R04660,2.8.3;3.1.2;2.3.1;3.1.1
R05307,1.8.1;1.16.1;1.1.1;1.3.1
R02651,1.5.1;1.17.1;1.3.1;1.4.1
R07651,3.4.16;3.4.13;3.4.11;3.4.19
R04424,4.2.1;4.4.1;5.4.4;1.14.14
R09248,2.5.1;5.3.99;4.4.1;2.2.1
R07734,-;1.14.13;1.14.15;3.1.1
R11224,2.4.1;3.2.1;2.4.2;5.1.3
R12640,1.14.14;1.1.1;5.4.4;4.2.1
R12711,5.3.3;5.5.1;4.2.1;4.4.1
R04105,1.8.1;1.1.1;1.3.1;1.16.1
R11868,5.4.99;5.4.3;5.4.2;5.4.1
R12431,2.3.1;3.1.2;3.1.1;2.8.3
R10427,2.4.1;2.4.2;3.6.1;3.1.3
R05465,2.4.2;3.5.4;3.6.1;3.1.3
R02908,1.4.3;1.1.3;1.5.3;1.21.3
R01378,5.3.3;5.5.1;5.3.2;1.1.1
R09612,2.1.1;2.3.1;2.3.3;2.5.1
R12293,2.7.1;2.7.6;2.7.11;2.7.4
R03281,1.14.13;1.6.3;1.14.14;1.14.18
R02929,2.7.4;2.7.1;2.4.2;6.2.1
R13301,2.3.1;1.1.1;1.3.1;3.1.1
R02014,6.2.1;2.8.1;1.17.4;2.7.7
R01829,4.1.2;4.2.1;5.4.4;5.3.1
R07066,1.14.13;1.6.3;1.14.12;1.14.14
R08256,1.14.14;1.14.13;4.99.1;5.4.4
R06502,2.3.1;3.1.2;5.3.3;1.1.1
R07856,5.5.1;5.3.3;5.4.99;2.5.1
R08115,1.13.11;3.3.2;1.14.99;1.2.1
R12199,3.1.1;2.3.1;3.6.1;3.1.3
R06979,3.5.4;6.3.4;1.5.1;1.5.99
R04451,4.2.1;4.4.1;5.4.4;1.14.14
R04006,3.2.1;3.1.1;3.6.1;3.1.3
R01074,2.7.1;2.3.1;1.1.1;1.3.1
R09507,1.11.1;1.11.2;-;4.99.1
R00053,3.1.1;2.3.1;3.1.2;3.5.1
R02016,1.8.1;1.16.1;1.8.4;1.1.1
R11563,1.6.3;1.14.13;1.13.11;1.10.3
R10902,6.3.4;2.4.2;6.3.1;6.3.5
R11026,1.5.1;1.3.1;1.8.1;1.2.1
R12514,3.4.13;3.4.11;3.4.19;3.5.1
R11917,4.1.1;2.2.1;4.4.1;2.7.8
R12080,7.5.2;7.6.2;3.6.3;3.A.1
R09717,4.1.2;4.2.1;4.1.3;5.3.1
R12670,3.1.1;2.3.1;3.1.2;3.5.1
R02773,2.6.1;2.7.2;2.3.1;5.3.1
R12304,4.1.1;3.7.1;2.7.11;2.7.8
R01261,2.6.1;1.4.1;1.4.99;2.7.2
R12410,6.3.2;6.3.4;6.3.1;4.3.3
R11017,3.5.99;3.5.4;3.8.1;3.5.3
R02542,2.6.1;4.4.1;4.2.1;4.3.1
R05567,1.4.3;1.5.3;1.5.99;1.13.12
R01243,3.1.3;3.6.1;3.1.1;3.2.2
R10782,4.2.1;4.4.1;5.4.4;1.14.14
R09102,-;1.14.13;5.1.3;1.14.15
R11031,1.4.1;1.1.1;1.3.1;1.5.1
R05650,1.13.11;1.13.99;1.14.12;1.2.1
R02450,1.1.1;1.3.1;1.8.1;2.3.1
R03080,1.16.1;1.8.1;1.1.1;1.3.1
R11715,3.1.1;2.3.1;3.5.1;3.2.1
R05162,2.1.1;2.3.1;2.5.1;2.3.3
R10951,2.1.1;2.3.1;2.5.1;2.3.3
R08386,4.4.1;4.1.1;2.3.1;3.5.1
R12037,2.4.1;2.4.2;3.2.1;2.7.8
R01982,3.2.1;3.6.1;2.4.1;5.1.3
R08839,2.3.1;3.1.2;2.8.3;3.1.1
R11030,2.7.7;6.5.1;2.4.2;1.17.1
R01212,1.16.1;1.8.1;1.6.2;1.12.1
R00584,2.7.1;2.7.6;3.1.3;3.6.1
R01352,3.1.1;2.3.1;3.6.1;3.1.3
R13349,1.8.1;1.1.1;1.3.1;1.16.1
R02433,2.8.3;2.1.3;2.3.1;3.1.2
R08738,2.3.1;1.1.1;1.3.1;2.7.1
R10589,1.14.11;1.14.18;2.3.1;1.3.1
R03702,3.5.1;3.1.1;3.4.19;3.2.2
R08639,5.4.2;5.4.1;1.13.99;4.6.1
R09960,4.4.1;4.2.1;4.3.1;4.99.1
R01754,2.7.1;2.7.6;2.4.2;2.7.7
R11195,1.2.1;1.5.1;1.1.1;1.3.1
