reactionID,predictions
R05564,3.5.1;1.4.3;1.13.12;4.99.1
R01053,2.4.1;3.6.1;5.1.3;2.4.2
R11595,2.1.1;2.3.1;2.3.3;2.5.1
R12090,1.8.1;1.1.1;1.3.1;1.16.1
R08936,2.8.3;2.3.1;2.1.3;2.7.2
R04486,3.5.1;3.4.19;3.4.11;3.4.13
R09623,4.2.3;5.5.1;3.1.7;2.5.1
R07297,3.1.3;3.6.1;3.1.7;4.2.3
R09904,5.3.2;5.3.1;5.3.3;5.5.1
R02858,2.1.1;2.5.1;2.3.3;2.3.1
R12671,3.5.1;3.1.1;3.4.19;3.2.2
R07597,3.3.2;1.13.11;3.7.1;5.4.4
R10578,1.13.11;3.3.2;1.14.99;1.2.1
R09660,3.5.4;2.4.2;3.5.99;1.5.99
R10751,2.8.2;2.7.1;2.4.2;2.7.6
R10824,2.1.1;2.5.1;2.3.3;2.3.1
R13356,2.1.1;2.3.1;-;3.1.1
R08113,1.8.1;1.1.1;1.3.1;1.16.1
R05413,1.13.11;3.3.2;1.14.99;1.2.1
R05037,1.13.11;1.13.99;1.14.12;7.6.2
R09359,4.1.1;3.1.3;3.6.1;2.5.1
R00104,2.7.4;2.7.1;7.5.2;3.6.1
R12077,2.4.1;2.4.2;3.2.2;3.6.1
R13125,2.4.1;2.4.2;3.2.1;4.2.2
R07649,5.5.1;4.2.3;2.5.1;3.1.7
R10290,2.4.2;3.2.2;3.5.4;7.6.2
R11825,5.5.1;4.2.3;2.5.1;3.1.3
R01262,3.4.16;6.3.2;2.3.2;3.4.21
R04171,2.6.1;1.4.99;1.4.1;2.7.2
R00899,3.4.13;3.4.19;3.4.11;3.4.16
R08628,5.4.4;1.14.14;4.2.1;4.4.1
R02018,6.2.1;2.8.1;2.7.7;1.17.4
R09746,1.5.1;1.3.8;1.3.1;1.14.13
R09448,-;1.14.15;1.14.13;5.1.3
R00203,1.2.1;1.5.1;1.1.1;1.17.1
R00997,3.5.99;5.3.1;3.5.4;3.5.1
R12625,3.5.1;3.4.19;3.2.2;4.3.3
R10238,2.3.1;2.7.8;2.8.3;2.4.2
R13277,3.1.1;2.3.1;3.1.2;2.8.3
R07171,1.6.3;1.14.13;1.17.3;1.2.3
R05834,2.1.1;2.5.1;2.3.3;2.3.1
R03645,1.8.1;1.1.1;1.8.4;1.3.1
R03582,1.1.1;1.3.1;1.8.1;2.3.1
R03182,2.7.4;2.4.2;2.7.1;3.6.1
R07960,1.6.3;1.14.13;1.8.1;1.14.14
R08750,2.5.1;5.3.99;4.4.1;2.2.1
R12521,5.5.1;5.3.3;5.4.99;1.1.1
R08365,3.5.99;3.5.1;5.3.1;3.5.3
R01684,2.6.1;2.7.2;3.5.1;5.3.1
R03115,3.2.1;5.1.3;5.4.1;2.4.1
R02852,5.4.3;5.4.99;3.4.11;3.4.13
R06067,2.7.7;2.7.1;2.4.2;2.7.6
R06824,2.1.1;2.3.1;2.5.1;2.3.3
R12361,1.1.1;1.3.1;1.8.1;1.16.1
R07920,2.1.1;2.5.1;2.3.3;4.4.1
R02576,2.8.3;3.1.2;2.3.2;2.3.1
R04188,2.6.1;2.7.2;2.3.1;3.5.1
R03775,5.5.1;2.5.1;5.3.3;4.2.99
R02161,7.1.1;1.14.18;1.6.5;1.10.3
R04657,2.7.4;2.7.1;7.5.2;2.4.2
R04397,3.5.1;3.4.19;3.2.2;3.5.2
R12981,2.8.3;2.1.3;3.1.2;2.3.1
R02017,6.2.1;2.8.1;1.17.4;2.7.7
R02859,2.1.1;2.5.1;2.3.3;4.4.1
R00673,4.1.99;4.3.1;4.4.1;3.4.11
R12754,3.1.3;3.6.1;5.4.4;4.99.1
R03962,1.16.1;1.14.13;1.1.1;1.3.1
R04024,2.3.1;3.1.1;1.1.1;1.3.1
R04653,3.2.1;2.4.1;5.1.3;2.4.2
R11528,4.4.1;4.1.99;4.5.1;2.8.1
R13366,4.3.1;4.1.99;4.4.1;5.1.1
R00041,1.1.3;1.4.3;1.21.3;1.2.3
R04880,1.1.1;1.3.1;2.3.1;4.2.1
R05249,1.14.13;1.6.3;1.14.14;1.14.18
R09539,4.1.1;3.7.1;2.7.11;4.4.1
R02024,6.2.1;2.8.1;2.7.7;1.17.4
R09653,2.5.1;4.1.1;1.3.8;1.3.1
R04206,4.2.1;4.4.1;5.4.4;1.14.14
R08941,3.1.6;2.8.2;3.1.4;3.13.1
R04254,2.3.1;1.1.1;3.1.1;1.3.1
R07165,1.4.1;1.5.1;1.1.1;1.3.1
R03176,1.8.1;1.16.1;1.1.1;1.3.1
R10636,1.6.3;1.11.1;1.8.1;1.14.13
R06827,2.4.1;2.4.2;3.2.1;3.6.1
R03772,3.1.1;2.3.1;3.1.2;3.5.1
R09769,5.3.1;5.1.3;3.5.99;3.1.3
R11193,2.1.1;2.5.1;2.3.3;2.3.1
R09364,4.2.1;4.4.1;5.4.4;1.14.14
R09920,1.8.1;1.16.1;1.8.4;1.1.1
R04833,1.8.1;1.16.1;1.1.1;1.3.1
R01269,2.1.1;2.3.1;3.1.1;4.4.1
R12376,1.1.1;1.3.1;1.8.1;1.5.1
R00896,2.3.1;2.6.1;4.2.1;2.8.3
R06225,3.6.1;2.4.1;3.1.3;3.2.1
R00946,2.1.1;2.5.1;4.4.1;2.3.3
R02599,2.3.1;1.1.1;1.3.1;2.7.1
R12400,1.1.1;1.3.1;1.8.1;1.16.1
R02289,2.1.1;2.3.3;2.5.1;5.1.3
R12949,1.8.1;1.3.1;1.1.1;1.16.1
R06814,2.4.2;2.4.1;3.2.2;3.5.4
R07214,4.4.1;4.2.1;1.14.14;4.99.1
R03621,2.3.1;3.1.1;1.1.1;1.3.1
R01607,1.2.1;1.1.1;1.3.1;1.5.1
R08389,2.7.8;2.4.1;4.2.1;2.3.1
R00260,5.1.1;3.4.17;4.3.1;5.4.3
R06302,4.2.3;5.5.1;3.1.7;3.1.3
R01561,2.4.2;2.4.1;3.6.1;3.1.3
R02352,1.8.1;1.16.1;1.1.1;1.3.1
R09710,5.4.99;4.2.1;4.4.1;5.4.3
R06922,5.3.99;4.4.1;4.2.1;4.99.1
R01635,4.1.1;2.7.11;3.7.1;2.5.1
R05052,2.1.3;2.6.1;2.3.1;2.8.3
R10174,2.3.1;3.1.2;3.1.1;2.8.3
R06120,4.2.3;5.5.1;3.1.7;3.1.3
R03620,3.5.1;3.4.19;3.1.1;3.2.2
R06809,2.8.2;2.7.1;3.1.6;3.1.3
R04724,1.8.1;1.3.1;1.1.1;2.3.1
R05794,2.3.1;3.1.1;2.4.1;2.7.8
R02741,2.4.2;2.7.1;2.7.7;2.4.1
R02836,1.8.1;1.1.1;1.16.1;1.3.1
R02269,3.5.2;1.3.3;1.3.99;1.3.5
R09633,2.5.1;5.3.99;4.4.1;2.2.1
R11221,2.1.1;2.5.1;2.3.1;2.3.3
R00776,3.5.1;4.2.1;4.4.1;3.4.19
R06632,1.14.18;1.10.3;1.6.3;1.13.11
R08615,2.4.1;3.2.1;3.6.1;3.1.3
R01358,-;2.3.1;3.1.1;1.1.1
R10251,2.1.1;2.5.1;2.3.3;2.3.1
R02375,2.3.1;3.1.1;3.1.2;4.2.1
R01794,1.1.1;1.3.1;1.8.1;2.3.1
R04334,2.4.1;2.4.2;3.6.1;3.1.3
R02412,2.7.1;3.1.3;3.6.1;2.7.6
R09874,5.5.1;4.2.3;3.1.7;3.1.3
R00704,1.8.1;1.16.1;1.8.4;1.1.1
R08085,1.16.1;1.8.1;1.1.1;1.8.4
R12908,1.14.13;1.6.3;1.7.1;1.14.14
R10435,2.4.1;2.4.2;2.7.8;2.7.7
R07930,2.3.1;3.1.2;2.8.3;3.1.1
R07300,3.5.1;3.4.19;3.2.2;3.1.1
R09870,2.1.1;2.5.1;2.3.1;2.3.3
R01631,1.13.11;3.3.2;1.14.99;1.2.1
R10059,1.8.1;1.1.1;1.16.1;1.3.1
R00353,2.3.1;2.8.3;3.1.2;3.1.1
R06028,3.5.4;3.5.99;4.1.99;5.3.1
R12598,2.7.1;2.7.7;2.4.2;6.2.1
R10293,2.4.1;3.2.1;2.4.2;3.6.1
R13177,1.1.1;1.7.1;1.8.1;1.3.1
R09190,1.1.1;1.3.1;1.14.13;1.6.3
R03477,3.2.2;3.5.3;3.5.1;2.8.3
R10168,2.1.1;2.3.1;3.1.1;2.5.1
R11874,1.5.99;1.5.3;1.5.8;1.4.3
R01203,3.2.1;5.1.3;5.4.2;5.3.1
R07263,4.1.3;4.2.99;2.3.3;2.2.1
R13220,1.1.1;1.3.1;1.16.1;1.14.13
R02231,1.14.13;1.6.3;1.14.14;1.14.18
R04910,1.3.1;1.1.1;1.3.99;1.5.1
R05293,1.1.1;1.8.1;1.3.1;1.16.1
R07261,2.7.7;2.4.2;3.6.1;6.1.1
R10093,2.7.4;2.7.1;3.6.1;2.4.2
R10643,2.8.3;2.3.1;3.1.2;3.1.1
R01903,1.8.1;1.1.1;1.3.1;1.16.1
R12006,5.5.1;5.3.3;2.5.1;4.2.3
R03056,2.3.1;3.5.1;3.1.1;2.4.1
R00888,4.2.1;4.4.1;5.4.4;1.14.14
R09462,-;1.11.2;1.11.1;3.1.1
R07181,1.16.1;1.8.1;1.6.2;1.1.1
R04127,2.4.1;2.4.2;2.7.8;2.5.1
R10432,2.4.1;2.4.2;2.7.7;2.7.1
R02420,2.4.1;3.2.1;5.1.3;2.4.2
R13008,5.3.1;5.1.3;3.5.99;4.2.1
R12330,2.7.1;2.7.4;2.4.2;3.6.1
R02243,4.1.1;2.7.11;3.7.1;2.2.1
R12037,2.4.1;2.4.2;3.2.1;2.7.8
R05294,1.14.13;1.6.3;1.8.1;1.14.14
R02940,1.2.1;1.5.1;1.1.1;1.17.1
R11202,3.1.1;2.3.1;3.1.2;3.5.1
R05449,1.14.14;5.4.4;4.99.1;1.14.13
R11937,2.4.1;3.2.1;2.4.2;5.1.3
R11050,1.2.3;1.4.3;1.17.3;1.6.3
R04960,2.3.1;3.1.1;1.1.1;1.3.1
R03636,1.1.1;1.3.1;2.3.1;1.8.1
R10247,2.5.1;4.4.1;2.3.1;2.7.1
R08724,1.8.1;1.16.1;1.1.1;1.3.1
R05334,1.4.3;1.5.3;1.1.3;1.2.3
R01882,3.5.1;3.2.2;3.4.19;3.5.3
R01506,1.13.11;1.14.99;3.3.2;1.2.1
R02054,3.1.1;2.3.1;3.1.2;3.5.1
R07890,1.1.1;1.3.1;1.8.1;1.16.1
R01396,2.1.3;6.3.4;3.5.3;3.2.2
R09971,5.5.1;4.2.3;3.1.7;2.5.1
R01771,2.7.1;2.7.4;3.6.1;2.7.6
R11506,4.2.1;4.4.1;5.4.4;1.14.14
R00975,1.3.3;3.5.2;1.3.99;1.3.5
R09221,5.5.1;5.3.3;2.5.1;5.4.99
R08486,-;5.1.3;1.14.13;1.6.2
R02782,4.2.1;4.4.1;5.4.4;1.14.14
R08293,1.14.13;1.14.14;1.6.3;5.4.4
R05466,1.14.11;1.2.1;1.6.3;1.13.11
R07924,2.3.1;3.1.1;3.1.2;2.8.3
R10044,1.6.3;1.14.13;1.14.18;1.10.3
R10559,1.13.11;1.14.99;3.3.2;1.6.3
R08679,2.6.1;2.3.1;5.1.1;3.5.1
R10020,1.16.1;1.6.2;1.8.1;1.7.1
R13185,2.1.1;2.3.1;2.7.1;2.5.1
R11892,2.7.4;2.4.2;2.7.7;2.1.1
R13013,1.6.3;1.13.12;1.14.13;4.99.1
R04139,1.8.1;1.16.1;1.1.1;1.3.1
R09134,1.13.11;3.3.2;1.14.99;1.13.99
R08347,1.4.3;1.5.3;1.2.3;1.1.3
R03155,1.16.1;1.8.1;1.1.1;1.6.2
R03874,3.5.1;5.4.99;4.4.1;5.4.4
R02805,2.7.7;2.4.2;2.7.1;2.5.1
R03738,3.4.19;4.2.2;3.5.1;5.4.99
R09378,2.7.4;2.7.1;2.4.2;3.6.1
R05835,3.5.1;3.4.19;3.4.11;3.2.2
R02277,1.13.11;1.14.99;1.13.99;1.6.3
R05575,1.8.1;1.16.1;1.1.1;1.3.1
R13344,1.14.13;1.6.3;1.14.14;4.99.1
R00897,2.5.1;4.4.1;5.3.99;4.2.1
R08713,2.3.1;3.1.2;2.8.3;3.1.1
R06290,1.1.1;1.7.1;1.3.1;1.8.1
R00908,2.6.1;2.7.2;1.4.99;5.3.1
R04266,5.1.3;5.3.1;3.2.1;2.4.1
R09456,-;1.14.15;1.14.13;5.1.3
R02937,2.7.2;2.7.1;2.1.3;6.3.4
R04922,3.6.1;3.1.3;2.7.1;2.3.1
R02379,2.1.1;2.5.1;2.3.3;2.3.1
R07829,4.5.1;4.1.99;4.4.1;5.5.1
R05196,3.2.1;2.4.1;5.1.3;2.4.2
R02155,2.1.1;2.5.1;2.3.1;4.4.1
R07903,2.4.1;2.4.2;3.2.2;3.2.1
R05716,1.8.1;1.1.1;1.16.1;1.3.1
R12899,4.99.1;1.13.12;4.1.99;1.14.13
R07268,2.5.1;5.3.99;2.4.2;2.7.1
R02263,4.1.2;5.4.4;4.2.1;1.14.14
R01583,6.3.2;6.3.4;3.5.2;6.3.1
R13143,1.14.14;4.99.1;5.4.4;1.14.13
R03046,4.3.1;5.1.1;3.4.17;5.4.3
R08529,3.6.1;3.1.3;3.1.4;3.1.7
R07655,2.4.1;2.4.2;2.7.7;3.2.1
R03457,4.2.1;3.6.1;3.1.3;4.4.1
R11106,1.14.14;4.99.1;1.14.13;5.4.4
R12394,3.2.1;3.1.1;3.1.2;2.3.1
R05806,2.7.4;2.7.1;3.6.1;2.4.2
R02257,1.8.1;1.16.1;1.1.1;1.3.1
