reactionID,predictions
R02317,3.5.3;3.4.17;3.4.16;4.2.2
R10259,2.4.1;3.2.1;2.4.2;2.7.8
R11338,1.16.1;1.8.1;1.1.1;1.3.1
R04856,3.4.19;3.4.11;3.4.13;3.5.1
R00031,1.14.18;1.10.3;1.6.3;1.14.13
R03826,1.8.1;1.16.1;1.1.1;1.3.1
R00963,3.1.3;3.6.1;3.1.7;4.2.3
R08034,1.2.7;1.7.7;2.7.2;1.7.2
R02664,2.4.2;2.7.7;2.4.1;2.7.8
R02907,4.2.1;4.4.1;5.4.4;1.14.14
R13233,1.17.1;1.3.1;1.1.1;1.5.1
R06983,1.1.1;1.3.1;2.3.1;1.8.1
R02505,2.3.1;3.1.1;4.2.1;2.7.1
R09720,4.2.1;4.4.1;5.4.4;1.14.14
R03753,1.16.1;1.8.1;1.1.1;1.3.1
R08199,2.5.1;5.5.1;5.3.3;5.3.99
R10588,2.1.1;2.5.1;2.3.3;4.4.1
R11829,5.5.1;2.5.1;5.3.3;5.3.99
R11937,2.4.1;3.2.1;2.4.2;5.1.3
R09614,5.5.1;2.5.1;4.2.3;5.3.3
R11878,1.14.99;4.99.1;1.14.19;1.13.11
R05697,1.2.3;1.17.3;1.1.3;1.6.3
R04259,5.5.1;5.3.3;2.5.1;1.21.3
R11048,1.4.3;1.2.3;1.1.3;1.6.3
R11622,3.1.1;2.3.1;3.2.2;3.5.1
R00925,6.2.1;2.3.1;2.8.3;2.7.1
R07417,1.1.1;1.2.1;1.3.1;1.5.1
R01358,-;2.3.1;3.1.1;1.1.1
R05797,2.1.1;2.3.1;2.5.1;2.7.1
R07070,4.4.1;2.5.1;4.1.99;4.5.1
R12251,3.5.1;3.4.19;3.2.2;3.1.1
R01946,2.3.1;3.1.1;3.1.2;4.2.1
R03253,1.13.11;1.14.99;1.14.13;5.4.4
R13311,5.5.1;4.2.3;2.5.1;3.1.7
R03504,4.1.2;5.4.4;4.2.1;1.14.14
R04208,2.7.1;2.7.4;2.7.6;2.4.2
R07647,2.5.1;5.5.1;4.2.3;3.1.3
R09980,3.5.1;3.4.19;3.2.2;3.4.11
R08898,3.1.4;5.4.2;5.4.99;2.7.8
R12783,2.3.1;3.1.1;3.1.2;1.1.1
R09219,1.14.13;1.1.1;1.6.3;1.3.1
R13403,1.8.1;1.16.1;1.1.1;1.3.1
R05637,3.6.1;3.1.3;2.4.1;3.1.4
R12098,3.1.1;2.1.1;2.3.1;3.5.1
R12285,2.5.1;5.3.99;2.2.1;4.4.1
R03091,2.4.1;3.2.1;5.1.3;2.4.2
R01069,3.1.3;3.6.1;4.2.3;3.1.7
R00188,3.1.3;3.6.1;3.1.7;4.2.3
R10892,2.4.2;2.7.7;2.7.1;2.5.1
R04495,2.4.1;2.4.2;3.1.3;3.6.1
R10278,4.4.1;4.2.1;2.3.1;2.5.1
R11463,3.1.1;2.3.1;3.1.2;3.7.1
R11191,2.1.1;2.5.1;2.3.1;4.4.1
R09557,1.5.1;1.2.1;1.1.1;1.7.1
R02208,1.5.1;1.18.1;1.12.1;1.6.2
R07951,4.2.1;4.4.1;5.4.4;1.14.14
R08958,1.8.1;1.16.1;1.1.1;1.3.1
R01736,-;3.1.1;2.3.1;1.1.1
R07656,2.3.1;3.1.1;3.1.2;2.8.3
R08042,1.1.1;1.7.1;1.8.1;1.5.1
R11533,2.1.1;2.3.1;2.3.3;3.1.1
R09824,2.6.1;2.7.2;5.3.1;1.4.1
R03498,1.8.1;1.1.1;1.3.1;1.16.1
R08889,1.1.3;1.21.3;1.13.12;1.2.3
R05221,2.7.7;2.7.1;2.4.2;2.7.4
R07891,2.3.1;3.1.2;2.8.3;3.1.1
R11466,2.1.1;2.3.3;3.4.24;3.1.1
R05812,1.8.1;1.16.1;1.8.4;1.2.4
R13355,1.14.13;1.1.1;1.3.1;1.5.1
R02681,1.2.3;1.1.3;1.17.3;1.21.3
R12578,1.8.4;1.8.3;1.11.1;2.7.9
R01899,1.1.1;1.3.1;1.8.1;2.3.1
R11616,1.3.1;1.1.1;2.3.1;2.7.1
R01754,2.7.1;2.7.6;2.4.2;2.7.7
R10615,1.2.1;1.1.1;1.3.1;1.5.1
R12431,2.3.1;3.1.2;3.1.1;2.8.3
R05355,1.8.1;1.1.1;1.16.1;1.3.1
R09735,6.2.1;2.7.7;2.4.2;2.7.1
R05814,2.1.1;5.4.99;5.5.1;5.4.1
R08897,2.6.1;1.4.3;1.5.1;2.7.2
R13139,1.4.3;1.1.3;1.5.3;1.2.3
R00159,3.6.4;7.4.2;3.6.3;3.A.1
R08943,1.6.3;1.14.13;1.14.14;1.14.18
R06796,2.3.1;3.1.1;3.1.2;2.8.3
R10879,1.14.13;1.6.3;1.14.18;1.10.3
R08846,1.1.1;1.16.1;1.3.1;1.8.1
R09970,4.2.3;5.5.1;3.1.3;3.1.7
R07001,1.6.3;1.14.13;1.14.18;1.10.3
R07556,1.14.13;1.6.3;1.14.99;1.14.14
R08990,1.14.13;1.14.14;1.6.3;5.4.4
R00880,1.1.1;1.3.1;2.3.1;1.8.1
R10985,1.1.1;1.3.1;1.4.1;1.5.1
R01286,4.4.1;2.5.1;2.1.1;4.1.99
R06865,1.6.3;1.13.11;1.10.3;1.14.18
R02598,2.3.1;3.1.1;3.6.1;1.1.1
R04341,3.5.1;3.4.19;4.3.3;3.2.2
R00462,4.1.1;2.7.11;3.7.1;2.7.8
R08536,1.16.1;1.8.1;1.1.1;1.3.1
R05111,4.2.1;2.4.1;4.4.1;3.1.3
R03802,3.2.1;5.1.3;2.4.1;5.4.2
R04077,2.1.1;2.3.1;2.3.3;2.5.1
R04420,5.3.1;5.1.3;3.5.99;4.1.2
R07649,5.5.1;4.2.3;2.5.1;3.1.7
R03950,2.1.1;2.5.1;2.3.3;2.7.1
R09529,3.2.1;2.4.1;5.1.3;4.2.2
R11366,5.4.3;5.1.1;5.4.99;4.3.1
R06926,1.14.13;1.6.3;1.14.14;1.14.18
R13258,2.3.1;3.1.1;3.1.2;1.2.4
R05071,5.3.1;3.7.1;5.1.3;4.1.2
R11307,3.2.1;2.4.1;5.1.3;3.1.2
R01023,2.3.1;3.1.1;3.1.2;1.1.1
R03459,3.5.4;3.5.99;2.4.2;5.4.99
R10362,1.14.13;1.1.1;1.3.1;1.6.3
R01394,5.3.1;5.1.3;3.5.99;4.2.1
R04370,1.8.1;1.16.1;1.1.1;1.3.1
R02297,3.2.2;2.4.2;3.6.1;4.2.2
R08015,1.1.1;1.7.1;1.3.1;1.8.1
R05842,3.3.2;1.13.11;3.7.1;5.4.4
R04954,2.3.1;4.2.1;4.4.1;3.1.1
R04890,1.4.3;1.1.3;1.5.3;1.13.12
R07375,2.1.1;2.5.1;2.3.3;2.3.1
R02181,2.4.2;2.8.2;2.4.1;3.6.1
R10037,2.4.1;2.7.8;2.4.2;3.1.3
R07300,3.5.1;3.4.19;3.2.2;3.1.1
R00425,2.4.2;2.7.4;2.7.1;2.7.7
R05175,5.1.2;5.1.1;5.1.99;1.5.99
R01318,3.1.1;2.3.1;3.1.2;3.5.1
R02298,2.4.2;3.2.2;7.6.2;3.5.4
R11170,2.7.1;2.7.6;3.1.3;3.6.1
R03026,4.2.1;4.4.1;5.4.4;1.14.14
R13243,3.6.1;3.1.3;3.1.7;3.6.5
R09610,5.5.1;2.5.1;4.2.3;5.3.3
R10915,2.4.2;6.1.1;2.4.1;2.7.7
R11505,1.7.1;1.17.3;1.6.3;1.6.2
R11398,3.2.1;3.6.1;3.1.3;2.4.1
R02985,3.2.1;3.1.2;4.3.3;5.1.3
R00816,1.13.11;3.3.2;1.14.99;1.2.1
R01579,3.4.19;3.5.1;4.3.3;3.2.2
R00365,1.1.1;1.3.1;1.8.1;1.16.1
R02735,5.1.1;3.4.17;4.3.1;5.4.3
R05650,1.13.11;1.13.99;1.14.12;1.2.1
R02375,2.3.1;3.1.1;3.1.2;4.2.1
R11696,1.16.1;1.7.1;1.1.1;1.6.2
R08601,3.1.1;3.2.1;2.3.1;3.1.2
R02938,3.5.1;3.4.19;3.2.2;3.1.1
R09731,2.5.1;5.3.99;3.1.3;3.6.1
R04480,2.3.1;3.1.1;3.1.2;2.8.3
R04266,5.1.3;5.3.1;3.2.1;2.4.1
R02560,1.7.2;1.7.3;7.1.1;1.7.1
R03119,1.2.1;1.1.1;1.5.1;1.3.1
R01300,2.7.1;2.7.7;2.4.2;6.2.1
R07164,1.1.1;1.3.1;1.8.1;2.3.1
R05510,3.1.1;2.3.1;3.5.1;3.1.2
R03625,2.7.8;2.4.1;2.4.2;3.1.3
R10119,2.3.1;3.1.1;1.1.1;1.3.1
R07898,1.1.1;1.3.1;1.8.1;1.5.1
R11539,2.4.1;2.4.2;3.6.1;3.1.3
R00299,2.7.1;2.7.6;3.1.3;3.6.1
R10815,2.4.1;2.4.2;2.7.7;2.7.1
R01739,1.1.1;1.3.1;1.8.1;2.3.1
R09351,2.4.1;2.4.2;3.6.1;5.1.3
R10655,2.8.2;2.7.1;2.7.6;3.1.6
R00631,1.2.1;1.5.1;1.1.1;1.8.1
R12768,4.1.3;4.1.2;2.3.3;3.7.1
R12146,1.1.1;1.3.1;1.8.1;1.16.1
R04411,3.2.1;4.2.2;1.13.11;3.1.1
R07626,2.7.1;2.7.6;2.4.2;2.7.7
R10288,2.7.1;2.5.1;2.4.2;2.7.4
R08574,2.7.1;2.7.4;2.7.6;2.7.9
R07477,1.5.1;1.1.1;1.3.1;1.7.1
R05075,2.3.1;3.1.1;1.1.1;1.3.1
R00543,4.1.1;3.7.1;4.1.99;4.4.1
R09931,1.8.1;1.16.1;1.1.1;1.3.1
R08164,2.4.1;2.4.2;4.4.1;2.3.1
R12539,1.16.1;1.8.1;1.1.1;1.3.1
R05238,1.2.1;2.3.1;1.1.1;1.5.1
R12865,2.5.1;2.1.1;2.7.1;5.3.99
R02220,1.2.1;1.5.1;1.17.1;1.1.1
R04965,2.3.1;4.2.1;4.4.1;3.1.1
R10520,1.1.1;1.3.1;1.5.1;1.17.1
R07345,1.8.1;1.3.1;1.1.1;1.16.1
R07764,4.4.1;2.3.1;4.2.1;2.5.1
R11126,2.3.1;3.1.1;3.1.2;1.1.1
R02340,4.2.1;5.4.4;4.4.1;1.14.14
R05248,1.13.11;3.3.2;1.14.99;1.6.3
R11672,4.3.1;4.1.99;4.4.1;5.4.4
R08721,1.8.1;1.16.1;1.1.1;1.3.1
R03299,1.14.13;1.6.3;1.14.14;1.14.18
R02073,3.1.3;2.7.1;3.6.1;2.7.6
R04022,2.3.1;3.1.1;3.1.2;1.1.1
R03274,2.7.4;2.7.1;7.5.2;2.7.2
R01684,2.6.1;2.7.2;3.5.1;5.3.1
R12970,5.4.99;4.2.2;5.4.2;3.2.1
R07854,4.2.1;4.4.1;5.4.4;1.14.14
R02241,2.3.1;3.1.1;3.1.2;1.1.1
R05531,2.4.1;3.2.1;2.7.8;2.4.2
R11345,4.99.1;1.14.14;1.13.12;1.14.13
R10758,2.7.1;2.7.6;2.7.4;2.7.7
R08858,2.4.1;2.5.1;3.6.1;3.1.3
R02401,1.1.1;1.3.1;1.2.1;1.8.1
R00649,2.1.1;2.5.1;2.3.1;4.4.1
R13127,3.6.1;3.1.3;3.6.5;2.4.2
R08660,4.4.1;4.3.1;4.1.99;4.1.2
R12610,4.1.1;2.7.11;3.1.3;2.2.1
R02248,3.1.3;3.6.1;3.1.7;4.2.3
R09237,1.13.11;3.3.2;1.14.99;1.2.1
R03222,1.3.3;1.3.99;4.2.1;3.5.2
R02553,1.1.1;1.3.1;1.8.1;1.16.1
R11891,2.7.4;7.5.2;7.4.2;7.6.2
R11096,1.1.1;1.3.1;1.8.1;2.3.1
R06977,2.6.1;4.3.1;1.4.1;3.5.1
R02444,1.14.11;1.1.3;1.13.11;1.13.99
R07657,1.13.11;1.2.3;1.6.3;1.14.99
R09723,3.1.1;2.3.1;3.1.2;3.5.1
R07099,1.14.13;4.1.99;1.6.3;1.14.12
R06797,2.3.1;3.1.1;3.1.2;1.1.1
R04396,2.1.1;2.3.1;2.5.1;2.3.3
