reactionID,predictions
R07511,2.7.1;1.1.1;1.3.1;3.1.3
R07214,4.4.1;4.2.1;1.14.14;4.99.1
R09081,4.1.1;2.7.11;2.2.1;3.7.1
R09932,1.1.1;1.3.1;2.3.1;1.8.1
R12041,2.4.2;3.6.1;3.6.4;2.7.7
R03488,3.1.1;2.3.1;3.1.2;2.1.1
R04368,2.4.2;2.7.1;2.7.7;3.6.1
R00470,4.1.2;4.1.3;4.2.1;4.4.1
R07398,3.1.3;3.6.1;4.2.3;3.1.7
R08644,4.1.3;4.1.2;2.3.3;2.2.1
R03186,3.1.2;2.3.1;3.1.1;4.4.1
R12828,1.14.13;1.6.3;1.14.14;1.14.18
R05295,1.13.11;3.3.2;1.14.99;1.2.1
R13314,5.5.1;5.3.3;5.4.99;4.2.3
R03685,3.2.1;5.1.3;2.4.1;5.4.2
R12575,4.4.1;2.3.1;1.11.1;2.5.1
R03832,2.1.1;2.5.1;2.3.1;2.3.3
R10666,4.2.1;4.4.1;5.4.4;1.14.14
R13052,3.2.1;2.4.1;5.1.3;3.1.2
R02536,1.1.1;1.3.1;1.2.1;1.5.1
R11206,4.2.1;4.4.1;2.5.1;5.4.4
R12910,1.13.12;1.17.3;1.7.1;4.99.1
R03176,1.8.1;1.16.1;1.1.1;1.3.1
R07905,2.1.1;2.5.1;2.3.3;2.3.1
R02789,2.4.1;2.4.2;3.2.1;5.1.3
R00652,2.6.1;4.3.1;1.4.1;3.5.1
R13288,4.1.2;4.2.1;5.4.4;1.14.14
R10446,6.3.5;6.3.4;1.2.1;2.7.2
R00439,2.4.2;2.7.7;2.7.1;2.4.1
R11281,3.1.3;3.6.1;3.1.7;4.2.3
R07500,2.5.1;5.3.99;4.4.1;2.2.1
R10404,2.1.1;2.3.1;2.5.1;4.4.1
R12289,2.3.1;3.1.1;3.1.2;1.1.1
R11354,4.2.2;3.1.6;4.99.1;1.13.12
R03369,1.14.13;1.6.3;1.14.14;1.14.18
R02447,2.3.1;3.1.1;3.1.2;4.2.1
R10231,3.5.4;2.4.2;3.5.99;1.5.99
R07753,2.4.1;3.2.1;2.4.2;5.1.3
R00457,2.6.1;2.7.2;3.5.1;5.3.1
R01762,3.2.1;5.4.99;5.4.1;5.4.2
R09757,2.4.1;2.4.2;2.7.8;2.7.7
R00474,4.1.2;4.1.3;4.1.1;2.2.1
R11837,5.5.1;4.2.3;2.5.1;3.1.7
R04835,1.8.1;1.1.1;1.16.1;1.3.1
R03045,4.2.1;4.4.1;5.4.4;1.14.14
R11846,5.5.1;2.5.1;5.3.3;4.2.3
R09610,5.5.1;2.5.1;4.2.3;5.3.3
R10463,2.3.1;2.4.2;2.4.1;2.7.8
R10343,2.8.3;3.1.2;2.3.1;3.1.1
R13419,3.7.1;4.1.1;4.1.3;4.2.99
R03482,3.2.1;3.6.1;3.1.3;3.1.1
R04273,5.1.99;5.1.3;1.7.2;3.5.3
R09800,3.5.4;3.5.3;3.5.99;3.2.2
R11127,3.2.1;2.4.1;3.6.1;3.1.3
R08303,1.14.13;1.6.3;4.1.99;1.14.14
R09601,1.13.11;1.14.99;1.6.3;1.14.13
R04260,5.3.3;5.5.1;1.1.1;1.3.1
R02248,3.1.3;3.6.1;3.1.7;4.2.3
R07619,3.6.1;3.1.3;2.7.1;3.5.4
R12578,1.8.4;1.8.3;1.11.1;2.7.9
R01490,1.1.1;1.3.1;2.3.1;1.2.1
R04127,2.4.1;2.4.2;2.7.8;2.5.1
R10928,2.4.2;2.7.8;2.7.7;2.4.1
R07804,1.3.1;1.3.99;3.5.2;1.3.7
R00984,2.1.1;2.5.1;2.3.1;4.4.1
R01462,3.1.1;2.3.1;3.1.2;3.5.1
R07273,2.5.1;5.3.99;4.4.1;2.2.1
R02429,4.2.1;4.4.1;5.4.4;1.14.14
R06719,2.1.1;2.3.1;3.1.1;2.3.3
R04550,2.3.1;3.1.1;3.1.2;2.8.3
R01853,1.8.3;1.2.3;1.13.11;1.17.3
R06158,4.1.2;2.4.2;5.3.1;3.6.1
R02969,1.8.1;1.1.1;1.3.1;1.16.1
R05265,1.6.3;1.14.13;1.13.12;1.14.18
R02537,1.1.1;1.3.1;1.2.1;2.3.1
R12220,5.1.3;3.2.1;5.4.2;5.3.1
R06485,2.4.1;2.7.8;2.5.1;2.4.2
R01942,2.1.1;2.5.1;2.3.3;2.3.1
R12982,2.8.3;3.1.2;2.3.1;2.1.3
R06906,4.2.1;4.4.1;5.4.4;1.14.14
R12816,2.4.1;3.2.1;3.6.1;3.1.3
R10145,6.4.1;7.6.2;6.3.4;6.2.1
R06793,4.2.1;4.4.1;5.4.4;1.14.14
R12096,2.8.1;1.8.2;3.13.1;1.7.2
R12112,1.8.1;1.1.1;1.3.1;1.5.1
R10629,3.2.2;2.4.99;2.4.2;1.1.1
R04870,2.4.2;2.7.7;2.7.1;6.2.1
R02257,1.8.1;1.16.1;1.1.1;1.3.1
R01009,2.4.1;2.7.8;2.4.2;3.1.3
R07997,1.1.3;1.14.11;1.13.99;1.13.11
R01123,5.3.3;2.5.1;1.3.1;1.1.1
R07840,5.5.1;5.3.3;2.5.1;5.4.99
R10916,1.8.1;1.16.1;1.1.1;1.8.4
R01019,1.1.2;1.1.5;1.1.99;1.2.5
R12728,1.1.1;1.3.1;2.3.1;2.7.1
R08295,3.4.16;3.4.19;3.4.13;3.4.11
R12057,2.4.1;2.4.2;2.5.1;2.7.7
R03613,2.7.7;2.4.2;2.7.1;2.4.1
R10068,1.3.1;1.1.1;1.16.1;1.8.1
R12079,2.7.1;7.5.2;7.6.2;3.6.1
R02484,2.4.2;2.4.1;3.6.1;3.1.3
R00213,3.5.1;2.6.1;3.4.19;1.4.1
R03753,1.16.1;1.8.1;1.1.1;1.3.1
R06801,2.3.1;3.1.1;3.1.2;2.8.3
R07379,3.1.1;2.3.1;3.1.2;3.7.1
R03948,2.1.1;2.3.1;2.3.3;3.1.1
R07478,1.16.1;1.1.1;1.14.13;1.14.14
R03805,2.1.1;2.3.1;2.5.1;2.3.3
R03392,1.8.1;1.16.1;1.1.1;1.3.1
R02563,2.7.8;2.4.2;2.7.1;2.4.1
R12336,2.1.1;2.3.1;2.3.3;3.1.1
R01378,5.3.3;5.5.1;5.3.2;1.1.1
R13331,3.1.3;3.6.1;3.1.7;4.2.2
R10768,2.7.1;2.7.7;2.4.2;6.2.1
R11440,3.1.3;3.6.1;3.1.7;5.4.2
R10694,1.14.13;1.6.3;1.14.14;4.99.1
R06178,3.2.1;2.4.1;4.2.2;2.3.1
R11595,2.1.1;2.3.1;2.3.3;2.5.1
R04363,2.3.1;3.1.2;2.8.3;3.1.1
R04405,2.1.1;2.5.1;4.4.1;4.99.1
R12997,1.1.1;1.3.1;2.3.1;1.8.1
R13007,4.4.1;2.5.1;4.2.1;5.3.99
R12405,1.1.1;1.3.1;1.8.1;1.16.1
R05808,2.1.1;3.5.1;2.3.3;2.3.1
R10134,2.3.1;3.1.1;1.1.1;1.3.1
R08634,5.4.4;1.14.14;4.2.1;4.4.1
R11260,3.2.1;2.4.1;5.1.3;4.2.2
R03084,4.2.1;4.4.1;5.4.4;1.14.14
R10757,2.5.1;5.3.99;4.4.1;2.2.1
R06802,2.4.1;2.4.2;3.2.2;3.2.1
R03157,2.8.3;3.1.2;2.3.1;6.2.1
R05599,4.2.1;4.4.1;5.4.4;1.14.14
R11927,1.1.1;1.3.1;1.5.1;2.3.1
R09492,7.1.1;1.14.18;1.10.3;1.6.5
R00001,3.6.1;3.6.4;3.1.3;3.6.5
R10833,3.2.1;2.4.1;5.1.3;2.4.2
R06267,1.3.1;1.1.1;1.16.1;1.6.5
R10110,1.13.11;3.3.2;1.14.99;1.2.1
R06903,4.1.99;4.4.1;4.3.1;4.5.1
R04985,4.1.1;2.7.11;3.7.1;2.2.1
R03111,2.1.1;2.3.1;3.1.1;3.5.1
R00679,1.13.12;1.10.3;1.14.13;1.14.18
R02328,2.7.1;2.4.2;2.7.7;2.7.6
R10867,4.2.2;3.6.1;2.4.1;3.1.3
R02398,4.1.1;2.7.11;3.7.1;4.4.1
R11208,3.5.2;3.5.3;1.3.3;3.2.2
R06937,1.14.13;1.6.3;1.14.14;1.14.12
R08354,2.7.4;2.4.2;2.7.1;3.6.1
R01903,1.8.1;1.1.1;1.3.1;1.16.1
R04856,3.4.19;3.4.11;3.4.13;3.5.1
R09218,-;1.14.13;5.1.3;3.1.1
R02353,1.8.1;1.1.1;1.16.1;1.3.1
R03633,2.1.1;2.5.1;2.3.3;4.4.1
R10672,1.14.14;1.14.13;4.99.1;1.6.3
R09762,-;5.1.3;1.14.13;1.14.15
R02271,1.4.3;2.6.1;4.3.1;4.4.1
R04777,2.3.1;3.1.2;2.8.3;3.1.1
R06243,3.6.1;3.1.3;3.6.5;2.4.2
R04427,2.1.1;-;2.3.1;2.3.3
R00952,3.2.1;2.4.1;5.1.3;5.4.2
R01585,2.1.1;3.5.1;4.4.1;2.4.2
R10424,2.4.1;2.4.2;3.6.1;3.1.3
R05137,5.5.1;5.3.3;5.4.99;5.1.3
R03840,2.7.1;2.7.4;2.7.7;2.4.2
R06399,1.16.1;1.8.1;1.1.1;1.3.1
R05554,3.5.3;3.5.2;3.2.2;4.3.3
R07631,5.5.1;2.5.1;4.2.3;5.3.99
R10249,1.1.1;1.8.1;1.3.1;1.16.1
R13182,2.1.1;2.3.1;3.1.1;2.3.3
R01270,2.4.2;3.2.2;2.4.1;3.6.1
R00055,1.1.3;1.21.3;1.2.3;1.1.5
R04598,1.8.1;1.1.1;1.3.1;1.16.1
R05878,1.16.1;1.8.1;1.6.2;1.1.1
R10493,4.2.3;3.1.7;2.5.1;5.5.1
R10734,5.5.1;4.2.3;3.1.7;2.5.1
R09717,4.1.2;4.2.1;4.1.3;5.3.1
R12242,2.3.1;3.1.1;3.1.2;1.1.1
R03462,1.13.11;3.3.2;1.14.99;1.2.1
R01257,1.1.99;1.1.5;1.1.1;1.13.12
R03435,3.1.1;2.3.1;3.1.2;3.5.1
R09888,5.5.1;4.2.3;2.5.1;3.1.3
R02990,2.3.1;1.1.1;2.8.3;3.1.1
R00026,3.2.1;5.4.1;5.1.3;3.1.2
R08238,3.2.2;2.4.2;3.5.4;2.4.1
R10663,1.6.3;1.14.13;4.1.99;4.4.1
R03928,2.4.1;3.2.1;2.4.2;5.1.3
R11591,1.1.1;1.8.1;1.3.1;1.14.13
R04473,2.3.1;3.1.1;3.1.2;3.5.1
R02793,1.16.1;1.1.1;1.8.1;1.3.1
R03847,1.1.1;1.3.1;1.5.1;1.12.1
R04929,2.7.1;3.6.1;3.1.3;2.7.6
R01992,3.4.19;3.5.1;3.4.11;3.4.13
R01320,2.1.1;2.3.1;3.1.1;4.4.1
R03056,2.3.1;3.5.1;3.1.1;2.4.1
R04410,2.3.1;3.1.1;3.1.2;1.1.1
R08893,2.6.1;1.1.99;1.1.5;2.3.1
R04721,5.3.1;3.5.1;2.3.1;3.1.3
R05125,5.3.3;1.1.1;5.5.1;1.3.1
R02862,2.1.1;2.3.1;3.1.1;2.5.1
R12721,1.1.1;2.3.1;1.3.1;1.1.99
R04903,1.1.1;1.3.1;1.2.1;1.5.1
R08617,4.2.3;3.1.3;5.3.1;3.6.1
R04648,3.1.1;2.3.1;3.1.2;3.2.2
R06353,1.14.13;1.6.3;1.14.14;1.14.15
R11718,4.1.2;5.4.4;1.14.14;4.99.1
R10565,1.1.1;1.3.1;1.8.1;1.16.1
R11501,3.1.3;3.6.1;3.1.1;2.3.1
R01131,2.7.1;2.7.4;2.7.6;3.6.1
R05298,4.1.2;4.1.3;2.3.3;2.2.1
R05420,2.3.1;1.8.1;3.13.1;3.1.1
R00771,5.3.1;5.1.3;4.1.2;3.5.99
