Reaction ID,BridgIT
R11398,2.4.1.339;2.4.2.51;2.5.1.7;2.1.3.12;1.3.1.96;4.4.1.20
R10307,2.1.1.110;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R06564,2.1.1.150;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R05087,4.1.1.11;1.1.1.381;4.1.2.18;4.2.1.155;4.1.3.39;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82
R12695,
R11228,1.11.1.8
R02797,3.5.1.24;3.4.19.13;2.3.2.2;3.5.2.12;3.5.99.6;3.4.14.13;3.4.17.21;4.2.1.48;3.4.13.18;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.11.1;3.13.1.6;3.5.5.4;3.5.4.16;3.1.1.1;1.2.7.12;3.5.3.9;2.1.2.3;3.8.1.8;4.3.2.4
R01978,2.3.3.10;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;2.1.3.7;6.3.4.10;6.1.2.2;2.1.2.5
R12004,5.3.3.19;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.24;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16
R00032,1.21.3.3;1.3.3.8;1.5.3.12;1.5.1.27;1.4.3.3;2.5.1.46;2.6.1.82
R05244,1.1.1.80;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;5.4.99.3;4.1.1.56;1.1.3.39;1.4.3.5;4.2.1.155;1.1.5.4
R10357,1.14.13.239;1.13.11.25;1.13.12.23;1.13.99.1
R02013,2.5.1.41;1.3.1.96;2.4.1.269;2.4.2.34;2.1.3.12;4.4.1.20
R12514,3.4.11.1;3.4.13.22;3.5.1.114;4.2.1.48;3.4.17.8;3.13.1.6;3.5.2.13;2.3.2.2;3.4.14.13;3.5.3.9;3.4.19.13;3.1.1.1;3.5.5.1;1.2.7.12;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R02628,
R11630,1.13.12.2;1.13.11.54;1.13.99.1;1.14.13.239
R07021,1.14.13.11;1.14.14.1;1.14.18.1;1.14.12.12;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.4;1.14.11.28;1.14.19.19
R11282,2.4.1.285;2.4.2.34;2.4.99.18
R09376,1.1.1.402;1.2.1.49;1.17.1.10;2.3.1.85;1.2.4.1;1.8.1.4;1.3.1.20;1.1.3.39;1.2.5.1;1.2.3.13
R13299,2.8.3.24;2.3.1.187;2.8.2.14
R09750,
R05500,1.21.99.5;1.20.9.1
R12405,1.1.1.270;2.3.1.85;1.2.1.3;5.3.3.1;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155
R01168,4.3.1.3;4.3.2.1;4.3.3.7;3.5.99.5;4.2.1.87
R08342,4.2.1.78;4.3.3.3;4.2.3.38;1.14.13.197;1.1.1.394;5.5.1.6;4.2.99.20;4.1.1.105;3.1.7.9;3.2.1.118;3.7.1.21;4.3.1.9;1.2.1.31;1.4.1.18;2.3.1.85;3.3.1.1;1.17.98.2;2.5.1.119;3.5.5.4;1.3.8.6;1.1.3.47;3.5.1.110;2.7.8.23
R03245,2.7.7.96;2.7.4.3;2.7.1.23;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.7;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R09191,2.1.1.335;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R01825,
R12212,
R09639,2.5.1.78;1.3.1.96;4.4.1.20;2.4.1.109;2.4.2.27;2.1.3.12
R07175,1.7.1.7;1.7.99.1;1.7.3.3
R08584,
R02499,1.1.1.239;5.3.3.1;2.3.1.85;1.2.1.3;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.1.5.4;1.4.3.5;4.2.1.155
R03881,2.4.2.9;2.4.1.71;2.4.99.18
R08139,3.3.2.11;1.14.14.1;4.2.1.139;3.1.1.35;3.1.2.27;3.2.1.21;2.5.1.18;2.3.1.85;3.7.1.8;3.2.2.1;3.3.1.1;2.1.1.246
R10957,2.1.1.306;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R03917,2.5.1.1;2.4.1.269;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R03760,2.3.1.87;2.3.3.9;6.2.1.1;2.3.2.14;2.1.3.2;2.1.2.2;6.3.4.10;6.3.1.20;1.2.1.95;6.1.2.2
R09558,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R08050,
R09593,6.3.2.11;6.3.1.12;6.2.1.39;6.3.4.12;6.3.5.4;6.3.3.3;3.5.1.96;3.4.13.4;3.4.14.13;2.3.2.2;3.4.17.21;3.13.1.6;3.5.5.4;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.1.1.1;3.4.11.1;3.5.99.5;3.5.4.1;3.5.3.21
R04421,2.1.1.105;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R09665,2.4.1.35;2.4.2.40;2.4.99.18
R02769,
R12576,
R12262,2.1.1.117;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R11450,
R07955,1.14.13.178;1.13.11.48;1.13.12.1;1.13.99.1
R10039,3.2.1.21;3.1.1.93;3.2.2.11;4.3.3.5
R05190,
R01780,2.8.3.5;2.3.1.187;2.8.2.32
R07919,2.1.1.159;2.8.4.4;2.1.2.10;2.3.1.101;2.1.3.2
R02315,1.4.1.18;1.5.1.9;1.5.3.6;1.4.3.3;1.4.4.2;1.1.99.9;1.1.3.39;1.5.99.6;1.4.9.2;1.1.5.4
R09352,2.4.1.176;2.4.2.34;2.4.99.9
R01245,3.2.2.1;3.2.1.22;4.3.3.5;3.1.1.93
R02159,2.8.2.25;2.8.3.23;2.3.1.187
R08094,
R07416,6.2.1.32;3.1.2.23;4.2.1.155;2.3.1.85
R02406,
R04558,4.1.1.23;4.1.2.59;4.1.99.12;4.2.1.20;4.1.3.1;1.1.1.262;4.2.99.21;2.1.2.11;3.1.1.82;1.3.8.6
R07430,
R08198,1.1.1.95;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;5.4.99.3;4.1.1.5;1.1.3.39;1.1.5.4;1.1.99.9;4.2.1.155;1.4.3.5
R04469,2.4.1.208;2.4.2.51;2.4.99.18
R04398,2.1.1.88;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R09987,
R07313,4.1.1.28;4.1.2.34;4.1.99.2;4.1.3.40;3.1.1.82;1.1.1.381;4.2.99.21;2.1.2.11;4.2.1.20;1.3.8.6
R12545,
R02004,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;4.2.3.1;3.2.1.42;3.1.4.46;2.4.1.17;5.1.3.14;3.11.1.1;3.1.1.35;4.6.1.13;3.7.1.8;3.1.2.28;3.1.6.1;2.3.1.85;4.2.1.155
R00437,2.7.1.20;2.7.6.5;2.7.8.28;2.7.7.96;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.1;6.3.5.5;2.7.99.1;2.7.4.26;2.7.10.1;2.7.12.1
R03198,
R08147,2.1.1.325;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R05783,3.5.1.86;3.5.5.1;3.5.2.20;3.5.99.8;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;2.3.2.2;3.4.13.22;3.4.11.1;3.4.19.13;3.4.14.13;3.4.17.21;3.5.4.1;3.13.1.6;3.5.3.21;1.2.7.12;3.8.1.8;2.1.2.3;4.3.2.4
R06595,3.1.1.35;3.7.1.8;3.11.1.3;3.1.3.1;3.1.2.4;4.2.1.155;3.2.1.175;3.6.1.7;3.1.4.2;3.1.6.17;2.3.1.85;4.2.3.1;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R02820,
R11339,
R04234,2.6.1.72;2.6.99.2;2.7.8.29
R02246,
R03493,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.31;3.1.2.5;3.1.6.9;4.2.3.1;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R09672,3.2.1.169;3.1.1.93;3.2.2.11;4.3.3.5
R11341,
R00714,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.7;1.14.16.1;1.10.3.4;1.14.19.17
R00838,3.2.1.85;3.1.1.93;3.2.2.19;4.3.3.5
R04386,
R03868,1.13.11.4;1.13.12.4;1.13.99.1;1.14.13.239
R10809,1.14.18.2;1.14.15.16;1.10.3.3;1.14.11.56;1.14.13.154;1.14.14.1;1.14.19.29;1.14.12.19;1.14.99.2;1.14.21.11;1.2.3.9;1.14.16.7
R06150,
R00001,3.6.1.25;3.1.3.81;3.6.3.55;3.6.5.1;3.6.4.1
R04537,3.1.2.14;2.3.1.85;4.2.1.22;3.3.2.10;1.14.14.1;3.1.1.35;3.3.1.1;2.1.1.246;2.5.1.18;3.2.1.86;3.7.1.8;3.2.2.3
R07583,3.1.3.26;3.1.4.11;4.6.1.13;3.6.1.20;3.1.7.2;3.2.1.42;3.1.1.31;2.4.1.17;5.1.3.14;3.1.5.1;4.2.3.1;3.1.6.1;3.11.1.3;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155
R12430,6.2.1.51;1.2.1.95;2.3.1.191;2.1.2.3;2.3.2.19;2.3.3.17;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R00195,4.3.1.15;3.5.1.3;3.5.5.1;3.4.11.1;3.4.13.22;4.3.2.3;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.5;3.5.2.2;4.2.1.48;2.3.2.2;3.5.3.8;3.1.1.1;3.4.17.8;3.4.19.13;3.13.1.6;3.4.14.13;1.2.7.12;3.5.4.1;3.8.1.8;2.1.2.3
R01132,2.4.2.8;2.4.1.118;2.4.99.18
R09666,2.4.1.118;2.4.2.22;2.4.99.18
R05438,
R04345,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239
R13248,
R10543,6.1.2.2;2.3.1.265;6.3.1.20;1.2.1.95;6.2.1.51;6.3.4.10;2.1.3.12;2.3.2.19;2.3.3.14;2.1.2.13
R11722,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R04189,
R02338,
R11046,2.4.2.9;2.4.1.71;2.4.99.18
R07529,2.1.1.281;2.8.4.4;2.1.2.13;2.3.1.32;2.1.3.8
R08266,1.14.13.239;1.13.11.39;1.13.12.23;1.13.99.1
R09550,
R11053,
R02762,
R09634,2.4.1.198;2.4.2.34;2.4.99.18
R03627,1.13.11.84;1.13.12.3;1.13.99.1;1.14.13.239
R00985,3.5.1.4;3.5.5.1;3.1.1.1;3.5.2.20;3.4.13.22;3.5.99.8;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.11.1;2.3.2.2;4.2.1.48;3.4.19.13;3.4.14.13;3.4.17.8;3.13.1.6;3.5.4.1;3.5.3.21;1.2.7.12;2.1.2.3;3.8.1.8;4.3.2.4
R09697,3.2.2.5;3.2.1.86;3.3.2.4;1.14.14.1;3.3.1.1;4.2.1.139;3.1.1.35;3.7.1.8;3.1.2.31;2.3.1.85;2.5.1.18;2.1.1.246
R09877,3.6.1.58;3.1.3.81;3.6.3.55;3.6.4.1;3.6.5.1
R12075,
R05759,2.1.1.141;2.8.4.4;2.3.1.32;2.1.3.2;2.1.2.13
R08693,1.13.99.1;1.13.12.2;1.13.11.54;1.14.13.239
R05878,
R09895,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R02051,1.11.1.21
R03332,1.11.1.8
R10676,2.3.1.191;1.2.1.95;6.2.1.51;2.1.2.3;2.1.3.12;6.3.4.10;2.3.2.19;6.1.2.2;2.3.3.14;6.3.1.20
R08542,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R09843,2.7.1.48;2.7.6.5;2.7.7.47;2.7.8.28;2.7.11.7;2.7.99.1;2.7.2.4;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.14;2.7.10.1;2.7.12.1
R00332,2.7.4.8;2.7.3.8;2.7.2.6;2.7.1.82;6.3.5.5;2.7.7.14;2.7.11.31;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.38;2.7.6.1;2.7.99.1
R08229,2.4.2.3;2.4.1.109;2.4.99.18
R02010,2.5.1.41;1.3.1.96;2.4.1.269;2.4.2.34;2.1.3.12;4.4.1.20
R00305,
R05125,3.1.1.82;4.1.2.38;4.1.99.2;4.1.1.28;4.2.1.20;4.2.99.21;4.1.3.40;1.1.1.85;2.1.2.11;1.3.8.6
R01626,2.3.1.39;6.2.1.1;2.3.3.10;2.3.2.30;1.2.1.95;2.1.3.7;6.3.4.10;6.3.1.20;2.1.2.2;6.1.2.2
R12272,6.3.2.9;6.3.4.4;6.3.1.9;6.3.5.3;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;3.13.1.6;3.4.13.4;2.3.2.2;3.4.17.21;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.1.1.1;3.5.5.4;3.5.99.5;3.4.11.1;3.5.3.21
R07640,2.7.8.34;2.7.6.5;2.7.7.96;2.7.1.86;2.7.4.21;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R04178,1.21.3.3;1.3.3.8;1.5.3.12;1.5.1.27;2.5.1.46;1.4.3.3;2.6.1.82
R09965,2.5.1.41;1.3.1.96;2.4.1.269;2.4.2.34;2.1.3.12;4.4.1.20
R06866,4.1.1.98;4.1.2.38;4.1.99.11;4.1.3.40;4.2.99.21;3.1.1.82;4.2.1.20;1.1.1.85;2.1.2.11;1.3.8.6
R08235,1.17.3.2;1.17.1.8;1.17.7.1;1.17.4.1
R11263,3.1.1.17;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.18;3.7.1.8;3.1.4.2;3.1.6.17;2.3.1.85;4.2.1.155;4.2.3.1;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R07395,3.1.3.1;4.2.3.1;3.6.1.7;3.1.4.13;3.11.1.3;3.1.2.11;3.1.7.6;3.1.5.1;4.2.1.155;3.1.1.44;3.2.1.42;4.6.1.13;2.4.1.17;5.1.3.14;2.3.1.85;3.1.6.17;3.7.1.8
R07797,2.8.2.31;2.8.3.25;2.3.1.187
R12345,1.14.13.187;1.14.14.1;1.14.12.10;1.14.15.3;1.14.99.2;1.14.16.7;1.14.18.1;1.14.11.40;1.2.3.9;1.14.21.11;1.10.3.3;1.14.19.29
R00605,1.1.1.244;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.39;1.1.99.9;5.4.99.3;4.1.1.56;1.4.3.5;4.2.1.155;1.1.5.4
R02333,3.5.1.33;3.4.13.4;3.5.99.6;3.5.2.12;3.4.14.13;4.2.1.48;3.4.17.21;2.3.2.2;3.4.11.1;3.4.19.13;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.1.1.1;1.2.7.12;3.5.4.16;4.3.2.4;3.8.1.8;2.1.2.3
R12411,1.14.11.28;1.14.18.5;1.14.15.22;1.14.13.168;1.14.19.17;1.10.3.4;1.14.14.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7
R12392,
R07172,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.7;1.10.3.4;1.14.19.17
R06972,3.5.4.42;3.8.1.8;3.5.3.8;3.5.1.15;3.4.13.4;4.2.1.48;2.3.2.2;3.5.2.11;3.4.11.1;3.4.14.13;3.13.1.6;3.4.17.21;3.1.1.1;1.2.7.12;3.4.19.13;2.1.2.3;3.5.5.1;4.3.2.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.6
R07122,1.11.1.8
R01620,2.3.1.32;2.1.3.8;2.1.1.59;2.1.2.2;2.8.4.4
R01485,
R02734,3.5.1.18;3.4.13.4;3.4.17.21;3.4.14.13;2.3.2.2;3.5.2.11;4.2.1.48;3.4.11.1;3.5.5.4;3.4.19.13;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.13.1.6;3.1.1.1;1.2.7.12;3.5.4.16;3.5.99.6;4.3.2.4;3.8.1.8;2.1.2.3
R02430,2.7.7.96;2.7.1.86;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.29;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R02196,
R09607,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11566,3.1.7.2;3.1.4.52;3.1.3.7;3.1.1.36;4.6.1.13;3.6.1.20;3.1.5.1;3.2.1.184;2.4.1.17;5.1.3.14;3.1.6.2;3.1.2.27;4.2.3.1;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R07108,1.11.1.8
R09064,2.5.1.34;1.3.1.96;2.4.1.326;4.4.1.20;2.4.2.27;2.1.3.12
R02603,3.7.1.1
R09607,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11246,2.7.7.2;2.7.1.71;2.7.4.8;2.7.2.7;2.7.6.1;2.7.10.1;2.7.12.1;6.3.5.5;2.7.3.8;2.7.11.31;2.7.8.19;2.7.14.1;2.7.99.1
R12841,2.3.1.163;2.3.3.17;6.2.1.11;2.3.2.19;2.1.3.12;1.2.1.95;6.1.2.2;6.3.1.20;6.3.4.10;2.1.2.5
R00376,2.7.7.1;2.7.6.5;2.7.1.20;2.7.8.38;2.7.4.11;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R06498,2.4.1.176;2.4.2.34;2.4.99.12
R10311,
R11584,2.3.1.191;2.1.2.3;2.3.2.19;6.2.1.11;2.3.3.14;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R11541,3.1.1.102;3.7.1.8;3.2.1.175;3.1.6.1;3.1.3.48;3.6.1.7;3.1.2.23;3.11.1.3;3.1.4.2;2.3.1.85;4.2.1.155;4.2.3.1;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R01085,3.7.1.23
R05781,3.5.2.16;3.5.1.107;3.4.13.22;3.4.11.1;3.5.5.7;3.5.4.1;4.2.1.48;2.3.2.2;1.2.7.12;3.1.1.1;3.13.1.6;3.5.3.9;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.19.13;3.4.17.8;3.4.14.13;2.1.2.3;3.5.99.8;3.8.1.8;4.3.2.4
R10392,3.1.1.17;3.1.6.17;3.1.3.20;3.11.1.3;3.1.4.2;3.1.2.16;3.6.1.7;4.2.1.155;3.7.1.8;4.2.3.1;2.3.1.85;3.2.1.175;4.6.1.13;3.1.7.11;3.1.5.1;2.4.1.17;5.1.3.14
R00009,
R02453,2.3.1.144;6.2.1.1;2.3.3.9;2.1.2.2;2.3.2.30;6.3.4.10;2.1.3.2;6.3.1.20;1.2.1.95;6.1.2.2
R11250,2.5.1.19;2.4.1.31;2.1.3.12;2.4.2.34;1.3.1.97;4.4.1.20
R04091,
R00373,2.6.1.35;2.7.8.29;2.6.99.2
R04518,
R04306,3.1.1.2;3.3.2.9;1.14.14.1;3.7.1.8;3.1.2.23;3.2.1.126;4.2.1.22;2.5.1.18;2.3.1.85;3.3.1.1;2.1.1.246;3.2.2.1
R00511,3.1.3.5;3.6.1.20;3.1.5.1;3.1.4.16;3.1.7.2;4.2.3.1;3.2.1.42;4.6.1.13;2.4.1.17;5.1.3.14;3.1.1.33;3.1.6.3;3.11.1.3;3.1.2.5;3.7.1.8;2.3.1.85;4.2.1.155
R09572,1.14.11.2;1.14.18.5;1.14.15.3;1.14.19.32;1.10.3.3;1.14.13.168;1.14.12.19;1.14.14.1;1.2.3.9;1.14.21.11;1.14.99.46;1.14.16.7
R07359,
R05441,1.14.13.7;1.14.14.1;1.14.15.3;1.14.18.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.17
R00074,
R01297,1.14.13.64;1.14.12.12;1.2.3.9;1.14.15.3;1.14.14.1;1.14.18.1;1.14.21.11;1.14.99.2;1.14.11.40;1.14.16.4;1.10.3.4;1.14.19.18
R05532,2.1.1.254;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11845,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R00428,1.14.16.7;1.14.18.5;1.14.11.40;1.14.99.46;1.14.13.1;1.14.14.1;1.14.12.3;1.14.15.16;1.10.3.4;1.2.3.9;1.14.21.11;1.14.19.29
R10765,3.1.3.10;3.1.1.93;3.1.4.49;3.2.1.175;2.4.1.17;3.1.6.3;5.1.3.14;3.6.1.57;3.1.2.5;4.2.3.1;4.6.1.13;2.3.1.85;3.1.5.1;3.1.7.2;4.2.1.155;3.11.1.3;3.7.1.8
R02742,
R05672,2.1.2.3;2.1.1.72;2.3.1.101;2.1.3.2;2.8.4.4
R12806,2.7.8.45;2.7.1.118;2.7.6.5;2.7.7.46;2.7.2.3;2.7.11.7;2.7.99.1;2.7.4.14;6.3.5.5;2.7.3.3;2.7.14.1;2.7.10.1;2.7.12.1
R01569,3.1.3.35;3.6.1.20;3.1.5.1;3.1.4.17;3.1.7.2;4.2.3.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.33;3.1.6.3;3.11.1.3;3.1.2.31;3.7.1.8;2.3.1.85;4.2.1.155
