reactionID,predictions
48637,4.2.1;1.2.3;1.1.3;3.5.5
48685,3.5.1;3.4.19;3.1.1;3.4.17
50237,1.14.14;1.17.7;1.14.19;1.14.15
50305,1.14.14;1.17.7;1.19.6;1.3.7
50309,1.14.14;1.14.19;1.14.15;1.17.7
50337,1.14.14;1.14.19;1.14.15;1.3.7
51429,2.3.1;2.3.2;3.1.2;6.2.1
51505,2.7.8;2.4.3;2.8.2;2.4.2
51589,2.3.1;7.2.4;3.7.1;1.3.1
51637,2.10.1;1.4.5;1.8.4;1.8.5
52321,1.14.14;1.14.19;1.14.15;1.14.13
52541,2.7.7;2.4.2;2.4.1;2.3.1
52613,1.5.7;2.7.14;1.5.8;2.7.13
52625,2.3.2;2.3.1;3.1.2;2.3.3
52633,2.3.1;2.3.3;2.3.2;2.8.3
52669,2.3.1;2.3.2;2.3.3;2.7.8
52673,2.6.1;4.1.1;2.1.3;2.2.1
52677,3.5.1;3.4.19;3.4.17;3.4.13
52681,2.3.1;2.3.2;3.1.2;2.3.3
52825,1.14.19;1.14.14;1.14.13;1.14.15
52829,1.14.13;1.14.19;1.14.14;1.14.15
53409,1.14.13;1.14.14;1.14.19;4.1.99
53413,1.14.13;1.14.19;1.14.14;4.1.99
53777,1.13.12;1.13.11;1.2.3;1.13.99
53829,1.13.99;1.13.12;1.2.3;1.13.11
53833,1.14.11;1.13.99;1.14.20;1.13.11
53837,2.3.2;2.3.1;3.1.2;2.5.1
54257,1.14.11;1.14.20;1.13.12;1.13.99
54413,2.3.1;2.4.2;2.4.1;7.2.4
54421,2.4.2;2.7.8;2.8.2;2.4.1
54877,3.7.1;4.2.1;3.13.1;3.2.1
54881,3.7.1;4.2.1;3.13.1;2.3.1
55009,1.14.13;1.14.19;1.14.14;4.1.99
55013,1.14.13;4.1.99;1.14.19;1.14.14
55041,3.1.2;2.3.2;2.3.1;3.13.1
56005,3.2.1;1.17.7;3.6.4;5.6.2
56009,3.2.1;2.4.1;2.4.2;1.17.7
56029,3.2.1;2.4.1;2.4.2;1.17.7
56045,3.2.1;2.4.1;3.2.2;3.6.5
56125,3.1.7;3.1.3;4.2.3;3.13.1
56129,3.1.7;3.13.1;2.5.1;3.1.2
56517,1.14.14;1.14.19;1.14.13;1.13.12
56521,7.2.4;2.3.1;2.1.3;3.1.2
56709,1.14.14;1.14.19;1.14.15;1.14.13
56745,1.14.11;1.14.20;1.13.12;1.13.99
56753,1.14.15;1.14.19;1.14.14;1.14.18
56829,2.8.1;4.4.1;1.8.4;1.21.4
56833,3.13.2;1.21.4;2.8.1;1.20.4
56845,2.1.1;4.4.1;2.5.1;2.8.4
56865,2.7.8;2.3.1;2.8.2;2.3.3
56909,1.2.3;4.2.1;3.2.1;1.1.3
56941,4.1.2;3.7.1;4.2.1;3.3.2
56997,5.3.1;5.3.2;5.5.1;5.3.99
57021,2.4.2;2.8.2;2.4.1;2.3.3
57025,4.1.3;4.1.2;2.2.1;4.1.1
57045,2.3.1;7.2.4;1.3.1;3.7.1
57053,4.1.1;3.7.1;7.2.4;2.2.1
57057,2.3.1;7.2.4;3.7.1;1.3.1
57061,3.1.1;3.1.2;3.5.5;3.13.1
57065,3.1.1;3.1.2;3.2.1;3.7.1
57069,2.4.1;7.2.4;2.4.2;3.2.1
57073,4.1.1;3.7.1;2.2.1;4.1.3
57077,4.2.1;3.7.1;3.5.5;1.2.3
57081,4.4.1;2.1.1;2.8.1;2.5.1
57101,5.3.2;5.3.1;5.3.3;5.1.2
57153,1.4.7;1.14.20;1.14.11;2.1.3
57377,1.14.14;1.14.15;1.17.7;1.14.19
57385,2.3.1;2.3.2;3.1.2;2.3.3
57389,1.14.14;1.14.19;1.14.15;1.3.7
57397,2.1.1;4.4.1;2.5.1;2.7.7
57401,1.17.9;3.2.1;3.6.1;1.3.2
57581,5.3.1;5.3.2;5.3.3;5.1.2
57681,1.14.14;1.14.19;1.14.15;1.14.13
57749,2.3.1;2.3.2;2.3.3;2.7.8
57753,2.3.1;2.3.2;2.3.3;2.7.8
57757,2.3.1;2.3.2;2.3.3;2.7.8
57761,2.3.1;2.1.1;2.3.2;4.4.1
57833,1.2.2;3.7.1;2.3.2;1.2.99
57857,2.1.3;4.1.1;2.3.1;2.4.1
57869,2.4.1;2.4.2;2.1.3;3.2.1
57885,1.7.3;1.11.2;1.15.1;1.20.9
57929,6.3.3;1.14.14;1.13.12;3.5.2
57937,3.7.1;1.1.99;7.2.4;4.1.3
57949,1.14.13;1.14.19;1.14.14;4.1.99
57953,1.14.19;1.14.14;1.14.13;4.1.99
57957,1.14.19;1.14.14;1.14.13;1.14.15
57961,1.14.19;1.14.14;1.14.13;1.14.15
57965,1.14.14;1.14.19;1.17.7;1.14.15
57969,1.14.14;1.14.19;1.14.15;1.14.13
57973,1.14.15;1.14.14;1.14.19;1.3.7
57977,2.4.2;2.7.8;2.7.7;2.4.1
57981,2.7.8;2.4.2;2.7.7;2.4.1
57985,2.7.8;2.4.2;2.4.1;2.7.7
57989,2.4.2;2.7.8;2.4.1;2.7.7
57993,2.4.2;2.4.1;2.7.8;2.3.3
57997,2.7.8;2.4.2;2.4.1;2.3.1
58001,2.7.8;2.3.3;2.4.2;2.4.1
58005,2.7.8;2.3.3;2.4.2;2.4.1
58009,2.7.8;2.3.3;2.4.2;2.4.1
58025,2.7.8;2.4.2;2.4.1;2.3.1
58029,2.3.1;2.7.8;2.8.3;2.3.2
58045,2.3.1;2.3.2;2.4.2;2.4.1
58049,2.3.1;2.3.2;2.5.1;3.1.2
58053,2.3.1;2.3.2;3.1.2;2.3.3
58069,1.13.11;1.13.12;1.3.3;1.2.3
58117,2.4.2;2.4.1;2.3.1;2.7.7
58121,2.7.7;3.6.1;2.4.1;2.4.2
58125,1.14.14;1.14.19;1.14.15;1.14.13
58145,2.5.1;2.7.7;2.8.1;4.4.1
58149,3.5.5;3.7.1;3.1.1;3.5.1
58161,4.2.3;2.5.1;3.1.7;2.1.1
58165,3.1.7;3.1.3;4.2.3;2.5.1
58169,4.2.3;3.1.7;5.4.99;2.1.1
58173,4.2.3;3.1.7;2.5.1;3.1.3
58177,2.1.1;4.2.3;2.7.8;2.5.1
58185,2.7.8;2.1.1;2.5.1;4.2.3
58189,3.1.7;3.1.3;4.2.3;2.5.1
58193,4.2.3;2.5.1;2.1.1;4.4.1
58201,2.6.1;5.4.3;4.1.3;2.2.1
58413,2.8.1;1.20.4;1.8.4;1.8.3
58457,3.2.1;3.1.1;2.3.2;2.4.2
58493,1.6.1;7.1.1;1.1.7;1.12.7
58521,1.14.14;1.14.19;1.14.15;1.2.5
58561,7.2.4;4.1.3;2.3.1;4.1.1
58565,2.3.1;7.2.4;1.2.1;1.3.1
58569,2.3.1;2.3.2;2.3.3;3.1.2
58573,1.13.12;1.3.3;1.10.3;1.2.3
58577,7.2.4;1.3.1;2.3.1;3.7.1
58665,2.7.2;2.8.3;7.2.4;2.2.1
58697,1.14.13;1.14.20;1.14.19;1.2.5
58713,1.14.13;1.14.20;1.14.19;1.6.1
58813,2.7.7;6.2.1;3.6.1;6.3.1
58817,2.7.7;2.7.8;2.3.1;2.3.3
58821,4.1.1;1.13.12;3.7.1;7.2.4
58825,1.14.15;1.14.19;1.14.18;1.14.14
58833,1.14.99;1.21.3;1.14.18;1.16.3
58869,1.16.3;1.14.99;1.14.18;1.21.3
58885,1.14.19;1.14.18;1.14.13;1.14.14
58889,1.14.19;1.14.14;1.14.18;1.16.3
58893,1.8.99;2.8.2;3.6.2;3.1.6
58897,6.2.1;6.3.1;1.2.7;2.3.3
58901,3.5.99;4.3.1;3.5.4;3.5.3
58905,4.1.3;2.3.1;2.7.8;2.3.2
58909,4.1.3;2.3.1;2.7.8;2.3.2
58913,1.16.3;1.12.7;1.7.7;1.1.7
58921,4.2.1;1.2.3;1.13.11;3.7.1
58925,4.2.1;3.7.1;1.1.99;1.17.99
58929,4.2.1;3.7.1;1.2.3;3.5.5
58933,2.3.1;2.7.8;2.3.3;2.3.2
58945,2.3.1;2.7.8;2.3.3;2.3.2
58953,2.7.8;2.8.2;2.4.3;2.3.3
59013,2.1.1;4.4.1;2.5.1;2.7.7
59017,2.3.1;7.2.4;1.3.1;3.7.1
59045,2.4.2;2.4.1;2.7.8;2.7.7
59049,4.1.1;3.7.1;3.5.1;7.2.4
59053,4.1.1;3.7.1;3.5.1;3.5.2
59057,2.1.1;2.8.4;7.2.1;1.21.98
59065,2.1.1;4.4.1;2.5.1;2.8.4
59069,2.1.1;4.4.1;2.5.1;2.8.4
59073,4.4.1;2.8.4;2.1.1;2.8.1
59077,2.3.3;1.97.1;7.1.1;1.17.9
59089,2.1.1;1.19.6;2.5.1;4.4.1
59097,2.4.2;2.4.1;2.3.3;2.7.8
59101,2.7.8;2.4.2;2.3.1;2.4.1
59113,2.8.2;2.8.3;7.2.4;7.1.1
59121,4.1.1;3.7.1;4.1.3;4.1.2
59125,6.3.1;6.3.2;6.2.1;2.7.7
59129,6.3.1;6.3.2;2.5.1;6.3.4
59133,4.4.1;4.5.1;2.5.1;2.3.1
59137,6.3.2;6.3.1;6.3.4;6.3.3
59141,4.4.1;2.5.1;2.8.1;2.1.1
59149,6.2.1;6.3.1;2.3.1;2.7.7
59153,6.2.1;2.3.1;2.3.2;2.3.3
59157,1.2.7;2.3.3;2.7.7;1.17.7
59161,2.3.3;2.3.1;2.4.1;1.2.7
59165,2.3.3;1.2.7;1.3.7;1.17.7
59169,2.3.3;2.3.1;1.2.7;2.4.1
59177,7.2.4;7.1.1;2.7.4;2.8.2
59181,3.6.1;3.6.4;5.6.2;3.6.5
59185,3.7.1;4.2.1;4.1.1;4.1.2
59189,5.1.99;5.1.1;5.2.1;5.1.2
59217,4.1.1;3.7.1;7.2.4;3.5.1
59221,3.7.1;4.1.1;3.5.5;4.2.1
59225,4.2.3;3.1.7;2.5.1;2.1.1
59229,5.1.3;5.1.2;5.1.1;5.1.99
59233,4.2.3;3.1.7;5.4.4;2.5.1
59237,4.2.3;3.1.7;2.5.1;2.1.1
59241,2.7.8;2.8.3;2.8.2;4.5.1
59245,3.1.1;3.1.3;3.1.2;3.13.1
59249,2.7.8;2.3.1;2.7.7;2.4.2
59253,2.7.8;2.3.1;2.8.3;2.3.2
59313,1.1.3;1.13.99;1.2.3;1.3.3
59317,1.1.3;1.13.99;1.2.3;1.13.12
59329,3.1.1;3.2.1;3.1.2;2.3.2
59345,1.1.3;1.13.99;1.2.3;1.13.12
59353,1.1.3;1.13.99;1.2.3;1.3.3
59361,3.4.19;3.4.13;3.5.1;3.4.17
59377,5.4.99;5.3.99;5.5.1;4.2.3
59381,2.3.1;3.7.1;2.3.2;1.2.1
59413,3.5.1;3.5.3;3.5.99;3.5.2
59469,3.4.17;1.5.8;3.4.19;3.5.1
59485,1.9.6;1.20.9;1.7.6;1.15.1
59501,3.1.3;3.1.4;3.1.7;3.6.1
59541,4.1.1;7.2.4;3.7.1;2.2.1
59569,6.3.1;6.3.2;6.2.1;2.3.1
59573,3.4.19;3.4.13;3.5.1;3.4.17
59577,3.5.1;3.4.19;3.4.13;3.4.17
59585,4.4.1;2.1.1;1.12.98;2.8.4
59589,1.12.98;4.4.1;2.8.4;1.97.1
59593,2.3.3;1.12.7;1.8.4;1.97.1
59609,3.5.1;3.4.19;3.4.13;3.4.17
59613,3.5.1;3.4.19;3.4.13;3.4.17
59617,3.5.1;3.4.19;3.4.17;3.4.13
59621,3.5.1;3.4.19;3.4.13;3.5.3
59625,3.5.1;3.4.19;3.4.13;3.4.17
59629,3.5.1;3.4.19;3.4.13;3.4.17
59757,2.1.1;2.5.1;4.4.1;2.7.7
59761,2.7.8;2.8.2;2.4.3;2.3.3
59773,1.1.3;1.2.3;1.3.3;1.13.12
59777,1.1.3;1.2.3;1.13.12;1.13.99
59817,2.3.1;2.3.2;2.3.3;3.1.2
59829,3.5.99;3.5.4;4.4.1;4.3.1
59833,2.4.2;2.4.1;3.2.1;2.3.3
59857,2.1.1;4.4.1;4.2.3;1.21.98
59957,3.12.1;1.8.2;1.8.99;1.97.1
59977,4.1.1;3.7.1;7.2.4;2.2.1
59981,3.1.1;3.5.2;3.1.4;3.2.1
59985,3.4.19;3.4.13;3.10.1;3.4.17
59989,2.3.1;2.7.8;2.4.2;2.4.1
59993,1.5.8;1.17.8;2.7.14;1.3.8
59997,1.5.8;1.17.8;1.3.8;2.7.14
60001,1.13.11;1.13.12;1.2.3;1.13.99
60033,3.1.1;3.1.4;3.5.2;3.2.1
60037,3.5.1;3.4.19;3.5.3;3.5.2
60041,3.5.1;3.4.13;3.5.2;3.4.19
60049,1.6.1;7.1.1;1.3.7;1.16.3
60069,2.1.1;2.3.1;1.97.1;2.7.8
60085,2.3.1;7.2.4;1.3.1;4.1.3
60089,2.3.1;7.2.4;1.3.1;4.1.3
60093,2.3.1;3.7.1;4.1.3;7.2.4
60097,4.1.3;3.7.1;2.3.1;1.1.99
60101,2.7.8;2.3.1;2.7.7;2.1.1
60105,1.5.8;1.17.8;2.1.4;2.7.14
60109,4.2.1;3.7.1;1.2.3;4.1.99
60113,4.2.1;1.2.3;1.13.12;1.3.3
60117,1.14.11;1.13.12;1.2.3;1.13.11
60121,4.4.1;2.1.1;2.5.1;6.3.3
60125,4.2.3;3.1.7;2.5.1;5.4.4
60157,1.6.1;7.1.1;1.1.7;3.6.1
60169,2.8.3;7.2.4;2.7.2;1.17.9
60189,1.13.12;1.2.3;1.14.14;1.14.19
60201,1.14.14;1.14.19;1.13.12;6.3.3
60209,1.13.12;1.14.11;4.1.1;1.14.20
60225,1.14.14;1.14.19;1.13.12;6.3.3
60237,1.14.14;1.14.19;1.13.12;6.3.3
60245,1.12.99;1.16.2;1.17.98;1.17.99
60261,2.7.7;1.5.7;2.4.2;2.5.1
60265,2.1.1;4.4.1;2.5.1;6.3.3
60277,2.7.7;1.5.7;2.4.2;2.5.1
60281,2.1.1;4.4.1;2.5.1;6.3.3
60289,2.1.1;4.4.1;2.5.1;2.8.4
60293,2.7.7;1.5.7;2.4.2;2.5.1
60297,2.1.1;4.4.1;2.5.1;6.3.3
60309,2.5.1;2.7.7;2.7.8;2.1.1
60325,2.7.7;1.5.7;2.4.2;2.5.1
60329,2.7.7;1.5.7;2.4.2;2.5.1
60345,2.1.1;4.4.1;2.5.1;6.3.3
60349,2.1.1;4.4.1;2.5.1;2.8.4
60361,2.7.7;2.7.3;1.5.7;2.7.6
60385,3.1.1;3.2.1;3.7.1;3.1.3
60389,3.5.5;3.2.1;4.2.1;3.7.1
60393,3.5.5;3.7.1;4.2.1;1.2.3
60397,3.3.2;3.2.1;3.1.3;3.1.4
60401,3.7.1;4.1.1;4.2.1;1.13.11
60405,3.3.2;3.1.3;3.1.4;3.2.1
60409,3.2.1;1.16.3;3.7.1;1.11.2
60413,3.1.2;3.2.1;3.1.1;3.5.2
60417,3.2.1;3.1.1;3.1.2;3.5.5
60421,3.5.5;3.2.1;3.7.1;3.1.2
60425,3.1.7;3.1.3;4.2.3;5.4.4
60429,3.5.1;3.5.3;3.5.99;3.5.4
60437,3.1.1;3.1.2;3.7.1;3.2.1
60441,3.5.5;3.7.1;3.1.1;3.1.2
60445,3.5.1;3.5.2;3.5.3;3.4.13
60449,3.5.1;3.4.13;3.4.19;3.4.17
60453,3.13.1;4.3.1;4.1.2;4.4.1
60577,2.1.1;4.4.1;2.5.1;4.2.3
60665,2.9.1;6.5.1;3.9.1;3.1.4
60945,2.1.1;4.4.1;2.5.1;2.8.4
61021,2.5.1;6.3.1;6.3.2;6.2.1
61157,2.4.2;2.8.2;2.7.8;2.7.1
61301,4.1.2;5.3.1;3.7.1;4.1.3
61341,4.1.1;7.2.4;3.7.1;2.2.1
61393,2.3.3;2.4.2;2.4.1;3.2.1
61397,2.4.2;2.8.2;2.4.1;2.7.8
61417,5.4.99;5.5.1;5.3.99;4.2.1
61421,5.5.1;5.4.99;5.3.99;5.4.4
61425,2.3.1;3.7.1;4.1.3;7.2.4
61429,2.3.1;3.7.1;4.1.3;7.2.4
61433,7.2.4;1.3.1;2.4.2;2.4.1
61437,3.1.4;3.6.1;3.1.3;3.1.7
61473,1.21.4;6.2.1;2.5.1;6.3.1
61477,1.21.4;6.2.1;2.5.1;2.9.1
61481,2.3.3;1.2.7;6.2.1;2.3.1
61493,2.3.3;1.2.7;6.2.1;2.3.1
61501,2.4.1;2.4.2;2.3.1;3.2.1
61505,2.4.1;3.2.1;2.4.2;2.3.1
61509,2.7.8;2.3.1;2.3.3;2.4.2
61529,2.1.1;4.4.1;2.3.1;2.5.1
61577,2.3.1;2.3.2;2.8.3;4.1.3
61581,2.3.1;2.7.8;2.3.2;2.3.3
61589,2.4.2;2.7.4;2.8.2;2.7.8
61593,2.5.1;4.4.1;2.8.1;1.8.2
61613,1.14.11;2.1.3;1.14.20;1.13.12
61617,4.1.99;1.14.13;1.14.19;1.14.14
61637,6.2.1;6.3.1;2.7.7;6.3.2
61641,4.1.1;3.7.1;7.2.4;3.5.1
61649,1.3.7;1.2.7;1.17.7;2.7.7
61653,1.3.7;1.2.7;2.7.7;1.17.7
61657,2.8.2;2.7.1;2.7.4;2.4.2
61661,2.8.2;2.4.2;2.7.8;2.7.4
61665,2.4.2;2.4.1;2.7.4;2.7.7
61669,6.2.1;6.3.1;6.3.2;2.7.7
61681,1.3.7;1.6.1;1.18.6;1.2.7
61689,2.8.1;1.3.7;1.8.7;1.18.6
61697,6.2.1;6.3.1;1.2.7;2.7.7
61705,6.2.1;1.2.7;6.3.1;2.7.7
61717,7.1.1;1.6.1;3.6.1;7.5.2
61789,1.2.7;1.3.7;2.3.3;1.6.1
61801,6.3.1;2.7.7;6.2.1;1.18.6
61893,5.5.1;5.4.99;4.99.1;5.3.99
62017,2.4.2;2.4.1;2.7.8;2.3.1
62021,3.2.1;4.2.1;2.4.1;3.7.1
62085,2.7.4;2.7.1;3.6.1;7.1.1
62113,4.2.1;3.7.1;3.5.5;3.13.1
62169,3.5.5;1.16.3;3.2.1;3.13.1
62233,3.5.4;4.1.2;4.3.1;3.5.99
62237,3.7.1;4.2.1;3.2.1;4.3.1
62241,5.4.99;5.5.1;5.3.99;5.3.1
62245,4.1.2;3.7.1;4.2.1;4.3.1
62281,1.14.14;1.14.19;1.14.15;1.14.13
62357,3.1.3;3.1.7;3.6.1;3.1.4
62373,2.1.1;2.8.4;1.12.99;1.21.98
62377,3.7.1;3.5.5;3.11.1;4.2.1
62385,3.12.1;3.6.1;3.1.4;3.13.1
62393,1.3.1;7.2.4;1.2.1;1.1.1
62397,7.2.4;4.1.1;3.7.1;2.3.1
62401,7.2.4;2.3.1;3.2.1;2.4.2
62405,1.13.12;1.2.3;1.3.3;1.13.11
62409,2.1.1;2.5.1;4.4.1;2.7.7
62413,4.1.3;3.7.1;2.3.1;7.2.4
62417,3.7.1;4.1.2;1.1.9;4.4.1
62433,2.5.1;2.1.1;4.2.3;2.7.7
62437,4.2.1;1.2.3;3.7.1;3.5.5
62445,2.7.8;2.4.3;2.8.2;2.7.7
62453,2.3.3;1.2.7;2.4.1;2.4.2
62461,1.3.7;1.6.1;1.2.7;1.4.7
62493,1.3.7;1.2.7;1.17.7;2.7.7
62505,1.3.7;2.7.7;1.2.7;2.3.3
62557,4.1.1;3.7.1;7.2.4;3.5.1
62561,1.14.99;1.21.3;1.8.3;1.14.18
62565,1.3.99;1.14.99;1.21.99;1.17.99
62577,1.12.7;1.8.4;2.3.3;2.8.1
62581,1.12.7;1.8.4;2.8.1;2.3.3
62585,7.1.1;1.16.3;1.6.1;1.97.1
62593,2.3.1;2.4.2;2.4.1;7.2.4
62597,3.7.1;4.1.3;4.1.1;2.3.1
62621,1.8.3;2.8.1;1.8.4;4.2.3
62625,1.8.3;2.8.1;1.8.4;4.2.3
62629,1.14.19;1.21.3;1.14.18;1.11.1
62633,1.8.3;1.11.1;1.11.2;1.15.1
62637,1.8.3;1.11.1;1.15.1;1.11.2
62641,1.8.3;2.8.1;1.8.4;4.2.3
62933,3.5.1;3.5.2;3.1.1;3.5.3
62937,3.5.1;3.5.2;3.1.1;3.5.3
62941,3.5.1;3.5.2;3.1.1;3.5.3
63133,1.17.7;1.19.6;1.3.7;6.3.1
63137,1.3.7;2.7.7;1.6.1;1.17.7
63193,1.13.11;1.2.3;1.13.12;1.1.3
63297,2.5.1;2.1.1;4.2.3;2.7.7
63333,3.3.2;5.4.4;5.4.2;5.4.99
63337,5.1.3;5.1.2;5.3.99;5.3.1
63341,1.5.8;2.7.3;2.3.2;3.9.1
63345,2.7.10;2.7.3;2.7.13;2.7.11
63349,3.2.1;1.12.7;1.17.7;1.5.8
63357,1.1.3;1.3.3;1.5.3;1.2.3
63361,1.3.3;1.1.3;1.5.3;1.2.3
63365,1.5.3;1.3.3;1.13.12;4.1.99
63377,1.14.14;1.14.19;1.14.15;1.3.7
63389,1.3.99;1.21.99;1.14.99;1.5.99
63405,1.14.15;1.14.14;1.14.19;1.2.5
