Reaction name,SIMMER pred
60125,2.5.1;4.2.3
79232,2.5.1
58817,6.3.2
46001,2.5.1
59569,6.3.2
16742,2.3.1
61581,1.3.1
65029,
64913,3.6.1
62357,3.6.1
60401,2.7.7
67829,2.4.3;2.4.1
58005,2.4.1
60085,1.1.1
58821,4.1.1
67817,3.5.1
84800,1.14.14
60225,1.14.11
65617,1.14.99;1.14.15
58577,1.1.1
62577,7.3.2;7.2.2
72700,1.3.1
79280,6.3.2
58869,1.1.3
78796,2.3.1
69337,5.1.3;5.1.1
62433,2.5.1
79704,3.6.1
81284,1.2.99;4.1.1
58149,
60449,
61697,6.2.1
66373,3.1.3
67453,3.2.1
33688,2.3.1
24449,2.4.1
78980,4.2.3
77788,4.1.2
62593,1.1.1
66969,2.4.1
51429,2.3.1
85248,1.1.1;1.6.5
82172,1.8.1
69604,4.6.1
77640,3.1.3;3.1.4
78996,4.1.1
76248,7.3.2;7.2.2
40720,2.1.1
67445,4.1.2
74092,2.7.1
57377,1.14.14
57973,1.14.14
68865,3.2.1
59625,3.5.1
31416,4.2.3
77124,3.1.3
63389,1.13.11;1.3.7
62625,1.8.7;1.8.4
82196,3.5.3
43637,2.7.1;2.4.2
36252,6.2.1
62169,3.5.1
59233,4.2.3
79228,2.5.1
28191,3.5.4
68181,2.3.1
64857,4.2.3
10233,2.4.2
66717,5.4.2
83264,
74292,2.7.4;2.7.7
62565,1.14.15
45821,
74192,
56045,3.2.1
85484,2.1.1
70536,2.4.1
61637,6.2.1
78828,4.1.1;1.13.11
63881,5.1.3;5.1.1
76616,1.2.1
78884,3.2.1
65705,2.4.1
59121,4.1.1
52669,1.14.13;1.5.1;1.1.1
68625,4.4.1
29812,7.3.2;7.2.2
82408,4.2.3
80908,1.14.14
53409,1.14.13;1.1.1
65729,1.14.11
56845,2.1.1
60361,1.14.14
80572,5.1.3;5.1.1
78280,4.2.3
58893,2.8.2
62417,2.8.3;2.3.1
58201,2.6.1
77908,1.5.3
78712,2.4.1
59985,3.5.1
63561,
65657,1.14.99;1.14.15
45757,2.1.2
52825,1.14.13;1.1.1
83260,
78748,3.2.1
79656,
60001,
59169,6.2.1
72340,3.3.2
70508,
47137,6.2.1
66957,2.4.1
69397,2.3.2;2.7.7
76468,1.14.13
76496,2.3.1
69201,6.3.2
64069,1.1.1
82184,2.1.1
60577,2.1.1
35580,2.7.7
68357,3.5.1
33276,3.1.1
81272,4.1.1
59049,4.1.1
42213,3.1.1
84088,
74636,1.14.11
58413,
64989,2.7.8
77120,3.1.3
65309,2.3.1
57045,1.1.1
60413,2.4.1
29792,7.3.2;7.2.2
63361,1.4.3
67485,2.7.7
66933,2.3.1
61613,1.14.11
69005,2.8.1
84484,
28403,2.4.99
85356,2.3.1
28331,3.6.5
69385,
68081,2.7.1
58833,1.14.15
75408,
70060,1.14.14
59993,1.14.14
66585,1.14.99;1.14.15
42273,2.3.1
77976,2.5.1
56709,1.14.14
62393,1.1.1
66953,2.4.1
77740,3.1.1
59181,2.7.7
59053,4.1.1
65021,2.3.1
69716,6.2.1
59377,5.4.99;4.1.3
59221,1.13.11
69009,1.8.1;1.7.1
72888,1.14.14
38460,2.3.1
73828,2.4.99;2.4.1
79276,4.2.1;1.13.11
57069,2.7.1
36228,2.7.8
19358,1.14.13
82104,1.14.18;1.13.11
80940,1.14.14
58913,7.3.2;7.2.2
79168,1.14.14
82220,3.5.3
45701,1.14.12
74168,
26157,1.1.1
56909,
42409,2.7.1
78272,4.2.3
63357,
65709,5.1.3;5.1.1
74272,2.7.1
16330,1.13.11
65897,
82236,3.5.3
69485,5.3.3;1.14.19
61717,7.3.2;7.2.2
60093,1.1.1
63445,2.7.8;2.7.7
50305,1.14.14
62453,6.2.1
74156,
58561,1.3.1
65221,1.3.1
58125,1.14.19;1.14.14
80904,1.3.1;1.1.1
60049,1.7.1
77172,3.5.1
74176,1.1.1
68029,1.17.3;1.3.99
52677,3.5.1
81256,1.2.99;4.1.1
76504,
58193,
44181,1.3.8
76068,2.1.1
54421,
64877,3.6.1
60421,2.4.1
82176,2.1.1
59241,
58889,1.13.11
59609,3.5.1
60437,3.1.1
75976,2.1.1
60429,3.5.1
48129,3.6.1;4.2.3
84648,2.3.1
68993,1.14.13
17134,2.7.11
82556,
61301,4.1.2
66937,2.3.1
75196,1.1.1
60425,4.2.3
81828,2.3.1
18758,1.14.11
15594,3.1.7
61617,1.8.1
79180,2.8.3
68013,1.17.3;1.3.99
63449,2.7.7
56009,
80584,2.1.1
59069,2.1.1
68109,1.1.1
57993,2.4.1
81408,
63365,5.3.3
75220,3.1.1
53777,
82244,
59161,6.2.1
60385,
62461,6.2.1
58189,
58825,1.14.99
66961,2.4.1
70504,3.6.1
69465,2.5.1
57385,2.3.1
81496,1.1.98
78808,4.1.1
56941,5.3.1
78756,3.2.1
54877,3.1.1
82148,6.2.1
78708,3.5.1
62445,5.1.3;5.1.1
31156,1.5.1
86136,1.14.14
69205,6.3.2
12886,2.4.1
65245,2.4.1
66977,2.4.1
75192,1.1.1
62585,7.3.2;7.2.2
31228,2.4.1
36080,3.1.4
61641,7.2.4
78824,5.4.3
69740,
57757,2.3.1
76520,3.5.1
65933,2.1.1
78780,3.5.3
77904,
71408,1.14.14
69317,
57101,
30000,7.3.2;7.2.2
65377,2.1.1
61437,2.7.11;3.6.1
84652,2.3.1
65389,2.7.7
79664,2.1.1
79696,4.2.1
62937,
69433,2.5.1
58521,1.14.19;1.14.14
59101,2.4.1
67777,5.4.2;3.1.3
61529,4.2.1
66537,1.14.99;1.14.15
69401,2.3.2
67389,2.3.1
60405,
60261,2.1.1
60121,2.1.1
79152,5.3.3
68101,1.1.1
79184,2.3.1
63193,
70812,
59613,3.5.1
58901,3.8.1
58933,2.3.1
79700,3.6.1
66001,2.1.1
50309,1.14.14
69001,2.1.1
59129,6.3.4;6.3.2
81948,2.4.1
63297,2.5.1
72676,3.1.4;3.1.3
42717,2.5.1
84092,3.1.2
85416,1.14.14
63641,2.4.2
18882,6.3.4;6.3.2
63337,5.1.3;5.1.1
70188,3.2.1
81292,1.2.99;4.1.1
61593,
70328,1.1.1
82856,1.14.13;1.1.1
58169,4.2.3
59141,6.3.2;6.3.4
58929,
75956,1.14.11
62557,4.1.1
65293,6.4.1
59133,6.3.4
75268,1.1.1
67813,2.3.1
69365,2.3.1
76552,2.3.1
19390,6.2.1;2.3.1
27711,2.7.1
57581,
52673,2.6.1
80896,3.1.6;3.1.3
27651,2.7.1
70064,1.14.14
69752,4.2.1
29796,7.3.2;7.2.2
86028,2.3.1;2.5.1
70560,3.2.1
24025,
54413,1.3.1
64881,3.6.1
81524,1.1.1
63405,1.14.14
58165,4.2.3
75256,
18346,
59381,1.3.1;1.1.1
62637,2.5.1
68329,3.1.4
67773,3.1.3
60209,1.14.11
61589,2.7.1
42269,2.3.1
76052,2.1.1
78840,
56745,1.14.11
12714,2.7.6
61425,1.1.1
76040,1.14.14
59617,3.5.1
70808,5.3.1
65717,1.14.11
82004,
64657,1.2.1;2.3.1
62385,
67009,2.1.1
77880,
80900,1.1.99
57965,1.14.14
59089,2.5.1
86092,1.14.14
59989,1.3.1
77980,4.2.3
74016,4.1.1
75264,
69477,2.3.1
71400,1.14.14
81244,
62021,3.2.1
20362,1.2.99
56125,2.5.1
74276,2.5.1
86352,4.2.1
60189,1.14.11
60037,3.5.1
75232,3.1.1
44141,2.3.1
59829,
81372,3.1.4
77644,3.1.4
69924,1.14.14
63453,2.7.8;2.7.7
86104,1.1.1
82316,2.6.1
52633,2.7.1
38356,4.2.1
68825,4.2.3
78816,1.3.1
14590,2.1.1
82860,1.14.13;1.1.1
86800,3.6.1
57021,2.7.1
79012,4.2.3
27787,1.2.1
70044,1.14.14
79616,1.3.1;1.1.1
81276,4.1.1
86056,1.14.14
61657,2.7.1
60293,2.1.1
60445,3.4.13;3.5.1
69736,
65737,1.14.11
76996,1.18.1;1.6.2
22685,1.14.18
74924,2.3.2;2.3.1
59469,3.4.19
65937,5.1.3;5.1.1
65501,2.5.1
59485,
80560,
74100,3.2.1
65885,
55013,1.14.13
43641,2.3.1
29996,7.3.2;7.2.2
35264,3.1.1
62629,1.12.1
69513,
81260,1.2.99;4.1.1
57985,2.4.1
48637,1.13.11;4.2.1
53413,1.14.13;1.1.1
82240,3.5.3
63509,
17610,2.8.4
70040,1.14.14
56029,3.2.1
70708,5.1.3;5.1.1
81280,1.2.99;4.1.1
20733,5.1.3;5.1.1
68049,2.1.1
65661,1.14.15;1.14.99
63853,1.11.2
43765,6.2.1
59253,4.2.1
82056,1.14.99;1.14.15
68601,5.3.2
62581,7.3.2;7.2.2
79620,1.14.19;1.14.14
58945,2.3.1
60109,4.2.1
84640,
66965,2.4.1
58921,3.1.1
57869,1.1.7
55009,1.14.13
27611,
81248,1.2.99;4.1.1
73852,2.4.1
68077,2.7.1
63969,6.3.4
56833,1.11.1
59957,
33156,3.1.3
78992,
68417,4.2.1
60665,3.1.3
84644,
57961,1.1.1;1.6.3
60277,2.1.1
18806,5.1.3;5.1.1
77148,3.1.3
73232,1.14.19;1.14.14
61705,6.2.1
75152,4.2.3
65861,1.3.99
76648,4.2.1
20929,1.8.4
81308,5.5.1
56005,3.2.1
64057,1.1.1
58185,1.3.1
75224,3.1.1
81520,1.1.1
70228,4.2.1
75136,1.1.1
65033,1.3.3
60101,2.4.1
60237,1.14.11
45717,2.3.1
63877,1.14.11
59997,1.14.19;1.14.14
80840,3.1.3
65733,1.14.11
78952,3.1.4
64541,2.4.1
29768,7.3.2;7.2.2
59353,
77884,3.1.3
56753,
61501,2.4.1
69185,4.2.3;2.5.1
59113,2.7.1;2.7.11
75880,
63429,2.7.1
70176,2.4.1
62633,1.8.3
58905,2.3.1
52613,1.3.8
60309,2.1.1
69341,5.1.3;5.1.1
78284,4.2.3
68557,1.1.1
86096,1.14.14
59185,4.1.1
63661,3.5.1
57025,
57389,1.14.14
66825,2.5.1
67909,
57753,2.3.1
51505,2.4.1
69461,2.5.1
60097,1.1.1
67977,5.5.1
81560,2.3.1
52625,6.3.2
55041,2.3.1;3.1.2
85244,1.6.5
70780,1.1.1
74096,2.4.1
57857,1.1.7
62085,2.7.1
79628,2.1.1
70408,1.8.3
59097,2.4.1
67629,6.3.4;6.3.2
72332,3.3.2
59329,3.1.1
78744,3.2.1
58121,2.7.7;6.1.2
64801,1.4.1
57081,4.4.1
58009,2.4.1
65837,7.3.2;7.2.2
48685,3.5.1
81264,4.1.1
41953,2.6.1
81364,2.4.1
42441,1.1.1
74852,5.4.99
82032,
62413,2.3.1
62405,1.11.2
58029,2.3.1
15534,1.1.1
59165,6.2.1
62233,4.1.99
75872,2.1.1
59217,4.1.1
78972,
64473,2.1.1
78984,4.2.3
30392,
79892,3.7.1
74288,2.3.2;2.7.7
60033,3.6.1;3.6.5
62377,
65693,3.1.1
44769,4.1.1
28051,3.1.3
79004,
81368,3.1.3
57065,3.1.1
58025,2.4.1
59757,2.1.1
64649,1.2.1
57681,1.14.14
58177,1.3.1
62397,1.1.1
75148,4.2.3
73000,3.5.1
67001,2.3.1
73836,2.5.1
57989,2.4.1
63425,2.7.7
28676,5.1.3;5.1.1
59501,3.6.1
61661,2.7.1
85408,2.4.1
82216,2.1.1
70196,2.7.1
70532,2.4.1
42489,2.3.1
23817,2.6.1
65753,1.14.11
57061,3.1.3
45913,1.3.1
59313,1.1.99;1.1.3
68629,4.4.1
78288,4.2.3
75260,
70184,3.2.1
59317,
59125,6.3.2
59541,4.1.1
71648,4.2.1
82108,
59045,2.4.1
80556,2.1.1
61021,2.3.1
70512,2.4.1
69197,6.3.2
70192,2.7.1
67841,2.7.1
80912,1.3.1;1.1.1
20330,2.7.11
81236,
86792,2.7.8
62597,1.1.1
58665,1.1.5
74588,4.2.3
75228,3.1.1
84848,1.14.19;1.14.14
69800,2.3.2
60393,3.1.1
74536,2.3.1
60113,4.2.1
61341,7.2.4
68461,2.8.2
60297,2.1.1
82224,3.5.3
62373,1.5.1
82228,3.5.3
76492,4.1.1;1.13.11
69972,1.14.14
59857,
77972,4.2.3;2.5.1
80660,2.1.1
57885,7.1.3
74712,2.1.1
82788,2.6.1
78460,7.3.2;7.2.2
79272,1.13.11
75868,7.2.1;2.1.1
60105,1.14.19;1.14.14
63797,3.5.1
69756,4.2.1
72880,5.4.3
72328,3.3.2
65865,1.14.19;1.3.99
30872,2.7.1
57957,1.8.1;1.1.1
64597,2.4.1
65505,3.5.1
86360,6.2.1
64457,2.1.1
61893,1.3.1
63829,2.6.1
65929,2.1.1
62941,
32764,6.3.2
41945,2.7.3;2.7.1
61577,1.3.1
73848,2.4.1
11273,1.1.5
62437,4.2.1
33088,4.2.99
64537,3.1.4
75184,4.2.3
85412,3.2.1
74284,
15086,3.2.1
31236,
60069,1.14.13;1.7.1;1.3.1
83300,1.14.15
59773,5.3.1
69393,2.4.3;2.4.1
81512,5.1.3;5.1.1
59177,2.7.11;2.7.1
47129,6.2.1
82308,
59077,2.4.1
60281,2.1.1
13822,1.14.11
61665,2.7.1
68553,1.1.1
70776,1.14.14
42413,2.7.2;2.7.4;2.7.1
64449,2.1.1
85368,2.1.1
61509,2.4.1
78168,1.3.1;1.1.1
22265,1.14.14
59621,3.5.1
65809,
29800,7.3.2;7.2.2
67657,1.18.1;1.6.2
64653,1.2.1
52829,1.14.13;1.3.1;1.1.1
53833,1.14.11
77128,3.1.3
57057,1.1.1
78412,1.5.99
58925,4.2.1
78724,2.4.1
76044,1.14.14
61649,6.2.1
62641,1.8.7;1.8.4
84768,1.2.1
60117,1.14.11
57077,5.3.1
74484,1.14.20
64453,2.1.1
59065,2.1.1
80008,1.14.20
20350,1.14.13
61481,2.3.1
20094,2.4.1
33148,7.3.2;7.2.2
77356,2.6.1
65437,2.7.7
61505,2.4.1
62237,4.1.99
59981,3.6.1
60329,2.1.1
77140,3.1.3
74088,2.7.1
79008,6.2.1
66829,2.5.1
82468,1.3.1;1.1.1;1.14.13
33032,1.1.1
79000,4.4.1;2.8.1
85488,3.6.1
63857,1.11.2
65745,1.14.11
72348,
68633,1.16.1
73068,2.4.1
63345,6.3.2;2.7.1
28539,2.4.99
59245,
74280,2.5.1
85516,2.5.1
79604,2.1.1
35816,2.4.2
68465,3.1.4
20713,2.3.1
68185,2.3.1
86144,
79080,5.3.2
56129,2.5.1
28407,3.6.1;3.6.5
58117,2.4.1
70232,1.1.1
77248,3.1.3
78944,1.8.1
58909,2.3.1
28387,2.7.8
58001,2.4.1
58161,4.2.3
60201,1.14.11
65829,4.2.3;2.5.1
58145,6.3.5
80916,2.3.1
61433,1.1.1
51637,7.1.1
67005,3.6.1
30688,4.1.3
64793,1.5.1
65725,1.14.11
59345,
57761,2.3.1
65817,7.3.2;7.2.2
81516,1.1.1
68797,3.2.1
69469,
63513,1.14.13
70068,1.14.14
58897,6.2.1
62505,6.2.1
60345,2.1.1
70556,3.2.1
64161,2.7.11
32588,1.14.13;1.3.1;1.1.1
57401,
61681,6.2.1
50337,1.14.14
65813,
74464,1.21.3
58953,2.4.1
67025,2.1.1
53837,2.3.1
62933,
70804,
72412,5.4.99;3.2.1
79304,5.5.1
69193,6.3.2
33796,3.2.1
80932,1.14.14
69748,
77000,1.16.1
62561,1.14.15
76548,2.3.1
57969,1.14.14
75352,
59073,2.8.4;2.1.1
63377,1.14.14
59977,4.1.1
85508,4.1.1
73844,2.4.1
54881,3.1.1
67241,2.5.1;2.1.1
81240,
