,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
18,NaN,Q8ZG80,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Yersinia pestis OX=632,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,1,0.0,0.79057,NaN,-1,0.790569,44.9,27.6,15.4,22.4,18809.87,5.2964,35.465,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
19,NaN,B4TSI0,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Salmonella schwarzengrund (strain CVM19633) OX=439843,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,34.0,29.5,17.9,28.8,19047.13,6.7868,36.628,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
20,NaN,Q7U352,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Blochmannia floridanus OX=203907,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,34.6,35.3,21.2,19.2,19238.61,9.6578,39.535,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
21,NaN,B2VHX7,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,63.0,15.6,14.8,18.5,17098.02,7.5083,41.060,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
22,NaN,A9N0T0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7) OX=1016998,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,60.0,13.3,12.6,25.9,16998.94,7.5132,39.735,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
23,NaN,B5QZF7,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Salmonella enteritidis PT4 (strain P125109) OX=550537,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,34.0,29.5,17.9,28.8,19047.13,6.7868,36.628,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
24,NaN,A6T4Y2,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,62.2,14.8,14.1,20.7,17024.93,6.9466,39.735,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
25,NaN,P64105,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,34.0,29.5,17.9,28.8,19047.13,6.7868,36.628,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
26,NaN,Q57QT6,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Salmonella choleraesuis (strain SC-B67) OX=321314,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,35.3,28.8,17.9,28.2,19077.15,6.7868,37.209,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
27,NaN,B2VDE7,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,48.7,23.1,16.7,21.8,18789.78,5.2964,36.628,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
28,NaN,Q1LT61,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Baumannia cicadellinicola subsp. Homalodisca coagulata OX=374463,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,35.7,32.5,18.5,23.6,19522.01,8.3195,36.416,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
29,NaN,Q1CGK4,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,44.9,27.6,15.4,22.4,18809.87,5.2964,35.465,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
30,NaN,A4TL80,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Yersinia pestis (strain Pestoides F) OX=386656,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,55.6,19.4,14.4,20.6,19630.94,6.5213,39.773,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
31,NaN,A5CWN9,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Vesicomyosocius okutanii subsp. Calyptogena okutanii (strain HA) OX=412965,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,45.7,26.4,21.7,18.6,16292.21,9.1595,42.069,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
32,NaN,B1JQH1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Yersinia pseudotuberculosis serotype O:3 (strain YPIII) OX=502800,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,55.6,19.4,14.4,20.6,19630.94,6.5213,39.773,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
33,NaN,A1JMS5,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081) OX=393305,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,43.6,28.8,16.0,21.8,18780.83,5.0185,34.884,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
34,NaN,B2JZ23,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Yersinia pseudotuberculosis serotype IB (strain PB1/+) OX=502801,10,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,55.6,19.4,14.4,20.6,19630.94,6.5213,39.773,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
35,NaN,A1AWK0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Ruthia magnifica subsp. Calyptogena magnifica OX=413404,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,48.8,23.3,22.5,17.8,16347.29,8.7124,41.379,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
36,NaN,Q0I4M3,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Haemophilus somnus (strain 129Pt) OX=205914,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,63.7,14.8,14.1,19.3,17052.01,7.4413,41.060,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
37,NaN,Q6LN35,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Photobacterium profundum (strain SS9) OX=298386,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,56.7,19.4,12.7,23.1,16881.63,7.4114,42.000,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
38,NaN,Q5WZ34,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Legionella pneumophila (strain Lens) OX=297245,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,53.0,22.4,14.9,21.6,17141.96,7.6646,40.667,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
39,NaN,A6VPA5,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z) OX=339671,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,28.0,33.5,23.6,24.8,19418.48,6.2576,37.853,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
40,NaN,Q31E87,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Hydrogenovibrio crunogenus (strain DSM 25203 / XCL-2) OX=317025,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,38.1,28.4,16.8,27.1,19133.98,5.2905,38.596,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
41,NaN,A0KVM1,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Shewanella sp. (strain ANA-3) OX=94122,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,36.1,29.0,21.3,23.9,18693.59,5.6904,38.596,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
42,NaN,Q5QYY0,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,40.3,22.1,20.8,27.3,18804.71,6.5117,40.000,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
43,NaN,C5BQG6,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Teredinibacter turnerae (strain ATCC 39867 / T7901) OX=377629,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,48.5,28.5,15.4,20.0,16373.16,6.7646,36.986,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
44,NaN,Q8D9H3,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Vibrio vulnificus (strain CMCP6) OX=216895,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,48.1,24.4,14.7,23.1,19033.24,7.4125,37.791,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
45,NaN,A3QDY5,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Shewanella loihica (strain ATCC BAA-1088 / PV-4) OX=323850,11,MNXR152628,-,2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61,3,0.0,0.79057,NaN,-1,0.790569,44.5,21.9,18.7,25.2,18776.65,4.8469,40.351,*SC(=O)C[C@H](O)CCCCCCCCCCCCC>>*SC(=O)/C=C/CCCCCCCCCCCCC.O,CCCCCCCCCCCCC[C@@H](O)CC(=O)S[*]>>CCCCCCCCCCCCC/C=C/C(=O)S[*]
