,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
14,NaN,B7UQR7,Probable cytosol aminopeptidase,Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521,4.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,40.7,25.3,16.6,20.7,54879.81,7.2492,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
15,NaN,B7LKB6,Peptidase B,Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73) OX=585054,5.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,37.5,26.8,19.2,20.4,46236.17,5.4834,43.560,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
16,NaN,B2TXU8,Peptidase B,Shigella boydii serotype 18 (strain CDC 3083-94 / BS512) OX=344609,7.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,36.0,26.5,19.2,22.1,46240.18,5.4783,43.560,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
17,NaN,A8AMA5,Probable cytosol aminopeptidase,Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338,7.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.6,27.1,17.2,20.3,54882.80,7.2833,43.936,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
18,NaN,Q0SXK0,Probable cytosol aminopeptidase,Shigella flexneri serotype 5b (strain 8401) OX=373384,8.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,40.7,25.3,16.6,20.7,54879.81,7.2492,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
19,NaN,A9MHK1,Peptidase B,Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514,8.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,34.3,28.5,20.2,20.9,46365.30,5.1423,43.091,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
20,NaN,B5XNK4,Peptidase B,Klebsiella pneumoniae (strain 342) OX=507522,8.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,40.8,27.2,18.2,17.7,46217.12,5.8572,42.991,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
21,NaN,Q8Z116,Probable cytosol aminopeptidase,Salmonella typhi OX=90370,8.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.4,26.5,17.5,20.9,54947.89,7.2497,43.936,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
22,NaN,C0Q7D6,Probable cytosol aminopeptidase,Salmonella paratyphi C (strain RKS4594) OX=476213,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.2,26.5,17.2,21.4,54889.81,7.2496,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
23,NaN,Q2NR41,Probable cytosol aminopeptidase,Sodalis glossinidius (strain morsitans) OX=343509,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,41.3,25.1,17.7,19.3,54651.64,6.9809,43.340,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
24,NaN,B8D9F2,Probable cytosol aminopeptidase,Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A) OX=563178,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,42.2,28.4,17.8,14.9,55283.43,9.0968,46.092,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
25,NaN,A9N680,Probable cytosol aminopeptidase,Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7) OX=1016998,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.2,26.5,17.2,21.4,54889.81,7.2496,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
26,NaN,A8G978,Probable cytosol aminopeptidase,Serratia proteamaculans (strain 568) OX=399741,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,35.3,27.3,17.7,23.0,54693.65,7.2107,43.539,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
27,NaN,Q8D295,Probable cytosol aminopeptidase,Wigglesworthia glossinidia brevipalpis OX=36870,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,30.7,35.3,22.7,14.6,56642.98,9.8106,47.904,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
28,NaN,B4F2N1,Probable cytosol aminopeptidase,Proteus mirabilis (strain HI4320) OX=529507,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,39.3,27.0,14.8,22.2,54856.75,6.5986,44.223,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
29,NaN,B5FR78,Peptidase B,Salmonella dublin (strain CT_02021853) OX=439851,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,35.3,28.5,20.7,19.5,46368.43,5.1582,42.857,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
30,NaN,Q57GC3,Probable cytosol aminopeptidase,Salmonella choleraesuis (strain SC-B67) OX=321314,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.2,26.5,17.2,21.4,54889.81,7.2496,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
31,NaN,Q9RF52,Peptidase B,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,1.0,0.0,0.44899,NaN,-1,0.44899,33.6,29.9,20.4,20.0,46355.39,5.2921,43.091,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
32,NaN,Q5PJD4,Probable cytosol aminopeptidase,Salmonella paratyphi A (strain ATCC 9150 / SARB42) OX=295319,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.2,26.5,17.2,21.4,54889.81,7.2496,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
33,NaN,B2VL42,Probable cytosol aminopeptidase,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,40.9,25.1,17.2,20.1,54645.54,7.2109,43.141,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
34,NaN,Q8ZK29,Probable cytosol aminopeptidase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,38.2,26.5,17.2,21.4,54889.81,7.2496,43.738,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
35,NaN,A7FFX8,Peptidase B,Yersinia pseudotuberculosis serotype O:1b (strain IP 31758) OX=349747,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,44.7,25.7,14.9,18.5,46517.50,5.6354,43.287,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
36,NaN,A9R811,Peptidase B,Yersinia pestis bv. Antiqua (strain Angola) OX=349746,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,44.7,25.7,14.7,18.8,46530.54,5.8521,43.287,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
37,NaN,A9R5F5,Probable cytosol aminopeptidase,Yersinia pestis bv. Antiqua (strain Angola) OX=349746,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,37.6,26.7,17.5,21.6,54796.74,7.4971,43.936,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
38,NaN,Q1CM01,Probable cytosol aminopeptidase,Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,37.6,26.7,17.5,21.6,54796.74,7.4971,43.936,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
39,NaN,Q66F09,Probable cytosol aminopeptidase,Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,37.6,26.7,17.5,21.6,54796.74,7.4971,43.936,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
40,NaN,C6DJN2,Probable cytosol aminopeptidase,Pectobacterium carotovorum subsp. carotovorum (strain PC1) OX=561230,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,37.4,28.3,17.7,19.9,55029.03,6.7818,44.334,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
41,NaN,A4TMU7,Peptidase B,Yersinia pestis (strain Pestoides F) OX=386656,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,44.7,25.7,14.7,18.8,46530.54,5.8521,43.287,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
42,NaN,Q7N231,Peptidase B,Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265,10.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,47.5,22.7,14.9,18.8,46534.11,7.2904,42.923,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
43,NaN,O86436,Cytosol aminopeptidase,Pseudomonas putida OX=303,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,1.0,0.0,0.44899,NaN,-1,0.44899,47.6,25.6,11.4,18.7,52468.52,7.7721,39.437,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
44,NaN,Q6FFD8,Probable cytosol aminopeptidase,Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,36.7,32.0,12.9,21.9,52316.91,4.7941,43.154,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
45,NaN,Q8EH62,Probable cytosol aminopeptidase 2,Shewanella oneidensis (strain MR-1) OX=211586,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,40.7,23.9,16.7,22.0,54722.75,6.4411,43.825,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
46,NaN,A5UBH1,Probable cytosol aminopeptidase,Haemophilus influenzae (strain PittEE) OX=374930,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,45.9,25.1,13.1,19.4,53540.08,5.3666,45.418,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
47,NaN,Q488M4,Probable cytosol aminopeptidase,Colwellia psychrerythraea (strain 34H / ATCC BAA-681) OX=167879,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,40.2,22.7,18.4,22.1,54445.99,5.2708,44.711,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
48,NaN,Q0VSA5,Probable cytosol aminopeptidase,Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2) OX=393595,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,3.0,0.0,0.44899,NaN,-1,0.44899,42.1,22.4,16.7,22.2,52500.88,6.9083,43.763,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
49,NaN,P58474,Putative peptidase B,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421,11.0,MNXR149048,-,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-,5.0,0.0,0.44899,NaN,-1,0.44899,35.9,26.8,21.1,20.1,47285.41,4.7847,44.470,*SC[C@H](N)C(=O)NCC(=O)O.O>>*SC[C@H](N)C(=O)O.NCC(=O)O,[*]SC[C@H]([NH3+])C(=O)NCC(=O)[O-]>>[NH3+]CC(=O)[O-].[*]SC[C@H](N)C(=O)O
