R00514,EC:3.6.1/0.9922,EC:3.1.3/0.8791,EC:3.6.5/0.4759,EC:3.6.4/0.1732
R11329,EC:1.7.3/0.9863,EC:1.7.2/0.0266,EC:1.13.12/0.0089,EC:4.99.1/0.0032
R07618,EC:1.14.13/0.9949,EC:1.6.3/0.9828,EC:1.14.14/0.5713,EC:1.13.12/0.5425
R05551,EC:3.5.1/0.9516,EC:3.4.19/0.5978,EC:3.4.11/0.2289,EC:4.4.1/0.1395
R01066,EC:4.1.2/0.9973,EC:5.3.1/0.0492,EC:4.2.1/0.0294,EC:5.4.4/0.0061
R03251,EC:1.8.1/0.9860,EC:1.7.1/0.8384,EC:1.1.1/0.2622,EC:1.7.2/0.1741
R01203,EC:5.4.2/0.4820,EC:3.2.1/0.3413,EC:3.6.1/0.2030,EC:3.1.3/0.1928
R08245,EC:3.5.4/0.6155,EC:3.2.2/0.6133,EC:2.4.2/0.4896,EC:4.1.99/0.0031
R08185,EC:3.1.2/0.9977,EC:2.8.3/0.3676,EC:3.1.1/0.0923,EC:2.3.1/0.0497
R04285,EC:1.7.1/0.9815,EC:1.7.99/0.5241,EC:1.1.1/0.4371,EC:1.16.1/0.2905
R10655,EC:2.4.2/0.8802,EC:2.5.1/0.1509,EC:2.4.1/0.1394,EC:4.1.3/0.0740
R04455,EC:3.5.4/0.9340,EC:1.5.99/0.3925,EC:1.7.1/0.2988,EC:1.17.3/0.2003
R09736,EC:2.1.1/0.9988,EC:2.5.1/0.0440,EC:2.3.3/0.0071,EC:4.4.1/0.0030
R08529,EC:3.1.4/0.9908,EC:3.6.1/0.9551,EC:3.1.3/0.9283,EC:3.1.7/0.3603
R09224,EC:1.7.1/0.9488,EC:1.1.1/0.8581,EC:1.3.1/0.4382,EC:1.14.12/0.3463
R08932,EC:2.1.1/0.9989,EC:2.5.1/0.0595,EC:2.3.3/0.0163,EC:4.4.1/0.0058
R02485,EC:3.5.4/0.9786,EC:3.5.3/0.5184,EC:3.5.99/0.1354,EC:3.8.1/0.0037
R02512,EC:1.4.3/0.6370,EC:3.5.1/0.1442,EC:3.5.2/0.0871,EC:1.5.99/0.0865
R01600,EC:2.7.4/0.9940,EC:2.7.1/0.0432,EC:7.5.2/0.0226,EC:3.6.1/0.0165
R08859,EC:2.4.1/0.9884,EC:4.2.2/0.1499,EC:3.2.1/0.0290,EC:2.4.2/0.0234
R00914,EC:2.3.1/0.9982,EC:3.1.2/0.5813,EC:1.2.4/0.3915,EC:2.8.3/0.1980
R02248,EC:3.1.3/0.9989,EC:3.6.1/0.9987,EC:3.1.7/0.4868,EC:4.2.3/0.2480
R10021,EC:1.7.1/0.9910,EC:1.8.1/0.9264,EC:1.6.2/0.6600,EC:1.7.2/0.4543
R09825,EC:3.7.1/0.6946,EC:2.2.1/0.5461,EC:4.1.1/0.0744,EC:5.3.1/0.0197
R06923,EC:4.2.1/0.9988,EC:4.4.1/0.9703,EC:5.4.4/0.3092,EC:2.3.1/0.1519
R05409,EC:1.13.11/0.9988,EC:3.3.2/0.0185,EC:1.13.99/0.0030,EC:1.14.99/0.0028
R05676,EC:2.1.1/0.9988,EC:2.5.1/0.3072,EC:2.3.3/0.0148,EC:4.4.1/0.0069
R06028,EC:3.1.3/0.9331,EC:3.6.1/0.9103,EC:2.4.1/0.2797,EC:1.14.19/0.1479
R12615,EC:1.2.3/0.9845,EC:1.6.3/0.7875,EC:1.1.3/0.6308,EC:1.13.11/0.0790
R02644,EC:5.3.3/0.9984,EC:2.5.1/0.0095,EC:1.3.1/0.0074,EC:1.1.1/0.0056
R07229,EC:1.7.2/0.8906,EC:1.8.2/0.2877,EC:1.7.3/0.1034,EC:7.1.1/0.0888
R07960,EC:1.7.1/0.9339,EC:1.6.2/0.1560,EC:3.6.1/0.1355,EC:2.4.2/0.1299
R13347,EC:5.5.1/0.9965,EC:5.4.99/0.3714,EC:5.3.3/0.2830,EC:4.2.3/0.0131
R12549,EC:4.1.1/0.8850,EC:2.5.1/0.7617,EC:4.4.1/0.7335,EC:2.7.8/0.5916
R03227,EC:1.8.1/0.9737,EC:1.7.1/0.9460,EC:1.1.1/0.9377,EC:1.16.1/0.5741
R09315,EC:3.6.1/0.8106,EC:2.7.1/0.6910,EC:2.4.2/0.6086,EC:3.1.3/0.4567
R01029,EC:3.1.1/0.9989,EC:2.3.1/0.8180,EC:3.1.2/0.1145,EC:3.5.1/0.1072
R08101,EC:1.14.13/0.9968,EC:1.6.3/0.9858,EC:1.14.14/0.5181,EC:1.6.2/0.2509
R06078,EC:3.2.1/0.9989,EC:5.1.3/0.0018,EC:4.2.2/0.0006,EC:2.4.1/0.0006
R00707,EC:1.8.1/0.9879,EC:1.7.1/0.9748,EC:1.16.1/0.5905,EC:1.6.2/0.5399
R07332,EC:2.4.1/0.8290,EC:2.4.2/0.6636,EC:2.5.1/0.4393,EC:2.2.1/0.0882
R09932,EC:1.7.1/0.9977,EC:1.6.2/0.6360,EC:1.7.2/0.2567,EC:1.1.1/0.1704
R00216,EC:1.1.1/0.9985,EC:1.3.1/0.9968,EC:1.8.1/0.4540,EC:1.16.1/0.0893
R07141,EC:1.7.1/0.9936,EC:1.6.2/0.8583,EC:1.8.1/0.6409,EC:1.16.1/0.5258
R10822,EC:2.7.1/0.9016,EC:2.7.7/0.7437,EC:2.4.2/0.5398,EC:2.7.4/0.3013
R11925,EC:2.3.1/0.9972,EC:1.8.1/0.4808,EC:3.1.1/0.4608,EC:1.2.4/0.2644
R12865,EC:2.5.1/0.9707,EC:2.7.1/0.5864,EC:2.4.2/0.4395,EC:7.6.2/0.2488
R01856,EC:3.1.4/0.8971,EC:2.4.2/0.3401,EC:3.6.1/0.1131,EC:2.7.7/0.0724
R04863,EC:2.3.1/0.9921,EC:1.2.1/0.7638,EC:3.1.1/0.5998,EC:3.1.2/0.2864
R07060,EC:1.7.1/0.9982,EC:1.6.2/0.4626,EC:1.8.1/0.2093,EC:1.1.1/0.0706
R10247,EC:2.1.1/0.6817,EC:2.3.1/0.6635,EC:2.5.1/0.6222,EC:4.4.1/0.5213
R01966,EC:3.2.1/0.9974,EC:5.1.3/0.2766,EC:2.4.1/0.0237,EC:5.4.2/0.0123
R02338,EC:1.13.11/0.9988,EC:3.3.2/0.0401,EC:1.14.99/0.0192,EC:1.2.1/0.0036
R08400,EC:2.5.1/0.9986,EC:5.3.99/0.9155,EC:4.4.1/0.4262,EC:2.2.1/0.0742
R12340,EC:2.4.2/0.4685,EC:4.2.2/0.2619,EC:2.4.1/0.0874,EC:3.2.2/0.0715
R08081,EC:1.14.11/0.9938,EC:1.1.3/0.0214,EC:1.14.13/0.0023,EC:5.4.4/0.0021
R09710,EC:5.4.99/0.9478,EC:4.2.1/0.6187,EC:4.4.1/0.1919,EC:5.4.4/0.0328
R09444,EC:2.4.1/0.9778,EC:2.4.2/0.9224,EC:2.7.8/0.7155,EC:3.6.1/0.0503
R07903,EC:2.4.2/0.7778,EC:2.4.1/0.4027,EC:3.2.2/0.3952,EC:4.2.2/0.0177
R10208,EC:4.2.1/0.9988,EC:4.4.1/0.9886,EC:5.4.4/0.4794,EC:1.14.14/0.1577
R05783,EC:3.5.1/0.9975,EC:3.4.19/0.9787,EC:3.2.2/0.6140,EC:3.1.1/0.3038
R02103,EC:1.7.1/0.9980,EC:1.6.2/0.6130,EC:1.7.2/0.3468,EC:1.8.1/0.2524
R13315,EC:6.3.1/0.8879,EC:6.3.4/0.7466,EC:6.3.2/0.6855,EC:2.7.7/0.2588
R00911,EC:3.4.11/0.9952,EC:3.4.13/0.9900,EC:3.5.1/0.9846,EC:3.4.19/0.9814
R00042,EC:1.6.3/0.7684,EC:1.10.3/0.4698,EC:1.14.18/0.4099,EC:1.14.13/0.1881
R05237,EC:1.2.1/0.9692,EC:1.2.3/0.8242,EC:2.3.1/0.0283,EC:3.1.1/0.0106
R02252,EC:1.7.1/0.9828,EC:1.6.2/0.9099,EC:1.8.1/0.8544,EC:1.1.1/0.6316
R07168,EC:1.5.1/0.9610,EC:1.3.1/0.5256,EC:1.1.1/0.1950,EC:3.5.4/0.1881
R13287,EC:4.2.1/0.9989,EC:4.4.1/0.9714,EC:5.4.4/0.3199,EC:1.14.14/0.2086
R13048,EC:3.2.1/0.9789,EC:2.4.1/0.8699,EC:5.1.3/0.0703,EC:2.4.2/0.0011
R09840,EC:3.1.2/0.9905,EC:2.3.1/0.3482,EC:3.1.1/0.2463,EC:2.8.3/0.1198
R01717,EC:5.4.4/0.6192,EC:3.7.1/0.2423,EC:4.2.1/0.1334,EC:5.5.1/0.1259
R10285,EC:4.4.1/0.2624,EC:4.2.1/0.1511,EC:2.6.1/0.1179,EC:3.5.1/0.0696
R13352,EC:1.5.1/0.9606,EC:1.5.99/0.6508,EC:1.14.13/0.3736,EC:1.13.12/0.1847
R10109,EC:1.13.11/0.9984,EC:1.13.12/0.0061,EC:1.14.99/0.0039,EC:3.3.2/0.0033
R12061,EC:4.4.1/0.9865,EC:4.1.99/0.8836,EC:4.3.1/0.7048,EC:4.5.1/0.1900
R08973,EC:2.1.1/0.9989,EC:2.5.1/0.0172,EC:2.3.3/0.0086,EC:2.3.1/0.0005
R08903,EC:2.6.1/0.5435,EC:5.3.1/0.2379,EC:4.2.1/0.2055,EC:4.4.1/0.1867
R02410,EC:3.2.1/0.9986,EC:2.4.1/0.0674,EC:5.1.3/0.0444,EC:5.4.2/0.0029
R11119,EC:1.4.3/0.9922,EC:1.13.12/0.2130,EC:1.5.3/0.0156,EC:1.6.3/0.0109
R03374,EC:2.3.1/0.9969,EC:3.1.2/0.9720,EC:2.8.3/0.9676,EC:3.1.1/0.2705
R07797,EC:2.8.2/0.9986,EC:2.7.1/0.0042,EC:2.7.6/0.0005,EC:3.1.6/0.0003
R01204,EC:3.2.1/0.9484,EC:4.3.3/0.5186,EC:3.1.2/0.1153,EC:3.5.1/0.0330
R00833,EC:5.4.99/0.9984,EC:5.4.3/0.1051,EC:5.4.1/0.0243,EC:5.5.1/0.0005
R13310,EC:5.5.1/0.9945,EC:2.5.1/0.8521,EC:4.2.3/0.3924,EC:5.3.3/0.1048
R07954,EC:1.7.1/0.9980,EC:1.6.2/0.3931,EC:1.17.3/0.1488,EC:1.14.12/0.1412
R08167,EC:2.4.2/0.7228,EC:3.2.2/0.4334,EC:3.5.4/0.0729,EC:3.6.1/0.0615
R07039,EC:5.4.4/0.6275,EC:1.14.14/0.1151,EC:1.13.11/0.0347,EC:4.99.1/0.0115
R09714,EC:5.5.1/0.9974,EC:5.3.3/0.0546,EC:5.4.99/0.0094,EC:2.5.1/0.0000
R10611,EC:2.5.1/0.9542,EC:2.3.1/0.7550,EC:4.4.1/0.5874,EC:2.1.1/0.2197
R02016,EC:1.8.1/0.9961,EC:1.7.1/0.9238,EC:1.16.1/0.5810,EC:1.1.1/0.3866
R04410,EC:2.3.1/0.9652,EC:3.1.1/0.8525,EC:3.1.2/0.7378,EC:2.8.3/0.0629
R13153,EC:2.4.2/0.8740,EC:3.2.2/0.8267,EC:2.4.1/0.4392,EC:2.4.99/0.1350
R08094,EC:1.1.1/0.9907,EC:1.3.1/0.9580,EC:1.16.1/0.6803,EC:1.8.1/0.5852
R04257,EC:1.14.99/0.9558,EC:1.13.11/0.8236,EC:4.99.1/0.1482,EC:1.14.14/0.0836
R07912,EC:2.4.1/0.9918,EC:3.2.1/0.9219,EC:5.1.3/0.1735,EC:2.4.2/0.0426
R12636,EC:2.4.1/0.9891,EC:2.4.2/0.3350,EC:3.2.2/0.0926,EC:3.2.1/0.0471
R10293,EC:2.4.1/0.9986,EC:2.4.2/0.8583,EC:5.1.3/0.0268,EC:2.7.7/0.0194
R03943,EC:2.1.1/0.9989,EC:2.5.1/0.0348,EC:2.3.3/0.0116,EC:2.3.1/0.0054
R02773,EC:4.1.3/0.9656,EC:4.2.99/0.3900,EC:4.1.1/0.3126,EC:2.5.1/0.1964
R02467,EC:1.13.11/0.9957,EC:1.14.99/0.6222,EC:5.4.4/0.0253,EC:1.6.3/0.0038
R07255,EC:2.7.1/0.9850,EC:3.1.3/0.7837,EC:3.6.1/0.7165,EC:1.1.1/0.2921
R03706,EC:4.2.2/0.9952,EC:3.2.1/0.9543,EC:2.4.1/0.0019,EC:3.2.2/0.0010
R05083,EC:4.2.1/0.5662,EC:3.2.1/0.2868,EC:4.4.1/0.1625,EC:4.3.3/0.1069
R08391,EC:1.17.3/0.9573,EC:1.6.3/0.9493,EC:1.7.1/0.8770,EC:1.14.13/0.8360
R13293,EC:4.2.3/0.8532,EC:5.5.1/0.8483,EC:3.1.7/0.7980,EC:3.1.3/0.3259
R04355,EC:2.3.1/0.9989,EC:3.1.1/0.7992,EC:3.1.2/0.3809,EC:1.1.1/0.1438
R05314,EC:1.1.1/0.9881,EC:1.3.1/0.9813,EC:1.8.1/0.8902,EC:1.7.1/0.5027
R09805,EC:1.1.1/0.9648,EC:1.7.1/0.8193,EC:1.3.1/0.7537,EC:1.2.1/0.5431
R08695,EC:2.5.1/0.9986,EC:5.3.99/0.8478,EC:4.4.1/0.0821,EC:2.2.1/0.0648
R07612,EC:2.5.1/0.9945,EC:4.4.1/0.9826,EC:4.2.1/0.4802,EC:5.3.99/0.3433
R13321,EC:4.2.1/0.9987,EC:4.4.1/0.9777,EC:5.4.4/0.2438,EC:1.14.14/0.1365
R05422,EC:1.6.3/0.9951,EC:1.14.13/0.9769,EC:1.17.3/0.2957,EC:1.7.1/0.1781
R01153,EC:2.1.1/0.9960,EC:2.3.1/0.5742,EC:2.5.1/0.4458,EC:4.4.1/0.1000
R03944,EC:2.7.1/0.9791,EC:2.7.4/0.7648,EC:2.7.7/0.0858,EC:3.6.1/0.0665
R13012,EC:1.2.3/0.9668,EC:1.1.3/0.6006,EC:1.6.3/0.4331,EC:1.4.3/0.0913
R00603,EC:3.7.1/0.8879,EC:5.4.4/0.0659,EC:3.1.1/0.0336,EC:3.8.1/0.0289
R13011,EC:1.2.3/0.6598,EC:1.1.3/0.3497,EC:1.6.3/0.1585,EC:1.21.3/0.0436
R04095,EC:1.3.8/0.9955,EC:1.3.99/0.7381,EC:1.3.5/0.4741,EC:1.3.3/0.0294
R06487,EC:4.2.1/0.9905,EC:4.4.1/0.9444,EC:2.3.1/0.2543,EC:5.4.4/0.1444
R05279,EC:1.13.11/0.8857,EC:1.17.3/0.1497,EC:1.2.3/0.0155,EC:1.13.99/0.0074
R12968,EC:1.11.1/0.5436,EC:4.4.1/0.4536,EC:1.8.1/0.2300,EC:1.8.4/0.0716
R07001,EC:1.6.3/0.9965,EC:1.14.13/0.9680,EC:1.14.18/0.2557,EC:1.14.99/0.1057
R12737,EC:2.3.1/0.9985,EC:3.1.1/0.7976,EC:3.1.2/0.6171,EC:2.8.3/0.1340
R00624,EC:1.7.1/0.9977,EC:1.6.2/0.8007,EC:1.16.1/0.3298,EC:1.7.2/0.2871
R03192,EC:1.7.1/0.9620,EC:1.6.2/0.9082,EC:1.8.1/0.8229,EC:1.7.2/0.3797
R13268,EC:4.2.1/0.9962,EC:2.3.1/0.9840,EC:4.4.1/0.9512,EC:5.4.4/0.2152
R07188,EC:1.6.3/0.9958,EC:1.14.13/0.9782,EC:1.17.3/0.4137,EC:1.14.18/0.3803
R10898,EC:5.5.1/0.9760,EC:5.4.99/0.1210,EC:4.2.3/0.0731,EC:2.5.1/0.0456
R10564,EC:2.8.3/0.9981,EC:3.1.2/0.9175,EC:2.3.1/0.5359,EC:2.1.3/0.0010
R06278,EC:2.5.1/0.9800,EC:2.7.1/0.5192,EC:3.1.3/0.2240,EC:4.1.1/0.1314
R08287,EC:4.3.1/0.1932,EC:1.5.3/0.1813,EC:3.4.17/0.0902,EC:5.1.1/0.0617
R08271,EC:1.14.13/0.9989,EC:1.6.3/0.9975,EC:1.14.14/0.7586,EC:1.14.18/0.0894
R08128,EC:2.4.1/0.9986,EC:2.4.2/0.3302,EC:3.6.1/0.0182,EC:3.1.3/0.0132
R06414,EC:4.4.1/0.9765,EC:4.2.1/0.9502,EC:2.3.1/0.6521,EC:3.5.1/0.0911
R01316,EC:3.1.3/0.9801,EC:3.6.1/0.9790,EC:3.1.7/0.3870,EC:4.2.3/0.1576
R03583,EC:1.7.1/0.9983,EC:1.6.2/0.4073,EC:1.7.2/0.3455,EC:1.17.3/0.2179
R01561,EC:2.4.2/0.9972,EC:2.4.1/0.7723,EC:2.7.7/0.1348,EC:2.7.8/0.1037
R10941,EC:6.3.4/0.8557,EC:6.3.2/0.8095,EC:2.7.7/0.3037,EC:6.1.1/0.2921
R10710,EC:2.1.1/0.9975,EC:2.5.1/0.1892,EC:2.3.1/0.0352,EC:2.3.3/0.0154
R07050,EC:1.14.13/0.9762,EC:1.6.3/0.9753,EC:1.14.12/0.6860,EC:1.7.1/0.3998
R10973,EC:3.6.1/0.9986,EC:3.1.3/0.9983,EC:3.1.7/0.2413,EC:3.6.5/0.2111
R13167,EC:2.4.2/0.8501,EC:2.7.7/0.7799,EC:2.4.1/0.4417,EC:2.7.8/0.3324
R10778,EC:3.4.19/0.9592,EC:3.5.1/0.9512,EC:3.5.2/0.9292,EC:3.2.2/0.1322
R01556,EC:2.3.1/0.9748,EC:2.7.8/0.8021,EC:3.1.1/0.3560,EC:2.8.3/0.2905
R09711,EC:4.2.1/0.9130,EC:5.4.99/0.6698,EC:4.4.1/0.6268,EC:5.5.1/0.3339
R11776,EC:1.1.1/0.9988,EC:1.3.1/0.9964,EC:1.8.1/0.1701,EC:1.16.1/0.0446
R11279,EC:2.7.1/0.9962,EC:2.7.6/0.7649,EC:2.7.4/0.3821,EC:3.6.1/0.2310
R09103,EC:3.2.1/0.7653,EC:3.6.1/0.5047,EC:3.1.1/0.4131,EC:3.1.3/0.3841
R12936,EC:2.6.1/0.9877,EC:4.2.1/0.6286,EC:2.3.1/0.1903,EC:1.1.1/0.0571
R07000,EC:1.7.1/0.8972,EC:1.6.3/0.8125,EC:1.14.12/0.7571,EC:1.14.13/0.7126
R06583,EC:2.4.1/0.9134,EC:2.7.8/0.8291,EC:2.3.1/0.7916,EC:2.7.1/0.1621
R07918,EC:3.1.1/0.7643,EC:3.2.2/0.5582,EC:4.2.2/0.4464,EC:3.2.1/0.1679
R02098,EC:2.7.4/0.9982,EC:2.7.1/0.0139,EC:3.6.1/0.0037,EC:2.1.1/0.0031
R08979,EC:3.1.1/0.9989,EC:2.3.1/0.8647,EC:3.1.2/0.1723,EC:3.5.1/0.0220
R10717,EC:1.7.1/0.9547,EC:1.16.1/0.8733,EC:1.1.1/0.8270,EC:1.6.2/0.5808
R02158,EC:2.4.1/0.9973,EC:2.4.2/0.9859,EC:2.7.7/0.0576,EC:3.6.1/0.0528
R01082,EC:4.2.1/0.9989,EC:4.4.1/0.9877,EC:5.4.4/0.3254,EC:1.14.14/0.1627
R01288,EC:2.3.1/0.9971,EC:3.1.1/0.8735,EC:4.4.1/0.5643,EC:1.3.1/0.3469
R04789,EC:1.14.12/0.9980,EC:1.14.13/0.1149,EC:1.6.3/0.0517,EC:1.7.1/0.0231
R12602,EC:2.7.7/0.9982,EC:2.4.2/0.9850,EC:6.1.1/0.6541,EC:2.4.1/0.2311
R01280,EC:6.2.1/0.9935,EC:6.3.2/0.5992,EC:3.1.2/0.0993,EC:1.13.12/0.0331
R00308,EC:3.2.1/0.9987,EC:5.4.1/0.0048,EC:5.1.3/0.0018,EC:5.4.2/0.0012
R10955,EC:2.4.1/0.3156,EC:4.2.2/0.2214,EC:2.4.2/0.0341,EC:3.2.1/0.0155
R12148,EC:6.2.1/0.9933,EC:2.3.1/0.4463,EC:1.2.1/0.1959,EC:3.1.2/0.0538
R02762,EC:1.1.1/0.9896,EC:1.8.1/0.9480,EC:1.3.1/0.9379,EC:1.7.1/0.3870
R07688,EC:5.4.4/0.9445,EC:1.14.14/0.8489,EC:4.99.1/0.8451,EC:4.4.1/0.5897
R06412,EC:4.2.1/0.9988,EC:4.4.1/0.9731,EC:5.4.4/0.3548,EC:1.14.14/0.1602
R02908,EC:1.4.3/0.9985,EC:1.5.3/0.0075,EC:1.1.3/0.0020,EC:1.21.3/0.0001
R09810,EC:1.13.11/0.9987,EC:3.3.2/0.0287,EC:1.14.99/0.0208,EC:1.2.1/0.0011
R04470,EC:3.2.1/0.9971,EC:5.4.99/0.0586,EC:5.4.1/0.0052,EC:5.1.3/0.0036
R06349,EC:1.14.11/0.9955,EC:5.4.4/0.0005,EC:1.17.5/0.0003,EC:1.14.14/0.0001
R08522,EC:7.6.2/0.3338,EC:1.3.7/0.2564,EC:3.5.2/0.1559,EC:7.5.2/0.1123
R10098,EC:2.4.1/0.8489,EC:2.7.8/0.3535,EC:2.4.2/0.2736,EC:3.6.1/0.0988
R00126,EC:3.6.1/0.9486,EC:3.1.3/0.8157,EC:2.4.2/0.7152,EC:2.5.1/0.1053
R08324,EC:1.14.14/0.9980,EC:1.14.13/0.9856,EC:4.99.1/0.9194,EC:5.4.4/0.9070
R11945,EC:1.7.1/0.9986,EC:1.6.2/0.9362,EC:1.5.1/0.1057,EC:1.17.3/0.0788
R03407,EC:1.1.1/0.9612,EC:1.7.1/0.7985,EC:1.16.1/0.7753,EC:1.3.1/0.6610
R13043,EC:4.4.1/0.9964,EC:4.2.1/0.9367,EC:5.4.4/0.7151,EC:4.99.1/0.6776
R07924,EC:4.4.1/0.9717,EC:4.2.1/0.8017,EC:2.5.1/0.3320,EC:4.1.99/0.3001
R02409,EC:3.1.2/0.5699,EC:4.4.1/0.2983,EC:2.3.1/0.1317,EC:3.13.1/0.1124
R06571,EC:1.1.1/0.9980,EC:1.3.1/0.9937,EC:1.2.1/0.6052,EC:1.5.1/0.0360
R07178,EC:4.4.1/0.3295,EC:2.5.1/0.2481,EC:5.3.99/0.2460,EC:3.7.1/0.0607
R03716,EC:1.7.1/0.9977,EC:1.6.2/0.1966,EC:1.7.99/0.1646,EC:1.7.2/0.1005
R12924,EC:1.2.3/0.9759,EC:1.17.3/0.9085,EC:1.6.3/0.2000,EC:1.1.3/0.0715
R03114,EC:1.7.1/0.9682,EC:1.1.1/0.8991,EC:1.8.1/0.4385,EC:1.6.2/0.4291
R03054,EC:1.1.1/0.9982,EC:1.3.1/0.9922,EC:1.8.1/0.2518,EC:1.7.1/0.1040
R10573,EC:1.1.1/0.9979,EC:1.3.1/0.9872,EC:1.8.1/0.1911,EC:1.7.1/0.0660
R05440,EC:1.6.3/0.9804,EC:1.14.13/0.9704,EC:1.14.18/0.3816,EC:1.7.1/0.1349
R02618,EC:1.1.1/0.9894,EC:1.8.1/0.9811,EC:1.3.1/0.9458,EC:1.16.1/0.5717
R07952,EC:1.1.1/0.9987,EC:1.3.1/0.9950,EC:1.8.1/0.1396,EC:1.16.1/0.0379
R01884,EC:3.5.2/0.9979,EC:1.3.3/0.0475,EC:3.5.3/0.0002,EC:1.5.3/0.0000
R06847,EC:1.7.1/0.9900,EC:1.1.1/0.6691,EC:1.8.1/0.5612,EC:1.16.1/0.5599
R00919,EC:1.1.1/0.9875,EC:1.3.1/0.9769,EC:1.8.1/0.9694,EC:1.7.1/0.4556
R00665,EC:3.5.1/0.9448,EC:3.4.19/0.8148,EC:3.5.2/0.5649,EC:3.2.2/0.5602
R12292,EC:3.6.1/0.9690,EC:3.1.3/0.9109,EC:2.7.1/0.9035,EC:2.4.2/0.7699
R00418,EC:5.1.3/0.9987,EC:5.3.1/0.0805,EC:3.2.1/0.0155,EC:2.4.1/0.0114
R12755,EC:2.4.1/0.9754,EC:3.2.1/0.9646,EC:2.4.2/0.1223,EC:5.1.3/0.1116
R05227,EC:7.5.2/0.5964,EC:2.7.1/0.5307,EC:3.6.1/0.4868,EC:3.1.3/0.4353
R08217,EC:2.7.4/0.9875,EC:2.7.1/0.9528,EC:2.7.6/0.1124,EC:3.6.1/0.0189
R02167,EC:3.1.3/0.9988,EC:3.6.1/0.9988,EC:3.1.7/0.6246,EC:4.2.3/0.3664
R07404,EC:3.5.3/0.6866,EC:3.5.2/0.4673,EC:3.2.2/0.0297,EC:3.5.4/0.0166
R10452,EC:2.1.1/0.9989,EC:2.3.3/0.0172,EC:2.5.1/0.0126,EC:2.3.1/0.0064
R10389,EC:1.7.7/0.1858,EC:7.3.2/0.0180,EC:1.14.12/0.0106,EC:7.2.2/0.0039
R04372,EC:3.6.1/0.9975,EC:3.1.3/0.9869,EC:3.6.5/0.6416,EC:3.1.7/0.3624
