Reaction ID,all_predictions
95,4.2.3;3.1.7;4.3.2;4.2.1;2.5.1
96,4.1.3;2.3.3;4.2.1;2.3.1;4.4.1
97,3.6.3;3.6.1;3.6.4;3.A.1;3.6.5
98,2.1.5;1.8.3;2.1.1;2.1.2;1.5.3
99,2.7.1;2.7.7;2.7.4;2.7.11;2.3.1
100,1.1.1;5.3.3;1.3.1;1.-.-;1.14.13
101,1.1.1;2.3.1;1.2.1;4.2.1;1.3.1
102,2.6.1;2.3.1;4.1.2;2.2.1;1.1.99
103,1.13.12;1.14.13;1.14.-;1.9.3;4.2.1
104,2.5.1;4.2.3;4.2.99;2.4.2;4.1.99
105,2.1.1;2.3.1;6.2.1;2.5.1;2.7.8
106,4.2.1;1.1.1;1.14.13;4.4.1;2.3.1
107,3.6.3;3.6.1;3.6.4;3.A.1;3.6.5
108,1.3.1;1.3.3;2.3.1;1.3.99;5.3.3
109,1.14.14;1.14.13;4.2.1;5.4.4;1.5.1
110,1.17.1;1.2.1;1.1.1;1.8.1;1.6.99
111,4.1.2;2.2.1;1.1.1;5.3.1;4.2.1
112,2.5.1;4.2.3;4.2.99;1.14.15;5.3.99
113,1.14.13;1.14.14;1.13.12;1.14.15;1.14.99
114,1.1.1;1.-.-;5.1.3;1.3.1;1.14.13
115,6.2.1;1.2.-;2.3.1;3.1.2;6.1.-
116,2.7.7;2.7.4;6.2.1;2.7.1;2.7.6
117,5.4.4;4.2.1;1.14.99;1.11.2;1.14.14
118,2.7.1;2.7.8;2.7.2;2.7.7;4.6.1
119,6.2.1;6.3.2;2.3.1;6.3.5;6.3.1
120,2.3.3;4.1.3;4.2.1;3.1.2;2.3.1
121,2.3.1;6.3.4;6.3.2;2.3.3;6.2.1
122,2.3.1;3.1.2;6.2.1;1.2.4;3.1.1
123,3.1.3;2.7.11;2.1.3;2.7.12;3.6.3
124,3.2.2;2.4.2;3.1.1;3.5.1;2.3.1
125,3.1.2;1.8.5;2.8.1;4.4.1;1.8.4
126,2.4.1;2.7.8;2.4.2;2.7.7;2.7.1
127,1.2.1;2.3.1;1.3.1;1.8.1;1.1.1
128,2.8.3;5.3.3;6.2.1;2.3.1;4.2.1
129,4.1.1;2.5.1;2.3.1;6.3.2;2.7.11
130,2.1.1;2.3.1;5.3.3;2.5.1;2.2.1
131,2.1.1;4.2.1;2.3.1;2.5.1;5.3.3
132,3.8.1;3.4.11;3.3.2;3.1.-;3.7.1
133,1.8.1;1.11.1;1.2.1;1.8.5;1.6.5
134,2.1.2;3.4.11;3.4.13;3.2.1;1.4.4
135,2.1.1;1.-.-;2.3.1;2.5.1;6.3.2
136,2.1.1;2.3.1;2.5.1;4.4.1;6.3.2
137,1.14.19;1.14.99;1.9.3;6.2.1;1.13.11
138,1.13.11;3.7.1;5.3.2;4.1.99;1.14.11
139,1.13.11;4.1.2;1.1.3;4.5.1;1.14.99
140,4.2.3;4.3.2;3.1.7;5.5.1;4.1.99
141,1.1.3;1.8.3;1.14.18;1.14.12;1.11.1
142,1.17.2;1.7.2;3.9.1;2.4.-;3.4.99
143,1.4.1;1.2.1;1.19.1;1.5.1;2.3.2
144,2.4.1;3.2.1;2.4.2;2.7.8;3.-.-
145,4.4.1;2.8.1;5.3.3;2.5.1;2.6.1
146,4.2.3;4.3.2;3.1.7;4.1.99;4.2.1
147,5.4.99;5.4.1;5.4.4;5.5.1;3.3.2
148,3.1.3;2.4.1;4.2.3;3.2.1;2.1.3
149,4.1.1;1.2.7;2.7.11;6.3.2;4.1.4
150,1.13.11;1.14.18;1.14.12;1.3.3;1.3.5
151,1.2.1;1.1.1;1.5.1;1.6.5;1.6.99
152,2.7.1;1.1.1;2.3.1;2.4.1;2.7.11
153,1.1.1;2.3.1;1.3.1;2.7.1;1.2.1
154,2.1.1;3.3.1;2.5.1;4.4.1;2.3.1
155,2.7.1;2.7.4;2.7.11;3.1.3;2.7.99
156,3.5.1;3.1.1;2.3.1;4.2.1;3.7.1
157,1.5.1;1.14.21;1.18.1;1.6.99;1.21.4
158,2.3.2;3.5.1;2.3.1;3.4.17;2.1.2
159,1.1.1;2.3.1;4.2.1;1.-.-;1.2.1
160,2.3.1;6.2.1;6.3.2;2.6.1;6.3.4
161,5.2.1;5.3.2;4.1.1;1.13.11;2.7.4
162,1.14.19;1.14.-;1.3.8;1.14.14;1.14.12
163,1.1.1;1.3.1;2.3.1;1.11.1;1.14.13
164,2.7.1;2.7.2;2.7.11;2.7.12;2.7.7
165,2.1.1;1.97.1;1.17.7;1.2.-;1.21.98
166,2.1.1;1.-.-;2.3.1;2.5.1;6.3.2
167,1.1.1;1.2.1;1.3.1;1.14.13;1.-.-
168,5.5.1;5.4.99;1.6.5;4.5.1;4.3.1
169,1.14.19;1.14.-;1.14.14;1.14.99;1.14.13
170,4.1.1;1.2.4;1.14.11;2.2.1;4.1.4
171,2.1.1;2.3.1;3.13.1;1.-.-;2.5.1
172,4.1.2;5.3.1;2.5.1;1.1.1;1.1.2
173,2.4.1;2.7.8;2.4.2;3.2.1;3.4.16
174,1.14.14;1.14.13;4.2.1;1.13.12;1.5.1
175,5.1.3;3.2.1;5.3.1;2.3.1;2.4.1
176,1.13.11;6.2.1;1.13.99;3.1.2;1.17.5
177,1.3.1;1.3.99;1.6.5;1.1.1;1.2.1
178,1.3.1;1.5.3;1.2.1;1.5.1;1.6.2
179,1.13.11;1.14.99;6.2.1;1.14.11;1.14.12
180,1.14.15;1.17.7;1.7.7;3.8.1;1.17.1
181,2.5.1;4.2.3;1.14.19;1.14.99;1.3.99
182,2.3.1;4.1.1;1.13.11;6.2.1;1.3.8
183,3.5.1;2.4.2;3.1.1;3.2.2;2.4.99
184,6.2.1;1.2.1;2.3.1;6.3.2;6.3.5
185,2.3.1;3.1.1;1.14.99;6.2.1;3.1.2
186,1.2.7;1.8.7;1.14.15;1.18.1;4.1.4
187,2.7.1;2.3.1;2.7.2;2.7.11;2.7.4
188,1.14.19;1.14.99;1.14.14;1.3.8;1.9.3
189,2.7.7;2.7.4;6.2.1;2.7.1;2.7.6
190,2.7.1;2.7.13;2.4.1;2.7.3;3.9.1
191,1.1.1;1.1.5;2.7.1;1.1.99;1.3.1
192,1.14.19;1.14.99;6.2.1;1.2.7;1.9.3
193,1.14.14;2.1.4;4.3.2;2.6.1;2.3.2
194,3.1.1;3.1.-;3.1.4;4.2.1;3.5.1
195,1.14.13;1.13.12;1.14.14;4.1.99;1.3.98
196,2.5.1;3.1.3;6.2.1;3.1.2;3.3.2
197,1.1.1;1.3.1;2.3.1;1.14.13;1.-.-
198,2.3.1;1.2.1;1.1.1;1.2.4;1.3.1
199,1.1.1;1.2.1;1.-.-;1.1.-;1.5.1
200,3.1.1;1.1.1;1.2.3;4.2.1;3.5.1
201,2.3.1;2.5.1;4.2.1;2.4.2;1.1.1
202,2.2.1;4.1.2;2.7.1;1.1.1;4.1.1
203,4.1.99;4.6.1;4.3.2;3.4.17;1.14.19
204,2.5.1;5.3.3;4.2.99;3.1.1;1.14.99
205,2.1.1;2.3.1;1.-.-;2.5.1;3.13.1
206,1.1.1;2.3.1;4.2.1;1.1.99;1.-.-
207,2.6.1;3.5.99;2.3.1;1.1.99;5.4.99
208,2.7.1;2.7.4;6.4.1;2.7.11;1.14.14
209,2.1.1;2.3.1;2.5.1;2.6.1;6.2.1
210,5.3.3;4.2.1;1.3.1;2.5.1;1.3.3
211,3.1.3;4.2.3;3.1.4;3.6.1;5.4.2
212,1.13.11;5.3.2;1.3.3;1.3.99;1.3.1
213,4.3.1;1.3.1;1.5.1;1.1.1;1.6.5
214,1.14.14;1.14.13;1.14.-;5.3.99;4.2.1
215,1.7.1;3.1.1;3.6.1;3.1.4;1.6.6
216,1.8.4;1.8.5;1.8.1;2.5.1;5.3.3
217,4.2.1;5.4.4;1.14.14;1.14.13;5.4.99
218,1.1.1;1.14.13;1.1.-;2.3.1;1.8.1
219,1.14.11;1.14.20;2.4.2;2.3.1;4.1.1
220,5.1.1;2.6.1;2.7.8;5.1.99;2.3.1
221,1.14.15;1.7.7;1.18.1;3.4.14;1.17.7
222,1.14.13;1.14.14;1.13.12;1.14.15;1.14.99
223,3.6.1;3.1.3;3.6.2;2.7.7;4.2.3
224,2.1.1;4.4.1;2.5.1;3.3.1;3.13.1
225,2.1.1;2.6.1;2.4.2;2.3.1;3.3.1
226,3.1.3;3.2.1;3.6.1;3.1.4;2.4.1
227,4.1.1;2.5.1;4.4.1;1.13.11;4.1.99
228,3.1.4;3.6.1;3.1.3;3.1.-;2.7.8
229,3.6.3;3.6.1;3.6.4;3.A.1;3.6.5
230,2.4.1;2.7.4;3.2.1;5.1.99;5.1.3
231,1.14.15;1.14.13;1.18.1;3.1.-;1.14.-
232,1.5.1;1.1.1;1.19.1;1.14.13;1.2.1
233,2.4.2;3.2.2;3.5.1;2.4.99;2.3.1
234,3.2.2;3.1.1;2.4.2;3.5.1;2.3.1
235,2.7.1;2.7.3;2.7.13;3.9.1;2.7.4
236,1.1.1;1.14.13;1.-.-;1.2.1;1.3.1
237,3.1.3;2.7.2;3.6.1;2.7.1;5.4.2
238,3.2.1;3.1.1;3.7.1;2.3.1;3.5.1
239,2.4.1;2.7.7;2.7.1;3.-.-;2.7.8
240,2.5.1;2.1.1;2.2.1;1.8.99;4.4.1
241,5.4.99;2.6.1;4.2.1;5.3.3;1.14.11
242,6.4.1;6.3.2;6.3.4;5.5.1;6.2.1
243,2.4.99;2.7.7;3.1.4;2.7.4;3.6.2
244,6.1.1;6.3.-;6.3.5;2.7.7;1.2.1
245,1.18.1;1.3.1;1.17.1;1.12.1;1.14.15
246,5.3.1;4.1.2;2.7.6;1.1.1;1.1.5
247,1.14.14;4.2.1;1.14.13;5.4.4;5.3.99
248,2.3.1;4.2.99;3.1.1;5.4.99;5.4.1
249,2.5.1;2.3.1;4.2.1;1.14.13;4.3.3
250,2.7.7;2.4.1;2.7.4;3.1.3;2.4.2
251,3.6.3;3.6.1;3.6.4;3.A.1;3.6.5
252,1.2.1;1.1.1;2.3.3;2.3.1;1.8.1
253,1.11.1;1.11.2;1.10.3;1.10.99;1.11.-
254,1.1.1;1.14.14;1.14.13;1.2.1;1.14.-
255,1.16.1;1.12.1;1.6.99;1.8.1;1.3.1
256,2.1.1;2.3.1;3.13.1;1.-.-;2.5.1
257,2.4.2;3.2.2;3.5.1;6.3.4;4.1.3
258,2.4.1;2.4.2;3.2.1;2.4.99;2.7.7
259,1.1.1;1.3.1;1.2.1;1.-.-;1.14.13
260,1.4.3;1.5.3;1.3.99;1.5.99;1.3.98
261,2.8.4;2.1.1;1.3.98;1.21.98;2.8.1
262,2.7.4;2.7.1;2.7.2;2.7.7;2.7.6
263,1.14.11;1.1.99;1.14.20;1.1.5;1.1.3
264,1.1.1;1.3.1;1.1.5;1.1.99;1.6.5
265,1.14.15;1.14.13;1.18.1;1.17.7;1.14.-
266,2.6.1;2.1.3;1.4.1;3.5.1;1.3.99
267,1.1.1;2.3.1;1.3.1;1.14.13;1.1.99
268,1.8.3;1.11.1;3.1.2;1.14.18;3.5.4
269,1.14.11;1.14.20;1.1.5;1.1.3;4.1.1
270,1.14.11;4.1.1;1.14.20;1.1.3;3.4.-
271,2.4.1;2.4.2;5.1.3;1.14.-;3.2.1
272,1.3.99;1.3.1;1.-.-;5.5.1;1.3.3
273,3.5.3;3.5.1;1.14.13;3.2.1;3.1.1
274,6.2.1;1.2.1;2.3.1;6.3.2;6.3.5
275,2.5.1;4.1.1;4.2.3;4.2.99;2.7.7
276,2.7.1;2.7.4;2.7.11;2.4.1;1.1.1
277,1.14.13;1.14.14;3.3.2;3.1.7;1.14.15
278,1.5.3;1.10.3;1.13.12;1.14.18;1.3.5
279,1.6.3;1.11.1;1.6.99;1.14.12;1.3.1
280,1.1.1;1.2.1;1.1.2;1.5.1;4.1.2
281,2.8.2;4.99.1;2.7.4;3.6.2;2.7.1
282,2.4.2;6.5.1;5.4.2;2.7.4;2.4.1
283,4.2.3;3.1.7;2.5.1;4.3.2;5.5.1
284,4.1.3;1.1.1;4.2.1;4.1.2;2.3.1
285,4.2.1;1.14.13;1.1.1;4.3.3;4.4.1
286,3.1.7;4.2.3;3.1.4;3.1.3;3.6.1
287,3.5.5;4.2.1;4.3.1;3.5.1;2.4.2
288,1.2.1;1.17.1;1.7.1;1.4.1;1.6.99
289,1.14.13;1.14.14;1.13.11;1.-.-;1.13.12
290,2.1.1;4.4.1;2.5.1;3.3.1;2.3.1
291,2.1.1;2.5.1;2.3.1;2.7.8;6.2.1
292,2.6.99;2.7.7;2.4.2;2.7.6;6.1.2
293,1.21.3;1.3.-;1.1.3;5.5.1;1.8.3
294,3.2.1;2.4.1;3.7.1;5.1.3;3.1.3
295,2.7.7;2.7.4;2.7.1;2.4.2;2.7.6
296,3.1.2;2.3.1;3.1.1;6.2.1;2.3.3
297,1.1.1;1.3.1;1.-.-;1.8.1;1.14.13
298,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8
299,5.1.99;5.1.1;2.7.8;5.1.3;2.7.7
300,3.5.1;3.2.1;3.5.99;3.4.11;3.4.17
301,2.4.1;2.3.1;1.1.1;2.4.2;3.2.1
302,1.14.20;1.14.11;3.8.1;4.1.99;4.5.1
303,2.1.1;2.3.1;2.5.1;1.1.2;2.6.1
304,1.1.1;1.3.1;2.3.1;1.14.13;1.-.-
305,3.1.7;4.2.3;4.3.2;2.5.1;4.2.1
306,4.99.1;4.3.1;1.16.1;1.3.1;2.6.1
307,4.1.99;4.4.1;1.14.13;2.3.1;4.3.3
308,4.3.1;4.1.99;4.2.1;4.4.1;2.1.2
309,1.14.11;1.1.99;1.14.20;1.1.5;2.2.1
310,1.11.1;1.8.1;5.3.4;1.11.2;1.6.4
311,2.7.2;2.7.4;2.7.1;3.6.4;3.6.1
312,3.1.1;2.3.1;3.5.1;3.1.2;3.1.-
313,1.2.1;1.1.1;1.5.1;1.4.1;1.8.1
314,2.7.1;2.7.2;2.7.11;2.7.12;2.7.7
315,2.4.1;2.7.7;2.7.8;2.4.2;3.-.-
316,3.6.1;3.1.4;2.7.7;3.-.-;6.3.4
317,1.97.1;1.1.9;1.21.99;1.7.7;1.12.99
318,2.7.7;6.5.1;2.7.4;6.3.4;2.4.2
319,3.5.2;3.4.11;3.5.1;2.3.1;3.4.13
320,2.3.1;1.2.1;2.3.3;3.1.2;4.1.3
321,3.2.1;3.7.1;5.4.99;3.1.1;2.3.1
322,2.3.1;3.1.1;3.1.2;1.2.1;2.5.1
323,2.7.11;2.7.12;2.7.1;2.7.10;2.7.4
324,2.3.1;3.1.1;2.7.1;5.1.3;1.2.7
325,3.8.1;1.14.19;1.14.-;3.1.7;3.1.4
326,3.2.1;2.3.1;3.7.1;3.1.1;2.4.1
327,4.4.1;4.1.99;1.8.2;2.5.1;3.13.1
328,2.3.1;5.3.3;1.3.1;3.1.1;4.2.1
329,4.1.1;6.3.2;2.3.1;2.7.11;3.4.13
330,4.2.3;2.5.1;4.3.2;5.5.1;4.3.1
331,3.5.1;3.4.17;3.1.1;3.2.1;1.14.13
332,1.14.13;1.14.14;1.14.-;1.14.15;1.-.-
333,4.1.1;1.2.4;2.7.11;6.3.2;2.7.8
334,5.1.3;5.3.1;3.2.1;2.7.1;2.4.1
335,1.14.13;1.14.14;1.14.15;1.13.12;1.14.99
336,4.1.3;4.1.2;1.1.99;4.2.1;1.1.3
337,3.5.1;3.7.1;3.1.1;2.3.1;4.2.1
338,4.2.3;2.5.1;4.3.2;3.1.7;2.4.2
339,3.4.17;3.4.16;3.4.19;3.5.1;3.4.13
340,1.5.1;1.19.1;1.14.14;1.14.13;1.1.1
341,1.1.1;1.2.1;1.14.13;1.3.1;1.5.1
342,1.1.1;1.14.13;2.7.1;2.3.1;5.-.-
343,1.14.19;1.9.3;1.16.3;1.14.99;1.7.2
344,3.6.3;3.6.1;3.6.4;3.A.1;3.6.5
345,1.4.3;1.4.1;1.11.1;1.4.9;3.5.99
346,2.4.2;2.3.1;1.1.1;3.2.2;4.1.3
347,4.2.3;4.3.2;3.1.7;2.5.1;5.5.1
348,1.1.1;1.1.5;5.3.3;1.6.5;1.-.-
349,2.3.1;6.2.1;1.2.1;3.1.2;2.5.1
350,2.1.1;2.3.1;1.-.-;2.5.1;3.13.1
351,4.2.1;3.2.1;4.3.3;3.2.-;3.4.11
352,1.1.1;1.3.1;2.3.1;1.14.13;1.-.-
353,3.1.4;3.6.1;4.6.1;3.1.-;3.1.27
354,1.5.99;2.5.1;4.2.1;1.5.1;1.2.5
355,6.3.4;3.5.5;6.3.5;6.3.1;6.4.1
356,3.6.1;3.1.4;2.7.7;3.-.-;6.3.4
357,4.1.2;4.2.1;1.14.13;4.4.1;2.3.3
358,6.3.2;6.3.4;6.3.1;2.7.7;6.-.-
359,4.2.3;3.1.7;2.5.1;5.5.1;4.3.2
360,5.3.3;4.2.1;1.3.1;2.5.1;1.3.3
361,2.3.1;3.1.1;3.1.2;6.3.4;1.2.7
362,1.14.12;1.7.1;1.14.13;1.6.6;1.3.98
363,1.1.1;1.1.5;1.1.99;1.3.1;1.2.1
364,4.2.3;4.3.2;3.1.7;2.5.1;5.5.1
365,1.14.99;1.14.19;1.14.-;1.2.99;1.7.1
366,5.4.99;2.4.1;5.4.1;3.2.1;2.3.1
367,4.3.2;4.3.1;1.3.99;1.3.98;3.5.1
368,6.3.2;2.7.1;6.-.-;3.6.5;6.3.1
369,1.14.14;1.14.13;5.3.99;4.2.1;5.4.4
370,6.2.1;6.3.2;6.1.1;2.7.7;6.3.-
371,2.7.1;2.7.4;2.7.11;2.7.2;2.7.12
372,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8
373,1.14.19;1.14.18;1.9.3;1.10.3;1.14.-
374,2.1.1;2.3.1;1.-.-;2.5.1;2.6.1
375,1.14.12;1.3.1;1.14.13;1.14.14;1.13.11
376,2.7.8;5.4.99;5.4.1;2.3.1;2.1.1
377,2.4.1;3.2.1;2.4.2;5.4.99;2.4.99
378,3.5.1;3.1.1;4.2.1;3.5.5;1.13.12
379,1.1.1;1.1.5;2.7.1;1.1.99;1.3.1
380,1.5.1;1.14.13;1.5.99;1.19.1;2.3.1
381,6.3.1;2.4.2;6.3.5;1.14.13;2.5.1
382,4.2.3;4.2.1;4.3.2;3.1.7;5.5.1
383,3.5.1;3.1.1;4.2.1;2.4.2;3.5.3
384,6.2.1;1.2.-;2.3.1;3.1.2;6.1.-
385,3.5.1;3.1.1;3.2.1;2.3.1;3.4.11
386,1.4.3;1.4.9;1.5.3;3.5.4;1.4.99
387,4.1.1;2.8.3;1.2.7;1.2.1;4.1.4
388,4.2.3;5.5.1;1.1.3;5.3.1;2.5.1
389,2.4.1;2.4.2;2.3.1;1.1.1;6.3.4
390,2.8.3;2.3.1;2.4.1;1.-.-;6.2.1
391,2.1.1;2.3.1;2.5.1;1.-.-;4.4.1
392,1.3.8;2.3.1;1.3.99;1.14.14;1.3.3
393,1.3.1;1.1.1;5.3.3;1.3.99;1.2.1
394,3.3.2;1.14.13;3.4.11;1.14.99;3.7.1
395,1.2.1;1.1.1;1.5.1;1.4.1;4.1.99
396,2.4.1;3.2.1;2.4.2;3.6.1;3.1.3
397,2.7.1;2.7.4;2.7.2;2.7.11;3.6.3
398,3.5.4;2.1.2;3.5.99;3.2.2;2.4.2
399,1.2.1;1.2.99;1.2.3;1.1.1;1.17.1
400,6.3.2;3.4.17;6.-.-;2.7.7;3.6.5
401,1.1.2;1.1.99;1.1.-;1.9.99;1.1.5
402,4.2.3;3.1.7;2.5.1;4.3.2;4.2.99
403,2.8.2;2.7.1;2.7.8;2.7.4;3.6.2
404,2.7.4;2.7.1;2.7.2;2.7.7;2.7.6
405,1.14.14;1.14.13;1.-.-;4.2.1;5.4.4
406,2.3.1;5.4.3;2.6.1;1.2.4;3.1.2
407,1.1.1;1.2.1;1.14.13;2.3.1;1.-.-
408,1.14.13;1.6.99;1.6.5;1.14.15;1.18.1
409,1.14.13;1.14.12;1.14.14;1.3.98;1.6.99
410,3.6.1;3.1.3;3.6.2;2.7.7;3.6.3
411,6.3.5;3.5.1;2.4.2;1.4.1;4.3.1
412,6.3.2;6.3.-;6.3.1;6.3.4;2.7.4
413,2.5.1;4.2.1;4.4.1;2.1.1;2.3.1
414,1.1.3;5.3.1;1.8.3;5.4.2;1.21.3
415,4.2.3;4.3.2;5.5.1;2.5.1;3.1.7
416,1.14.99;1.14.14;1.14.13;3.5.1;1.5.1
417,2.7.3;2.7.14;3.9.1;2.7.4;1.12.1
418,5.3.3;5.3.2;5.5.1;3.7.1;1.1.3
419,1.11.2;1.11.1;4.2.1;1.2.1;1.1.1
420,1.1.1;1.3.1;1.2.1;1.-.-;1.6.5
421,1.1.99;1.2.99;1.1.2;1.3.99;1.-.-
422,2.6.1;3.5.99;2.3.1;1.1.99;5.4.99
423,1.14.14;1.14.13;5.4.4;4.2.1;1.-.-
424,3.5.4;3.5.99;3.5.1;4.3.1;3.1.1
425,1.13.11;1.14.12;1.14.99;1.14.18;4.1.99
426,2.6.1;2.3.2;2.3.1;1.1.99;6.3.2
427,3.1.3;2.7.11;2.1.3;2.7.12;3.6.3
428,1.7.2;1.16.3;1.7.7;1.7.6;1.8.7
429,1.17.4;3.1.3;1.11.1;3.6.1;1.8.1
430,3.1.1;3.4.11;4.2.1;3.5.1;3.1.2
431,1.14.13;1.14.14;1.14.15;1.14.-;1.2.1
432,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8
433,4.1.1;3.5.1;2.3.1;6.3.2;2.7.11
434,1.3.1;1.14.12;1.1.1;1.2.1;4.1.1
435,3.1.2;2.3.1;1.1.1;1.3.1;3.1.1
436,2.1.1;2.3.1;2.5.1;6.3.2;3.5.1
